datetime,Haifa_broken clouds,Haifa_drizzle,Haifa_dust,Haifa_few clouds,Haifa_fog,Haifa_haze,Haifa_heavy intensity rain,Haifa_heavy intensity shower rain,Haifa_light rain,Haifa_mist,Haifa_moderate rain,Haifa_overcast clouds,Haifa_proximity thunderstorm,Haifa_scattered clouds,Haifa_shower rain,Haifa_sky is clear,Haifa_thunderstorm,Haifa_thunderstorm with heavy rain,Haifa_thunderstorm with light rain,Haifa_thunderstorm with rain,Haifa_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-12-20,0.07836074863448088,0.0,0.0,0.03998849348719621,0.0,0.016024258979645763,0.0,0.0,0.05415457303085097,0.0,0.0,0.08431213613033967,0.0,0.03233863094372858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556486135880217,0.1489596467893811,0.10958242413767495,0.1627831048211074,0.01784736945757274
2014-12-21,0.035029320785880454,0.0,0.0,0.0745108261140506,0.0,0.0,0.0,0.0,0.01276763984240071,0.0,0.0,0.021106775847547183,0.0,0.06958111713626586,0.0,0.09545665073469252,0.0,0.0,0.0,0.0,0.0,0.2618335072017112,0.13616707240514594,0.10331715024914245,0.16929823702956315,0.020931702653599882
2014-12-22,0.05365319923978915,0.0,0.0,0.015196344028860663,0.0,0.0,0.05101554399440721,0.0,0.03553905601716181,0.04355352207480867,0.036144574013746864,0.033363375425397815,0.0,0.015616001178462617,0.0,0.0,0.0,0.0,0.0,0.012143239004597581,0.0,0.2721521030264428,0.1447165622017173,0.09192031741843154,0.1466448422292795,0.04834132014689648
2014-12-23,0.0,0.0,0.0,0.0308520206743719,0.0,0.0,0.010597819390325149,0.0,0.011227044697180368,0.0,0.0,0.0,0.0,0.06568163798305203,0.0,0.16268250104805745,0.0,0.0,0.0,0.0,0.0,0.2078054384056259,0.20443620786821004,0.09455642751513683,0.15775925156539947,0.05440165085264085
2014-12-24,0.0,0.0,0.0,0.010305456529018531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04084914975561068,0.0,0.0,0.0,0.2593299170568416,0.0,0.0,0.0,0.0,0.0,0.24386377521093827,0.10381436752088885,0.10208709032441961,0.20679357221780545,0.03295667138447698
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32468433869642627,0.0,0.0,0.0,0.0,0.0,0.22813904572914376,0.08519932505185028,0.11350722142858823,0.2003591291862635,0.04811093990772793
2014-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32152132489494206,0.0,0.0,0.0,0.0,0.0,0.21578380835724933,0.11988641116929254,0.12385657270069271,0.1707312339992266,0.04822064887859675
2014-12-27,0.1238593010096013,0.0,0.0,0.017459096641704166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01156403454546232,0.0,0.059824586229841,0.0,0.07178682429471761,0.0,0.0,0.0,0.0,0.0,0.25534450845011564,0.1388897626158388,0.10593898515529415,0.16723085216298184,0.04810204889444317
2014-12-28,0.020762836177550464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06155565572509492,0.0,0.0,0.11577239094204167,0.0,0.011084969993720441,0.0,0.04406229938880308,0.0,0.0,0.0,0.0,0.0,0.24914846452249775,0.15761917253363575,0.10114430283438991,0.1595564774961584,0.07929343038610763
2014-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26737587644116717,0.0,0.0,0.0,0.0,0.0,0.26551021896359206,0.138712586728991,0.10080136827189422,0.1733455993154193,0.05425435027893627
2014-12-30,0.0,0.0,0.0,0.021994744608026084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04530308362607514,0.0,0.21237147051478966,0.0,0.0,0.0,0.0,0.0,0.27833603798945883,0.14111048601083728,0.09958115779487521,0.1606587534569895,0.04064426599894836
2014-12-31,0.01314695969560403,0.0,0.0,0.023256160232519824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766561842282644,0.0,0.2147467640800567,0.0,0.0,0.0,0.0,0.0,0.28478232026819855,0.10780808674192438,0.10787512944777496,0.1638926038557548,0.04682635725534032
2015-01-01,0.04931508730115496,0.0,0.0,0.10213201309193683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08978416427115775,0.0,0.0,0.0,0.04016696500589159,0.0,0.0,0.0,0.0,0.0,0.27447723749380665,0.10470745981277785,0.10801103964903348,0.16612837561842148,0.06527765775581945
2015-01-02,0.0,0.0,0.0,0.01088200452975755,0.0,0.0,0.0,0.0,0.11634366036820941,0.0,0.0,0.01107836575802775,0.0,0.0,0.0,0.11880690445971402,0.0,0.0,0.0,0.0,0.0,0.25711093511570876,0.15490744804387865,0.09348738850092503,0.17049554020012067,0.06688775302365817
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09380331498871679,0.0,0.062030789881090315,0.09737250462830271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532066094981098,0.1765837814553273,0.08800333370857381,0.1512413481515044,0.07775831768837478
2015-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12799186833822532,0.0,0.0,0.14832703730693853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27631890564516387,0.14900337390962456,0.09065234353105472,0.15046421659745166,0.05724225467154132
2015-01-05,0.0,0.0,0.0,0.03144670909053416,0.0,0.0,0.0,0.0,0.011160300364499385,0.0,0.0,0.06212752126055288,0.0,0.031395405615428425,0.0,0.11611828269053326,0.0,0.0,0.0,0.0,0.0,0.2522482190215481,0.14793016941539253,0.09412855452700077,0.11342979106031081,0.1400150469541996
2015-01-06,0.030194870580705885,0.0,0.0,0.00998676164125789,0.0,0.0,0.0,0.0,0.01030077918472455,0.0,0.05032638042274994,0.08150047169588155,0.0,0.06107779247695878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433870560022786,0.15003165365033702,0.0859737282210624,0.08274137860796056,0.1944791275160828
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.08779773479783358,0.0,0.039715603007811566,0.0,0.06135512892010923,0.04887784592278154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23774631264853593,0.17703873245340007,0.07185613063363877,0.10381155172970445,0.17180095988618485
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953328456708687,0.0,0.0,0.15748659821918473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370198827862716,0.20757468319068006,0.07065160337277793,0.1460961882570124,0.10163775960698647
2015-01-09,0.041421585499757184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152743853325014,0.0,0.0,0.08831068100347633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450066518357349,0.15756887308410078,0.0638405354379634,0.16357888396473777,0.12499840384172821
2015-01-10,0.056103828364229696,0.0,0.0,0.0,0.0,0.0,0.041628063488906575,0.0,0.03384209252542188,0.0,0.041276085732371674,0.09540544936828733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26825551947921716,0.12995700570802135,0.07469599641065926,0.16793468347129822,0.0909012754515869
2015-01-11,0.026234539682085237,0.0,0.0,0.0,0.0,0.0,0.021578375422212845,0.0,0.0710797876783379,0.0,0.00991789431218564,0.0,0.0,0.0,0.0,0.14340729086602944,0.0,0.0,0.0,0.0,0.0,0.27221788796085106,0.1333861218070861,0.08308216865537389,0.1736323192933912,0.06546361432244666
2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28694491924027044,0.0,0.0,0.0,0.0,0.0,0.28694491924027044,0.08801615417276985,0.07508747846757331,0.20271372866035034,0.060292800218765624
2015-01-13,0.07416431049988272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03682769254005499,0.0,0.1851155370486649,0.0,0.0,0.0,0.0,0.0,0.2961075400886026,0.07620248360428157,0.08445017263652631,0.1769991680933399,0.070133095488647
2015-01-14,0.024073092843874818,0.0,0.0,0.03609248460168949,0.0,0.0,0.0,0.0,0.03406448798102254,0.0,0.02232033772537281,0.07964885796707323,0.0,0.0,0.0,0.08484585043321254,0.0,0.0,0.0,0.0,0.0,0.28104511155224543,0.1345252092524046,0.08138176388718588,0.16421354298381455,0.057789260772104147
2015-01-15,0.012036546421937409,0.0,0.0,0.022821418344742536,0.0,0.0,0.0,0.0,0.22028577528341833,0.0,0.0,0.01098284243724263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26612658248734095,0.1646619514016117,0.08157989601924319,0.15899795052181487,0.06250703708264839
2015-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328395807918474,0.0,0.033451885242836626,0.102735231908012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269026697942696,0.14546105827432357,0.08193932277887588,0.16246860557519824,0.07207761748621026
2015-01-17,0.0,0.0,0.0,0.011626745437633748,0.0,0.0,0.0,0.0,0.13085657186489869,0.0,0.03536389022786604,0.011950402218661867,0.0,0.012457365818665208,0.0,0.08458193894503648,0.0,0.0,0.0,0.0,0.0,0.286836914512762,0.10976063033581895,0.08530827595038996,0.18433743100998853,0.04691983367827856
2015-01-18,0.03547416186532261,0.0,0.0,0.07058458429360552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03547417310068315,0.0,0.0,0.0,0.14429900959686165,0.0,0.0,0.0,0.0,0.0,0.28583192885647296,0.10916926155660533,0.08088206443857922,0.20743117984533666,0.03085363644653293
2015-01-19,0.020490697386675114,0.0,0.0,0.05436247935106178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020186192736908925,0.0,0.17811665522985934,0.0,0.0,0.0,0.0,0.0,0.2731560247045052,0.14383615886506926,0.08425197686373216,0.19748269520261275,0.028117119659575474
2015-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3071594186365714,0.0,0.0,0.0,0.0,0.0,0.3071594186365714,0.06616182833476546,0.09929266569306143,0.19070937509108118,0.029517293607949146
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28500664652119295,0.0,0.0,0.0,0.0,0.0,0.28211860943518696,0.12937492034405687,0.09746318774207609,0.1771930678718008,0.02884356808568626
2015-01-22,0.0,0.0,0.0,0.038402195556432844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05150833872142405,0.0,0.19875114442107836,0.0,0.0,0.0,0.0,0.0,0.28243482059418207,0.1254191543091909,0.10297347167307462,0.17453067480213227,0.025980199922484886
2015-01-23,0.0,0.0,0.0,0.063497751802277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01287115382575576,0.0,0.23485965538893724,0.0,0.0,0.0,0.0,0.0,0.2922166730642105,0.07385378889940482,0.1170166474679427,0.1610966274003582,0.04458770215111376
2015-01-24,0.0,0.0,0.0,0.03904710347920717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250702683518393,0.0,0.24489109287626423,0.0,0.0,0.0,0.0,0.0,0.28423389969382407,0.09550719217184832,0.1199449399535387,0.13397442152576977,0.05733108194770842
2015-01-25,0.18956485064873696,0.0,0.0,0.03885962108477646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010434635432567618,0.0,0.03881394145176697,0.0,0.012988762457722838,0.0,0.0,0.0,0.0,0.0,0.2766407325386265,0.15150081813569452,0.10770860966241279,0.14104676548911105,0.03244126309858432
2015-01-26,0.14126572954488711,0.0,0.0,0.0457862620180677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03152291656273491,0.0,0.0,0.0,0.05269991599472029,0.0,0.0,0.0,0.0,0.0,0.267456135187052,0.16642342040612595,0.10087685862352858,0.14866361227405925,0.04530514938882419
2015-01-27,0.054059901650162355,0.0,0.0,0.02185866339043616,0.0,0.0,0.0,0.0,0.054120702572009176,0.0,0.0,0.1495881337531701,0.0,0.036329962537840065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118802720955017,0.05495803042317953,0.11744256215934878,0.16019730362911333,0.039564467789238875
2015-01-28,0.04874400734000512,0.0,0.0,0.021744399684930676,0.0,0.0,0.0,0.0,0.010889298067953286,0.0,0.0,0.0,0.0,0.012010362395284935,0.0,0.19889357471441593,0.0,0.0,0.0,0.0,0.0,0.2885523680430331,0.15090837393066522,0.10617545087213398,0.13585326177793253,0.026228903173645252
2015-01-29,0.03359148954037424,0.0,0.0,0.012316129557791872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012292218301902963,0.0,0.23193341811300308,0.0,0.0,0.0,0.0,0.0,0.28940800573467806,0.15426267831697887,0.09941450115549842,0.13767941904474243,0.02910214023503005
2015-01-30,0.0,0.0,0.0,0.04425752464855892,0.0,0.0,0.0,0.0,0.0440735282053649,0.0,0.0,0.033634086815214355,0.0,0.0325766951275022,0.0,0.11099461042545333,0.0,0.0,0.0,0.0,0.0,0.2594922226933398,0.15451330541554428,0.09353386327373858,0.14213440152860432,0.0847897618666793
2015-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27737233090188346,0.0,0.0,0.0,0.0,0.0,0.2686683182575512,0.1413955435683131,0.09889587992532034,0.1675959075791157,0.0460720197678162
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055082315729366,0.0,0.0,0.0,0.0,0.0,0.2893664246592785,0.09846694938782034,0.10826436599557371,0.16322615371487384,0.03516787466951705
2015-02-02,0.0,0.0,0.0,0.012731819670030712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025609957447147915,0.0,0.261681682452708,0.0,0.0,0.0,0.0,0.0,0.28389052487516425,0.13170144924441177,0.11128568958365799,0.13891370229887925,0.03418517442800013
2015-02-03,0.0,0.0,0.0,0.03218589523994868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23292294022409454,0.0,0.0,0.0,0.0,0.0,0.2561522392761271,0.16730597069546305,0.10235171229894285,0.1495324734681703,0.05954876879725346
2015-02-04,0.0,0.0,0.0,0.03183598362785999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06385900586906905,0.0,0.17334397137710947,0.0,0.0,0.0,0.0,0.0,0.2615088001616754,0.1689090594882993,0.09511178652413392,0.16711305447800787,0.03831833847384499
2015-02-05,0.01300911843660152,0.0,0.0,0.07797954477591004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06777472812253846,0.0,0.14859374167996833,0.0,0.0,0.0,0.0,0.0,0.2912534218393426,0.06200795207054697,0.11137752086343732,0.1798505071965191,0.04815346501513565
2015-02-06,0.10299356035151226,0.0,0.0,0.07703868159996592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07721694352858292,0.0,0.05373533852756735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27037607818411247,0.08688510366831392,0.12839577719182624,0.1380566666558363,0.06530185029228262
2015-02-07,0.012879105836967636,0.0,0.0,0.058983322061608924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11405440494369751,0.0,0.09694812593604368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26943769799288725,0.1612301610326717,0.11077309667532387,0.10741820402197383,0.06827588149882559
2015-02-08,0.010835629991750593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05373521527572995,0.0,0.0,0.1967541423725009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597231670069402,0.18313992229422157,0.09568824445287176,0.10098841237879892,0.09913526622718612
2015-02-09,0.04506912445420904,0.0,0.0,0.04543335489703434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0884772675625947,0.0,0.08028904381150638,0.0,0.012404368768913189,0.0,0.0,0.0,0.0,0.0,0.25241792753367076,0.17796124386685677,0.1026316102791867,0.0837297701604715,0.11158628866555663
2015-02-10,0.13569844494344505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05150701545556243,0.0,0.0,0.0,0.08355026482713389,0.0,0.0,0.0,0.0,0.0,0.2528519516253939,0.15495859429481343,0.09916656287564225,0.05871325578169778,0.1635539101963113
2015-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.01052732728498869,0.0,0.0617431541440993,0.0,0.10555585667811072,0.07290039135072024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2502920042710274,0.15820973255895934,0.07505447232388042,0.07908579967848549,0.18663126170972844
2015-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.010500234277478539,0.0,0.07486594783451415,0.0,0.16934260184414474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25470878395613744,0.16166639905766153,0.07320450921719568,0.12121860043277484,0.1344929233800931
2015-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14490001580987158,0.0,0.11977020566104579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646702214709174,0.16368706595592844,0.07289983530971128,0.13174256640571055,0.10233008938681494
2015-02-14,0.013089097331974294,0.0,0.0,0.0830740677988907,0.0,0.0,0.0,0.0,0.06752784938853154,0.0,0.059276900191923554,0.0,0.0,0.0,0.0,0.05873184462216801,0.0,0.0,0.0,0.0,0.0,0.2816997593334881,0.15656474012895888,0.08319389244334838,0.1436740296161179,0.05316781914459861
2015-02-15,0.0795656927615343,0.0,0.0,0.012531927355304964,0.0,0.0,0.0,0.0,0.0324144964046924,0.0,0.0,0.16237973882797743,0.0,0.0,0.0,0.012792284646076693,0.0,0.0,0.0,0.0,0.0,0.2996841399955858,0.12662601300901077,0.08495565772342044,0.15099212779361337,0.03805792148278377
2015-02-16,0.14856282113137434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11417437614351746,0.0,0.0,0.011604432651050616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2743416299259424,0.1798157950093097,0.086160682263808,0.15124470792504005,0.03409555494995733
2015-02-17,0.10121802792957398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16015987173844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26137789966801783,0.16490916572539296,0.08621004466624628,0.16293898421773753,0.06318600605458752
2015-02-18,0.05182570590110915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20319231134542984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255018017246539,0.17028337149940345,0.08570453724187814,0.13249190861743546,0.10148414814820499
2015-02-19,0.020723658277517557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726950889969374,0.0,0.03109121737181994,0.12480818698767206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538925715367033,0.1853215471718381,0.0711113119747969,0.10041724151641172,0.1353647562635467
2015-02-20,0.021532533821692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19871992476779024,0.0,0.0,0.01057253434041184,0.0,0.0,0.0,0.03228817827363125,0.0,0.0,0.0,0.0,0.0,0.2631131712035257,0.2208671381502695,0.07091130494858736,0.07511667666709174,0.10687853782700017
2015-02-21,0.03226804625166023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07660829830740336,0.0,0.0,0.03180403119891652,0.0,0.06316078202782248,0.0,0.0676024157091903,0.0,0.0,0.0,0.0,0.0,0.2714435734949929,0.19693508771672988,0.07998612015866534,0.12283382522010529,0.0573578199145137
2015-02-22,0.13841764726052516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038852020823947155,0.0,0.0,0.0,0.12154495508850227,0.0,0.0,0.0,0.0,0.0,0.2988146231729746,0.10070173920491216,0.09073420253803544,0.18144718265820123,0.02948762925290198
2015-02-23,0.15152743971706514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15037464563065597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964525731724516,0.08517456170956637,0.09987357940662261,0.16027334838288884,0.05632385198074944
2015-02-24,0.012720368365000378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300152682881103,0.0,0.03604625282084634,0.1554719447274058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29140141084305504,0.12350446532510656,0.10292247637462752,0.10440766526434936,0.08052388945079798
2015-02-25,0.075817931516225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08846102722238541,0.0,0.0,0.0,0.0,0.0,0.0,0.10883590128042776,0.0,0.0,0.0,0.0,0.0,0.27196203026619603,0.1668797551564933,0.09298539975509512,0.1449800269402766,0.05007792786290083
2015-02-26,0.08919698010605905,0.0,0.0,0.0369823165613473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18095782851623524,0.0,0.0,0.0,0.0,0.0,0.2791873845401244,0.07403176022809893,0.11494297279720976,0.17105300017774286,0.0536477570731825
2015-02-27,0.04594691386758192,0.0,0.0,0.04771884965594608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909502335867521,0.0,0.09402687403520325,0.0,0.0,0.0,0.0,0.0,0.23010318117902406,0.09365916478131013,0.12277901296009604,0.17023459532143667,0.10458117461264975
2015-02-28,0.031585951581540504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031300886040693185,0.0,0.19631897906436857,0.0,0.0,0.0,0.0,0.0,0.25183055333613175,0.20011459075544877,0.09296857510418348,0.14790572592256437,0.04797473819506937
2015-03-01,0.03229728837986182,0.0,0.0,0.0763087744488871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10592463072399615,0.0,0.04306989924990989,0.0,0.0,0.0,0.0,0.0,0.2552083598348033,0.20259096693518766,0.08799061114983253,0.15912263155199308,0.03748683772552851
2015-03-02,0.07614507543210651,0.0,0.0,0.03273620273667952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032216354468162386,0.0,0.04304641745518558,0.0,0.07508649454620414,0.0,0.0,0.0,0.0,0.0,0.24793211623280678,0.19761882162550823,0.09269969999628856,0.1509643172780186,0.05155450022903967
2015-03-03,0.03230893795856636,0.0,0.0,0.06439502675038783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02087730753171103,0.0,0.01061735725766857,0.0,0.12925191345566525,0.0,0.0,0.0,0.0,0.0,0.25072937068231976,0.18646495226925178,0.0900611888212748,0.15790045566403513,0.05739348960911947
2015-03-04,0.07133658359823332,0.0,0.0,0.0103605267215794,0.0,0.0,0.0,0.0,0.03161814895792586,0.08199834192826592,0.0,0.010438653765855515,0.0,0.08151162006163941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26162424791697464,0.16759620244729814,0.09650785537177621,0.15104115174440388,0.03596666748604769
2015-03-05,0.0399389177444455,0.0,0.0,0.08957238719040796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010546972613413086,0.0,0.013746212182835874,0.0,0.1857214888680924,0.0,0.0,0.0,0.0,0.0,0.2553668118368365,0.05915718182293512,0.1395405621319042,0.17369208875492895,0.03271737685420036
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202663435129886,0.0,0.0,0.0,0.0,0.0,0.22376689916992787,0.06073442844156305,0.16812466087838707,0.15541883220507022,0.07168883579206314
2015-03-07,0.0,0.0,0.0,0.013396111339779611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30972630685929115,0.0,0.0,0.0,0.0,0.0,0.2140133315462459,0.09373908461047353,0.18972419266076615,0.11853069002206817,0.06087028296137544
2015-03-08,0.0,0.0,0.0,0.06328441118595218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05237481653460746,0.0,0.19832694769947992,0.0,0.0,0.0,0.0,0.0,0.20755363268633661,0.14912929326779956,0.17354632817635796,0.1220192295599387,0.03376534088952756
2015-03-09,0.055587522684522474,0.0,0.0,0.03551969655636266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03276152981902971,0.0,0.049245310325111515,0.0,0.14841628022338602,0.0,0.0,0.0,0.0,0.0,0.21162699515025274,0.11769117507637111,0.17505529411153178,0.1404611913169104,0.033635004736521555
2015-03-10,0.11350629295425226,0.0,0.0,0.012764736259297972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08584047194774476,0.0,0.022679931552816918,0.0,0.02536710459759327,0.0,0.0,0.0,0.0,0.0,0.2495846561334146,0.18471937817539566,0.11116807139703788,0.16849624407966401,0.025873112902782606
2015-03-11,0.09187903625265735,0.0,0.0,0.012069137638458884,0.0,0.0,0.0,0.0,0.031462384677319745,0.0,0.0,0.054938639265906926,0.0,0.05027732405442758,0.0,0.04480573480784969,0.0,0.0,0.0,0.0,0.0,0.23764294799355465,0.12237175424389764,0.1262614458635451,0.1511156080753214,0.0771759871270611
2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24299115121425138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24299115121425138,0.17447295335580912,0.08813108456494727,0.1659955264005312,0.08541813325020964
2015-03-13,0.03181278602965617,0.0,0.0,0.010659718381015933,0.0,0.0,0.0,0.0,0.0,0.0,0.041193681865775524,0.0,0.0,0.05233785650723685,0.0,0.12866758263480324,0.0,0.0,0.0,0.0,0.0,0.2646716254184877,0.1279834277095739,0.09953175233040161,0.20544659269412235,0.037694976428926726
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617053257330368,0.0,0.0,0.0,0.0,0.0,0.2617053257330368,0.1422736434149295,0.0992842550947421,0.1989342835614728,0.03609716646278203
2015-03-15,0.00978211601757297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04923823419194243,0.0,0.029360772525344178,0.0,0.1488280292998846,0.0,0.0,0.0,0.0,0.0,0.23720915203474416,0.2012605755987418,0.08812914334434929,0.19257929175381958,0.043612685233601005
2015-03-16,0.00985778001436161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029735990155647898,0.0,0.19442202289347707,0.0,0.0,0.0,0.0,0.0,0.23401579306348655,0.21233977511903235,0.08743926169033643,0.18213350252090046,0.05005587454275758
2015-03-17,0.0,0.0,0.0,0.01946353317816373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262652748909635,0.0,0.17976245863436666,0.0,0.0,0.0,0.0,0.0,0.24185251930162674,0.20516308913137538,0.09250482594323046,0.17407098083647252,0.04455606548566826
2015-03-18,0.1316333362105481,0.0,0.0,0.01136600545403727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031849458995509165,0.0,0.08564313294554877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604919336056433,0.1258030766868413,0.10094869139864283,0.1805717946679076,0.07169257003532166
