datetime,Chicago_broken clouds,Chicago_drizzle,Chicago_dust,Chicago_few clouds,Chicago_fog,Chicago_freezing rain,Chicago_haze,Chicago_heavy intensity drizzle,Chicago_heavy intensity rain,Chicago_heavy snow,Chicago_light intensity drizzle,Chicago_light rain,Chicago_light rain and snow,Chicago_light snow,Chicago_mist,Chicago_moderate rain,Chicago_overcast clouds,Chicago_proximity shower rain,Chicago_proximity thunderstorm,Chicago_proximity thunderstorm with drizzle,Chicago_proximity thunderstorm with rain,Chicago_scattered clouds,Chicago_sky is clear,Chicago_smoke,Chicago_snow,Chicago_squalls,Chicago_thunderstorm,Chicago_thunderstorm with drizzle,Chicago_thunderstorm with heavy rain,Chicago_thunderstorm with light drizzle,Chicago_thunderstorm with light rain,Chicago_thunderstorm with rain,Chicago_very heavy rain,Chicago_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-12-21,0.0,0.03359283960969168,0.0,0.0,0.0,0.0,0.0,0.0,0.010673628129797151,0.0,0.010519152526458547,0.045393555699949,0.0,0.0,0.05432726384362046,0.07740241738072713,0.010897499108572227,0.0,0.0,0.0,0.0,0.011634144947047773,0.011625186861512581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19677820389875875,0.152988968710394,0.14336470761681855,0.1759202684539685,0.06488216321268366
2015-12-22,0.0,0.0,0.0,0.0,0.020821144241989047,0.0,0.0,0.0,0.0,0.0,0.0,0.09859424460497239,0.0,0.0,0.10169650517196634,0.0,0.04385924786319325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255662323448237,0.16266889569568796,0.12912558443683117,0.17595802093981353,0.034719733811063934
2015-12-23,0.0,0.0,0.0,0.0,0.022815115900425054,0.0,0.0,0.0,0.010528013040382277,0.0,0.0,0.03250601986898213,0.0,0.0,0.0792284551759879,0.04384516423790308,0.06864295043455661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010838185035579213,0.0,0.0,0.24321428747894291,0.11603360199318981,0.1478534419553325,0.16685068130273406,0.05764408357598444
2015-12-24,0.04329092973755135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10834681810811109,0.0,0.0,0.0,0.0,0.05537814816033921,0.0,0.0,0.0,0.0,0.044236290487678416,0.011398110735743682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21268315870495688,0.16526514209167656,0.13320108974101158,0.16817551805659361,0.05802479417633758
2015-12-25,0.01225722506682251,0.0,0.0,0.0,0.0,0.0,0.011864510399040894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09105212911717725,0.0,0.0988875615686385,0.0,0.0,0.0,0.0,0.010404241230913682,0.05702648499399313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401831553283529,0.1109103871471886,0.13275424334100863,0.20280962751593415,0.03185043429092973
2015-12-26,0.09772477056593408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011888991270167855,0.0,0.0,0.0,0.06146405751422967,0.0365047006548175,0.05880781032474656,0.0,0.0,0.0,0.0,0.0,0.023470150849873736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24636075941433275,0.06431377144135472,0.1384284196187647,0.21106000314723236,0.04997656519854604
2015-12-27,0.0,0.00985393355293376,0.0,0.0,0.02237730715841299,0.0,0.0,0.009863597169742345,0.0,0.0,0.025268085355627606,0.09805010937039942,0.0,0.0,0.07555636116664255,0.03692731543414255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387096049643406,0.07968162307011663,0.13235939370442354,0.20014738228056397,0.07120528677265406
2015-12-28,0.0,0.01200582820440632,0.0,0.0,0.0,0.059233951753674886,0.0,0.0,0.012003114895546167,0.0,0.0,0.03670658783455963,0.0,0.024661093818174967,0.011825171901487767,0.024205161435559244,0.11378187152111681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22115767194703362,0.048352604499821865,0.12477581808260081,0.21022157630668012,0.10106954779933784
2015-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020984082396746248,0.0,0.0,0.0,0.0,0.04371619677274252,0.12859811927967166,0.033944123293763555,0.02116031102504995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010906825548278215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24206670559401988,0.15327437791164203,0.11038101543684514,0.1687035496089361,0.06626469313230465
2015-12-30,0.011287481140868862,0.0,0.0,0.0,0.022624412356861922,0.0,0.0332589997745845,0.0,0.0,0.0,0.0,0.0,0.0,0.03293660705610221,0.010853477810556301,0.0,0.15559405794249465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173243096027225,0.18732271521341629,0.10167378583717268,0.193032494343267,0.03409165892195309
2015-12-31,0.03376082458732002,0.0,0.0,0.0,0.0,0.0,0.02176685298867693,0.0,0.0,0.0,0.0,0.0,0.0,0.033309430889477236,0.01107220456537174,0.0,0.16744998328664132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972295641514831,0.1952409255821221,0.09646957709620814,0.1967586114159379,0.04694202543676145
2016-01-01,0.03392922664424814,0.0,0.0,0.010721396644107732,0.0,0.0,0.021983459686002776,0.0,0.0,0.0,0.0,0.0,0.0,0.033285192930337236,0.011267850132295636,0.0,0.05617377658249672,0.0,0.0,0.0,0.0,0.022074678095174095,0.07797537178791356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19335597490710277,0.1922755686625899,0.08928592726306132,0.19604977124196835,0.061621805422701764
2016-01-02,0.046536732929512596,0.0,0.0,0.011730796640825958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010651313973201794,0.0,0.056483909004554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14468784038145435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073120867864849,0.18452192032530468,0.09801438087868693,0.1920261614979141,0.04803485758206067
2016-01-03,0.02079758730312567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08504138730812731,0.0,0.0,0.0,0.0,0.021172381953313987,0.13269517730179095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19395477695684837,0.21467559351184226,0.0943844510213437,0.18380918088796094,0.05346946375564677
2016-01-04,0.04896106073345116,0.0,0.0,0.0,0.020762316169146335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12007140167635395,0.013680462359858573,0.0,0.07651824708741532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17497928606849447,0.17427238861542568,0.10330971469711919,0.21174346914692252,0.055701653445812786
2016-01-05,0.05447198936964464,0.0,0.0,0.023956168076577234,0.0,0.0,0.011520811076912307,0.0,0.0,0.0,0.0,0.011639366072411617,0.0,0.04833023074780779,0.0,0.0,0.038711177828819866,0.0,0.0,0.0,0.0,0.010634955259330295,0.09820530718085994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21239219885793212,0.11952501462303006,0.10128849334005502,0.23339154708964294,0.03593274047697612
2016-01-06,0.06105281902585771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09676610752801144,0.0,0.0,0.01212001983625551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12276658097282506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19610685453983767,0.14710042031272225,0.11158830784122141,0.21862283470586674,0.03387605523740216
2016-01-07,0.03694939158735878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12749649574139713,0.0,0.0,0.0,0.0,0.1349828219600364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881115375909386,0.12799213382589766,0.13437678987074855,0.21449031026485102,0.03560051915877186
2016-01-08,0.0,0.02417194728016714,0.0,0.0,0.03417404177325748,0.0,0.0,0.0,0.0,0.0,0.0,0.12105113218764647,0.0,0.0,0.0711439718269485,0.01120843712696433,0.024737595120043924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356765754325154,0.11548991913161706,0.13667796736808885,0.19234994279689843,0.03331846995585237
2016-01-09,0.0,0.0,0.0,0.0,0.0540462970711388,0.0,0.0,0.0,0.0,0.0,0.011186755972208369,0.08485870210239514,0.0,0.009856419311422287,0.05315474683797866,0.010211869104465228,0.03200287501627932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23758720465865132,0.19135706070602007,0.12003038137330241,0.16824456107842634,0.02746312676771205
2016-01-10,0.022512438784519237,0.0,0.0,0.0,0.0,0.0,0.03351784286698881,0.0,0.0,0.0,0.0,0.061738443846395964,0.0,0.07510670432856496,0.04108365861080379,0.0,0.021291381715200428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20496311922164942,0.22003948925235595,0.07568467410152309,0.1714841609950866,0.07257808627691176
2016-01-11,0.0,0.0,0.0,0.0119238000600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01241050558135775,0.0,0.05025633620049463,0.013062471780053255,0.0,0.025445671786313084,0.0,0.0,0.0,0.0,0.023844515354174655,0.1534700425009187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21841689245666376,0.18813941057537373,0.049180715382788155,0.20424260432666394,0.049607033995135726
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.06843145639041917,0.0,0.0,0.0,0.0,0.011532693003323291,0.0,0.03374766223106635,0.04578662230238869,0.0,0.012659702353997543,0.0,0.0,0.0,0.0,0.033920852672559794,0.034347662018229703,0.0,0.03367823222921382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18752232196724763,0.20487778546557414,0.06958262906941802,0.18401718465129105,0.07989519564527077
2016-01-13,0.0,0.0,0.0,0.015207935794893088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729621563950973,0.0,0.0,0.024641574554874757,0.0,0.0,0.0,0.0,0.01389411283240956,0.16999071150553854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21803745132843344,0.18700375122969357,0.05009352513777124,0.20117702288187936,0.046991758339409155
2016-01-14,0.02365429612438366,0.0,0.0,0.012049425945889342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02425973391500363,0.0,0.0,0.0,0.0,0.047174463442187585,0.17317271478531138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22563933014501492,0.15907455310669086,0.10808742990481086,0.1826188550195281,0.04426919761117967
2016-01-15,0.03332002210521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021357045864748184,0.0,0.0,0.06721309027768625,0.0,0.022180557095764344,0.0,0.0,0.0,0.0,0.010647715956663794,0.1152837785741339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21704838234861748,0.16081157797777818,0.1300984200579815,0.16424997406314468,0.05778943567826247
2016-01-16,0.0564550640111661,0.0,0.0,0.02275542526843007,0.0,0.0,0.031865706541540126,0.0,0.0,0.0,0.0,0.0,0.0,0.03252776343410473,0.053201952079799886,0.0,0.05062983301576388,0.0,0.0,0.0,0.0,0.0,0.010834643020328752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19785824865718382,0.2167299360951748,0.0986724756040132,0.16948518716717645,0.05898376510531814
2016-01-17,0.08549659369865659,0.0,0.0,0.02369865679976278,0.0,0.0,0.011299450300475756,0.0,0.0,0.0,0.0,0.0,0.0,0.022285018347421692,0.0,0.0,0.07125061483719018,0.0,0.0,0.0,0.0,0.0700849782226615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16374956173856411,0.22730035361516931,0.05551646966297782,0.19874291136257094,0.0705753914145493
2016-01-18,0.0,0.0,0.0,0.06058850738392461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012029577089294143,0.21360378991117893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16144062568946813,0.23276717193105897,0.03549411000163939,0.21124570170422638,0.07283051628920943
2016-01-19,0.0,0.0,0.0,0.024507454969465492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012335402099449964,0.2599720858393746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17767050010426524,0.2110470014970037,0.0495800672707496,0.22850151760944323,0.03638597061024813
2016-01-20,0.06237360296672521,0.0,0.0,0.0,0.0,0.0,0.015114244045460216,0.0,0.0,0.0,0.0,0.0,0.0,0.07246140399094032,0.07310251126862584,0.0,0.0645185302454008,0.0,0.0,0.0,0.0,0.011301215339356734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20435550419743584,0.17311434393273037,0.0791787070245764,0.22282948565148689,0.021650451337261345
2016-01-21,0.011914565036357882,0.0,0.0,0.03505260238576217,0.0,0.0,0.03792024596834751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08242009712831223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11751727546898894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21952295146152687,0.194119423903749,0.07747755022766067,0.21375396180804937,0.01030132661124538
2016-01-22,0.010861380312108431,0.0,0.0,0.024032999539766092,0.0,0.0,0.10896358022091013,0.0,0.0,0.0,0.0,0.0,0.0,0.037590857520871566,0.024075376246024027,0.0,0.076412992537798,0.0,0.0,0.0,0.0,0.011102343044770863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809116279867115,0.12470342017678614,0.0965354999393805,0.2181096895808616,0.029520698082051433
2016-01-23,0.05240149710490638,0.0,0.0,0.0,0.0,0.0,0.013876663924607959,0.0,0.0,0.0,0.0,0.0,0.0,0.05953017686676052,0.034019255548990275,0.0,0.07060168290839101,0.0,0.0,0.0,0.0,0.03145754970462895,0.01455797223722155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2299170775705056,0.1592004863081488,0.10132085180089463,0.20202103538519642,0.03109575063974791
2016-01-24,0.035456281980273556,0.0,0.0,0.02452527668206998,0.0,0.0,0.04611558641934534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02458094429714691,0.0,0.011786107169705786,0.0,0.0,0.0,0.0,0.034917990027104946,0.10699530089292614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20336235224972524,0.17299705253940437,0.10315301834940226,0.1984235910697322,0.037686498323163196
2016-01-25,0.023977458299153324,0.0,0.0,0.0,0.0,0.0,0.011399617054093892,0.0,0.0,0.0,0.0,0.010972275944525094,0.0,0.0,0.09445525059168398,0.0,0.023332146845062463,0.0,0.0,0.0,0.0,0.023337225011910722,0.09544277110030809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24094198331915892,0.13380325505982235,0.11325568688972708,0.19063465625821438,0.03844767362633968
2016-01-26,0.0,0.02279708969431669,0.0,0.0,0.0,0.0,0.04174156623620525,0.0,0.0,0.0,0.0,0.08421101156678334,0.0,0.010021677997185108,0.02171213783252086,0.0,0.07527675535318744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21494938281287745,0.17760461528341717,0.10685257605114734,0.17148579960033353,0.07334738757202586
2016-01-27,0.011323075708111653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03486763967316094,0.011204822753586176,0.0,0.10455738902848478,0.0,0.0,0.0,0.0,0.04336362003088146,0.07008921547925064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796105228424345,0.1942822648750447,0.10183217984466486,0.20052942970755458,0.0483398400568257
2016-01-28,0.011630875097616303,0.0,0.0,0.011271047852474868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021325100327043975,0.0,0.0,0.0,0.0,0.12258499384409638,0.0,0.0,0.0,0.0,0.021637627927410297,0.07991793251885074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19526432823450116,0.18214325100238118,0.11596898111434441,0.17456465971226828,0.06369120236901236
2016-01-29,0.08718546236176937,0.0,0.0,0.011664197986845322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021602415989907375,0.0,0.0,0.08733198394937507,0.0,0.0,0.0,0.0,0.024271712876936514,0.047114336435421796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16100827164484263,0.22077144317756633,0.10621540959550962,0.18946928963589216,0.04336547634593379
2016-01-30,0.08195287971942743,0.0,0.0,0.011681430935605974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089485773766414,0.0,0.0,0.0,0.0,0.0,0.0,0.07969350235011599,0.09183213663083446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20970643937610026,0.16217182126023377,0.1272313899393664,0.1778599447530085,0.046975597297643
2016-01-31,0.03595856891559512,0.0,0.0,0.0,0.010700319805158289,0.0,0.0,0.0,0.0,0.0,0.0,0.03418454599174591,0.0,0.0,0.10059687059674612,0.020669193048869803,0.07026308422800552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22521950071082378,0.1568279465950342,0.1367184773144984,0.1711223857305397,0.03773910706298313
2016-02-01,0.0,0.0,0.0,0.04485252964432727,0.0,0.0,0.01021406403150776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09781136524466234,0.0,0.010141524426593112,0.0,0.0,0.0,0.0,0.010144676723534113,0.08489387981553691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343259092014303,0.1892678113018006,0.11570472505838693,0.1761057774950365,0.026537737057184183
2016-02-02,0.0,0.01197585076536775,0.0,0.011227983519983923,0.030972912520355084,0.0,0.02307257718051466,0.0,0.012261095970870432,0.0,0.0,0.011894313327402472,0.0,0.0,0.12096684724535067,0.011604676188026434,0.011989700319086674,0.0,0.012648069447108846,0.0,0.0,0.0,0.011813728450355276,0.0,0.0,0.0,0.0,0.0,0.012390712000556253,0.0,0.0,0.0,0.0,0.0,0.25938676371236796,0.09259713004120201,0.1221125592474228,0.19372085993316687,0.049364220130861836
2016-02-03,0.0,0.0,0.0,0.0,0.02194223826676586,0.0,0.01015173500545282,0.0,0.0,0.0,0.0,0.03270432099822716,0.0,0.010976346735570448,0.06620667979882923,0.05768822799053613,0.04240458877920574,0.0,0.01258493591621289,0.0,0.0,0.010786941769949142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24126412185314183,0.15606698698497778,0.11945068985115188,0.16487684090729934,0.052895345142679746
2016-02-04,0.012149311714965083,0.0,0.0,0.010522600633132482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19008574756743515,0.0,0.0,0.010432065950797152,0.0,0.0,0.0,0.0,0.0,0.04633645893539735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19345828606528367,0.19534109114698409,0.09685275200917802,0.1939839386665401,0.050837747310286896
2016-02-05,0.07190368409741528,0.0,0.0,0.0,0.0,0.0,0.05387432492261904,0.0,0.0,0.0,0.0,0.0,0.0,0.02222620655850997,0.022138733411516925,0.0,0.046054521204372756,0.0,0.0,0.0,0.0,0.010263987348503856,0.050180858829776444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003003259817672,0.18383396041990915,0.10510222637197374,0.20595105122062676,0.028170119633008864
2016-02-06,0.011315742270081799,0.0,0.0,0.0,0.0,0.0,0.044870676277627135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753806996013855,0.0,0.033487204105475926,0.0,0.0,0.0,0.0,0.046482520755915684,0.023033952360355586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20013411287629312,0.17473119011588223,0.10972018453758135,0.2047032123414604,0.03398313439918818
2016-02-07,0.07022892247415499,0.0,0.0,0.012255776577591476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024402294017709963,0.0,0.022289453849849112,0.0,0.0,0.0,0.0,0.0653712984121198,0.0797051054902606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1998473759838467,0.15927251331441472,0.12632237208357022,0.18672472657514264,0.05358016122133974
2016-02-08,0.011485851898052802,0.0,0.0,0.023606746597536466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02205516188937746,0.0,0.06633747046874543,0.022764322983418683,0.0,0.04396450304720606,0.0,0.0,0.0,0.0,0.0,0.07751935906472811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20760941943882852,0.1979324350753403,0.10760553064147022,0.1711009574227993,0.04801824147249661
2016-02-09,0.0,0.010777177645835573,0.0,0.0,0.0,0.0,0.05511364166900493,0.0,0.0,0.0,0.0,0.0,0.0,0.10115248641535936,0.10051247152879533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18729994477781078,0.23099820783804081,0.07936325739584087,0.17598556970011184,0.05879724302920041
2016-02-10,0.05924940785641377,0.0,0.0,0.023922755065129062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11372967114159314,0.0,0.0,0.023305227259279703,0.0,0.0,0.0,0.0,0.011522318267648476,0.03519778203891736,0.0,0.011269458430630342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708523403499221,0.23551374794135124,0.06746572242916939,0.19298296914579563,0.054988600074149685
2016-02-11,0.03590559391320347,0.0,0.0,0.06034543626252292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07243893771986089,0.0,0.0,0.011841017355394117,0.0,0.0,0.0,0.0,0.0,0.10454004619966052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463428979755638,0.25073179605387724,0.06819826374705483,0.20955299708738642,0.040103013685475704
2016-02-12,0.08140513844957979,0.0,0.0,0.011634691303460511,0.0,0.0,0.011328454566158436,0.0,0.0,0.0,0.0,0.0,0.0,0.011386599122830673,0.0,0.0,0.11344177050283444,0.0,0.0,0.0,0.0,0.02438554784842803,0.021153756175747777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15031199501981182,0.22608924682920242,0.08005314580016193,0.20067847513901885,0.06813117924276532
2016-02-13,0.012182512964432254,0.0,0.0,0.08844394426504516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02428467907111201,0.0,0.0,0.011329506074571156,0.0,0.0,0.0,0.0,0.04999097481551513,0.10923239337392754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10519493038599886,0.24648137535960943,0.06077927878640446,0.23031145667607614,0.061768948227307836
2016-02-14,0.06822407175516539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025878937149910713,0.037669344874895254,0.0,0.051610279349995763,0.0,0.0,0.0,0.0,0.02628396191497025,0.09248183542837712,0.0,0.01225597934036926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17470717664010407,0.14441733572149346,0.07557606738865598,0.23629469259180935,0.05460031784425339
2016-02-15,0.0,0.0,0.0,0.0,0.023286562248049675,0.0,0.011100487934503,0.0,0.0,0.0,0.0,0.0,0.0,0.03696336727894158,0.18286353425568522,0.0,0.035188808349135146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23828454318739592,0.14701788294877313,0.09030737198311073,0.198028291892252,0.03695914992215358
2016-02-16,0.021679360040525075,0.0,0.0,0.0,0.010751570761307698,0.0,0.022523304441070018,0.0,0.0,0.0,0.0,0.011614980812974178,0.0,0.022738028720958692,0.12396070978590908,0.0,0.05501219812273838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21208126045229284,0.22331731123808626,0.09912059601383101,0.178048022933237,0.019152656677069748
2016-02-17,0.0,0.0,0.0,0.03134926664603353,0.0,0.0,0.03352010080077702,0.0,0.0,0.0,0.0,0.0,0.0,0.04718955527545582,0.08700709555963,0.0,0.03220246100471314,0.0,0.0,0.0,0.0,0.0,0.03824070156570036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20701297465621335,0.20462378022516678,0.10017462554286045,0.19296894459441008,0.025710494129039422
2016-02-18,0.03785761812366645,0.0,0.0,0.011639245474877121,0.0,0.0,0.04590638916628809,0.0,0.0,0.0,0.0,0.022107268390560222,0.0,0.0,0.0,0.011102037453863888,0.06641379460231331,0.0,0.0,0.0,0.0,0.02519267537156708,0.07925995955930497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21107618022702837,0.10158167128264058,0.11198262825079482,0.2253315938678395,0.050548938229255595
2016-02-19,0.05897601875266164,0.0,0.0,0.011070413658460345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010627761339267206,0.0,0.0,0.0,0.0,0.04288282344945444,0.0,0.0,0.0,0.0,0.03412638796364674,0.11194593021522742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539368609234685,0.14300150918011792,0.14728627402453628,0.17741376299345366,0.10873225749970587
2016-02-20,0.0,0.0,0.0,0.05767319094590471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037327282102706,0.20526091112004366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13679389449871174,0.189461120927525,0.15434948659941408,0.18315524740664832,0.0629328756807254
