datetime,Seattle_broken clouds,Seattle_drizzle,Seattle_few clouds,Seattle_fog,Seattle_haze,Seattle_heavy intensity drizzle,Seattle_heavy intensity rain,Seattle_heavy intensity shower rain,Seattle_heavy snow,Seattle_light intensity drizzle,Seattle_light intensity shower rain,Seattle_light rain,Seattle_light shower snow,Seattle_light snow,Seattle_mist,Seattle_moderate rain,Seattle_overcast clouds,Seattle_proximity thunderstorm,Seattle_scattered clouds,Seattle_shower rain,Seattle_sky is clear,Seattle_smoke,Seattle_snow,Seattle_squalls,Seattle_thunderstorm,Seattle_thunderstorm with heavy rain,Seattle_thunderstorm with light rain,Seattle_thunderstorm with rain,Seattle_very heavy rain,Seattle_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31328512853902063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2542026196567327,0.06731648895071636,0.12075346628971552,0.22682851959500197,0.01761377696881286
2015-03-09,0.0,0.0,0.06309799710323334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012503016049020349,0.0,0.21603996284240745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23546437403567266,0.14851033667776017,0.11561124636567492,0.19768926410342225,0.011083802822808858
2015-03-10,0.022384565138520735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05075526331959818,0.0,0.23388781256917004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24789129607615681,0.1296231408463793,0.1153287426601819,0.18886877393073223,0.011260405459260783
2015-03-11,0.1410411228570486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086195141617262,0.0,0.0,0.0,0.0,0.03596172680714265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23339960959886452,0.17281423074603586,0.12381107006119037,0.16790723559036966,0.016445490177622164
2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2658559949221228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24074491017643815,0.14640258294854852,0.1276832352688535,0.1944382932035282,0.024874983480508792
2015-03-13,0.11897355412959527,0.0,0.03893216070997341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04567370514135843,0.0,0.0,0.0,0.0,0.054507035873026764,0.0,0.02685910139710314,0.0,0.024109536174087315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23872911169082314,0.074755066866309,0.13932806606784565,0.2252553663904969,0.012877295559381012
2015-03-14,0.047126847637325144,0.0,0.0,0.0,0.0,0.0,0.06644330679287482,0.0,0.0,0.0,0.0,0.0716429140531139,0.0,0.0,0.0,0.06829442775366633,0.024015810793597197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22536473654852163,0.1544807212179515,0.13727985866274164,0.16611886683961533,0.03923250970059254
2015-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.11422738975531549,0.0,0.0,0.0,0.0,0.10491569902658054,0.0,0.0,0.0,0.0664388578724452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805458857408675,0.12088310049912336,0.12119862638434231,0.16618976922368242,0.025600671497643234
2015-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28357319267376324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27502105972796104,0.11678183666517496,0.11249883112576974,0.19214751542916683,0.01997756437816423
2015-03-17,0.20920420456963462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04893774685667971,0.01266583464165186,0.0,0.041869195029488264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24715313785638293,0.08207665452843353,0.12848822848510358,0.2086162597519933,0.020988738280632163
2015-03-18,0.03501763268184983,0.0,0.03413198606111781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418820874487252,0.0,0.17197973482211248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23121169070659997,0.15642304485367844,0.11539833326708356,0.20162600618060775,0.02002336268207763
2015-03-19,0.11047624610855572,0.0,0.047985715291537466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291051544963449,0.0,0.05897098483182872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22762703336974546,0.1420825482321385,0.12393207879391703,0.2039172336859111,0.012097644236731516
2015-03-20,0.17161446851658213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03617229439438691,0.0,0.0,0.0,0.03426592313628443,0.02263645209489584,0.0,0.02600883776907432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22819664775679746,0.1515660256379719,0.13353142187820827,0.18112150088084233,0.014886427934956424
2015-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23876948485374969,0.0,0.0,0.0,0.0,0.03515533242020289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22692990711384894,0.15791756637183077,0.12793039149239468,0.17045410681894135,0.04284321092903171
2015-03-22,0.01203628842836788,0.0,0.02355706360023575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914573097471429,0.0,0.0,0.0,0.0358839887233783,0.0,0.0,0.035432310694882924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267191975434179,0.10613716501472449,0.12116391267125377,0.192261244216223,0.014878741469611998
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25321843703987557,0.0,0.0,0.0,0.034713067143559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27854389009245645,0.12423002964757507,0.11329448230983476,0.17777505381312772,0.018225039953571425
2015-03-24,0.02272352986077926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06677980340535351,0.0,0.0,0.0,0.16730343238663892,0.011320241822291037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26025127815168153,0.1786470664304601,0.10330449407463026,0.1733509393810083,0.016319214487157122
2015-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.10177148986829809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17327287583851092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26375323337721596,0.1321500394358605,0.10414962064334388,0.20818555909965972,0.016717181737110984
2015-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27399318625590674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556661609456559,0.11521334568579078,0.13227758425989372,0.20644425764549978,0.01640546520725309
2015-03-27,0.05836603357478253,0.0,0.03497048635141359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370534783956934,0.0,0.0,0.0,0.0,0.0,0.0,0.04728296832670537,0.0,0.0935677506283792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22010737143388162,0.16811305063928347,0.13732347525890454,0.18202731969298588,0.014536196254094474
2015-03-28,0.03439417221503313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231273758914705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20684606222306842,0.16753928047205058,0.12742334424307158,0.18324579811617592,0.04927758381589534
2015-03-29,0.1396298800827757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06954879599000285,0.0,0.0,0.0,0.0,0.047208090584537545,0.0,0.02350319839222707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21205659049938388,0.15260184685965142,0.1257710356186742,0.21080931588187943,0.018871246090867936
2015-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28319177811710455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23943443716424453,0.1406023242485162,0.131939476871437,0.1910505283022846,0.013781455296413093
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277632672072378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20413095803409328,0.17132863695661438,0.1296982704667408,0.17160518844346964,0.04560427402670391
2015-04-01,0.023150403391127644,0.0,0.02312491035038834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03400387754578996,0.0,0.0,0.0,0.03404173808165187,0.0,0.0,0.03463465001476601,0.0,0.12654483396701868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22003320390275216,0.1690833935112357,0.10876305527078715,0.19880091998497676,0.027819013979505754
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27436349271637855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25551940058231,0.1418779161809477,0.10094853966261035,0.21251834668783623,0.014772304169917198
2015-04-03,0.08359759156189354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11588984573673879,0.0,0.0,0.0,0.0,0.024621705064866318,0.0,0.05945416448160846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22018168355703527,0.15454790497010554,0.11083570179126027,0.20844624544921245,0.022425157387279345
2015-04-04,0.011314871145625472,0.0,0.08130125583892893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02324307250548992,0.0,0.16639909780298665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22070523856141896,0.16723960344402508,0.10898593865871742,0.19304167061543942,0.02776925142736816
2015-04-05,0.011642153452225785,0.0,0.1610569130573205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06229865165931823,0.0,0.062062514277740725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23313193427186515,0.17868222593125307,0.11282560654777886,0.1664554868350385,0.011844513967459206
2015-04-06,0.21905386352420572,0.0,0.0252481856682537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049084076703447894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20965079767059677,0.20328549826132045,0.1212370337122242,0.15063033533896755,0.02181020912098376
2015-04-07,0.18997209125632078,0.0,0.08648390887509809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015289170352695012,0.0,0.02832951176671623,0.0,0.02812652940080294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25403215258818496,0.03151086740411712,0.14574527723469086,0.19274574505386913,0.02776474606750484
