datetime,Miami_broken clouds,Miami_drizzle,Miami_few clouds,Miami_fog,Miami_haze,Miami_heavy intensity rain,Miami_light intensity drizzle,Miami_light intensity shower rain,Miami_light rain,Miami_mist,Miami_moderate rain,Miami_overcast clouds,Miami_proximity shower rain,Miami_proximity thunderstorm,Miami_scattered clouds,Miami_shower rain,Miami_sky is clear,Miami_smoke,Miami_squalls,Miami_thunderstorm,Miami_thunderstorm with heavy rain,Miami_thunderstorm with light rain,Miami_thunderstorm with rain,Miami_tornado,Miami_very heavy rain,Miami_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-04-07,0.03346383085099353,0.0,0.10851762821845824,0.0,0.0,0.0,0.0,0.0,0.0,0.010758232673608306,0.0,0.045087883767759095,0.0,0.0,0.03278048561789843,0.0,0.0494750886468314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21907455964752975,0.18571129513664586,0.15213336638001249,0.13901267620362312,0.02398495285663976
2013-04-08,0.09561398006027462,0.0,0.06853262660900869,0.0,0.0,0.0,0.01247962740440429,0.0,0.025719861751296768,0.0,0.0,0.025022815291720863,0.0,0.0,0.02521982033051115,0.0,0.0687864802160919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21261457880983362,0.06668138241720939,0.19664106283410687,0.1794325804357482,0.02325518383979364
2013-04-09,0.0,0.0,0.05446469650404665,0.0,0.0,0.0,0.013234936472956973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027405699385931025,0.0,0.23415609192077733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895923963384151,0.07518640105735079,0.2076165553299272,0.18555913385318965,0.01278408913740526
2013-04-10,0.15438529183831126,0.0,0.03972086833758586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681407028698428,0.0,0.05274597590980697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19617452858787154,0.08262013975722014,0.20467437036008626,0.18013147611552024,0.021406646223754922
2013-04-11,0.2588809690291712,0.0,0.012228815767689409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012892329861116615,0.0,0.0,0.0,0.0,0.012665709314553353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19886314194119956,0.08098877652028807,0.20267352537743435,0.16764750968672507,0.05315922250182235
2013-04-12,0.1547180698853719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047462398080298306,0.0,0.0,0.047837507244558715,0.0,0.0,0.03553426780614798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20495320557112537,0.09772973293876397,0.2015394727104626,0.1466274393071271,0.06359790645614406
2013-04-13,0.12878048827968358,0.0,0.01198787794277064,0.0,0.0,0.0,0.0,0.0,0.022703801343548505,0.0,0.0,0.07228602333539276,0.0,0.0,0.035247731818764595,0.0,0.012240499426668883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20990302338033526,0.12238556532271243,0.2106431037853329,0.13333937788211284,0.04048250748267765
2013-04-14,0.11972334198422833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024481489741637368,0.010756064180411121,0.0,0.02293152281785152,0.0,0.01327751759730886,0.04674869536240795,0.0,0.038799038017587,0.0,0.0,0.0,0.0,0.0,0.01082120718438191,0.0,0.0,0.0,0.23560133747184456,0.1152864801270115,0.20524191478096562,0.13562500745630493,0.020706383278059317
2013-04-15,0.10855470236626007,0.0,0.0,0.0,0.0,0.011395560442725371,0.0,0.0,0.011983619717709315,0.0,0.0,0.0,0.0,0.0,0.03560733313003877,0.0,0.11587299833883895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22162189067523783,0.1260627695553891,0.20597631352991988,0.13599669256584393,0.026928119678036794
2013-04-16,0.07069247418007643,0.0,0.011533538787216614,0.0,0.0,0.0,0.0,0.0,0.03575705719222752,0.02178557745790244,0.010967091710488265,0.0,0.0,0.0,0.03770734986357474,0.0,0.07174806382748171,0.0,0.0,0.011062932892502214,0.0,0.011618540239861952,0.0,0.0,0.0,0.0,0.2299612650882703,0.11730111186322807,0.2037250453220449,0.14176707288144863,0.0243728786936762
2013-04-17,0.1390791569792912,0.0,0.03760785366650978,0.0,0.0,0.0,0.0,0.0,0.012468197617657136,0.013626511372918827,0.0,0.040999815357345516,0.0,0.0,0.036933750268541565,0.0,0.022287972814274776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22534683200918101,0.057873387616878526,0.2120839716742127,0.1703218117610211,0.03137073886216785
2013-04-18,0.13984312301056911,0.0,0.050260514438452,0.0,0.0,0.0,0.012474793391188876,0.0,0.01283855520183611,0.0,0.011864186584732081,0.012159680166325952,0.0,0.0,0.03785623725948046,0.0,0.025896441012571898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2210947075739019,0.048169941055962895,0.21785542971780533,0.1719470894557712,0.03773930113140215
2013-04-19,0.11230986162033248,0.0,0.05130197838259026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07829391280729275,0.0,0.0,0.04736855658754701,0.0,0.0135509102889241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20024638861166158,0.08424143528836074,0.2205475951543039,0.16120418649576093,0.030935174763226273
2013-04-20,0.11914174199298953,0.0,0.04992920947658976,0.0,0.0,0.0,0.011529774042242215,0.0,0.011605539135756267,0.0,0.0,0.011819950110272618,0.0,0.0,0.04872107791878924,0.0,0.03712603755952432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19749629299006877,0.10658057281082896,0.21677818813488467,0.15129813079188278,0.037973485036170866
2013-04-21,0.09397051581058981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746267056094337,0.0,0.0,0.02258230328790491,0.0,0.0,0.0700705808612501,0.0,0.035350858403159206,0.0,0.0,0.0,0.0,0.00949124170884898,0.009988664197343108,0.0,0.0,0.0,0.2090891513243791,0.13536850535255315,0.20628264808833208,0.14491546451833756,0.02542739588635859
2013-04-22,0.11707562427914125,0.0,0.009926775172712015,0.0,0.0,0.0,0.0,0.0,0.02363833553903948,0.05440988532229494,0.0,0.011719972376048958,0.0,0.012133608582915517,0.05139045745924515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266913281576478,0.118750002799556,0.18910297116391953,0.15552353944978187,0.02963749969769751
2013-04-23,0.08525700251804269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11497007148720018,0.010794375230444908,0.0,0.07635879625123129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012449153897670146,0.0,0.0,0.0,0.0,0.23492198925212696,0.0849946080357425,0.1993477621810642,0.15925968306799826,0.02164655807847886
2013-04-24,0.0953175199346243,0.0,0.0868775598448599,0.0,0.0,0.0,0.0,0.0,0.023610369505912346,0.0,0.0,0.0,0.0,0.0,0.06712771834725936,0.0,0.035361719723037005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21364244957035372,0.08249022426459614,0.200105677553122,0.16238695930885166,0.03307980194738353
2013-04-25,0.09327401586788121,0.0,0.06937524134650698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148852877049296,0.0,0.014906690813147995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704944111340323,0.056370698936668524,0.22182603864131992,0.18658059189998108,0.03831943431116596
2013-04-26,0.0,0.0,0.06879285966979444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12237970058827669,0.0,0.1324138925827802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587887130235587,0.059965352181679234,0.2184618133478253,0.1980242788426206,0.041173389763464845
2013-04-27,0.013682803024566927,0.0,0.08258640487797196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1180831846006384,0.0,0.11110331352346724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17272475127457818,0.04806042926581414,0.21299546419003504,0.20596240757229642,0.03480124167063171
2013-04-28,0.012952213079917117,0.0,0.17370729211242394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06703002732072151,0.0,0.06907960339200286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888326923202958,0.05671704035077075,0.21669504623125077,0.1941599870563192,0.02082609813629803
2013-04-29,0.06405375844136539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012596274104448447,0.0,0.0,0.0,0.0,0.0,0.08158472931302535,0.0,0.16979185038500755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978352615951476,0.06021256411498213,0.2274665547659557,0.18177264651277747,0.02941576846668378
2013-04-30,0.11281257146843456,0.0,0.1576809832073195,0.0,0.0,0.0,0.0,0.0,0.04934028533902774,0.0,0.0,0.012317227718198225,0.0,0.010744491251791785,0.0,0.0,0.012796614308272974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20132813092478316,0.07915833127250867,0.24074484577665298,0.18055588727282437,0.04318469692257757
2013-05-01,0.06722614739510478,0.0,0.011928185705600588,0.0,0.0,0.0,0.011997467343684164,0.0,0.012647921520922306,0.011620838006432044,0.0,0.0,0.0,0.025055712709183664,0.10362832799520623,0.0,0.048946204798144856,0.0,0.0,0.0,0.011206367974348512,0.013529405818832713,0.0,0.0,0.0,0.0,0.24709723425122837,0.0887749180623043,0.20882759047464916,0.15725614010011432,0.02144041021944873
2013-05-02,0.012577116334847737,0.0,0.055163846546307536,0.0,0.0,0.011676282155795312,0.010054620939375364,0.0,0.03837878683710403,0.05203460640971063,0.013767748238317565,0.012332612497865896,0.0,0.01194424992886872,0.03841160294932098,0.0,0.04852310915337655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508534428421342,0.08011111493075924,0.20034747294357755,0.1521576663131866,0.022117947764541023
2013-05-03,0.05195777588490142,0.0,0.0,0.0,0.0,0.010430699978659702,0.0,0.0,0.011683912749047847,0.0400860813811189,0.0,0.14049889618140518,0.0,0.0,0.0437478583382838,0.0,0.0,0.0,0.0,0.0,0.023095159573420756,0.0,0.0,0.0,0.0,0.0,0.2512414144204062,0.08552577128080542,0.2032903254975362,0.1464454737770993,0.02340180773986604
2013-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10911619694713036,0.04635601777051653,0.0,0.019711202966328095,0.0,0.01246571962494498,0.049527376175333836,0.0,0.07555406980664031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511982681795619,0.16933415597591175,0.19622627804524165,0.11678728349249097,0.016522998060790085
2013-05-05,0.01175538540541407,0.0,0.03975779241068342,0.0,0.0,0.0,0.0,0.0,0.011367177371497063,0.02262519572028096,0.0,0.0,0.0,0.0,0.12089503008607518,0.0,0.08996508958296114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18043059738777875,0.21166066731536567,0.20066612256875496,0.10255716705526774,0.023355658211569263
2013-05-06,0.07721922566560548,0.0,0.03891977110387107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722925551727872,0.0,0.10474359840714849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17443563419826044,0.19577585242477372,0.18668041587782988,0.12183768741882123,0.03315855938641093
2013-05-07,0.03962503353943179,0.0,0.05761365692546131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012077635867575749,0.0,0.20974379532591947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448696484381592,0.1585189316330089,0.19533931216280156,0.15922195139852627,0.022990034709115783
2013-05-08,0.0,0.0,0.06959911815489134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12424749099293199,0.0,0.09500741147099549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16432073198073346,0.17904941906274408,0.1839557505207625,0.1551322380282585,0.02868783978868264
2013-05-09,0.0,0.0,0.0363199945695607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24941385679786623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829132915495594,0.15702126893000062,0.18004597788649876,0.16806055249739982,0.02622505776911448
2013-05-10,0.011511730604407154,0.0,0.011675703961067098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023702671615033772,0.0,0.2281395027937587,0.0,0.0,0.012232606179718677,0.0,0.0,0.0,0.0,0.0,0.0,0.19296242269255814,0.138042769507962,0.19572609560508689,0.1691500507277265,0.01685644631268111
2013-05-11,0.03744155169802335,0.0,0.04931965289683868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012119262873103253,0.0,0.03721867399998854,0.07461501650445294,0.0,0.07551346018657928,0.0,0.0,0.01011428381007976,0.0,0.0,0.0,0.0,0.0,0.0,0.22304773370373743,0.0873063114100532,0.21388041755327283,0.1659236924259486,0.013499942937922095
2013-05-12,0.04865096561946888,0.0,0.10876877710666387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09493604592271415,0.0,0.011707616140553559,0.0,0.0,0.011808557297978058,0.0,0.011289481678497117,0.0,0.0,0.0,0.0,0.21165647596622403,0.12456832962991271,0.2097815320955123,0.15224863631085842,0.014583582231616913
2013-05-13,0.03324317061148079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04390193766301762,0.0,0.010172440540616442,0.048508176992162665,0.0,0.0,0.1300234504252141,0.0,0.0,0.0,0.0,0.0,0.0,0.010927886263851883,0.0,0.0,0.0,0.0,0.2087133096549956,0.1612935129215763,0.1990057924064376,0.13947920041455017,0.014731122106096789
2013-05-14,0.06433958712270328,0.0,0.05586639977971814,0.0,0.0,0.0,0.01130817238167544,0.0,0.0,0.0,0.0,0.024212692729449686,0.0,0.0,0.19174956148138833,0.0,0.0,0.0,0.0,0.012711987783822348,0.0,0.0,0.0,0.0,0.0,0.0,0.16110290950801204,0.12338604582412456,0.2463622543177725,0.19245289852043565,0.01048418776390503
2013-05-15,0.10826428086719413,0.0,0.10778211676469795,0.0,0.0,0.0,0.012486008358655166,0.0,0.0,0.0,0.0,0.06040433414936239,0.0,0.0,0.04070253591921946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18047977816049973,0.05019509383455295,0.22978754481686026,0.19204930932769024,0.025368988557955243
2013-05-16,0.05322071529790704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369568735326355,0.0,0.0,0.12499643836115269,0.0,0.1403821389137527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721106237589479,0.06296197032344221,0.22007575203433058,0.19830146945521332,0.014255204501990063
2013-05-17,0.09112205867375638,0.0,0.04286432931953805,0.0,0.013263770769549313,0.0,0.0,0.0,0.02536418187600714,0.0,0.0,0.0,0.0,0.0,0.12224072400520632,0.0,0.026968186719537685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690761010231646,0.07655971605148225,0.21756368337834486,0.18536093246118598,0.029616315722227473
2013-05-18,0.14640018031301613,0.0,0.026302275174436146,0.0,0.0,0.0,0.014426172216591487,0.0,0.02306764776146304,0.0,0.012137645274922249,0.0,0.0,0.0,0.06826462517316481,0.0,0.026146418994503835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18840546072716272,0.06991001232207893,0.22230318669131047,0.17664450968965373,0.025991865661696496
2013-05-19,0.09834490960956681,0.0,0.02360790464470225,0.0,0.0,0.0,0.0,0.0,0.023050936152413354,0.0,0.0,0.023685594380840447,0.0,0.0,0.03579003785383226,0.0,0.07958823661889625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21255285466303517,0.10978433179327736,0.2044546028983575,0.16332122586154832,0.025819365523530282
2013-05-20,0.01195237155517189,0.0,0.0512108530373439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23966358863295367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20313826200829477,0.07701618851079184,0.22119920751263847,0.16909661078094082,0.026722917961864625
2013-05-21,0.02434846521820888,0.0,0.03647451312610924,0.0,0.0,0.0,0.011653029857626708,0.0,0.03612307727896277,0.035976176835797354,0.0,0.012082437881831462,0.0,0.0,0.07259367960396462,0.0,0.04959756594852876,0.0,0.0,0.01191141471489997,0.0,0.0,0.0,0.0,0.0,0.0,0.2166622693873764,0.08595414837845701,0.20738796626559727,0.1582223380289707,0.04101291747366884
2013-05-22,0.049128640832648694,0.0,0.0,0.0,0.0,0.0,0.02459164678263041,0.0,0.0727292745440531,0.012862375708576639,0.0,0.01230176579074306,0.0,0.0,0.026286901844443992,0.0,0.05049630721837731,0.0,0.0,0.0,0.0,0.02647933493905613,0.02347901622277269,0.0,0.0,0.0,0.23978874344491086,0.07686705450610155,0.1981989429787906,0.1545666049886665,0.03222339019822842
2013-05-23,0.04881697003459812,0.0,0.012351162762031402,0.0,0.0,0.012147903333154896,0.01209046206208326,0.0,0.046131370940987404,0.026188448468909914,0.0,0.0,0.0,0.01238010051696175,0.013175872632539186,0.0,0.08227115670043426,0.0,0.0,0.026669175332609294,0.0,0.012222334542481608,0.0,0.0,0.0,0.0,0.23152497863271748,0.0925502384301433,0.21230646061660344,0.14502526224928955,0.023794976854151693
2013-05-24,0.06875555240554855,0.0,0.02390202897892728,0.0,0.0,0.0,0.024775089210786753,0.0,0.0,0.0,0.0,0.0,0.0,0.01328250040831437,0.10248252554110948,0.0,0.04837183199074957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20649533891223895,0.15267360402735217,0.21245772618435754,0.13555514294567944,0.011248659394935861
2013-05-25,0.0,0.0,0.035817015580413177,0.0,0.0,0.0,0.0,0.0,0.012092464439421023,0.0,0.0,0.0,0.0,0.012162413854556332,0.012806774193122497,0.0,0.18824891683124367,0.0,0.0,0.013096260435896775,0.0,0.011329549106785996,0.0,0.0,0.0,0.0,0.20074378536233442,0.1464912486602089,0.2167477219027062,0.14025401501439333,0.010209834618917642
2013-05-26,0.15253916023050412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011303718650567987,0.0,0.012532232012200084,0.0,0.0,0.0,0.13094813070645653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096961547606763,0.08725659875359794,0.22634561567436093,0.16442299882351658,0.0049553903881195535
2013-05-27,0.06669271632490249,0.0,0.1326334705270046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03960044088788644,0.0,0.0,0.03925460684470552,0.0,0.040331963561773924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839401829364514,0.07745088696500166,0.22903680063708853,0.17959440033500465,0.011464530980180812
2013-05-28,0.07306780725708344,0.0,0.0,0.0,0.0,0.011271921270189214,0.0,0.0,0.011643564181599024,0.0,0.0,0.12710715710547438,0.0,0.0,0.07897633199511546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20235403481388967,0.06434758900014283,0.21997465583114617,0.1727029055211856,0.03855403302417423
2013-05-29,0.07111847312965695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10568525921940976,0.03543205722800935,0.0,0.05992907731770882,0.0,0.0,0.011939609848003458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22050489742490406,0.07863647859241656,0.20045474191719245,0.16066158471432626,0.05563782060837235
2013-05-30,0.035594443082141825,0.0,0.0,0.011761607331403844,0.0,0.023009725652088298,0.03608612837217514,0.0,0.07055491399404912,0.023356425834838292,0.03522165149707398,0.05013502818975495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23693300935604364,0.07805619992850912,0.19309457797410376,0.15722994035375257,0.04896634843406548
2013-05-31,0.06047662211435523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09403944645692308,0.04643062499346121,0.011662846448408287,0.036999029215573805,0.0,0.011827155083457311,0.011727815282838854,0.0,0.0,0.0,0.0,0.0,0.0,0.012313173176995968,0.0,0.0,0.0,0.0,0.21365441144625005,0.08053019753052025,0.20004211939613217,0.15272524614684385,0.06757131270823992
2013-06-01,0.10956154830804132,0.0,0.0,0.0,0.0,0.010656865836999353,0.0,0.0,0.072642564507104,0.02422481715746023,0.0,0.05015559963500227,0.0,0.0,0.02408926649882852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21840708268468081,0.0820534296124138,0.21014250600661133,0.15512265759506144,0.04294366215779688
2013-06-02,0.047852955351255166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08797365450978271,0.02219132916443563,0.0,0.09788985791426143,0.0,0.0,0.012005746119016355,0.0,0.0,0.0,0.0,0.0,0.0,0.022475580818915125,0.0,0.0,0.0,0.0,0.24381242654632518,0.08864279699706047,0.20706480736077107,0.14990931915461578,0.020181526063561106
2013-06-03,0.025300234069704445,0.0,0.012207272395597305,0.0,0.0,0.0,0.0,0.0,0.058086746892315,0.02070023444906154,0.009944387261876202,0.13961198846619338,0.0,0.0,0.013439380336072478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406836200506084,0.1262082651297812,0.19950516060961773,0.13829969373693235,0.01601301660223997
2013-06-04,0.021761956806630626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010450238330929023,0.0,0.0,0.20077242054319935,0.0,0.0,0.010630090273121203,0.0,0.038368945254346566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21791117949526304,0.15268814904983663,0.20317592009811947,0.1336172837546837,0.010623816393870373
2013-06-05,0.0,0.0,0.011777022591714361,0.0,0.0,0.012149899257393943,0.08413768277459216,0.0,0.036950224273213685,0.02300959146616564,0.02616445018093273,0.10169762045322549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24075070438935775,0.1038475856347713,0.21072814677482954,0.14858069375879773,0.010237657794562226
2013-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.06881267009024335,0.0,0.09073533469164236,0.0,0.0,0.15377690873191469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399379696461943,0.07707951495052505,0.23387717650617354,0.15425428762620094,0.02151579936480488
2013-06-07,0.0,0.0,0.0,0.0,0.0,0.011285108444511903,0.011853191980004589,0.0,0.12289681058122572,0.02454593524220305,0.06038083014996223,0.05956338150978526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22911157739105478,0.12491248454925379,0.2200926237991475,0.11811294713036036,0.0267914249471181
2013-06-08,0.023049016923270858,0.0,0.0,0.0,0.0,0.01114282596459417,0.0,0.0,0.07798723672176065,0.053230540909801415,0.034349548291608474,0.012268370554380377,0.0,0.034427562373604566,0.02662592592685743,0.0,0.0,0.0,0.0,0.0,0.0,0.011088313979777954,0.0,0.0,0.0,0.0,0.2303942803962146,0.14855980004830735,0.20142349380492172,0.12422140933438013,0.030431198136871538
2013-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19759457822138146,0.027065739018139853,0.07364864339626088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23520632141645545,0.11208694306239253,0.21864678115795785,0.1577019680338402,0.02705034265533335
2013-06-10,0.01249978149100929,0.0,0.08420023398057812,0.0,0.0,0.0,0.0,0.0,0.10345093655599501,0.013072093343683262,0.024896334680882176,0.0,0.0,0.0,0.06575780603123292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22492048121476746,0.08170503575845707,0.2352293533509968,0.16466644877444486,0.017716554969798973
2013-06-11,0.1975182207280549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02741121514635376,0.0,0.0,0.036504134985529395,0.0,0.0,0.013076009366061563,0.0,0.024414791193867937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22581631074323277,0.07641992053307593,0.23430272271893418,0.16074850451217426,0.02260619596798472
2013-06-12,0.10038002876077184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11076147302333221,0.0,0.0,0.01228449658471926,0.0,0.035286699487011956,0.0353752993589895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2209007863648221,0.10092054288574742,0.22699799368122894,0.15629798573925713,0.019203092977854806
2013-06-13,0.02366101848953771,0.0,0.0,0.0,0.0,0.0,0.01358200483448313,0.0,0.07323139649671528,0.01082714511802152,0.028329169488276167,0.0934293133204217,0.0,0.011156969244287157,0.0,0.0,0.0,0.0,0.0,0.026710055455626384,0.0,0.015128667286097455,0.0,0.0,0.0,0.0,0.22704716316370727,0.12544853829455985,0.21863638765053486,0.1623349707274361,0.017778692756067773
2013-06-14,0.0,0.0,0.010675589821900281,0.0,0.0,0.0,0.0,0.0,0.05841943893390932,0.0,0.011631608288262938,0.07344139876746127,0.0,0.0,0.09216823590285426,0.0,0.0,0.0,0.0,0.032110450996121066,0.0,0.010811860229671094,0.0,0.0,0.0,0.0,0.21638196927146064,0.16222689307154212,0.2060992584672046,0.1515010177514375,0.019611855429729142
2013-06-15,0.045631332042163984,0.0,0.05371370871993883,0.0,0.0,0.0,0.0,0.0,0.022932960078088968,0.0,0.0,0.0,0.0,0.011467471979467028,0.07863357712213977,0.0,0.045711815387778444,0.0,0.0,0.0,0.0,0.011026069397827833,0.0,0.0,0.0,0.0,0.2105496045639468,0.17381253389711024,0.20241689787379213,0.12638429195117543,0.01771973698657054
2013-06-16,0.0,0.0,0.15316223775282653,0.0,0.0,0.0,0.0,0.0,0.010581643453535461,0.011856827346162406,0.0,0.0,0.0,0.0,0.03162396846403559,0.0,0.05878660300248493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20581170911783153,0.18103893021736991,0.1968426491752243,0.12996667666429798,0.020328754806231353
2013-06-17,0.0,0.0,0.03465324045705854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010604999121713353,0.0,0.2343940904199221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21620986159157485,0.12297925951979538,0.21275402005045282,0.14758381914074797,0.02082070969873497
2013-06-18,0.06712599664517828,0.0,0.037359848242533515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04512495005953698,0.0,0.0,0.09645984694672254,0.0,0.03333405566743552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19392676290819788,0.1376643530937615,0.2232324427275647,0.14974949843346277,0.01602224527560632
