datetime,Minneapolis_broken clouds,Minneapolis_drizzle,Minneapolis_few clouds,Minneapolis_fog,Minneapolis_haze,Minneapolis_heavy intensity drizzle,Minneapolis_heavy intensity rain,Minneapolis_heavy snow,Minneapolis_light intensity drizzle,Minneapolis_light intensity shower rain,Minneapolis_light rain,Minneapolis_light rain and snow,Minneapolis_light shower snow,Minneapolis_light snow,Minneapolis_mist,Minneapolis_moderate rain,Minneapolis_overcast clouds,Minneapolis_proximity shower rain,Minneapolis_proximity thunderstorm,Minneapolis_proximity thunderstorm with drizzle,Minneapolis_proximity thunderstorm with rain,Minneapolis_scattered clouds,Minneapolis_shower snow,Minneapolis_sky is clear,Minneapolis_smoke,Minneapolis_snow,Minneapolis_squalls,Minneapolis_thunderstorm,Minneapolis_thunderstorm with heavy rain,Minneapolis_thunderstorm with light drizzle,Minneapolis_thunderstorm with light rain,Minneapolis_thunderstorm with rain,Minneapolis_very heavy rain,Minneapolis_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-05-26,0.02489017980744523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01303023248288624,0.0,0.024915449111590198,0.0,0.0,0.0,0.0,0.03607788435595386,0.1744056611991052,0.0,0.0,0.0,0.012016998625008065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19588972141640934,0.08201754059816681,0.19408815375459007,0.17601047506708153,0.06665770358176348
2013-05-27,0.02546054026179197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550981994628791,0.0,0.0,0.0,0.0,0.012749188882147737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16339005493660191,0.08935375661046231,0.19486170926183288,0.17759193601741471,0.08149461456686936
2013-05-28,0.01241544831128446,0.0,0.0,0.0,0.012101731423099399,0.0,0.0,0.0,0.0,0.0,0.01231457875684984,0.0,0.0,0.0,0.03484841853384426,0.0,0.21960157871964037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939876921874476,0.07797495376997128,0.19830116667472053,0.15646561088509495,0.08198882073804731
2013-05-29,0.0,0.01225577113925484,0.0,0.0,0.0,0.012554940826511587,0.0,0.0,0.02588846733575916,0.0,0.01199393403260477,0.0,0.0,0.0,0.13494623457790006,0.0,0.10182632136857711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636345385035314,0.055021715925257834,0.1998474706231601,0.13929634884025693,0.04273425682718617
2013-05-30,0.05913699907663802,0.0,0.0,0.012173651272464553,0.0,0.0,0.0,0.0,0.0,0.0,0.011181269860819486,0.0,0.0,0.0,0.12634745960807858,0.0,0.08983568585858542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24012917661752428,0.0690520385782461,0.21538961955586874,0.13724841305673513,0.03950568651503968
2013-05-31,0.05856437545058388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06627638336362125,0.0,0.0,0.0,0.011181274512550582,0.011431582357385462,0.06946644536458052,0.0,0.010708547348264609,0.0,0.0,0.023274440262772384,0.0,0.022602070853986134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127433068976384,0.10810067268765462,0.2129219059926005,0.1123857275857736,0.08034326732258809
2013-06-01,0.035308594337944005,0.0,0.0,0.0,0.0,0.0,0.011814132724194537,0.0,0.0,0.0,0.011371756219941728,0.0,0.0,0.0,0.0,0.0,0.04769202456605815,0.0,0.011100242001228262,0.0,0.0,0.05810210931596805,0.0,0.09309951153779462,0.0,0.0,0.0,0.0,0.0,0.0,0.01312356588067974,0.0,0.0,0.0,0.18973503700052877,0.12457985178317081,0.21767280437187977,0.1081350082347375,0.07826536202587399
2013-06-02,0.0418623144257263,0.0,0.015149013114166525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009597121260325426,0.0,0.0,0.0,0.009857505477579383,0.020941581834344535,0.09636366705116056,0.0,0.0,0.0,0.0,0.059124643166104475,0.0,0.049553917609076986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140886842381585,0.10803203093494944,0.22026022731357722,0.1228106184388454,0.03235867513598525
2013-06-03,0.05185533057836659,0.0,0.01158269385837274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10840605088256704,0.0,0.0,0.0,0.0,0.055447957437346596,0.0,0.03317948383291663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402903375150798,0.2219131963866463,0.17225521256895335,0.14056707921642783,0.06450265772332313
2013-06-04,0.016346483794962736,0.0,0.0,0.0,0.014224574626321797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027488679784717095,0.0,0.02780820131513902,0.0,0.0,0.0,0.0,0.04426376942555608,0.0,0.20914236885681184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18743579183872838,0.04062403600528069,0.2343588016532002,0.18625292064920798,0.0120543720500742
2013-06-05,0.07903110025212573,0.010251804669705619,0.0,0.0,0.0,0.0,0.0,0.0,0.010585325886089798,0.0,0.08129035517367571,0.0,0.0,0.0,0.0,0.01269852203956392,0.10217189270120358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18915508002829687,0.09457089549140531,0.21018113631284416,0.16168509108075216,0.048378796364337166
2013-06-06,0.0,0.02311902321531524,0.0,0.0,0.0,0.0,0.012696712769512621,0.0,0.05628854529728743,0.0,0.012720412415770987,0.0,0.0,0.0,0.1790238365383976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2570009100207184,0.10215163737193804,0.18948316494210393,0.1519508502174561,0.0369816497132262
2013-06-07,0.10847688366957807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679656654529262,0.0,0.0,0.0,0.12274359478460395,0.0,0.012469246171396102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639989649008775,0.09528850109600286,0.18213964114175718,0.14748503633451923,0.03060156535597247
2013-06-08,0.0506801141829785,0.0,0.03483150076191951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059619545692739424,0.0,0.0,0.0,0.012841241164748787,0.0,0.1001107542320679,0.0,0.0,0.0,0.0,0.03471538657565834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550097545678727,0.07760005944008809,0.1968336404215958,0.15636506079854393,0.02139294216178698
2013-06-09,0.0983568871591074,0.0,0.034828369578387364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010368180738990073,0.0,0.0,0.0,0.024060557003872118,0.0,0.07571919835187169,0.0,0.0,0.0,0.0,0.04807588507511378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21853114731034504,0.10825731301963555,0.20911298000521109,0.14931385734438354,0.02337562441308241
2013-06-10,0.0,0.022028640474056782,0.0,0.0,0.0,0.0,0.0,0.0,0.0364236536392338,0.0,0.0801593838014667,0.0,0.0,0.0,0.05782475724625261,0.0351819468830206,0.05053010359910764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367840831370737,0.09765836982589654,0.19974069702560404,0.13251963926053348,0.05114872510775408
2013-06-11,0.0,0.0,0.0,0.020769064309340824,0.020069080576572543,0.0,0.0,0.0,0.0,0.0,0.06977043826015307,0.0,0.0,0.0,0.11034344547298273,0.0,0.0,0.0,0.0,0.0,0.0,0.0407294412095445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23837377168965437,0.160489438765585,0.1927081397931528,0.12313908498893734,0.023608094934076795
2013-06-12,0.0,0.0,0.010450067941450142,0.023095946530273165,0.0,0.0,0.0,0.0,0.0,0.0,0.05996538908605311,0.0,0.0,0.0,0.07968140709096315,0.0,0.0,0.0,0.0,0.0,0.0,0.023558901921701056,0.0,0.08557379313993901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2337117407502721,0.11322245851595025,0.21335392655972418,0.13449671862924686,0.022889649834426956
2013-06-13,0.0370858484331467,0.0,0.0,0.0,0.0,0.0,0.011828559900843874,0.0,0.0,0.0,0.0818522980785781,0.0,0.0,0.0,0.04847182392207967,0.023783004974447713,0.0,0.0,0.051221726605252975,0.0,0.010281742520496214,0.0,0.0,0.010681934548299347,0.0,0.0,0.0,0.0,0.012756495224077201,0.0,0.0,0.0,0.0,0.0,0.22497460825945317,0.08761649577536545,0.21738644125695908,0.13747405415507627,0.04458496634592422
2013-06-14,0.010390957177510316,0.0,0.023636630262451486,0.0,0.0,0.0,0.0,0.0,0.010848040868142074,0.0,0.01021091934710334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022161091927693,0.0,0.20580508301669567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771168784516178,0.13154076156942335,0.21787037878454804,0.14896760087836575,0.041451657716449174
2013-06-15,0.072958505993327,0.0,0.011030427983214118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08094508063675906,0.0,0.1254500108100062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745903967208943,0.09476393138559841,0.2233391788198128,0.15536576530807744,0.06155670234231062
2013-06-16,0.0,0.0,0.02222078083664407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229534077408867,0.0,0.0,0.0,0.020152932412878608,0.011038569280642362,0.08425338180435961,0.0,0.02026890331245271,0.0,0.0,0.06700597520851703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19366114321171177,0.16352338304481429,0.20343338135714858,0.12554762278192952,0.05659858597481284
2013-06-17,0.0,0.0,0.0,0.010755250121185759,0.0,0.0,0.0,0.0,0.0,0.0,0.010700627894071854,0.0,0.0,0.0,0.0530176814637108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851624221478102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17228780760878315,0.19503082170858413,0.205435373558939,0.12728569964522599,0.040324315851689045
2013-06-18,0.0,0.0,0.022291327301239717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03432047052924508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02537560645104185,0.0,0.0,0.010374425683181901,0.0,0.17489715002520798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16394447985554092,0.1821190112477041,0.20945064212702003,0.13223841243153395,0.044988474348284464
2013-06-19,0.05114434124939977,0.0,0.08016096012139158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09997878078096682,0.0,0.07695517866576117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200826009978059,0.05848481756594858,0.228232789163923,0.16774077854266356,0.03647634393188657
2013-06-20,0.0,0.0,0.04787522825469063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06669926722622503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022518297872978873,0.0,0.14648277138753776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16313405714428286,0.11801035522212606,0.22471747691004215,0.1584407539177061,0.052121792064410505
2013-06-21,0.012003946117840657,0.0,0.01168583718189292,0.0,0.0,0.0,0.11499163277209778,0.0,0.0,0.0,0.04514991167285429,0.0,0.0,0.0,0.0,0.03285583793539822,0.022560667938995697,0.0,0.0,0.0,0.0,0.011648290730491869,0.0,0.011206849160086194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19412588429276798,0.12152227186875726,0.22049691971471722,0.15248814138551312,0.04926380922858678
2013-06-22,0.0,0.0,0.045795520764553344,0.0,0.0,0.0,0.061401044911946395,0.0,0.0,0.0,0.010808952297724881,0.0,0.0,0.0,0.03147521260739674,0.05595841617439521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04527743520561996,0.0,0.0,0.008881772360334087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19407286457769027,0.11920964260780433,0.21776254790739932,0.13510782206874813,0.07424876851638736
2013-06-23,0.0,0.0,0.009862345253831667,0.0,0.0,0.0,0.050583712850737705,0.0,0.010652055656558754,0.0,0.07858006343373301,0.0,0.0,0.0,0.010972705480840486,0.02239062691450013,0.011491334401871998,0.0,0.04659744996004366,0.0,0.0,0.0,0.0,0.012048098912192778,0.0,0.0,0.0,0.0,0.0,0.01106061853267174,0.0,0.0,0.0,0.0,0.22213040259563818,0.10853947470397328,0.21072380017253345,0.13731875535222074,0.05704855577865248
2013-06-24,0.03319029129816706,0.0,0.0,0.0,0.0,0.0,0.010557606967711347,0.0,0.0,0.0,0.04575210749222986,0.0,0.0,0.0,0.011963445742127118,0.012058495667657322,0.010792906445119085,0.0,0.0,0.0,0.0,0.02278158295747701,0.0,0.08706961031136641,0.0,0.0,0.0,0.021947251331006005,0.0,0.0,0.0,0.0,0.010686115025704905,0.0,0.19841286995267493,0.13123226040432814,0.21973734139983056,0.12236970694421746,0.0614484080603828
2013-06-25,0.034210486091850324,0.0,0.011637551354496881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044162396589653506,0.0,0.0,0.0,0.033726006192162476,0.0,0.0,0.0,0.012251525871705714,0.0,0.0,0.021382363748038407,0.0,0.11201260687007313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20872325979178297,0.1449087541182847,0.21853249186876436,0.1298932429473704,0.02855931455581713
2013-06-26,0.012285284762411435,0.0,0.011095479863801968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011310259372837356,0.03504046045106402,0.033286959569191144,0.0,0.0,0.0,0.0,0.1559624565681479,0.0,0.022341076143236726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20663542774044452,0.11880671935741888,0.23062433071621255,0.12925289032946805,0.03335865512576547
2013-06-27,0.07961477041038478,0.0,0.0,0.0,0.01043912994543363,0.0,0.0,0.0,0.0,0.0,0.013910105286415357,0.0,0.0,0.0,0.05683549240658675,0.05448347129847659,0.011093952487417666,0.0,0.0,0.0,0.0,0.022782307537916113,0.0,0.011571608458832735,0.0,0.0,0.0,0.0,0.008787030853985895,0.0,0.0,0.0,0.0,0.0,0.20963129952234938,0.1374495199833903,0.23126439795927678,0.11491016351032278,0.03722675033921122
2013-06-28,0.0,0.0,0.06260391632868227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042156881502971755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05250112707053875,0.0,0.09679836825679873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16439828287717856,0.1975744485464992,0.21533682031219656,0.11897635300285507,0.049653802102279106
2013-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06239442953212682,0.0,0.0,0.0,0.0,0.009683996868033413,0.05861767684582728,0.0,0.0,0.0,0.0,0.03408634455149002,0.0,0.08937848362702888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15809287683209056,0.2066301166660105,0.20622276553569063,0.11738461645166472,0.057508693090037165
2013-06-30,0.014244397067349297,0.01219792949416467,0.0,0.0,0.0,0.0,0.0,0.0,0.012524486413743015,0.0,0.08125200199042136,0.0,0.0,0.0,0.01222039092311196,0.01961863120938246,0.029753151654300092,0.0,0.012091663132127022,0.0,0.0,0.06647890332188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20966161448248946,0.1388350273654445,0.20099698683541514,0.12292156649797435,0.06720324961218987
2013-07-01,0.11550754735144435,0.0,0.02693815699529051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014306972437511197,0.0,0.13895424214210453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15221763596261934,0.10357025007359351,0.23192500967717175,0.1635804642566648,0.05299972110359998
2013-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07199814657193919,0.0,0.21265754277942042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14550612495886997,0.1346623888815944,0.22966505012400826,0.16888170700920654,0.03662903967496119
2013-07-03,0.0,0.0,0.027613696073898186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027628207401523584,0.0,0.2624496588448987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14435605848360336,0.06615403116611276,0.251379216919646,0.1828002086648766,0.03761892244544084
2013-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053825358004233236,0.0,0.2606239702425566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611413293771183,0.06938387215669753,0.25086476800508284,0.17542489125436242,0.028735810959949034
2013-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28606171332139935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14820988761980022,0.13978873205112557,0.2334891806074759,0.14540492704651195,0.047045559353687066
2013-07-06,0.0,0.0,0.012063056916544938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04560326014257126,0.0,0.23255410132362345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11204262645867312,0.14023672055768854,0.2483186164124187,0.13979030368462925,0.0693913145038507
2013-07-07,0.12214762157845667,0.0,0.07188783958060897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011759048223734714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06072980010685444,0.0,0.02370053973925539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11010601551539351,0.1592088254979228,0.250174457556397,0.13814017296373193,0.052145679237644536
2013-07-08,0.08140666097243636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09569958571038223,0.0,0.0,0.0,0.0,0.0,0.012302681616775226,0.0,0.0,0.0,0.0,0.08533809805741349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576293073138484,0.15751758357381127,0.24350517566738816,0.12910718179489836,0.0374937252930465
2013-07-09,0.0,0.0,0.01325077199297458,0.020795150120441166,0.0,0.0,0.0,0.0,0.0,0.0,0.05475276410704508,0.0,0.0,0.0,0.0883317464688847,0.010031120771362865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082121186412389,0.0,0.0,0.0,0.0,0.0,0.0,0.011527622823177359,0.0,0.0,0.0,0.22666745354349968,0.1228065994383092,0.22019817638306396,0.13655561787848722,0.02426176460863028
2013-07-10,0.012672741721822867,0.0,0.08603269542618742,0.0,0.0,0.0,0.03376245518807947,0.0,0.0,0.0,0.010472119141442393,0.0,0.0,0.0,0.01108374431612616,0.04571173438376815,0.0,0.0,0.01185368869114358,0.0,0.0,0.07403457407492663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23052028019026208,0.07967440371677294,0.24054661498830024,0.1399541751358128,0.023680773025355248
2013-07-11,0.032884731363912754,0.0,0.010178168593383927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023502745444055884,0.0,0.0,0.0,0.0,0.0,0.018639806623156254,0.0,0.16123131329997567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18302760060637568,0.1941883527259504,0.19912763803136468,0.12783296528185242,0.0493866780299723
2013-07-12,0.03197309620514344,0.0,0.010233548549942463,0.0,0.0,0.0,0.010758910493260327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056226072894976276,0.0,0.0,0.0,0.0,0.0,0.0,0.032452293031274636,0.0,0.1193808958993564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17022250263589278,0.17297600270867017,0.20734388303232268,0.14285123778926598,0.04558155675989483
2013-07-13,0.0,0.0,0.10355807464248472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06991354443352783,0.0,0.10945252549842888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13861181444106732,0.12824224532513845,0.24017070972725277,0.14687797578218056,0.06317311014991944
2013-07-14,0.0,0.0,0.011132170112768848,0.0,0.0,0.0,0.0,0.0,0.010883597985986945,0.0,0.0528387552123624,0.0,0.0,0.0,0.03483300064225821,0.0,0.0,0.0,0.032253443217048816,0.0,0.0,0.0,0.0,0.11611236520427075,0.0,0.0,0.0,0.0,0.011660521371330071,0.0,0.0,0.0,0.0,0.0,0.16377066443670696,0.12812374661315032,0.22327580276967463,0.1393051726837182,0.07581075975072392
2013-07-15,0.10038353445044519,0.0,0.0902351417880106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159623820260061,0.0,0.05311812664216523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15719469129689956,0.1362215185597528,0.22113781262609636,0.15778230556937786,0.06233063086465176
2013-07-16,0.0220331588625155,0.0,0.012096064820711511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05498630872498526,0.0,0.0,0.0,0.0,0.0,0.0,0.012732829235951796,0.0,0.16957878908193633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883643981455637,0.12001673551178423,0.2293927961982198,0.16041834262278284,0.030380576795549067
2013-07-17,0.031589271369381534,0.0,0.09028043776336048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367300578904188,0.0,0.07542706542030837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16572932293694687,0.13870840088351158,0.2305684469093434,0.15314717090993127,0.05087687801817465
2013-07-18,0.06638802828049885,0.0,0.09960907233149825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09497799099329916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14323623079232498,0.1472339906799732,0.23220893408675058,0.15611156611321064,0.060234186722444384
2013-07-19,0.033953028081859266,0.0,0.044583655398116824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02309166504264344,0.0,0.0,0.0,0.0,0.011150796120021076,0.0,0.0,0.0,0.0,0.0,0.0663595605164962,0.0,0.08746516904496178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14482042980976087,0.15021225263928698,0.2398033058907942,0.1423316586378022,0.05622847881825721
2013-07-20,0.021183946380023248,0.0,0.036428310126451376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010512029956273776,0.0,0.0,0.0,0.0,0.0,0.03309081158013863,0.0,0.0,0.0,0.0,0.0,0.0,0.1708349211679255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12655660842377028,0.17149676656981397,0.23919812931767237,0.1246050537713453,0.06609342270658554
2013-07-21,0.013400312210963895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014064852440581962,0.0,0.03276000900971743,0.0,0.0,0.0,0.011054645019677163,0.011659916831708637,0.024941583222889013,0.0,0.0,0.0,0.0,0.020241577718421874,0.0,0.12861789685107222,0.0,0.0,0.0,0.011114823949490473,0.0,0.0,0.0,0.0,0.0,0.0,0.16446286407799104,0.17261166524511262,0.2141059240328759,0.1336383076641398,0.04732562172535795
2013-07-22,0.013547535751541698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01265403143838121,0.0,0.04018319228602015,0.0,0.0,0.0,0.0,0.014392112983830448,0.0,0.0,0.013214381820196878,0.0,0.0,0.0,0.0,0.191504859831771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012586748598093238,0.0,0.0,0.20379068474914208,0.08701495018706902,0.23157957758434566,0.14860654468075576,0.030925380088852816
2013-07-23,0.0,0.0,0.03127786069323695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033886826448041425,0.0,0.0,0.0,0.0,0.08888830230864399,0.0,0.0,0.0,0.0,0.0,0.03215827207594186,0.0,0.08463481899723896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090090931711415,0.13620805462375737,0.22315435812492032,0.12086145167043144,0.03992096188664617
2013-07-24,0.03669758983526057,0.0,0.020892883082657798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010730062544547288,0.0,0.0,0.0,0.0,0.020860452477130625,0.0,0.18816562512941024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16517456046157653,0.16332656735325202,0.21341833134243002,0.1393956868241721,0.041338240949562836
2013-07-25,0.011398890689739795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011605715969206834,0.0,0.0,0.0,0.0,0.02385126216669776,0.0,0.2511512320230007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18700795107101595,0.10468205382864032,0.2242042748108494,0.15966891924331197,0.02642970019753725
2013-07-26,0.04627715762696416,0.0,0.02002861891534766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06545666248165881,0.0,0.0,0.0,0.0,0.01096809745501734,0.03264455242923627,0.0,0.0,0.0,0.0,0.023002452100383767,0.0,0.06530396719307562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483265513792574,0.19387408055537547,0.20731918001033778,0.1358383792965738,0.0509603005567719
