datetime,Tel Aviv District_broken clouds,Tel Aviv District_drizzle,Tel Aviv District_dust,Tel Aviv District_few clouds,Tel Aviv District_fog,Tel Aviv District_haze,Tel Aviv District_heavy intensity rain,Tel Aviv District_heavy intensity shower rain,Tel Aviv District_light intensity drizzle,Tel Aviv District_light intensity shower rain,Tel Aviv District_light rain,Tel Aviv District_mist,Tel Aviv District_moderate rain,Tel Aviv District_overcast clouds,Tel Aviv District_proximity thunderstorm,Tel Aviv District_ragged shower rain,Tel Aviv District_scattered clouds,Tel Aviv District_shower rain,Tel Aviv District_sky is clear,Tel Aviv District_smoke,Tel Aviv District_snow,Tel Aviv District_thunderstorm,Tel Aviv District_thunderstorm with heavy rain,Tel Aviv District_thunderstorm with light rain,Tel Aviv District_thunderstorm with rain,Tel Aviv District_very heavy rain,Tel Aviv District_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-03-23,0.04842964349564537,0.0,0.0,0.03444540738006167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023612735429549465,0.0,0.0,0.013529940426967833,0.0,0.1703359787510127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381988798491745,0.12210582160997167,0.11921912505038634,0.217866054809201,0.01225641319802946
2014-03-24,0.05051717463609987,0.0,0.0,0.03548000352927528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051816080856655705,0.0,0.154211499886922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359394823028981,0.11672260943011091,0.12176374963635962,0.2191494617544724,0.014399937967206034
2014-03-25,0.05497402602901686,0.0,0.0,0.04998042143365866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16021681875047117,0.0,0.01182406657133621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074450815635125,0.18069290441040997,0.11016511735488703,0.2097469837005784,0.014954580186129225
2014-03-26,0.0,0.0,0.0,0.07009120518466015,0.0,0.0,0.0,0.0,0.0,0.0,0.014211968288280962,0.0,0.0,0.0,0.0,0.0,0.03932766291372291,0.0,0.17903669569006345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21293536775139368,0.11167206709404653,0.11572049703868519,0.2437784926162434,0.013226043422903731
2014-03-27,0.0,0.0,0.0,0.010905205990176657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2835602401039501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20901874705760715,0.13158585731842223,0.1087110190109789,0.2381155875296681,0.018103342989196827
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159633719294835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210628617517399,0.09601472329726717,0.12156502390080094,0.24253829333995003,0.013289970015099323
2014-03-29,0.023267243041682633,0.0,0.0,0.023229239292372653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080454459963231,0.0,0.1605168375177434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21154126407712795,0.15908805929528075,0.11802220889948177,0.20516676365147923,0.01871392426160058
2014-03-30,0.011284868685974156,0.0,0.0,0.12322425676918354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863687137497583,0.0,0.08955306786574778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1831918872954199,0.1746270455579408,0.10551652186391784,0.21327930211781845,0.030686178469021705
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358963517229599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17258095960324202,0.1156726339693921,0.11060384264496492,0.24905142687382842,0.02338565850241438
2014-04-01,0.0,0.0,0.0,0.027134837263262823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881675611718433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18065899614976222,0.14791906882157238,0.11653641594581708,0.2204885546415362,0.01909456600620601
2014-04-02,0.0,0.0,0.0,0.11334559616426355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04906197841792498,0.0,0.12149896087110852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18295925745545197,0.19476790057391422,0.1065021351466698,0.21289277706176002,0.01897139430890691
2014-04-03,0.02298991185051172,0.0,0.0,0.16242363154062425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11578440712468496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973131105048015,0.137038918935972,0.11254069279055445,0.23691475535534498,0.01499457189750615
2014-04-04,0.025443379192449794,0.0,0.0,0.02546087439526487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05210738060660206,0.0,0.1991368069137597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2146036478110213,0.10806410445518705,0.11319606927335368,0.24672074560982796,0.015266991742533584
2014-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032267846499147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021183058021184,0.11468215950251699,0.12485064351567782,0.2391189059566017,0.016003200573170364
2014-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313427204641713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744266148408068,0.0830187939571715,0.15208828783317818,0.24858636509606388,0.010537217808608383
2014-04-07,0.0,0.0,0.0,0.05668985424353438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08250938588751151,0.0,0.16734840102356963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17963415063672342,0.12986354015213475,0.13465368644734274,0.23323204468265377,0.016068936926529734
2014-04-08,0.0,0.0,0.0,0.054039423004006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23978950441416017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174915119557332,0.12135086452524461,0.12804937492587748,0.22728821285973336,0.011991108315245129
2014-04-09,0.0,0.0,0.0,0.10686813709889013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17334065506704202,0.0,0.015229204108891682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20410066497851334,0.1376530479454932,0.12021362947481183,0.22851931575323173,0.014075345573126041
2014-04-10,0.0,0.0,0.0,0.06773071814689825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12928242108106056,0.0,0.08951277305161603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18792846391940876,0.16667010878539282,0.11540352661046656,0.2269055903794008,0.016566398025756195
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28576157010213515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984966894682407,0.15286492440269933,0.111894610372878,0.2270683983512324,0.02391380730281442
2014-04-12,0.06850064025292928,0.0,0.0,0.04997045682904241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11810872962203538,0.0,0.042969684259850614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068265149677165,0.17224670018106428,0.10912042315830202,0.21921531234697256,0.013041538382086992
2014-04-13,0.0,0.0,0.0,0.15852607523361797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05939111338304685,0.0,0.07184915360668745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103390640811723,0.1455212298355049,0.11043485802389928,0.22818226254372734,0.015061400965398958
2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01463671820045885,0.0,0.29419727058623113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20930775806550816,0.10408814871487854,0.12317568112293137,0.23702673317817244,0.017567690131819493
2014-04-15,0.012936804298819405,0.0,0.0,0.029643159343877883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014104730368243716,0.0,0.3018686787643668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1612180601749044,0.03569592936054069,0.1677138262162676,0.2658165075267012,0.011002303946278281
2014-04-16,0.0,0.0,0.0,0.013585725682086847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011716065810032273,0.0,0.2743697550786169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19369133070940703,0.1337059540795652,0.1372968584800942,0.2200137177700966,0.015620592390101029
2014-04-17,0.06125026748933607,0.0,0.0,0.12889076003969874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08292851461492151,0.0,0.011840982421052896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21232692590088023,0.1522689181011557,0.12568321132059443,0.2104991326517304,0.014311287460630014
2014-04-18,0.0,0.0,0.0,0.024534356247746525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837775343010807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398092865134282,0.1393665300533221,0.16407415395430633,0.23270959880029882,0.015728540129817267
2014-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30900538026916746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11307260143841652,0.14610927923175357,0.1798670922104613,0.23133981720420227,0.02060582964599884
2014-04-20,0.06582982969001074,0.0,0.0,0.04520463905072408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03035797692885674,0.0,0.11895098943821976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952002271472196,0.20290410153824226,0.122633354306664,0.19762527190585924,0.021293609994203575
2014-04-21,0.0,0.0,0.0,0.07106638705127065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726824966964282,0.0,0.044651575347500354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972256889756976,0.1532913836201163,0.12193327980296305,0.22469481285238557,0.01445437565363829
2014-04-22,0.0,0.0,0.0,0.136711996665531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02675759473550221,0.0,0.12724916316676918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151969104034802,0.12616849301040392,0.12271917153545335,0.2318849602623613,0.013311710220498867
2014-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28913169949826584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21846274437383537,0.12403667386722016,0.12793413934985093,0.22472138352660065,0.015713359384227098
2014-04-24,0.0,0.0,0.0,0.04206669933397261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26297650019454744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19577635091521953,0.11292559971900977,0.15514463390179317,0.21873251659347437,0.012377699341983078
2014-04-25,0.01170172387536817,0.0,0.0,0.046783641962846984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448480311452739,0.0,0.19138956146483163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21118745726132296,0.13912605961250218,0.14562901557889646,0.2024974801568722,0.017200256972832045
2014-04-26,0.067127336238356,0.0,0.0,0.11734130459513487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05817922038805862,0.0,0.04380408484884032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19994698955113088,0.15644909532030807,0.12757671325222952,0.2160275131788435,0.013547742627098248
2014-04-27,0.05115423471518434,0.0,0.0,0.06605776055153356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761967004920609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20473419366819878,0.13894243456245622,0.12712357283178752,0.2189610040979265,0.016830099080852177
2014-04-28,0.0,0.0,0.0,0.027426379666488032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631275457968432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878186164233562,0.1506052018965908,0.1372819563583457,0.21986523836415917,0.013875061494216849
2014-04-29,0.012838749520030739,0.0,0.0,0.06783332283283423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025449240975000207,0.0,0.17732540606605776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20683534178024177,0.14340879432244166,0.11975430552801479,0.23391349445085005,0.012641344524528773
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27698280257334223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19817711308090488,0.1558481688338754,0.11774945032281985,0.2438578923741582,0.0073845728148994325
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753609852438516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19257021289149334,0.1592713236268773,0.12622606334604283,0.24011205362080743,0.00645936127092746
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595532826161591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21757397974130502,0.1780532749726443,0.1023862621820164,0.2321156066620498,0.010317593825825323
2014-05-03,0.0,0.0,0.0,0.03474633720621068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035807878027601,0.0,0.213889785803256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1950853057022731,0.1265212751418005,0.1321176389721979,0.2525739685782745,0.00925781056838634
2014-05-04,0.027719152537795638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27546396159663256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10964389867195923,0.14967443781813589,0.1853105669907108,0.23827593961171203,0.01391204277305387
2014-05-05,0.06488788386469894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21862523264427236,0.0,0.0,0.0,0.0,0.028387388953775013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11131471346808962,0.13894425193703913,0.19016671799842033,0.22695319786988555,0.02072061326381905
2014-05-06,0.062415927204146855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16180648946213327,0.0,0.0,0.0205698012089173,0.0,0.030480445134245745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18486647964115877,0.16401528123502854,0.14641111443461757,0.2076291823850296,0.021805279294722344
2014-05-07,0.010475784633591764,0.0,0.0,0.024007440295565483,0.0,0.0,0.013276267901745185,0.0,0.0,0.0,0.034268468576592,0.0,0.012341278697186396,0.09960764735741173,0.0,0.0,0.044435727239202305,0.0,0.0,0.0,0.0,0.02319785766865513,0.0,0.010509193958320106,0.0,0.0,0.0,0.20352678828394874,0.17473035991559072,0.13603030511565042,0.19742167448278258,0.016171205873757456
2014-05-08,0.0,0.0,0.0,0.05930556136855087,0.0,0.0,0.012889513246933377,0.0,0.0,0.0,0.08955550094452293,0.0,0.06305112415453844,0.0,0.0,0.0,0.023291460555695507,0.0,0.03734364297153038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2434732244730211,0.12990568107437206,0.12370343175744968,0.2056160143816034,0.01186484507178228
2014-05-09,0.0,0.0,0.0,0.08386095058193464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023412577900565584,0.0,0.1887265376490177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907828936133773,0.1373356531360899,0.134009827910717,0.22519093145146782,0.016680627756830043
2014-05-10,0.0,0.0,0.0,0.08599565104062362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20043415651229368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821398598997289,0.15907755564387102,0.13681546055267874,0.2184751728690892,0.01706214348171484
2014-05-11,0.010540313788017919,0.0,0.0,0.13604325649024399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321003828590227,0.0,0.09333902675720059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19193654999667856,0.18786529201963872,0.1238459249546028,0.2079240769935886,0.016405176141006172
2014-05-12,0.010209952646389986,0.0,0.0,0.16100288021645345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040962720544136556,0.0,0.0,0.06190026483090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19925444779363577,0.1718877815331412,0.1226377548782122,0.21555450714215066,0.01658969041497951
2014-05-13,0.010209952646389986,0.0,0.0,0.036479268375626234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17112661815741873,0.0,0.05261026005678282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19820289163010055,0.17127343188361066,0.1234053197213334,0.21923935017846521,0.017452907350272384
2014-05-14,0.0,0.0,0.0,0.08561324745933142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011182069320599564,0.0,0.18381371240806052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114667002586296,0.14520166095177686,0.12789617628856295,0.2223964857382036,0.012429947574835525
2014-05-15,0.0,0.0,0.0,0.031233850050500483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369711843827792,0.0,0.2504855916360376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17125221510476218,0.15453942213120778,0.14294445492213934,0.22402317400071126,0.01182417371636338
2014-05-16,0.03839137309495053,0.0,0.0,0.058845121154823675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06626272706976297,0.0,0.12315154000582378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15934974721047918,0.1815569218265031,0.14179473729496245,0.21682106805002543,0.013826764292668868
2014-05-17,0.031424822830823394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031113879846628407,0.0,0.0,0.0,0.0,0.19080235817311766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17183528993595323,0.23272724846835524,0.12278682486349111,0.20150153839984455,0.01780803748178635
2014-05-18,0.04210349180830151,0.0,0.0,0.022376635348119955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011132873128706129,0.0,0.0,0.043899226084735864,0.0,0.14626653397250203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15984334210868734,0.22075492605466882,0.12531013186949755,0.21450341491337022,0.013809424711410584
2014-05-19,0.056058327153021476,0.0,0.0,0.01149256611052204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08901527119816414,0.0,0.0,0.025399863837237507,0.0,0.08778553093008258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16949373417075472,0.20856939760034468,0.12557118419954225,0.2155088539226814,0.01110527087764921
2014-05-20,0.03261995013407911,0.0,0.0,0.02419459128890422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615816978647038,0.0,0.06171373285107673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891135501203972,0.1696232349623468,0.13606556146450935,0.21585239638786238,0.009235284926120366
2014-05-21,0.0,0.0,0.0,0.0271285795442797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027137240703286814,0.0,0.24268673825501982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15580620486249075,0.15689218883470893,0.15914912486195393,0.2133228993560451,0.017877023582214994
2014-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113778229753191,0.0,0.2526901870946237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18079810296334162,0.21497169903916383,0.13317237710760074,0.19486762142131867,0.01212218939863227
2014-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270035540637914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18308639576149813,0.20064693506397702,0.1349081764954451,0.20023919227085427,0.011083759770311468
2014-05-24,0.0,0.0,0.0,0.05464785839390277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010951152667512773,0.0,0.204501230228205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19235593054925745,0.18815596954287928,0.1341397430693813,0.20677309770347627,0.008475017845385154
2014-05-25,0.013528342188199935,0.0,0.0,0.05615341073964239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04682391932693291,0.0,0.0,0.06906259549373206,0.0,0.10062096218279025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012509050194922,0.13899191223640867,0.14002401737782844,0.22201697001120727,0.01152696542376592
2014-05-26,0.02455447077087212,0.0,0.0,0.11589498504259928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10032235764159837,0.0,0.04770801853142844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21249782452428922,0.1201134101085144,0.14236077661518456,0.22268609966536482,0.013862057100148718
2014-05-27,0.0,0.0,0.0,0.011969579179229644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945140105048139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16565480160910526,0.11542827884160418,0.17323415644343773,0.22528633866097128,0.013912834760838058
2014-05-28,0.032736889575932494,0.0,0.0,0.03786589206328122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10329565780141475,0.0,0.11807661046534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19956323748094354,0.11898426856088272,0.1557229100238534,0.21083667291198527,0.02291786111635748
2014-05-29,0.0115836600990989,0.0,0.0,0.08415018218662178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022766965015843143,0.0,0.16105657805342624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21825821427862166,0.13091713720231227,0.1455522992769507,0.21154898459829155,0.014165979288833707
2014-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29741361847886666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578341465827561,0.13918892304860273,0.17325179815174488,0.2177593332275298,0.014552180510499856
2014-05-31,0.02161226193226225,0.0,0.0,0.010885241785385273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839972751665758,0.0,0.06643762455895784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17911138532174528,0.15474176000082204,0.1529277842120326,0.20788623381130936,0.022400433210909603
2014-06-01,0.01112127918382014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044452972350792395,0.0,0.0,0.16606954471475271,0.0,0.05757337314387262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16990284683976511,0.18132392908536954,0.13909729851061842,0.21139779363610126,0.019060962534907792
2014-06-02,0.033197802133390936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542580375010693,0.0,0.0,0.011466711765936938,0.0,0.1849625921857111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17003569731732612,0.19110988441424057,0.13807527859031268,0.21304315132972537,0.012683078513249324
2014-06-03,0.02986884309190475,0.0,0.0,0.023905952589147416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056208235778228144,0.0,0.1996913932928923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14793473967276177,0.12490997357491897,0.1652993082829543,0.2403553305522289,0.011826223164963448
2014-06-04,0.08014710780782636,0.0,0.0,0.040571504949498856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039637889123898574,0.0,0.0,0.027326570463717535,0.0,0.13555152277830526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09542751717908093,0.10758811110788068,0.22100201328963662,0.2340723354875763,0.018675427812578905
2014-06-05,0.04391466467719065,0.0,0.011308063132980025,0.0335677555903427,0.0,0.03547144696332024,0.0,0.0,0.0,0.0,0.032767171953729364,0.0,0.0,0.07847836673817457,0.0,0.0,0.0,0.0,0.034182342965306985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1843515050712493,0.18251560725844798,0.14607248193029304,0.20028702135424162,0.01708357236472346
2014-06-06,0.11140521808947947,0.0,0.0,0.011071868216083287,0.0,0.0,0.0,0.0,0.0,0.0,0.011472174225914317,0.0,0.0,0.034611246556551976,0.0,0.0,0.0,0.0,0.10224207190606732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761204266007594,0.1964923046592957,0.13938522548886903,0.20093774517806318,0.01626171907891631
2014-06-07,0.0,0.0,0.0,0.04664710791786967,0.0,0.0,0.0,0.0,0.0,0.0,0.022620671956332956,0.0,0.0,0.011389990268801437,0.0,0.0,0.036021134398198505,0.0,0.16120987691270383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170835250100836,0.18868360847158536,0.14336599496826194,0.205567784291692,0.013658580713718336
