datetime,Indianapolis_broken clouds,Indianapolis_drizzle,Indianapolis_few clouds,Indianapolis_fog,Indianapolis_freezing rain,Indianapolis_haze,Indianapolis_heavy intensity drizzle,Indianapolis_heavy intensity rain,Indianapolis_heavy snow,Indianapolis_light intensity drizzle,Indianapolis_light intensity shower rain,Indianapolis_light rain,Indianapolis_light snow,Indianapolis_mist,Indianapolis_moderate rain,Indianapolis_overcast clouds,Indianapolis_proximity thunderstorm,Indianapolis_proximity thunderstorm with rain,Indianapolis_scattered clouds,Indianapolis_sky is clear,Indianapolis_snow,Indianapolis_squalls,Indianapolis_thunderstorm,Indianapolis_thunderstorm with heavy rain,Indianapolis_thunderstorm with light drizzle,Indianapolis_thunderstorm with light rain,Indianapolis_thunderstorm with rain,Indianapolis_very heavy rain,Indianapolis_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-08-15,0.10205267084978964,0.0,0.011679604715685332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03257899965174954,0.0,0.010978590163899305,0.024422314958171803,0.0,0.01011780584190317,0.0,0.06507569656740304,0.010718949683084603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16439020030914364,0.15345738750227886,0.20746921530840468,0.1738458404125369,0.03321272403594951
2015-08-16,0.06808384759263418,0.0,0.03388879586542223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01988586349853243,0.0,0.009875072065574279,0.0,0.0,0.0,0.0,0.12385226352901313,0.010923189251535908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18428728303601727,0.1406983986658092,0.20664350614222657,0.172902317909108,0.028959462444126834
2015-08-17,0.03326952778826147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107648198171987,0.0,0.15337203990634038,0.0,0.0,0.010478526158631379,0.011071485188345755,0.04388736361386958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19770953255344567,0.14353976722627157,0.20122365287576696,0.16883992051707897,0.025843364354789598
2015-08-18,0.09922135806905075,0.0,0.0,0.01122452105522948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12342745570142698,0.0,0.0,0.0,0.0,0.0341216982069755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046800386418192,0.1169696244587276,0.20392974241273532,0.16619645815426173,0.04022910329977346
2015-08-19,0.13158694097552986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011152288043798262,0.0,0.010752168774473951,0.011131955782152841,0.03200848080766882,0.0,0.0,0.04278246566819438,0.022166213858126404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17529395661371985,0.13931101885397137,0.20520271402254456,0.15659372501939184,0.062018071580427846
2015-08-20,0.0,0.0,0.10620460247632775,0.0,0.0,0.0,0.010607092505266048,0.0,0.0,0.0,0.0,0.031271598694632585,0.0,0.01040488196034592,0.021170812914820106,0.021185537424529204,0.0,0.0,0.021623835156194027,0.03268044599196467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571694706123191,0.1777086367735977,0.18332499979760766,0.15630215058439315,0.07034593510800212
2015-08-21,0.0,0.0,0.15767546595431936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02377866160331606,0.11385210299549003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15992013906867922,0.11696753269927852,0.21083174939534619,0.19013312315257466,0.026841225130996016
2015-08-22,0.04888746988575945,0.0,0.05169045606532859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07604479180109906,0.12239360446331886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805202230363485,0.09819111401404267,0.21485989711006823,0.19337866872832277,0.036501975628425574
2015-08-23,0.12103334719038684,0.0,0.023595928801097055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231194798149125,0.0,0.0,0.0,0.06010768763895796,0.0,0.0,0.03437524597429406,0.011486707689641764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17052906301113344,0.1301545321976497,0.20623696595694005,0.17094112049224341,0.04841992123274327
2015-08-24,0.0,0.0,0.09835952868555425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01045788944939141,0.0,0.0,0.0,0.0,0.0,0.0,0.009502562318719954,0.13891898185838625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419377144143776,0.20006121745874625,0.18011306579689246,0.16094671322333443,0.05970232679459738
2015-08-25,0.07575853179769194,0.0,0.05498125501004076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010711995238136733,0.03246317230009051,0.0,0.0,0.021663867704963962,0.06503228561533186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13909594671517345,0.20552086766141456,0.17778068516163678,0.16445990908102243,0.052531483714497
2015-08-26,0.12302749829370353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13713296632948344,0.0,0.0,0.014140726054858098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15732635929740627,0.17040125965089495,0.19443370712860839,0.17579433739054937,0.027743145854496037
2015-08-27,0.03412850985171501,0.0,0.0,0.012157884911741336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482424848152375,0.0,0.04963631533352217,0.0,0.0,0.0,0.0,0.11791596248340896,0.03517294027838035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18420487572882313,0.08434627760318669,0.2085232693754656,0.19327850325685314,0.032392976361666166
2015-08-28,0.14022716361006418,0.0,0.036964082910516234,0.011882997771976685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04832130325115275,0.0,0.0,0.0,0.0,0.02417314025227107,0.03559299281401116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16880255966045057,0.0927553122888496,0.214179023484931,0.19279311572675437,0.03430830822902233
2015-08-29,0.10681524887567795,0.0,0.0,0.0,0.0,0.011035551782222935,0.0,0.0,0.0,0.0,0.0,0.010984138217831873,0.0,0.0,0.0445897070659822,0.010899193261035776,0.0,0.0,0.01141721652811098,0.08166050648622088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17891899151225077,0.12030442871886086,0.2070747803104562,0.17817089258204918,0.03812934465930046
2015-08-30,0.08910463554843306,0.0,0.0,0.011089701226226331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010715821561749474,0.0,0.053984610365948225,0.011161629523194055,0.022447866976527897,0.0,0.0,0.05525028706696198,0.011129027057785722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17181012221927228,0.14639541251066815,0.2072886303467467,0.17220334484709554,0.037418910749390605
2015-08-31,0.0666544230461351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07439434448933757,0.0,0.0,0.0,0.0,0.10997548360036945,0.011065544913337165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17714413943586146,0.15099193306152411,0.20612407960161594,0.1676684974424897,0.03598155440932951
2015-09-01,0.06648123991217075,0.0,0.032607227945627544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06620400503387029,0.0,0.010846052566691203,0.0,0.010490847383938698,0.0,0.0,0.03255716062652955,0.034470951704502345,0.0,0.0,0.010680168845422784,0.0,0.0,0.0,0.0,0.0,0.0,0.17898600603496193,0.1427461792826548,0.20791099237558017,0.1729423154812203,0.03307685280682967
2015-09-02,0.0332388286794933,0.0,0.010571381944653466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194154484722788,0.0,0.042381232599085654,0.0,0.0,0.0,0.0,0.07576516140100432,0.06383407255145916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716772078146757,0.1644234969625988,0.20588798048188953,0.1690042481469098,0.03127484457100241
2015-09-03,0.03319568999985225,0.0,0.011152660448069738,0.01072825000132946,0.0,0.021230928696766665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07483534043263591,0.0,0.0,0.0,0.0,0.06639707780032711,0.04452116417660721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16075816675754115,0.1692053163558727,0.21064617704987262,0.16497207548936207,0.03235715279176315
2015-09-04,0.011435820709307022,0.0,0.024828136437975934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010993901409193962,0.0,0.0212548527228693,0.0,0.0,0.0,0.0,0.05450220827680904,0.12964820916083677,0.0,0.0,0.012288504188229387,0.0,0.0,0.0,0.0,0.0,0.0,0.1554044564490095,0.16013354023124696,0.21460447724091902,0.1664911445161595,0.03841474865744362
2015-09-05,0.03778209788382017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025016522603369448,0.0,0.0833776310468579,0.0,0.0,0.013661208828730476,0.0,0.03380265656975703,0.06854648553086072,0.0,0.0,0.02408493927100275,0.0,0.0,0.0,0.0,0.0,0.0,0.18685049296562015,0.09034003724140095,0.22277394270926076,0.18456762388397618,0.029196361465343542
2015-09-06,0.037203034696677996,0.0,0.014000955212480912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819948011141743,0.0,0.0,0.0,0.0,0.04989687187655475,0.10421838354917744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721686402756506,0.10551873060927625,0.22628507183690513,0.1855111258344272,0.023202384994675473
2015-09-07,0.02303230453734384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03244494728349441,0.0,0.0,0.0,0.0,0.07123231679410412,0.14538518472702175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677285778854171,0.13387131320817242,0.22114131685502603,0.17339189249448825,0.031772146214932094
2015-09-08,0.0666558491674451,0.0,0.011475646145682828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03258913558557682,0.0,0.0,0.0,0.0,0.06548767382524308,0.08758183445474371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14851099633256837,0.1512684133036393,0.21482475442035323,0.16505750645844602,0.05654819030630153
2015-09-09,0.05178968046556471,0.00979148043156811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01933582262464281,0.0,0.0816234989923898,0.0,0.042221614085961416,0.032050602277698965,0.01061739642980885,0.0,0.0,0.0,0.010219173818448791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408555719420549,0.15706978834931687,0.19362713689107067,0.15977326101873315,0.027794987420590445
2015-09-10,0.03358481934947862,0.0,0.022054615556417845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012566778387533827,0.0,0.050162383914962284,0.0,0.0,0.0,0.0,0.058873960920476365,0.10805854023403455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19525858351051253,0.10519759176285359,0.2090541594102001,0.17678993357192774,0.02839863338160255
2015-09-11,0.020482348166973138,0.009466844677076397,0.023568026975944473,0.0,0.0,0.0,0.0,0.0,0.0,0.012152293566127728,0.0,0.044272147815851766,0.0,0.04485015812557869,0.021520737450263217,0.0,0.0,0.0,0.027029934230299157,0.06692983282876962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20310112858720394,0.13716965054143038,0.18310223015856988,0.16630640077015396,0.04004826610575767
2015-09-12,0.05972215833989888,0.0,0.030089607667613438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07339239106119509,0.0,0.0,0.0,0.010172027929476546,0.0,0.0,0.050854629831448034,0.020355240504530168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605201771913982,0.23255444180740056,0.15777189326482702,0.15209886719495966,0.05693672467951081
2015-09-13,0.05634314185906084,0.0,0.06237545508164229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010286363671251698,0.0,0.0,0.0,0.0,0.0,0.0,0.09712322309179178,0.03069918530212291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14650912103227742,0.22154438145362254,0.16182177159459626,0.16248099529943869,0.050816361614195595
2015-09-14,0.0,0.0,0.07151609738253754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20778182363639577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14771579271534932,0.15620328657418694,0.18524350184496363,0.18093523714759943,0.050604260698967306
2015-09-15,0.0,0.0,0.08620851991334982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03670035059122856,0.16534519852104393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13263862818500588,0.1338594592299991,0.20478481705781357,0.19201638007066638,0.048446646430892804
2015-09-16,0.0,0.0,0.13063786193965324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15299356426603583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472489724316133,0.129963368608962,0.20344595011015376,0.1909417893562928,0.04476849328728908
2015-09-17,0.0,0.0,0.11668034977803347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04684191818524028,0.0,0.0,0.0,0.0,0.0,0.11648941446835688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14934582956663128,0.13666010236128268,0.2034197130233112,0.18145688149987546,0.04910579111726875
2015-09-18,0.0662121731004933,0.0,0.0232060163834458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020881224100964105,0.0,0.02291995978618136,0.0,0.0,0.011387307007943033,0.0,0.08018695804126022,0.04642259017201564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16589954323486905,0.13458359389289817,0.2033238502734791,0.16841361060769375,0.05656317339875649
2015-09-19,0.07644845239479899,0.0,0.0,0.0,0.0,0.0,0.0,0.01134968105182113,0.0,0.0,0.0,0.00938152790380087,0.0,0.03132665072549863,0.010908915267158453,0.03953812788842759,0.020271387820165205,0.0,0.0339299166544719,0.022548762672828637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17293810584727362,0.1571037470298311,0.18872321413788398,0.15620934324598543,0.06932216736005446
2015-09-20,0.02718068870759255,0.0,0.02532389411584861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559234655146968,0.1982865846841715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16335665400706142,0.07298414435591116,0.2033670559097698,0.19827321658722333,0.05530429611772472
2015-09-21,0.014004525322854552,0.0,0.10919656831995057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05600338525106933,0.15279247634729276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543843970485834,0.03272579884466821,0.22174797190223805,0.21410847001677022,0.045036406946572904
2015-09-22,0.0,0.0,0.0688660723673632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015086678100856407,0.23693390042509477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443320146108699,0.07775800887679725,0.22033459202295116,0.21095143083084886,0.025737302765218507
2015-09-23,0.0,0.0,0.05684066255174858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02883690951274867,0.23477318223871546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639430592140027,0.05000041198483332,0.22465109735118405,0.21248955730745314,0.028465119839314088
2015-09-24,0.0,0.0,0.0802405744912531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03617603737509815,0.0,0.0,0.0,0.0,0.02820663858986457,0.16694538830899874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1608281110720912,0.059231627656120396,0.22550226356395117,0.20559193967135173,0.03727741927127097
2015-09-25,0.1709720331457233,0.0,0.04260290164183302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05276071420179457,0.04886027051441827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14453190591205015,0.04307756218130182,0.22613958962552203,0.20608966159471062,0.06496536118264633
2015-09-26,0.12571040178724732,0.0,0.012769283980517498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024130426379322015,0.0,0.0,0.011581919016633836,0.07025192799555892,0.0,0.0,0.03892031053211465,0.012735965187061627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590520835641263,0.07450178753006585,0.207496956175925,0.19765813809074625,0.06519079976068075
2015-09-27,0.034385419524886184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011621501183430555,0.0,0.04654821924726061,0.0,0.0,0.0,0.11643213973143486,0.0,0.0,0.046569653180319914,0.02322626901848243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19573944458439396,0.09738162575159247,0.20078763436976046,0.18101102517078696,0.04629706823765158
2015-09-28,0.09216490716370777,0.0,0.0,0.011522033697781377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057044413558347336,0.0,0.0,0.09223159183037355,0.0232180423381384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18430075236727617,0.1282148967669896,0.20680095143076868,0.17579572012763975,0.028706690718977402
2015-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019593185598539103,0.0,0.10011645605601356,0.0,0.009875489592831284,0.0,0.13315501477542738,0.0,0.0,0.009938712272481179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21290186929405983,0.11417631532023224,0.20031222014123395,0.1695277020421431,0.030403034907038388
2015-09-30,0.08863541961247733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05649272406965226,0.0,0.009063828159451387,0.009476530534519413,0.03799691976017889,0.0,0.0,0.038094649814088506,0.04990833441141115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808195398511199,0.07710440015431959,0.19288455678017136,0.18382368996513543,0.07569940688747477
2015-10-01,0.1176322606601692,0.0,0.012889509120315515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10558119223893474,0.08246353683085651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15653368118186153,0.027309778962840554,0.2001176264984913,0.2075978810686924,0.08987453343783823
2015-10-02,0.07400764504939555,0.0,0.012758014487726635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024894630036451443,0.0,0.0,0.0,0.0669122542464662,0.0,0.0,0.03766849125487932,0.09091834101337988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506275620814704,0.03654122280538462,0.18807731573767272,0.20090216494957722,0.11669235833759596
2015-10-03,0.0,0.012086375875636967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023629124202930868,0.0,0.13460763012057744,0.0,0.023635724841031935,0.03736883389917192,0.049689840845134586,0.0,0.0,0.0,0.013165098318145496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2298632349757214,0.04414944965957542,0.16477836977554472,0.18841316885120116,0.07861314863532809
2015-10-04,0.06276201158184529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024599336775254183,0.0,0.024755964942797987,0.0,0.11068090590523484,0.0,0.0,0.06358117888880187,0.01310385220841388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21085436096832733,0.036944401421935606,0.19116140960697545,0.19098723144248952,0.07056934625792408
2015-10-05,0.02229845980073036,0.0,0.02491889584904895,0.012518689666506787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05835522981804428,0.0,0.0,0.0,0.0,0.09108648931373751,0.08799465923962559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20653030283510945,0.047413595692549486,0.20427237151243993,0.19124517394295137,0.053366132329256244
2015-10-06,0.06740561026488705,0.0,0.010028539192927515,0.04512505228528788,0.0,0.040566219186582535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035990921458417244,0.0,0.0,0.0,0.0,0.03393443953642887,0.03444185731694822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19018362316877327,0.15511361762772155,0.18252322667516593,0.17198217300091276,0.03270472028594721
2015-10-07,0.0,0.0,0.03367595278129737,0.05719059349649765,0.0,0.02470371807117375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09409302656551811,0.0,0.012804440085788476,0.0,0.0,0.055965827533183986,0.010125966452159784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072110348082297,0.09338747559810635,0.1979775529888854,0.18602868645873613,0.02683572516042332
2015-10-08,0.1655816630498316,0.0,0.013283625754753422,0.0,0.0,0.011710565403638185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367001256910288,0.0,0.0,0.05089052909992071,0.013115636995201164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1722934984378217,0.1038355989798701,0.2029769247655895,0.18576488259488336,0.04384694922746143
2015-10-09,0.02082096682900353,0.0,0.03214091131153854,0.0,0.0,0.009532177798735775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339473132626379,0.0,0.0,0.02193568587179122,0.04320419496106165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17184661917935937,0.1635667412295708,0.18144868588834337,0.16609450193525505,0.05546220173270281
2015-10-10,0.0,0.0,0.07247716633347577,0.0,0.0,0.0,0.0,0.020058796508259768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01536200665529413,0.18332317128607978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606673906902564,0.14281745273929783,0.1786832001056066,0.19033779655943747,0.036273019122292256
2015-10-11,0.0,0.0,0.08390154747813654,0.023052386727080793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011464090571496478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16631368172354496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15591738309013384,0.161343223441501,0.1789734684026456,0.17813387415953094,0.040900344405929885
2015-10-12,0.03455488378415624,0.0,0.046654531171279566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022951547097821143,0.0,0.0,0.023474221559557,0.1542857077188381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13926047532394967,0.15996987227432505,0.19321066476242024,0.16495403362346572,0.060684062684187245
2015-10-13,0.04427005144713564,0.0,0.045588366911978095,0.0,0.0,0.011293841460313288,0.0,0.0,0.0,0.0,0.0,0.01201659865396723,0.0,0.023683173575387944,0.012011441751914986,0.0,0.0,0.0,0.05542173505729842,0.06958052481090526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1213271890055815,0.20441823303753526,0.17610759250008998,0.15847624214772046,0.06580500964017193
2015-10-14,0.0,0.0,0.05392254725746178,0.0,0.0,0.05678644600589369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011891167997991425,0.14709367083997685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14209325927505437,0.20765330719897165,0.162528639642665,0.16991895769482443,0.0481120040871608
2015-10-15,0.03607527282515762,0.0,0.03636447976178536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03591113007727106,0.17287005317505874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13003668820468064,0.18920262902732418,0.1668110370179097,0.17880338047890718,0.05392532943190554
2015-10-16,0.03363604592365385,0.0,0.011414120459841305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323804370697133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07425064607721528,0.22959785458088575,0.16728676387776867,0.1851189562213328,0.06631517578958904
2015-10-17,0.011320080864399175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03401960208042702,0.22909138169457122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11233610572075954,0.2400787961571271,0.13903458568116048,0.19298206850969812,0.041137379291857366
2015-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27966797490183154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12630037903457314,0.22445202205192627,0.13988739034695663,0.1960854871034575,0.033606746561254945
2015-10-19,0.0,0.0,0.061413091752864024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013078493916099781,0.2251456372558832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11558740393978943,0.1579319301497035,0.16507772245692848,0.20382942587461506,0.05793629465411653
2015-10-20,0.051579223582650706,0.0,0.122743189608449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05061589084141834,0.07386183069502479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647766405356104,0.16752318341154993,0.1953096815526746,0.20027048755344626,0.07331987221917595
2015-10-21,0.12955173307252751,0.0,0.051022552487850314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011635294317027997,0.0,0.0,0.0,0.05025671007290242,0.0,0.0,0.035946172281203094,0.012093233078086322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10759485946320181,0.15132346802362817,0.19283751279687478,0.19206526822156741,0.06567319618513015
2015-10-22,0.03558375539195485,0.0,0.061481153664015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17982702743473103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430813946321837,0.14906551389889955,0.19683542265959608,0.1820364898701428,0.05208924244847692
