datetime,Philadelphia_broken clouds,Philadelphia_drizzle,Philadelphia_few clouds,Philadelphia_fog,Philadelphia_freezing rain,Philadelphia_haze,Philadelphia_heavy intensity drizzle,Philadelphia_heavy intensity rain,Philadelphia_heavy snow,Philadelphia_light intensity drizzle,Philadelphia_light intensity shower rain,Philadelphia_light rain,Philadelphia_light rain and snow,Philadelphia_light snow,Philadelphia_mist,Philadelphia_moderate rain,Philadelphia_overcast clouds,Philadelphia_proximity thunderstorm,Philadelphia_scattered clouds,Philadelphia_shower rain,Philadelphia_sky is clear,Philadelphia_smoke,Philadelphia_snow,Philadelphia_squalls,Philadelphia_thunderstorm,Philadelphia_thunderstorm with heavy rain,Philadelphia_thunderstorm with light rain,Philadelphia_thunderstorm with rain,Philadelphia_very heavy rain,Philadelphia_volcanic ash,Philadelphia_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-06-13,0.0,0.0,0.01102061536960751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157670426627034,0.0,0.0,0.0,0.0,0.0,0.0,0.010807218653184332,0.0,0.20352572056414095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15587376015220758,0.17232815780448615,0.20473525132570972,0.20117659031863275,0.008955981545760695
2013-06-14,0.03448391155185777,0.0,0.010243938172700766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06439655346980579,0.0,0.0,0.011268569301004115,0.05419498246870431,0.05807407593731315,0.010310820370845054,0.0,0.0,0.023390982054716233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2051006453801322,0.11455494515532132,0.20340586015091658,0.2041277400138296,0.006446975972853118
2013-06-15,0.029413857843188285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19562664482189449,0.0,0.0,0.0,0.01026435492044797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009680692219188403,0.0,0.0,0.0,0.21092015027418629,0.16683991974279558,0.17134931892524485,0.18752013291401048,0.01838492833904373
2013-06-16,0.012304987695724275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035154886708951075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21316902895116485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16358890124078423,0.16067325077452196,0.1924947626132482,0.2108171139598468,0.011797068055758572
2013-06-17,0.03374863578097869,0.0,0.06482772987030257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021908208216643358,0.0,0.0,0.0,0.0,0.021906302761623763,0.0,0.05541052623308871,0.0,0.06356937893442062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14935571322388055,0.17260618387199403,0.19730020393548509,0.2109544984177192,0.008412618753863444
2013-06-18,0.05121276904065588,0.0,0.0,0.0,0.0,0.0,0.0,0.010875868277487669,0.0,0.0,0.0,0.07465135475810651,0.0,0.0,0.0,0.0,0.043118786389054364,0.0,0.020666668232466028,0.0,0.0533816744753513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15598550097585026,0.17607675108540746,0.20207240492390766,0.20315983210547958,0.008798389736233272
2013-06-19,0.03178394606737243,0.0,0.011644942747724929,0.0,0.0,0.011894384149898784,0.0,0.0,0.0,0.0,0.0,0.021888567973833168,0.0,0.0,0.021419091747110583,0.04669492655301231,0.0108244711708633,0.0,0.02173519802560862,0.0,0.07344816271342786,0.0,0.0,0.0,0.0,0.0,0.012278432349598916,0.0,0.0,0.0,0.0,0.18882315508824388,0.1259808773658675,0.19892126844532507,0.20949265412725868,0.013169921474854003
2013-06-20,0.05682702231731591,0.0,0.0134886274585571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14421976087591107,0.0,0.0,0.0,0.0,0.011378563347582159,0.0,0.01125191899344701,0.0,0.034525035606932784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18411236329278038,0.12404735442786634,0.2012793821745815,0.2073505786706624,0.011519392834363372
2013-06-21,0.0,0.0,0.02191797030428778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011420807756388983,0.0,0.0,0.0,0.0,0.0,0.0,0.03320807070822787,0.0,0.19504069295890228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13993053111884637,0.15501819507996345,0.20082313814597605,0.23209781127547802,0.010542782651929226
2013-06-22,0.0,0.0,0.010992146811193463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567110707873615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135350877401718,0.14926010168647907,0.20464446539963008,0.2325608314568164,0.010480506456801464
2013-06-23,0.0,0.0,0.010946527893791642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318962476455085,0.0,0.21885512610060812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15110343333648804,0.15037274672363624,0.20259070801864698,0.2240835421602385,0.01015166812108197
2013-06-24,0.0,0.0,0.03488941727793112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021476575922665313,0.0,0.0,0.010128625075714591,0.010646497386571358,0.0,0.0,0.010989818254672325,0.0,0.1729858156982541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16492358892571718,0.1365251732792758,0.20981200836891067,0.21898053581261887,0.00864194399766866
2013-06-25,0.029703744899318308,0.0,0.010477699519074055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05312589455409499,0.0,0.0,0.02005790555310157,0.010619762790443674,0.0,0.011617661106912565,0.04041538797699924,0.0,0.04992565092104998,0.0,0.0,0.0,0.02195351742758549,0.0,0.0,0.0,0.0,0.0,0.0,0.18260844129318596,0.1492576205919683,0.20635395007166143,0.20465560805488694,0.009227155239717476
2013-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021523583019818673,0.0,0.0,0.05140269736546458,0.019591530116112504,0.0,0.022082200002253086,0.0,0.0,0.12718160976146287,0.0,0.0,0.0,0.01045642890952733,0.0,0.0,0.0,0.0,0.0,0.0,0.15794887089254184,0.16645724611338986,0.20582434178824605,0.20448507932593993,0.0130464127052433
2013-06-27,0.010120284422026959,0.0,0.05445617561656748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07099656463857502,0.0,0.0,0.0,0.03251712847022769,0.020102353036797443,0.01097952440666247,0.0,0.0,0.05114983785326357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16743372451884397,0.16355809307504038,0.20728701895126578,0.19861988967610808,0.012779405334621215
2013-06-28,0.023464107557672215,0.0,0.010683329452972472,0.0,0.0,0.0,0.0,0.011767053616145358,0.0,0.0,0.0,0.11548509198704947,0.0,0.0,0.011666364627571807,0.0,0.0,0.0322882320808913,0.020447627156694365,0.0,0.020834984877277644,0.0,0.0,0.0,0.011320041469415563,0.0,0.0,0.0,0.0,0.0,0.0,0.19539579728058257,0.13102653778658024,0.21336461454788394,0.19141275348106498,0.010843464078198075
2013-06-29,0.0,0.0,0.03360272421153778,0.0,0.0,0.0,0.0,0.010073913464227424,0.0,0.0,0.0,0.11351909186754224,0.0,0.0,0.019360207274479794,0.0,0.0,0.010082345743919944,0.03043869004314369,0.0,0.010162504948959032,0.0,0.0,0.0,0.010556991024786072,0.0,0.010316854404522886,0.0,0.0,0.0,0.0,0.1913421685467803,0.16156401056734607,0.20168270485414266,0.18528916651864902,0.012008626529963089
2013-06-30,0.021840767509698985,0.0,0.054139061769024756,0.0,0.0,0.0,0.0,0.011085294707956614,0.0,0.0,0.0,0.04178561441608675,0.0,0.0,0.030525711870236977,0.02988585359386915,0.0,0.0,0.05352469416146663,0.0,0.00988979798239123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18083609297566638,0.162585715514221,0.20288472373608848,0.18753868829867562,0.013477983464617427
2013-07-01,0.022180798398896775,0.0,0.0,0.0,0.0,0.01068499471391266,0.0,0.0,0.0,0.0,0.0,0.01075654796628301,0.0,0.0,0.0631850974493038,0.0,0.011083660503672557,0.010130348204952842,0.08713653124122943,0.0,0.03116937482058331,0.0,0.0,0.0,0.0,0.0,0.0101165364556297,0.0,0.0,0.0,0.0,0.20575629042606391,0.11853710161746579,0.20691603128842942,0.19865842008934045,0.013688266824236342
2013-07-02,0.03159769855547911,0.0,0.010466263949021391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07674409094257657,0.0,0.0,0.02991379534493691,0.0,0.09634815149786959,0.0,0.010782389473875125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22145533989639224,0.09051572577367062,0.20771321722605499,0.20685549823801883,0.017607829102104584
2013-07-03,0.05365952001415552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05026620554921949,0.0,0.0,0.01026414159203573,0.0,0.10549039971378071,0.0,0.03043441946935592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1997734406623424,0.111013208245872,0.20769455390417202,0.20767079777598005,0.02373331307308615
2013-07-04,0.050121456171158436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009840385656164576,0.0,0.0,0.0,0.0,0.0496961856162784,0.009943802615372593,0.05005924183055948,0.0,0.06950782149836492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929652999104544,0.14407150269380106,0.1985873623099845,0.20244469104936003,0.02276225064850165
2013-07-05,0.061150120276753796,0.0,0.020261696035317165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04137783428634187,0.0,0.0,0.010107675745454809,0.0,0.0,0.010311454151343115,0.0,0.0,0.10291928034587712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17941598315191276,0.14199174863255734,0.21048615923300962,0.20390829810644592,0.018069750034986523
2013-07-06,0.010299626822597704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01028732372825285,0.0,0.22685382932212342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1683370753225604,0.14957467883233302,0.21455479512785938,0.20891562056398308,0.011177050280290113
2013-07-07,0.04143717102339075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009795201059681484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19432405949747814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616948671516654,0.15975542009394741,0.2167316335990357,0.20344461647684906,0.012817031097952071
2013-07-08,0.020569911301401907,0.0,0.040672706172268695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18500195884637305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636183751714034,0.16332607066813581,0.2168153520467833,0.19508166790316617,0.01491395789046767
2013-07-09,0.011013346662896615,0.0,0.009919489649174808,0.0,0.0,0.0,0.0,0.009647027104349422,0.0,0.0,0.0,0.06298884720674107,0.0,0.0,0.0,0.009813176796872951,0.0,0.011054281015537215,0.07364184310273268,0.0,0.06322393801290292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597399584949954,0.17069349535726017,0.20305025645422994,0.20436549912195456,0.010848841020352287
2013-07-10,0.07449978718385868,0.0,0.010450181830076512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04255998435313348,0.0,0.0,0.0,0.031068937551935082,0.030645370392642094,0.0,0.04179628969186666,0.0,0.0209520203562395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15527734928385953,0.17114209837415054,0.20609929448591838,0.20743327694817912,0.008075409548140436
2013-07-11,0.020321967407902746,0.0,0.0,0.0,0.0,0.010258613869699404,0.0,0.0,0.0,0.0,0.0,0.09159586490434002,0.0,0.0,0.00994396634050631,0.08256862721169506,0.0,0.0,0.03011167759262209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892540597403277,0.15427892491086131,0.2059471368058465,0.19555209130156503,0.01016706991463386
2013-07-12,0.030787946593854282,0.0,0.05128465562916623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12391733734786285,0.0,0.0,0.010473942491279378,0.019254067534578242,0.010382514658902267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18165656549306308,0.16334340384962895,0.2062444652497901,0.1947544220115748,0.00790067914029981
2013-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012163364553449964,0.0,0.0,0.0,0.04878757314511509,0.0,0.0,0.04793884745350007,0.08504485786211086,0.0885244547795098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20663605972168383,0.048032502473526,0.22047134571516946,0.22738456355957234,0.015016430736362633
2013-07-14,0.056374964748919364,0.0,0.0,0.0,0.0,0.0,0.0,0.011733945718809417,0.0,0.0,0.0,0.07370055487607563,0.0,0.0,0.05702935905329734,0.031638023587387515,0.010562456034700726,0.0,0.03106267955245603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22926620861826177,0.07630332196432253,0.21785418901524856,0.22262920903427785,0.010503363873525988
2013-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11044025901500452,0.0,0.0,0.031070731945510494,0.0,0.0,0.0,0.031043156518587006,0.0,0.06984793486218115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18583398328624132,0.1430218869278246,0.2092879688803856,0.2100472251649851,0.009406853399280173
2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923139939453091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151576654046893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582609447710238,0.1697544376726127,0.21307308046712783,0.20751571491729773,0.007505174179735902
2013-07-17,0.0,0.0,0.02987442405940328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019828935913889578,0.0,0.0,0.0,0.0,0.0,0.0,0.022601259499762726,0.0,0.18113946721530563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14299944432493678,0.1529954190474491,0.225214915310204,0.20941476534882095,0.01593136928022799
2013-07-18,0.028795876054842896,0.0,0.06724803994015409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009813032164712052,0.0,0.0,0.0,0.0,0.0,0.0,0.06638702997552039,0.0,0.09694056506087535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15632217303572707,0.10438603231975518,0.2377907999356731,0.22471540614693683,0.007601045365803044
2013-07-19,0.019823192664670936,0.0,0.020151942019683625,0.0,0.0,0.009796147263155084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06198269032976611,0.0,0.13697306923062177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484431036600704,0.16329016241741737,0.2240379104808844,0.20364492508360496,0.011856856850125295
2013-07-20,0.0,0.0,0.041988761024018884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009982005526399131,0.0,0.0,0.010217249011492752,0.0,0.0,0.010673434385839233,0.020897441427420393,0.0,0.1535716348626868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15098472969179286,0.16422637801794293,0.22616490681296705,0.1996372186180929,0.01165624062134711
2013-07-21,0.020424397881026013,0.0,0.05222115565692461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010288050468029603,0.0,0.0,0.0,0.03141911697903401,0.0,0.0,0.010458515726796618,0.0,0.12812753337801622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14399740755811657,0.1635073200148027,0.22422099054818403,0.1975767035910667,0.01775880819800296
2013-07-22,0.03308074691763102,0.0,0.030033151893424617,0.0,0.0,0.0,0.0,0.023062476425424142,0.0,0.0,0.0,0.060401197210315366,0.0,0.0,0.0,0.02041702036779226,0.0,0.0,0.012402108509140461,0.0,0.059691730252348175,0.0,0.0,0.0,0.0,0.0,0.01021932105493461,0.0,0.0,0.0,0.0,0.16332177922671967,0.16741636017847913,0.21244955287677883,0.19812358534066454,0.009380969746347176
2013-07-23,0.034900870683509194,0.0,0.02329605031916132,0.0,0.0,0.0,0.0,0.03435333866347295,0.0,0.0,0.0,0.021710480042363648,0.0,0.0,0.06817665492112929,0.02274285449910912,0.0,0.0,0.03520348156560018,0.0,0.03518206462245942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20875984878072873,0.054378177498580205,0.22889454293568337,0.21861428660291723,0.013787348865285315
2013-07-24,0.00979774523683571,0.0,0.0,0.0,0.0,0.0,0.0,0.020268741456093177,0.0,0.0,0.0,0.0806081366076344,0.0,0.0,0.0,0.055196364441375684,0.021965118674417708,0.02122963693673972,0.0,0.0,0.029603490854518133,0.0,0.0,0.0,0.0,0.009088341343977681,0.0,0.0,0.0,0.0,0.0,0.22063168033496997,0.11494725539721089,0.20306181134398937,0.1895522111371338,0.02509509520184741
2013-07-25,0.009484832125527263,0.0,0.049133623852735654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10075722725407844,0.0,0.0,0.0,0.0,0.010270030907182617,0.0,0.05935142636952129,0.0,0.009905910140707224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19683985324745382,0.17771763875063853,0.19112070606513742,0.18466844381368863,0.010750307473329104
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230287289200296,0.0,0.0,0.0,0.0,0.03236499817142461,0.0,0.0,0.0,0.019915629802839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008976834467847,0.08710655499682046,0.19995689792188778,0.2211443501783912,0.015585156561821849
2013-07-27,0.0,0.0,0.02148066712011468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09328427539995841,0.0,0.0,0.0,0.0,0.023094559866575316,0.0,0.0,0.0,0.11086308723916884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18841404920550656,0.15806549960341446,0.18964427755013244,0.20399421618709446,0.011159367828034878
2013-07-28,0.06816482827082611,0.0,0.01157799789935919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688290960194554,0.0,0.0,0.0,0.0,0.0,0.0,0.033208231825147594,0.0,0.1369212493103112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16849568991152905,0.14466652777954678,0.20367807771481106,0.21326109946187652,0.009338006866397977
2013-07-29,0.01116898608770446,0.0,0.056639628306047296,0.011004461310443796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042882629336070795,0.0,0.0,0.0,0.05296732742382457,0.010645085492014367,0.02112847114308718,0.04431861439691853,0.0,0.0,0.0,0.0,0.009873483700809241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999173756932306,0.10953553724503784,0.20632814273284708,0.2102944009809853,0.013221494274886496
2013-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04069862664752207,0.0,0.0,0.05965901705373272,0.009688125630545915,0.0,0.01132167915523602,0.0,0.0,0.11332423042156452,0.0,0.0,0.0,0.0,0.0,0.01087863461786442,0.0,0.0,0.0,0.0,0.19204403093195013,0.1583136760739498,0.1926746825400041,0.199409965480565,0.011987331447065269
2013-07-31,0.0,0.0,0.032249495676956896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01017241507342663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21015172734860513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15121978695664737,0.1849731169893072,0.1906586970380888,0.2114556106279534,0.009119150289014515
2013-08-01,0.0,0.0,0.020426905790045503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02223806443390225,0.0,0.033174637380360035,0.0,0.18023540109904404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16541283784597957,0.16224578071018508,0.19476950737677037,0.2128673172180061,0.00862954814570705
2013-08-02,0.08717581052920413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011425157737660197,0.0,0.0,0.12716958039504972,0.009738118241427656,0.022753583225269075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21069468656918952,0.1130251008151242,0.195576177325292,0.20880556818377302,0.013636216978010492
2013-08-03,0.0,0.0,0.02131448443800558,0.0,0.0,0.0,0.0,0.010505145433656668,0.0,0.0,0.0,0.030388173226338744,0.0,0.0,0.02918478698212545,0.009970859400717503,0.030484550068340274,0.0,0.02000489100086908,0.0,0.08714747850610381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089105516394272,0.16124566424620715,0.18990699297368804,0.19132879235428044,0.009607629730240078
2013-08-04,0.010118552974478758,0.0,0.021688743768861776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06252637448646874,0.0,0.0,0.0,0.0,0.04422394757059115,0.0,0.020377743918712166,0.0,0.09341129463270544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775814137859791,0.16627886988797322,0.19304573251490387,0.2004148142069941,0.01033251225233164
2013-08-05,0.02121482962354666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060611248659846705,0.0,0.0,0.029809764674972688,0.0,0.0,0.0,0.021060269839636603,0.0,0.11133073833773761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736454289097847,0.19078989567454785,0.18481649539364234,0.19371672978275967,0.013004599103525144
2013-08-06,0.0,0.0,0.050274347510946615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010541590268582838,0.0,0.1839181908676861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15874619485666494,0.20743822156114763,0.17761081561678713,0.19651525860010385,0.01495538071808094
2013-08-07,0.10443295347609105,0.0,0.04625182184056859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663961154886325,0.0,0.0,0.0,0.0,0.022626572708368514,0.0,0.032212184168843194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19503059488375377,0.10396710768043872,0.19615757280793208,0.2260419833445617,0.006883093600809906
2013-08-08,0.05529132658676317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1784392242587595,0.0,0.0,0.0,0.0,0.02115703460919231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22746514526760497,0.10083488293437959,0.19167278252491946,0.20988987015628544,0.015249733662095538
2013-08-09,0.05280620114789949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03200355136198044,0.0,0.0,0.010195975166778512,0.06330563765211282,0.040639169152731525,0.0,0.05165922678907783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19930956378209672,0.11912871317860986,0.2045495921676351,0.20498625842658438,0.02141611117449332
2013-08-10,0.020589608594240815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111576776383707,0.0,0.0,0.0,0.02026334850068527,0.05093513583201206,0.01026909109356265,0.020683345993551608,0.0,0.0104776883574696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20726778673350096,0.1351240089965756,0.20471253653412438,0.1951128221502063,0.013448859450233696
2013-08-11,0.029596684013967336,0.0,0.028564392718515214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057997467525840674,0.0,0.0,0.0,0.019058372694900065,0.0,0.0,0.046879795637804235,0.0,0.050382945825052754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19564736385535364,0.1818967295238809,0.1899832577980075,0.18781509273320363,0.01217789767347406
2013-08-12,0.0,0.0,0.09581186561432216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010421282207274276,0.0,0.0,0.0,0.0,0.04294497420638275,0.0,0.0,0.0,0.1160769786545222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18354374656663175,0.11637650793234405,0.207786366143325,0.21821011595396878,0.008828162721229053
2013-08-13,0.009733282972273275,0.0,0.030613499370079886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412259287927099,0.0,0.0,0.022675460520739238,0.0,0.021446490792532188,0.0,0.12061942388028114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19943481036858696,0.15540764522290718,0.19803994596304084,0.19751197313635716,0.011601322745850061
2013-08-14,0.02110302611756455,0.0,0.0,0.0,0.0,0.0,0.0,0.01905245215656672,0.0,0.0,0.0,0.047537195537060185,0.0,0.0,0.05325620099212929,0.031500224649009506,0.0,0.0,0.0,0.0,0.07196280456186258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20910616064170628,0.14906673188160138,0.18956885719953506,0.1945161425299374,0.013330203733027063
2013-08-15,0.0,0.0,0.0386666933061044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03926989225620482,0.0,0.0,0.0,0.0,0.0,0.0,0.020905982550125757,0.0,0.14289001360596876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16775644135388001,0.19896851695913872,0.17931986211385084,0.19494607059138722,0.01727652726333946
2013-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03255880573165651,0.0,0.21058406524831982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16383041456027247,0.21072932100611377,0.16841246123112563,0.20285270202137537,0.01103223020113648
2013-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419974873475911,0.0,0.023232090291925567,0.0,0.19975623378811913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18067129923109804,0.13422610711137778,0.18745816022185857,0.22247445956864234,0.010184162439387434
