datetime,Albuquerque_broken clouds,Albuquerque_drizzle,Albuquerque_dust,Albuquerque_few clouds,Albuquerque_fog,Albuquerque_haze,Albuquerque_heavy intensity drizzle,Albuquerque_heavy intensity rain,Albuquerque_heavy snow,Albuquerque_light intensity drizzle,Albuquerque_light intensity shower rain,Albuquerque_light rain,Albuquerque_light snow,Albuquerque_mist,Albuquerque_moderate rain,Albuquerque_overcast clouds,Albuquerque_proximity moderate rain,Albuquerque_proximity shower rain,Albuquerque_proximity thunderstorm,Albuquerque_proximity thunderstorm with drizzle,Albuquerque_proximity thunderstorm with rain,Albuquerque_sand,Albuquerque_sand/dust whirls,Albuquerque_scattered clouds,Albuquerque_shower rain,Albuquerque_shower snow,Albuquerque_sky is clear,Albuquerque_sleet,Albuquerque_smoke,Albuquerque_snow,Albuquerque_squalls,Albuquerque_thunderstorm,Albuquerque_thunderstorm with drizzle,Albuquerque_thunderstorm with heavy rain,Albuquerque_thunderstorm with light rain,Albuquerque_thunderstorm with rain,Albuquerque_very heavy rain,Albuquerque_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29132957823799976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08436366538447486,0.24753294323307454,0.08548021401627687,0.24904298723852591,0.04225061188964804
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133681829854089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08802504938333088,0.21031907156237048,0.08265025349658724,0.27913535703680026,0.026502085535502252
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29720325372271644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09335654313692458,0.23475904439814702,0.08833794586545386,0.26178379243238803,0.024559420444370105
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01604649219315604,0.0,0.0,0.2857465363128769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09776038601444687,0.2213273729916051,0.09667886347032595,0.2591204285914415,0.023319920426147705
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29088254547917824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12101507235167952,0.22274951268436263,0.0948199731936608,0.24766196928633435,0.02287092700478444
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938272744859175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09686911360901153,0.23488092423404805,0.1161767464604143,0.2296630916208814,0.028582849589727264
2014-01-11,0.013756315938675379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808185683934528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09578639083518752,0.22663520901762355,0.12824467686397914,0.2309724404862268,0.023786398464854846
2014-01-12,0.0,0.0,0.01176215261180453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771734081355286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10523277954694532,0.22701508876775342,0.12208598182189591,0.23068834676585429,0.026042242350217935
2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2911628566830374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08399044830316399,0.22969638631393238,0.10202481461167645,0.25393066190131197,0.039194832186877866
2014-01-14,0.0,0.0,0.0,0.011458374907186578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000030578174608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09910194279947292,0.20837389531887485,0.1266859487456594,0.21731991654048924,0.03705686387085625
2014-01-15,0.0,0.0,0.0,0.012359537981178203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28873304977522946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10110545151734802,0.23974163378248092,0.12757306369442978,0.20802302340997694,0.02246423983935669
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083492399633484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08975683303446301,0.18278538171528205,0.12398672777911268,0.26872902172498186,0.026392795782812003
2014-01-17,0.0,0.0,0.0,0.07587348895399212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28178482122705734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08919484213622791,0.231167804876146,0.1877756682206798,0.10625283067046075,0.031666995671112315
2014-01-18,0.0,0.0,0.0,0.013237531714578117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404500216345671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07748685222904378,0.28938142271488787,0.2101266764462861,0.03656237533277946,0.03275511992785766
2014-01-19,0.0,0.0,0.0,0.01204039385531741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31053748336881387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09168548454793807,0.24081015791241647,0.15500855609594524,0.16499517654478896,0.024922747674779974
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872207374129615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09026507030165797,0.23238379897938022,0.11746999280412852,0.2504542274290582,0.022206173072813622
2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30009986897540625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08961439049928405,0.19690598759904732,0.12167568111366911,0.26867485936745267,0.023029212445140574
2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027726854466439677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627310646401824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09758773297130809,0.23169955379321674,0.10466534447262693,0.25118556315002855,0.02440388650619767
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301748319090149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12500990879620094,0.18183522743376354,0.0981793875082262,0.2598729169512321,0.033354240220428245
2014-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012830368042978704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27357798017401674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14868180483744572,0.2140924783877368,0.07085538938139568,0.2607755568629561,0.01918642231347029
2014-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808932475898263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1133626966172464,0.2349952350508889,0.09648333093373447,0.24972195364585534,0.02454353616244862
2014-01-26,0.0,0.0,0.0,0.08426407502114175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22835236253806782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06991175122655467,0.19694753899919626,0.1316366512228269,0.2668275928243302,0.0220600281678824
2014-01-27,0.08628659924473335,0.0,0.0,0.10235703093780579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02665317816715898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09557682616616366,0.0,0.0,0.012872828212690007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09785864682578475,0.13623116319095177,0.12658324197498202,0.2740614768969201,0.04151900838280954
2014-01-28,0.09646443011644572,0.0,0.0,0.07156959980395772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12998932940551813,0.0,0.0,0.04545288064469322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666835105591316,0.11719975870074034,0.1214103374430593,0.29147256320997933,0.03782844554101915
2014-01-29,0.013357667983606804,0.0,0.0,0.08443930691792506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24018052637726292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06103045973317995,0.1583433485763129,0.12781506274640714,0.2918271048202295,0.03063533031172329
2014-01-30,0.12251230265341784,0.0,0.0,0.05714498161473993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01191346920287011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10396948247647385,0.0,0.0,0.037026680433891096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07378531999411987,0.13685932787924315,0.14230391927525246,0.2763617796613297,0.0442715134748387
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201798350284011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11187174942461571,0.1325923562655283,0.16191056236687307,0.25465227557777703,0.018793221336804822
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31869941620448367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195432335169229,0.16374089679902942,0.13094441477141433,0.2533559140465154,0.013716124661634252
2014-02-02,0.0,0.0,0.0,0.07050356292517264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644124684233398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13784158576271077,0.11793580991180323,0.11690852165215974,0.28100593343756025,0.011392117887253578
2014-02-03,0.17771977110847634,0.0,0.0,0.0263978221771424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679690819007738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015877374120568447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13798020618394527,0.08245997053540685,0.12740862770308817,0.2883310457138155,0.022777449525144062
2014-02-04,0.0449504533711031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12955305733286981,0.0,0.0,0.047981451646934875,0.04828421836311874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02501045874809896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17837239830641546,0.16745623831824322,0.0971272958547385,0.24216938919752948,0.04882377191201707
2014-02-05,0.07804208919167087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06992966897803952,0.0,0.0,0.0,0.07754848034000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06474360171558048,0.0,0.0,0.013617104913310139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20265405140892245,0.10371535690897411,0.08932009337530823,0.2589584026956537,0.04147115047253832
2014-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12024928295647345,0.0,0.0,0.0,0.17657184569676934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21969609035537704,0.13154849227760626,0.06544832217676168,0.2544083429591633,0.032077623577848935
2014-02-07,0.120764879874381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07583321609435138,0.0,0.0,0.0,0.09316057165240461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02427718425382723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21332124254226878,0.10256673191614533,0.09678077114426686,0.264802955472823,0.01738083215545966
2014-02-08,0.039165896755063635,0.0,0.0,0.11410444686578346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029033680604248047,0.0,0.0,0.0,0.012563366132009077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10440649405508617,0.0,0.0,0.013255648554136414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17935583110755218,0.09630081574689835,0.11660579356658358,0.268877074428848,0.026330952183791057
2014-02-09,0.015482858214528774,0.0,0.0,0.1889217145086153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106038436247604,0.0,0.0,0.015685977621702922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15990645062779588,0.0809939298549598,0.14159231794896734,0.28036158929264215,0.01767949445934194
2014-02-10,0.011100050121206914,0.0,0.0,0.17799247760744585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10296866570188283,0.0,0.0,0.012071553388554243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12606998370056244,0.13432757148616184,0.14712705485928543,0.2567025581263138,0.031640085008586706
2014-02-11,0.06671787289627946,0.0,0.0,0.11780002791784168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832131324321318,0.0,0.0,0.027467660703654074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331219988957995,0.15133115081022422,0.12646036273728764,0.2513346410357791,0.042553152571002555
2014-02-12,0.06189757489071934,0.0,0.0,0.08221447356846939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11316190815494499,0.0,0.0,0.05025590222146419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09319873469699369,0.16778872115328772,0.12865216438644297,0.2661029474049929,0.03672757352268479
2014-02-13,0.058641654627908525,0.0,0.0,0.10776847382858123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14206501032135851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07549641781276015,0.16484504028793506,0.14876100922400093,0.2646892974356886,0.03773309646176704
2014-02-14,0.05540883518300873,0.0,0.0,0.13106761862023888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054420838213882515,0.0,0.0,0.03679338652757166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06376394510375137,0.2155345437427361,0.14674305788481654,0.23692818425004036,0.05933959047395385
2014-02-15,0.2253827681522739,0.0,0.0,0.04177511740267381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015102014278904114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036189114459659937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09357609406779044,0.12045724757560528,0.16725390919743954,0.274807935247948,0.02545579961770499
2014-02-16,0.2464509106257623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05919878288913754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184449116786147,0.0,0.0,0.012112183832175591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053521391590126144,0.12510196412095356,0.1721295712820958,0.28442923309949425,0.032871513443468746
2014-02-17,0.1435060977359329,0.0,0.0,0.09780561147824574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464535626398036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058375487650043245,0.1382875274020884,0.16095411035661128,0.2830716125905152,0.033354196522582875
2014-02-18,0.046093779797127164,0.0,0.0,0.16782551505357954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08429466213858951,0.0,0.0,0.040804570459722744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061307406451208135,0.1106287733985104,0.16252951377551889,0.290286770053427,0.03622900887231665
2014-02-19,0.31854982858763026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023233256349328924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526851349145806,0.10701145864645432,0.17244273138525404,0.2862633548830546,0.03981423523369731
2014-02-20,0.044322950868114476,0.0,0.0,0.05572822608982042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010916511289504513,0.0,0.0,0.16107435777044857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04577426513556849,0.23375927205987643,0.11805589108092711,0.22810027735348626,0.10226824835225373
2014-02-21,0.0,0.0,0.0,0.15657241880044315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02954183257777677,0.0,0.0,0.16480603552722475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394406306614839,0.13969995598968102,0.1290528718745824,0.30167445689070244,0.036539367901197224
2014-02-22,0.0,0.0,0.0,0.12895758328730006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040773451213874656,0.0,0.0,0.1559332446769071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071093583727646,0.16114531340241237,0.13270176639057382,0.27422945693799167,0.035165600363294365
2014-02-23,0.17548608405065322,0.0,0.0,0.04477594732827872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13150486045755883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07292229889692496,0.0986646040365513,0.15558605208245765,0.29907786200283054,0.025020720265449967
2014-02-24,0.056856878566868274,0.0,0.0,0.11668948661960292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032174221808615545,0.0,0.0,0.15479219710738093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07489256064797957,0.08067393219231428,0.15695810314386738,0.30929018072908365,0.017672439184287417
2014-02-25,0.14041538565331288,0.0,0.0,0.1160001690881039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01277937686127544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195266123131305,0.0,0.0,0.06416001012797555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313646912285521,0.11094743230941238,0.1553731575364983,0.2948380697426162,0.030154663434818856
2014-02-26,0.08558167032901783,0.0,0.0,0.10895946779495964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08633679415986933,0.0,0.0,0.026921501059749414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892430237958153,0.17116453115193134,0.13243161710629664,0.26104390021929375,0.04203595370789242
2014-02-27,0.16882418872276836,0.0,0.0,0.10689518527422892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012659482577950252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04113534016449051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08358471735253448,0.12478612999589493,0.15389987856762496,0.2756423648303577,0.032572712514149886
2014-02-28,0.09112276670730048,0.0,0.0,0.04726705571383808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091108361599006,0.0,0.0,0.06590224929018677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09572914028551138,0.16614100328403317,0.13982930382145572,0.2452661938462766,0.06561135380951776
2014-03-01,0.10944855973397581,0.0,0.0,0.07058944687365915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10995802925021532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014649948747631281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11183493699068425,0.1322377926729222,0.13931690562633567,0.2538716796378349,0.05809270046674144
2014-03-02,0.1119722558111314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15870108832625268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744069799723483,0.14472805603933278,0.11810138356383078,0.22719639107938386,0.06489384520772022
2014-03-03,0.15830823461386312,0.0,0.0,0.05164253200293753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08921834249268017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14481829185388032,0.1461370938344617,0.12398659735029832,0.25808086240907563,0.027808045442803252
2014-03-04,0.08315889454566616,0.0,0.0,0.013374460419538813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04268513312232016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09453539343703495,0.0,0.0,0.09873957083435984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15430040404222026,0.07783485638602844,0.14047742898767868,0.2841400274406302,0.01075383078452249
2014-03-05,0.04810846770899471,0.0,0.0,0.07255255884621377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05583035395264863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270660620573406,0.0,0.0,0.046589202101305016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461163854941039,0.16315637256699636,0.13192905469430868,0.25248967236034975,0.04705042244287108
2014-03-06,0.05769974937391603,0.0,0.0,0.08261943254090456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07528097731521972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026496012049909954,0.0,0.0,0.08850458173424175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10417946657812087,0.10636566077520841,0.14732458725137051,0.2869088414493435,0.024620690931764694
