datetime,Pittsburgh_broken clouds,Pittsburgh_drizzle,Pittsburgh_dust,Pittsburgh_few clouds,Pittsburgh_fog,Pittsburgh_freezing rain,Pittsburgh_haze,Pittsburgh_heavy intensity drizzle,Pittsburgh_heavy intensity rain,Pittsburgh_heavy snow,Pittsburgh_light intensity drizzle,Pittsburgh_light rain,Pittsburgh_light rain and snow,Pittsburgh_light snow,Pittsburgh_mist,Pittsburgh_moderate rain,Pittsburgh_overcast clouds,Pittsburgh_proximity shower rain,Pittsburgh_proximity thunderstorm,Pittsburgh_proximity thunderstorm with rain,Pittsburgh_scattered clouds,Pittsburgh_sky is clear,Pittsburgh_snow,Pittsburgh_squalls,Pittsburgh_thunderstorm,Pittsburgh_thunderstorm with heavy rain,Pittsburgh_thunderstorm with light rain,Pittsburgh_thunderstorm with rain,Pittsburgh_very heavy rain,Pittsburgh_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-11-26,0.013962047927983839,0.0,0.0,0.0,0.05003603927568146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011929390101292014,0.04354325186068653,0.0,0.18720010411969326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108984676678839,0.16423017851579377,0.1280113404393394,0.16972452064309565,0.02046465944855017
2013-11-27,0.01229476813812482,0.0,0.0,0.0,0.0,0.0,0.012037314704099666,0.0,0.0,0.0,0.0,0.0,0.0,0.03467888504037006,0.058406335735308734,0.0,0.16206417430445733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22176620815949652,0.23946506304060797,0.11031672046248919,0.11898887588061591,0.029981654534429813
2013-11-28,0.02387404934751627,0.0,0.0,0.012412047964545396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721816423080654,0.0,0.0,0.0,0.012025510291486572,0.06194113063392873,0.012067262662816458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20457817109235574,0.20240825812396587,0.09314970530066606,0.17824077800239613,0.02712144427225739
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10993478765580234,0.0,0.0,0.0,0.011777110549720615,0.16670775427674664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21054124445468148,0.17338435816719397,0.10408750504947413,0.20477287896869142,0.018794360877689455
2013-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937085863537814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22129995919899967,0.14898734704477948,0.11393834968073231,0.20603288679428822,0.016032870927418976
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899645477127336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2150568620748141,0.183510802343568,0.13092798399240893,0.16325895184232073,0.017280852034154637
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937220819492817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22434893692784286,0.17718592219833432,0.14549820504731562,0.13838095468389008,0.020863899193335363
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010795780155383851,0.0,0.0,0.0,0.0,0.0,0.0,0.26864024299967854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519274288893119,0.18050688613066365,0.1402532036671485,0.1275312696388567,0.020345188518956846
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812606516069569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2405884736915153,0.1699717148012587,0.1546045503847521,0.1339757042502738,0.019598905265243164
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011099337554428412,0.024244058528151497,0.0,0.0,0.03272252050302812,0.011245157369699074,0.0,0.0,0.0,0.0,0.0,0.20397652960974696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2405461084436793,0.14810414568060945,0.18661371402893379,0.13040893561464756,0.011039492667075887
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024106007503186755,0.010541458974059108,0.0,0.0,0.13245917835711216,0.0,0.0,0.0,0.0,0.0,0.011095640867351321,0.11107423570249277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27760270888293,0.13874133855608042,0.13369776650179208,0.1577795881936177,0.014468855998166464
2013-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946899411086947,0.0,0.0,0.0,0.0,0.0,0.0,0.2082050918634023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25799494697877695,0.1506214592608446,0.11350220466036985,0.19626102815577903,0.0109746963444797
2013-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03880678024786379,0.037612071427164606,0.0,0.0,0.0,0.0,0.0,0.0,0.22461296251208338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27434303197656656,0.11096758353075248,0.09313818239167283,0.20534212130451654,0.01517726660937987
2013-12-09,0.0,0.0,0.0,0.0,0.02992245844693281,0.0,0.0,0.0,0.0,0.0,0.015776006595705407,0.0,0.0,0.0,0.11140879219723371,0.0,0.0,0.0,0.0,0.0,0.024338329328781393,0.13378692992858957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479432885173261,0.19602495169580425,0.13603741427735605,0.16735895025300349,0.020050641598375888
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011688325819347797,0.03476862909287088,0.0,0.01265532435436708,0.0,0.0,0.0,0.01337201191785306,0.21357920004026335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331392320421438,0.19849398440789234,0.10540603476794423,0.1550728742875074,0.02182438326981008
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29012365038798454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21019604224044142,0.20872408291687713,0.09622850493694424,0.17784932551316082,0.016878394004591877
2013-12-12,0.013247508039902116,0.0,0.0,0.012665685130004906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011004127031713926,0.0,0.04109347937875082,0.0,0.0,0.06583941756205286,0.0,0.0,0.0,0.0,0.15303157806022846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20071619757981515,0.1985446921420807,0.0851447955493211,0.19480171266346724,0.023910806862662767
2013-12-13,0.05272614613606944,0.0,0.0,0.05246932165021768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06608322280062238,0.0,0.0,0.0,0.0,0.14435313389788304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15434985998090636,0.2067018734988181,0.10163394085877842,0.18760834109694077,0.034074160079763785
2013-12-14,0.028804884440911088,0.0,0.0,0.014216336798189276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05578620445867099,0.0816432825755405,0.0,0.09963048653318012,0.0,0.0,0.0,0.0,0.05170476182581215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22964339443713233,0.10235902167372103,0.12927206199630265,0.18237321058339587,0.024566354677143968
2013-12-15,0.01229904499267242,0.0,0.0,0.0,0.0,0.0,0.024566951776726575,0.0,0.0,0.0,0.0,0.0,0.0,0.024232631068018363,0.0747605447598474,0.0,0.1565386360685423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24133445325666714,0.18780655796404588,0.11801875467351286,0.12231725544152398,0.03812516999844306
2013-12-16,0.02531298928611453,0.0,0.0,0.0,0.0,0.0,0.014254097370266105,0.0,0.0,0.0,0.0,0.0,0.0,0.03544939894279702,0.0,0.0,0.12521000989498945,0.0,0.0,0.0,0.012185126676172761,0.09936863447692268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2267340674054085,0.17496400708201174,0.09370281485725944,0.16613124690610004,0.02668760710195771
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052256528841231255,0.0,0.0,0.07715649364461495,0.0,0.0,0.0,0.0,0.0,0.0,0.17230407030153636,0.012011446022459333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20340103279991503,0.18590076195011404,0.11976179705539886,0.15895592969658245,0.01825193968814772
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07624766256623053,0.0,0.012774750920932094,0.0,0.0,0.0,0.0,0.0,0.21795327499953768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18418541309202022,0.20723967258492337,0.11382482012263823,0.16662993609433233,0.021144469619385573
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048829292129450565,0.0,0.0,0.0,0.03686726018064049,0.0,0.0,0.0,0.0,0.0,0.21950977210279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18312379464773335,0.19385099396282035,0.15293307543901255,0.1391116832312532,0.025774128306291628
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08621708440799807,0.0,0.0,0.0,0.012678385050924527,0.0,0.0,0.0,0.0,0.0,0.20034042694372364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17954153784158777,0.18215821929016762,0.1653392049607009,0.14968292066507885,0.024042220839818607
2013-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09818065061645626,0.0,0.0,0.03713876433546373,0.07289668974518311,0.0,0.0,0.0,0.0,0.0,0.08654538492476159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17685689377311883,0.18049999461190844,0.19142087828612456,0.13538955957100215,0.021071184135981306
2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14866084695559764,0.0,0.0,0.0,0.04905564353493874,0.0,0.0,0.0,0.0,0.0,0.09598337764515867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834689056444616,0.17187791118824539,0.20306804314051552,0.12417911507141687,0.023706156819665588
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024729945251502027,0.10064377272760462,0.0,0.0,0.037086210984004976,0.0,0.0,0.0,0.0,0.0,0.0,0.13441274321409227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17812360330632238,0.18820195833789366,0.158241381157284,0.16081734673827625,0.017743038283019808
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249511800644322,0.03730159455960912,0.0,0.0,0.0,0.0,0.0,0.0,0.24157150857307538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18229456991827006,0.1976696378648269,0.10964744255724024,0.19007328714737967,0.016490779315166487
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012905286904734033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921408731086947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899495837742561,0.19521839819309236,0.08166140935865471,0.20907389351710193,0.019050555143466208
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09094555378583068,0.0,0.03695908184204291,0.07536425180341545,0.0,0.0,0.0,0.0,0.0,0.0,0.08725672168487175,0.012151489008270032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19259227302238502,0.1869186248535396,0.11820643269209552,0.18041765854618963,0.019187912761359355
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06095870543750199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23664750880501426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17982772366686348,0.19287327486698802,0.12068883152670874,0.1875789542520041,0.02142500144491946
2013-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728148063014742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626764569469956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17997476254628586,0.17662279639576597,0.14704309916889538,0.17537306385098514,0.021028340460924624
2013-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05116022141415088,0.0,0.0,0.07799355831012167,0.03836656348455505,0.0,0.0,0.0,0.0,0.0,0.13697228524800012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18269557707409667,0.19634149579286095,0.150496469713341,0.1416609366247386,0.024312892338135075
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012575498187602127,0.07875872152128206,0.0,0.0810891088986495,0.012690791946156703,0.0,0.0,0.0,0.0,0.0,0.0,0.13416756886527031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21065319769337276,0.21907907884574265,0.12820974000350285,0.15437322021851732,0.019860813892742805
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675301277324983,0.0,0.0,0.0,0.0,0.0,0.0,0.01491095812343981,0.1780554387553925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22132950549533334,0.2074370019716506,0.09858949519363451,0.16740260575434324,0.026447307652249025
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014806922295324465,0.0,0.0,0.0,0.012542491779312513,0.0,0.0,0.0,0.0,0.0,0.28118098703509337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18511824066583824,0.1846897774350604,0.1109286497857339,0.18808715594240186,0.022645775061235347
2014-01-02,0.0,0.0,0.0,0.0,0.027114643139771938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01324777170527353,0.05401794576234661,0.0,0.0,0.0,0.0,0.0,0.0,0.1978399012283949,0.02664527260970817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913193206672971,0.19830619180214662,0.12524663083140772,0.14050424779743567,0.025758074456217705
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02602698970069947,0.0,0.12095061049614307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17169750494513739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191205063085188,0.22748649580006175,0.06859880586890123,0.17977365992364133,0.014260870180227744
2014-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08117558589493452,0.0,0.0,0.0,0.013728560545420349,0.0,0.0,0.0,0.0,0.0,0.22464549947810672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1910400506547207,0.18547000913766945,0.08642508829134153,0.19391901619975557,0.023596189798051153
2014-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10160503809737137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673312399822216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19033474895131916,0.1969938257832959,0.12011887251357029,0.15851954381492164,0.025694846841299458
2014-01-06,0.0,0.0,0.0,0.0,0.013691565988302854,0.0,0.0,0.0,0.0,0.0,0.0,0.09593942245740923,0.0,0.0778934368677558,0.03926177363576213,0.027619882544994045,0.0,0.0,0.0,0.0,0.0,0.05638036839534589,0.011968113638440095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068398296610474,0.20578551490549113,0.12380143765724226,0.12414435100060167,0.016674303247607544
2014-01-07,0.013313651137882408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01418943924544417,0.0,0.01319949559462087,0.013449882730610234,0.0,0.0,0.0,0.0,0.2665260923062567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19863857185644385,0.21482442486879147,0.12183235141779249,0.11985867265351757,0.029161529549203508
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563078824521171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24566135836519776,0.187865856515785,0.07030074608133538,0.20494805304251032,0.020311125644100453
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06202718261702289,0.0,0.03668560441019563,0.04876407148191899,0.01171001156443808,0.0,0.0,0.0,0.0,0.0,0.1357004300113612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19654431901822614,0.17808830161049938,0.10187643763225313,0.20868408494374235,0.019919556710342175
2014-01-10,0.012378680217115119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07196348548805023,0.0,0.02472020972715011,0.024656373095492484,0.0,0.012474494299496939,0.0,0.0,0.0,0.0,0.14717567602721934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19020135617289613,0.17811435540542364,0.13281319621844834,0.18238549818976424,0.0231166751589434
2014-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127840935929077,0.0,0.0,0.06557072130502604,0.0,0.0,0.04932011939834838,0.0,0.011643863657141434,0.0,0.0,0.0,0.024990241142937308,0.13843169321508622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206177502866265,0.1798696204317902,0.1719428448091129,0.11457715926860011,0.02469214031278477
2014-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023193781510502474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012069273789405262,0.27175121542654346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19452954437694228,0.21036540980644888,0.1401006482574327,0.1331035571300437,0.014886569702681207
2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03762285991873043,0.0,0.0,0.0,0.02538404630106711,0.0,0.0,0.0,0.0,0.0,0.24190324998098411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18987380340632512,0.1870220566530653,0.14910947895902746,0.14877843519147646,0.020306069589323985
2014-01-14,0.012372939025894723,0.0,0.0,0.0,0.0,0.0,0.014958526045278678,0.0,0.0,0.0,0.0,0.10009339018948905,0.0,0.0,0.05755015101540443,0.0,0.0741501865564544,0.0,0.0,0.0,0.012549190366494552,0.025889322369899298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205261711407891,0.18109208205241248,0.15465203189754403,0.12475774255779165,0.02140826678254762
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014515181107590468,0.0,0.012928731959036434,0.011554316941551688,0.0,0.025937465062074755,0.0,0.0,0.0,0.02895674136945568,0.2243098792518351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22075738180449608,0.20296196725739898,0.1372332294898108,0.14162373489423558,0.020528293539999843
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33916629614312094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2237442349244305,0.21321552622275086,0.12079123374758723,0.15463440998426267,0.019322403553968207
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024250516523800586,0.0,0.0,0.0,0.0,0.056112541995768865,0.0,0.0,0.0,0.0,0.2398096193396139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20211616180597608,0.19631136231406723,0.1788294405274765,0.08382349661813736,0.02716836761707515
2014-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01144522957075122,0.0,0.0,0.0,0.0,0.3064847018009449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19425176574461545,0.20436180046874838,0.19143961429607392,0.06488688108396085,0.0271300070349053
2014-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041902428836320775,0.0,0.0119074160585639,0.0,0.0,0.012581173284183697,0.0,0.0,0.0,0.0,0.24760069589615233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21098170376255412,0.2086530256516227,0.14568783478467043,0.10056909976171202,0.024307001120957985
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09171899312193454,0.0,0.0,0.0,0.012971677719802087,0.0,0.0,0.0,0.0,0.0,0.2180068377652126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20835119399976865,0.20835839890541152,0.1390231983409071,0.1256720314806297,0.016843007246438755
2014-01-21,0.0,0.0,0.0,0.0,0.030226444534709424,0.0,0.0,0.0,0.0,0.031036645405771668,0.0,0.0,0.0,0.0901112348548641,0.013632972084358668,0.0,0.0,0.0,0.0,0.0,0.0,0.18693873632963323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239696187999997,0.13744877543009837,0.10490847321100594,0.1639122190959418,0.017814880253617115
2014-01-22,0.013736041953163339,0.0,0.0,0.012505794850713433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028102211157122966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27711365075480854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202611226421649,0.21764921963176911,0.0666907986722733,0.16057245871973433,0.02101859783876599
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12006029869415906,0.013787511544323783,0.0,0.0,0.0,0.0,0.0,0.0,0.18749473038937706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19500617088851047,0.2200293789616671,0.06541776245839313,0.17830725609220388,0.01989689097136551
2014-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12344660596964724,0.0,0.0,0.0,0.0,0.0,0.0,0.0142076350673231,0.187717462441915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934283734472483,0.202043061776661,0.0544943245593087,0.21442058950970588,0.010241947228190744
2014-01-25,0.0,0.0,0.0,0.0,0.013131340680607008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980231614482239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18776885798962784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20676853531185604,0.21735453073902447,0.10131387137618575,0.12370123874758486,0.010159309010291658
2014-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01405942042087815,0.0,0.0,0.0,0.0,0.06889555383173483,0.0,0.0,0.12714090029520927,0.0,0.0,0.0,0.014404074234889092,0.0988880049757974,0.013172423353136923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161781124932843,0.2093268575197461,0.07992473324649209,0.13304526662037217,0.02496465300845965
2014-01-27,0.03965378061304208,0.0,0.0,0.027440047797081094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05314169742706009,0.0,0.0,0.0,0.039966574192395236,0.08112436061191647,0.0,0.0,0.0,0.054462732947858854,0.027771895202101063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16727749670393424,0.2149188103395621,0.10980241195023438,0.13307029470584542,0.051369897508968955
2014-01-28,0.0,0.0,0.0,0.04163352667354803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02640610352177089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04258051296026804,0.23004095281184309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19050940034415734,0.18845014991475104,0.04053133295790938,0.2113559123306794,0.02849210848507284
2014-01-29,0.0,0.0,0.0,0.014623887648909211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014291873065640733,0.3086518734311661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15740654607340673,0.21646278959840318,0.04888898514526586,0.20161253615000793,0.038061508887200245
2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07387138722042984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893814432039646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1470372611245883,0.16443960863632107,0.08976892792655111,0.21709146167310722,0.030663015308753563
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14161504749554168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30223470232182786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1316097775501698,0.19057351193287445,0.23268939244990736,0.0012775682496788821
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14234779122430963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35533703372318176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2331777151561081,0.26913745989640053,0.0
2014-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21524682318617697,0.0,0.0,0.0,0.042046614208836826,0.0,0.0,0.0,0.0,0.0,0.2071452692274595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233111835854805,0.04356732380423479,0.23342383475823758,0.2260232869165291,0.004632949950340171
2014-02-03,0.011015559454920623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09287949353175862,0.0,0.0,0.0,0.0,0.16395990941007904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212466361783897,0.2501334507093821,0.09825903452615951,0.1528067221623485,0.01847946842145463
2014-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08083457998650362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2656194971919455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24464421652913498,0.10542218888306014,0.10534062104302329,0.21782924170968573,0.010890181722788635
