datetime,Vancouver_broken clouds,Vancouver_drizzle,Vancouver_dust,Vancouver_few clouds,Vancouver_fog,Vancouver_haze,Vancouver_heavy intensity rain,Vancouver_heavy intensity shower rain,Vancouver_heavy shower snow,Vancouver_heavy snow,Vancouver_light intensity drizzle,Vancouver_light intensity drizzle rain,Vancouver_light intensity shower rain,Vancouver_light rain,Vancouver_light rain and snow,Vancouver_light shower sleet,Vancouver_light shower snow,Vancouver_light snow,Vancouver_mist,Vancouver_moderate rain,Vancouver_overcast clouds,Vancouver_proximity shower rain,Vancouver_proximity thunderstorm,Vancouver_ragged thunderstorm,Vancouver_scattered clouds,Vancouver_shower rain,Vancouver_shower snow,Vancouver_sky is clear,Vancouver_sleet,Vancouver_smoke,Vancouver_snow,Vancouver_thunderstorm,Vancouver_thunderstorm with heavy rain,Vancouver_thunderstorm with light rain,Vancouver_thunderstorm with rain,Vancouver_very heavy rain,Vancouver_volcanic ash,Vancouver_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-11-05,0.012041222865778925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21574905263833824,0.0,0.0,0.0,0.0,0.0,0.0,0.06071047592832734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2861467843564793,0.047564148154775145,0.14486509182822924,0.22228321417539054,0.010640010052681262
2013-11-06,0.04591221691795431,0.0,0.0,0.011015616990783156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04390113244939189,0.0,0.0,0.0,0.0,0.0,0.0,0.01125299745909608,0.0,0.0,0.0,0.011230843055075213,0.0,0.0,0.1458902146467547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510581472119091,0.12737945418672014,0.14531209841327974,0.20477450686724655,0.0022727718017890885
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06776818168712091,0.0,0.0,0.0,0.0,0.022528361683651982,0.10683914078824812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797549846585619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25074574729983085,0.101484899530886,0.16108083085731728,0.1936738878691294,0.01612396562525356
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634289865105217,0.0,0.0,0.0,0.0,0.032086304600556725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16231365604472006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23071145881357635,0.16815758520526544,0.151881114623662,0.17971814123275243,0.011702752968945296
2013-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024288148253061775,0.04173228421508542,0.0,0.0,0.0,0.0,0.011432906120528026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19741744039045714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23289813510041904,0.0974680114973439,0.15932688923267105,0.1990578504206522,0.03637833476978145
2013-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00999579866622316,0.0111487758402048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561521930251034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22216750489851908,0.14889218081852182,0.1567244843090248,0.2023708045886882,0.020319195966029633
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532508930671665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058931885993598,0.18684594645946906,0.14790761940051902,0.185225169683246,0.020877182790239545
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023607629561250867,0.0,0.0,0.0,0.0,0.010749342177568372,0.012481483289986895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23170250240111287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21435762910115008,0.10518807712548607,0.16857258057690308,0.19859303062513545,0.03474772514140628
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011458504105570831,0.0,0.0,0.0,0.0,0.06977162478298807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19448505227140714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23326325636480563,0.09840182307992763,0.1726386754182364,0.20010219499239043,0.029598171333207374
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04567214466747884,0.0,0.0,0.0,0.0,0.0,0.0,0.056689480319097076,0.0,0.0,0.0,0.0,0.0,0.0,0.16123548062584023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22741388231786044,0.13143260825059908,0.15905222774721436,0.19319405011273696,0.02531012595917292
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022282045296791998,0.0,0.0,0.0,0.0,0.07819732703857361,0.011022141910786437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14694813346347066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22193413732204295,0.17333148357057684,0.14568729745628908,0.1807650308625897,0.019832403078878673
2013-11-16,0.0398545919235297,0.0,0.0,0.009620019261465723,0.0,0.0,0.03379415112672599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045668520191320505,0.009330635302025162,0.02230446492366633,0.0,0.0,0.0,0.0,0.0,0.0,0.10230694068482919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306284052199703,0.1523147260609382,0.1414012931095852,0.1714609101756889,0.04131534202025481
2013-11-17,0.044562168930991415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03465918449424941,0.0,0.0,0.0,0.0,0.0,0.011470529304028062,0.02284128885805976,0.0,0.0,0.0,0.0,0.0,0.0,0.160772648767288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21034883830946347,0.15448675582573262,0.14871022443381846,0.1851270623692504,0.027021298707118422
2013-11-18,0.033063852763518115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06645083751687995,0.0,0.0,0.0,0.0,0.0,0.0,0.07991094246682666,0.0,0.0,0.0,0.011305354078645332,0.0,0.0,0.07881251018092385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23127538218525534,0.13537343064597848,0.1544752004554427,0.186124040934928,0.023208448771601584
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06470831687202518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19278570274684967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20729443268935913,0.18000269272610883,0.14003397947275106,0.1729777727537377,0.04219710273916843
2013-11-20,0.012964030141871313,0.0,0.0,0.037757414493256244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049207164050910156,0.025043766338951116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16220010673556953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20329513666878818,0.13563091509069936,0.13801735242819188,0.21108199450127493,0.024802119550487303
2013-11-21,0.011925032790142434,0.0,0.0,0.012415164700471238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023598200197862424,0.10207580359200451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341916182819024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21658519192923284,0.12339895431303395,0.1322840783086857,0.22171658272021622,0.021809373166448317
2013-11-22,0.10029361285435884,0.0,0.0,0.04772400619251416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020808470774141694,0.0,0.010698057792460068,0.0,0.0,0.0,0.05904364914246823,0.0,0.0,0.04810532036966764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22781048026302653,0.10434222078172804,0.1389679708245581,0.22611138396130662,0.016094827043770063
2013-11-23,0.10201726377811032,0.0,0.0,0.010998268243832265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02315331383504965,0.0,0.0893694679903057,0.0,0.0,0.0,0.0,0.0,0.0,0.049523801036605315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2315765392774516,0.12710845821614913,0.1389685899353706,0.21103753499434466,0.016246762692780747
2013-11-24,0.10906919830830607,0.0,0.0,0.0,0.046734527306581154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04483387184932173,0.0,0.0,0.0,0.0,0.0,0.02996215186374762,0.0,0.0,0.033074618117389896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23362302814321964,0.15562442127490814,0.13880115340867405,0.1964264808892812,0.011850548838570507
2013-11-25,0.08102405363905621,0.0,0.0,0.0,0.03049436749879587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02026805620696628,0.0,0.04846290093610902,0.0,0.0,0.0,0.013679548925917778,0.0,0.0,0.09751370797142674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2345514454385509,0.11498896311818563,0.15714543569413317,0.2167592763875422,0.014431174863135098
2013-11-26,0.0,0.0,0.0,0.0,0.08195154320452451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20574998994545057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23527019886856393,0.1286490066657599,0.1504941254662411,0.21247749199121024,0.014816418716820203
2013-11-27,0.0,0.0,0.0,0.0,0.01091448751092982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2530284884308266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153189150767492,0.17705359149011748,0.14688674027500867,0.19024500300852917,0.015524395669370283
2013-11-28,0.0,0.0,0.0,0.0,0.01765508051204998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03079696732259111,0.0,0.0,0.0,0.0,0.0,0.0874180796741947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730111172348562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242572373514608,0.11734932496377593,0.16881524754904612,0.22198407498210362,0.024121231304097546
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031214044396346386,0.01194645667379679,0.0,0.0,0.0,0.0,0.02185817654456973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19983153768473602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529547748673305,0.13917580067380772,0.15302330596440686,0.19348595715166148,0.014169243423942017
2013-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023034122030482797,0.0,0.010935173527512956,0.12524518535342463,0.0,0.0,0.0,0.0,0.06890816441880464,0.0,0.011487865258695657,0.0,0.0,0.0,0.0,0.0,0.0,0.05269099469304522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484563698828928,0.08577533249469925,0.16685511809589515,0.2171844744290521,0.04118894354109743
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12113448816558929,0.0,0.0,0.0,0.0,0.060822770720663714,0.021786971695101427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08407548251516922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2446442382010144,0.0906204147946536,0.1695214772310295,0.20382639860679067,0.044341797770157176
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975460660738025,0.0,0.0,0.0,0.0,0.0,0.0,0.011018844416019654,0.009909977581575632,0.0,0.0,0.0,0.0,0.0,0.0,0.2154527098615555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902647002612341,0.18286011435339214,0.13157298145699706,0.16929554438007688,0.07987052108176874
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29087507497837545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19100675700224054,0.1472885480920142,0.1390995489639675,0.2137186255508506,0.01801144541255175
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30725016390118387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1760615441003949,0.13371624980453084,0.1365067577174702,0.23105258137116594,0.0154127031052542
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32225735118353943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15903348932672737,0.12734717262583417,0.13608804115042028,0.24011170265999096,0.015162243053487776
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33085482730577637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12286412379608098,0.14436524557556832,0.13383257993199338,0.24430091042626134,0.023782312964319607
2013-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34970359434767834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09690331273092871,0.14282262061135906,0.13172774764087666,0.26263470396809957,0.016208020701057615
2013-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32237816641213085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15583756808552,0.1386994507716047,0.12296088146241595,0.24585668481970246,0.014267248448626061
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644504264054391,0.0,0.0,0.0,0.01224002766073816,0.0,0.0,0.0,0.0,0.0,0.2545700257767305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21023697072855285,0.11568587432401678,0.12268414389661336,0.23447731971353478,0.013660595259269633
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011696926509982894,0.010871491925170049,0.012162163359634097,0.0,0.012266017023046116,0.0,0.0,0.0,0.0,0.0,0.0,0.23436689577981995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25621443318830434,0.11300910283243742,0.12419408997311406,0.2152417974855919,0.009977081922899188
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022233392906312165,0.0,0.0,0.0,0.0,0.04496415155599456,0.011098106768599666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19011364848686074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23994264697829493,0.16140871305871327,0.12787462695718052,0.20138309431321064,0.0009816189748335917
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058946925887574296,0.0,0.0,0.0,0.0,0.06024829580998226,0.0,0.010840516659600454,0.0,0.0,0.0,0.0,0.0,0.0,0.14495004036125764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24575290222827773,0.13596127208848194,0.1333370412610447,0.19873647187765953,0.01122653382612148
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03559582427284491,0.03577084644574648,0.0,0.0,0.0,0.0,0.1987042837271306,0.0,0.011759879814730373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2661959740732233,0.06378676530402545,0.14804610114971983,0.20775531822663632,0.03238500698594269
2013-12-14,0.011748150104023275,0.0,0.0,0.0,0.011752593508777177,0.0,0.0,0.0,0.0,0.0,0.011851110117517263,0.0,0.0,0.06801311286573088,0.0,0.0,0.0,0.0,0.05827544787975928,0.0,0.11544590439619416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26450124019027027,0.06550270187922808,0.15133165385386452,0.20935513821376361,0.0322229469908715
2013-12-15,0.05506111436861285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04610466032249472,0.033428183802120114,0.0,0.0,0.0,0.0,0.0,0.0,0.14044545402481054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2477022472263568,0.0814864369413014,0.15790603786578994,0.20570043478876313,0.03216543065975045
2013-12-16,0.0,0.0,0.0,0.0,0.09186452601463911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022924374834002614,0.0,0.0,0.0,0.0,0.04529018390643946,0.0,0.0,0.02300698340566572,0.0,0.0,0.011556517927254893,0.0,0.0,0.07989355643000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641030484633065,0.09158231957069801,0.14725580657301918,0.20961447745265827,0.012908205422314677
2013-12-17,0.0,0.0,0.0,0.0,0.05514376023384107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09254800578041895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152279349554736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242077405462054,0.15065056735381607,0.13783701055760592,0.1992794389293143,0.0009410181874022942
2013-12-18,0.0,0.0,0.0,0.0,0.011283247867091922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04311606322857799,0.0,0.0,0.0,0.0,0.011150607941260623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20028179713744668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23559178320035531,0.15148701355380276,0.14153275245223465,0.19200723368904216,0.013549500930187836
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01259563917486095,0.0,0.0,0.0,0.013791831106901402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25630532749116985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22555598899180004,0.14331440116607452,0.13927609461295593,0.2091607174562373,0.0
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011426910392498255,0.0,0.0,0.0,0.10480386410310039,0.04236611545092845,0.015384557221250447,0.0,0.0,0.0,0.0,0.036102766202193624,0.0,0.0,0.061843312502581016,0.0,0.0,0.02459193845000505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24374530179865062,0.12885972605071028,0.13271805931453906,0.2149074377230189,0.013718173515355219
2013-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01128587280655908,0.0,0.0,0.15571048100849916,0.0,0.0,0.0,0.011797296224729211,0.04568485762224115,0.011213650322490554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03347903947885771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438674993744662,0.16753108043156276,0.12730505240849824,0.19026020337504249,0.0018649669470533713
2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03249837638059969,0.03713055198646346,0.022538846098636225,0.10763622804080202,0.0,0.0,0.0,0.0,0.06511401181535457,0.02297546260117203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24782300244907846,0.13755601505747625,0.1414248293176802,0.21337824211770104,0.0029023094411709054
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020713990005580527,0.07024997887389656,0.0,0.0,0.0,0.0,0.15821561529481992,0.012252642689967704,0.0,0.010495223894249154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24456737435923,0.11047601703036307,0.149252891301244,0.2003869054424122,0.023389361108236893
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011031485523533419,0.0,0.01198595129936299,0.0,0.0,0.0,0.0,0.0,0.0,0.2366093247784614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22948301489187528,0.16392584301976743,0.13909077312857335,0.200252479489052,0.007621127869374136
2013-12-25,0.0,0.0,0.0,0.0,0.02209708138235136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056359682999161796,0.0,0.0,0.0,0.0,0.0,0.023034139143933676,0.0,0.0,0.16370547412072356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2392073062390718,0.15406023132758817,0.1315320842243065,0.2077621660605308,0.0022418345023322976
2013-12-26,0.0,0.0,0.0,0.0,0.010808452657725807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011869903396694933,0.1028640164262935,0.0,0.0,0.0,0.0,0.044442444991491026,0.032890456708170555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521290171854373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24106838616298099,0.13942305510075473,0.14141116972612075,0.20533852548477372,0.004670687626450288
2013-12-27,0.0,0.0,0.0,0.011690339584165562,0.012733209291675337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414735192433612,0.022362325033553173,0.0,0.0,0.0,0.0,0.02252727806093578,0.011391329628173635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15481122272575204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23990555722364107,0.14213781611263318,0.1431036041844673,0.19926311114200335,0.005926855088663456
2013-12-28,0.0,0.0,0.0,0.0,0.022005650755659745,0.0,0.011054054525584648,0.0,0.0,0.0,0.0,0.0,0.0,0.033052973981720926,0.0,0.0,0.0,0.0,0.010638166684065344,0.0,0.010594820700157591,0.0,0.0,0.0,0.0,0.0,0.0,0.17265384914812434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23909347719713978,0.159265107010434,0.14033610606546504,0.1999993043093865,0.0013064896222620987
2013-12-29,0.0,0.0,0.0,0.0,0.021693119313092257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03569034542213645,0.0,0.0,0.0,0.0,0.10596015525338735,0.0,0.0,0.0,0.0,0.0,0.02216275050470116,0.0,0.0,0.08698226085625743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247614075453049,0.12944301087733331,0.14410745297997363,0.21004454337102074,0.006619539112925708
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601780813772405,0.0,0.0,0.0,0.0,0.01079005641955263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853022107741709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453916488451494,0.1533988361626303,0.14129608263395985,0.19516620436885387,0.0026371526579589788
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04452740431191366,0.0,0.0,0.0,0.0,0.07615611442990071,0.03376362016136323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148766022394252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25693939445445185,0.1141070117655192,0.1484595196738109,0.1970104377804284,0.014159895183186832
2014-01-01,0.010049849070969176,0.0,0.0,0.0,0.025297987604722145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01100203964778237,0.021666363139722294,0.0,0.0,0.0,0.0,0.04388591713643388,0.02220013246734921,0.0,0.0,0.0,0.0,0.011320864595368551,0.0,0.0,0.12064639298816753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2351266107178862,0.16095352690090048,0.1429472037414843,0.20251063706785735,0.002189417034601678
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08591038013145669,0.02294444380030854,0.0,0.0,0.0,0.0,0.045757215258841376,0.07822658356133542,0.011167690548710215,0.0,0.0,0.0,0.011067698507296416,0.0,0.0,0.010813540161142788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2430725864983163,0.13724294983893578,0.14742578696705866,0.1958024590148665,0.01056866571173123
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010718047125549565,0.03274930724958099,0.0,0.0,0.0,0.0,0.04515476671151906,0.03392103550118187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13864042484664788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22732215137419554,0.1646877427936307,0.13959652583270302,0.18822606085672852,0.018983937708262854
