datetime,Houston_broken clouds,Houston_drizzle,Houston_dust,Houston_few clouds,Houston_fog,Houston_haze,Houston_heavy intensity drizzle,Houston_heavy intensity rain,Houston_heavy intensity shower rain,Houston_light intensity drizzle,Houston_light rain,Houston_light snow,Houston_mist,Houston_moderate rain,Houston_overcast clouds,Houston_proximity moderate rain,Houston_proximity shower rain,Houston_proximity thunderstorm,Houston_proximity thunderstorm with rain,Houston_sand,Houston_scattered clouds,Houston_shower rain,Houston_sky is clear,Houston_smoke,Houston_squalls,Houston_thunderstorm,Houston_thunderstorm with drizzle,Houston_thunderstorm with heavy rain,Houston_thunderstorm with light drizzle,Houston_thunderstorm with light rain,Houston_thunderstorm with rain,Houston_very heavy rain,Houston_volcanic ash,Houston_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-11-25,0.044815515631819826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01147963434822727,0.0,0.0,0.0,0.0,0.0,0.05656205638080012,0.0,0.15785056587956678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13724734677815914,0.2545266179171593,0.09318929247383871,0.2097572438940045,0.03457172669642435
2014-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29293072293152034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239794132616465,0.1848100843324427,0.10541237218974348,0.22866854357226596,0.06419886371238104
2014-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113670509507697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554092058707177,0.10610882550288185,0.11146189028197234,0.2693154639790192,0.04633756341463918
2014-11-28,0.0,0.0,0.0,0.023529821676775215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666791511132969,0.0,0.2244347093507152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19029848509655356,0.11298659950726679,0.10792747410392343,0.24727182466922137,0.04688317048421479
2014-11-29,0.03238995944487213,0.0,0.0,0.07747777716259081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08784124214856519,0.0,0.0653996586286646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2036442577309525,0.1408083620369337,0.1340944247681034,0.1903034158654192,0.06804090221389845
2014-11-30,0.03314351669312918,0.0,0.0,0.13194851080379208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022378625935246078,0.0,0.0,0.0,0.0,0.0,0.032801364173753934,0.0,0.04391976755880007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774398473535507,0.1332465356546748,0.15378166761274537,0.18697771758429882,0.08436244663000893
2014-12-01,0.03399611487866811,0.0,0.0,0.02208244180037335,0.0,0.0,0.0,0.0,0.0,0.0,0.07027991112538086,0.0,0.0,0.06163508711521488,0.0,0.0,0.0,0.0,0.0,0.0,0.05568977666494627,0.0,0.02217379948588048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2194910725864634,0.12334386432229405,0.14736535122023983,0.20376597758959092,0.04017660321094784
2014-12-02,0.009748465004491136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973704403905593,0.0,0.0,0.037929394052083475,0.00975319892340328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22337322639631038,0.16395297828331742,0.09395042976776709,0.21198042895925254,0.05194143822281539
2014-12-03,0.21800481801355165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04945579543663408,0.0,0.0,0.0,0.011782389255436213,0.0,0.0,0.0,0.0,0.0,0.011652940908028863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22947250205330336,0.10433050200261514,0.1262052316659604,0.22564653618802719,0.02344928447644311
2014-12-04,0.0,0.0,0.0,0.06130888151487641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04798894013383944,0.0,0.17571832655601516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23578344284834196,0.08836701224427879,0.1361418942543101,0.21315777027027996,0.04153373217805815
2014-12-05,0.02244837491633588,0.0,0.0,0.011437528281091867,0.0,0.0,0.0,0.0,0.0,0.0,0.06649325403744807,0.0,0.0,0.12444697834229275,0.0,0.0,0.0,0.0,0.0,0.0,0.0341526201785319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24063125512385367,0.11138152780512621,0.14575514422902028,0.1846498271535395,0.058603489932759815
2014-12-06,0.03559771451627924,0.0,0.0,0.021828513944218825,0.0,0.0,0.0,0.0,0.0,0.0,0.1427408751413747,0.0,0.0,0.04262273251590041,0.0,0.0,0.0,0.0,0.0,0.0,0.023439494728682907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512261226311332,0.09493261399821457,0.14513887540414935,0.20356405477073966,0.03890900234930713
2014-12-07,0.17049754784996227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023983379680497675,0.0,0.0,0.0,0.0,0.0,0.09694895690406703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24790248173242924,0.03806556378661703,0.1298493025064742,0.23808293807647304,0.05466982946347953
2014-12-08,0.04039796775118606,0.0,0.0,0.026493211065929157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027556033374403682,0.0,0.0,0.0,0.0,0.0,0.02700871342948703,0.0,0.19920637422748622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24066130212142192,0.019737945651210228,0.12473947532246622,0.2587847046395917,0.03541427241681775
2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3020607009674395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303931975563532,0.08230109190765221,0.11170980524885891,0.24831282276049235,0.025222381559203855
2014-12-10,0.10167687041244382,0.0,0.0,0.025422706190423642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06412643792610827,0.0,0.11381040115184993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275920751856878,0.09111534182217447,0.11011170649195863,0.24077284358331483,0.02537161723603854
2014-12-11,0.19159495833077453,0.0,0.0,0.01229091443024089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413529088718615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287854567074372,0.09697390637728016,0.1266631691796756,0.22047832856646402,0.039077975520941416
2014-12-12,0.15165525716368475,0.0,0.0,0.03414255477953449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06870326715899262,0.0,0.023418610589081856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977509064395445,0.1154302778693125,0.1367973117738858,0.21980051307487136,0.052301301151092154
2014-12-13,0.08003948052734254,0.0,0.0,0.023524127532080937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04659344947914126,0.0,0.12797179347326734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21374890605165012,0.1000167327851391,0.1339083706869578,0.2163961386446005,0.05780100081982036
2014-12-14,0.011281833164631052,0.0,0.0,0.045104545768729264,0.0,0.0,0.0,0.0,0.0,0.0,0.03284862002772645,0.0,0.0,0.06424566639625949,0.0,0.0,0.0,0.0,0.0,0.0,0.10087393817867958,0.0,0.01108645713292254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347074318497924,0.10511489533662448,0.13600468271570054,0.1859525321879634,0.07277939724097078
2014-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428435952675958,0.0,0.0,0.18584851366781763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22340335428550565,0.15020512950564582,0.13748781598600981,0.16299592601430737,0.07577490101395411
2014-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04192397998620636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21795998661107405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17522780981436606,0.20116932373825544,0.10052848781207852,0.20073749452253312,0.062452917515486435
2014-12-17,0.07507032272514842,0.0,0.0,0.08604951337458898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10731036952066819,0.0,0.05568702621014118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18322619786999475,0.0579105405398364,0.11502972825583906,0.25525483178955305,0.06446146971422992
2014-12-18,0.012120264261046442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465579110617587,0.0,0.0,0.0,0.02383150370057373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512389850320846,0.07190757536218371,0.14039978471572487,0.202960032145015,0.05098394372161295
2014-12-19,0.012074532164535542,0.0,0.0,0.0,0.0,0.0,0.0,0.10220678519852532,0.0,0.0,0.0,0.0,0.0,0.03514621035405572,0.023317483908772797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10356393483091131,0.0,0.0,0.2694936936712346,0.06705165549379992,0.12438076996092053,0.19273458126121248,0.07003035315603169
2014-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591656556467437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03672924889224697,0.0,0.0,0.29168127595666377,0.01989014348879345,0.11323178863375204,0.2201467325266112,0.059155154855188824
2014-12-21,0.0,0.0,0.0,0.09198933849874386,0.0,0.0,0.0,0.0,0.0,0.0,0.05156651474971563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05308643867047613,0.0,0.10928460902147562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830012699641714,0.05960004282065706,0.10286669717469264,0.22414022703626482,0.024464862063802748
2014-12-22,0.05916417003333882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16432466698838485,0.0,0.0,0.0,0.011719206053257035,0.0,0.0,0.0,0.0,0.0,0.035814791446568496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24254067376444424,0.14241086521575788,0.1228461178448187,0.15591081107342844,0.06526869758000149
2014-12-23,0.029895448898305612,0.0,0.0,0.01264542594803898,0.0,0.0,0.0,0.0,0.0,0.0,0.08261913943074535,0.0,0.0,0.09142009220883822,0.0,0.0,0.0,0.0,0.0,0.0,0.039881853044512715,0.0,0.023369362987405943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508154980297638,0.1728398387994957,0.10732022642404604,0.1381495725878521,0.05104354164099553
2014-12-24,0.02127743288928141,0.0,0.0,0.010664626039206529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04063320529768672,0.0,0.0,0.0,0.0,0.0,0.0,0.03173712988612159,0.0,0.14869447605021452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19308071459059642,0.22143110952174994,0.07666740452367207,0.16807719731190818,0.08773670388956258
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923171632139317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055286278951389,0.15326017252962088,0.08431067410832295,0.2142775083454154,0.050305853907570176
2014-12-26,0.02329804885719054,0.0,0.0,0.011852690689594303,0.0,0.0,0.0,0.0,0.0,0.0,0.06565198184461313,0.0,0.0,0.03264002242014275,0.10343933577574667,0.0,0.0,0.0,0.0,0.0,0.035172522169022134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227520643162748,0.12090878491076107,0.124747037204675,0.18523133960212998,0.06953759336337638
2014-12-27,0.03276486469128702,0.0,0.0,0.0,0.0,0.0,0.0,0.09341909454187645,0.0,0.0,0.032542744668204414,0.0,0.0,0.10095876203800513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25115680161942827,0.13518361026518183,0.1352965071947715,0.17165320954299831,0.0470244054382471
2014-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12560585224417017,0.0,0.0,0.05693762580826467,0.0,0.0,0.05748604455488663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393786579720981,0.1984968005983967,0.0713461600880094,0.1805862841252882,0.07016257460888616
2014-12-29,0.03305853246065559,0.0,0.0,0.021984943436553068,0.0,0.0,0.0,0.04163174652022267,0.0,0.0,0.0,0.0,0.0,0.0,0.12390960030805996,0.0,0.0,0.0,0.0,0.0,0.022008136602389688,0.0,0.023617693690061437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655409692842731,0.16995316205698066,0.07206049500888584,0.1999665600666696,0.026268160565248288
2014-12-30,0.025364932411941113,0.0,0.0,0.09732414888930735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01255990633321269,0.0,0.0,0.0,0.0,0.0,0.07542779640722443,0.0,0.08633824708926839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697594914783384,0.050628454203857365,0.09135421655345631,0.23998275414698242,0.05126005248641149
2014-12-31,0.03871403684523736,0.0,0.0,0.06262036822511756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131942882675534,0.0,0.0,0.0,0.0,0.0,0.025289586903505412,0.0,0.16506613194015093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24219006614307537,0.032628629956768705,0.07509884581500634,0.2707296674828371,0.07446837842074779
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11355743601240668,0.0,0.0,0.07352002054951515,0.12106360165581813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25414284737382686,0.03742026751565699,0.08037354785279777,0.25259817408780166,0.0673241049521767
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15207518230617287,0.0,0.0,0.14209112759563544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2911549800646025,0.0646116946652504,0.09326427645554398,0.20821039824204704,0.048592340670747684
2015-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19191231024962174,0.0,0.0,0.03632431990065176,0.0,0.0,0.03579521677358704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586863217457767,0.17363322291926522,0.09862858984986822,0.170715491268585,0.03430452729264425
2015-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04490658072434506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20584777619407882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23067189872734017,0.20467054811088906,0.06393511472351658,0.19806177900333025,0.05190630251650002
2015-01-05,0.0,0.0,0.0,0.09773214873802809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050725653311092515,0.0,0.15275699753226066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2446451572589544,0.04325228437470296,0.05588926139734112,0.29279935485341957,0.062199142534200724
2015-01-06,0.0,0.0,0.0,0.023298148324008686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26723859018390383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222811150884022,0.13973707087689277,0.06658388586554331,0.25851140393625766,0.02181974992937168
2015-01-07,0.055424618720539914,0.0,0.0,0.021999406736257526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06973708148693948,0.0,0.13192937643420752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19984318531573528,0.149299318692213,0.08140822847191159,0.24296081101461112,0.0473979731275845
2015-01-08,0.026032254058983156,0.0,0.0,0.03999876301252009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05134833395656907,0.0,0.20059466528264172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19196849328738294,0.05701203888933856,0.05686807563110094,0.3075875795502571,0.06858979633120639
2015-01-09,0.05297986022611433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07963430974698223,0.0,0.0,0.11034537139770205,0.06856833361544197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24432264023082115,0.07095328683955258,0.057619689648017,0.2707987327215844,0.04477777557378424
2015-01-10,0.012420785964769863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451367593487093,0.0,0.0,0.05025448971771182,0.16518834490243475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573164379702738,0.045455075349197016,0.05605894976102898,0.2709492367536008,0.06784300364611205
2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484034195401143,0.0,0.0,0.07475627700687747,0.0,0.0,0.07419296199601301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893201185845537,0.047746683667199676,0.07649419976067914,0.23442404137360018,0.054662298070962456
2015-01-12,0.11381198439847408,0.0,0.0,0.05107548554779318,0.0,0.0,0.0,0.04361028230306938,0.0,0.0,0.0,0.0,0.0,0.0,0.020932035662782515,0.0,0.0,0.0,0.0,0.0,0.020684951193206264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479011153355393,0.18764532112701005,0.07851390640281453,0.19229971692235023,0.04352520110696043
2015-01-13,0.17702717091600292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193670688450806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27583283784202756,0.030626627788015396,0.08198351049585943,0.24962783313097714,0.065534950982037
2015-01-14,0.05134052939425674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11615801794453524,0.0,0.0,0.0,0.1413512917392144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883853675654648,0.02448353742810847,0.0742998051616073,0.2593787702634618,0.044602680503351304
2015-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2354134335668013,0.0,0.0,0.0,0.023326245010587346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228260767192071,0.194895112234138,0.0625314680210176,0.21073541128717524,0.044837562688209494
2015-01-16,0.0,0.0,0.0,0.021694829536755847,0.0,0.0,0.0,0.0,0.0,0.0,0.04293600856236148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20834696926977045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114863362554151,0.19269513399558216,0.07216704554917294,0.22674815068492135,0.02392552614602063
2015-01-17,0.03386524156801173,0.0,0.0,0.03561476059199254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03392677064275664,0.0,0.184633848954477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21855585137513858,0.15166949371584834,0.08446320959067992,0.21796573221986204,0.039305091341233195
2015-01-18,0.06898545669484818,0.0,0.0,0.041727394606393596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632924543616009,0.0,0.12964590142286783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043842253674155,0.09593165977635436,0.11035436622976476,0.24065386106213926,0.045024680478615596
2015-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29866128192788904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19555966015792203,0.14595893610366226,0.10164198264038743,0.22437929646425972,0.03379884270587948
2015-01-20,0.0,0.0,0.0,0.046343272915389394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23736920154357985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22582580411514627,0.14058180064446094,0.12597088658836328,0.18624050615290041,0.03766852804015985
2015-01-21,0.08618922584854495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350098044291057,0.0,0.0,0.0,0.024392638469439027,0.0,0.0,0.0,0.0,0.0,0.03919066658865398,0.0,0.111307408472337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2489115005982566,0.07804109723977996,0.12634652552850203,0.20403986800205923,0.04657126482332149
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10340687210953102,0.0,0.0,0.16551955246493275,0.0,0.0,0.0,0.011956626458885516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22447271243458763,0.06281250994503841,0.11603242813879523,0.19535378493458336,0.12044551351364609
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14256418469585186,0.0,0.0,0.11782653039584674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25784987684365607,0.13065172994400592,0.07234942498525614,0.18959096518231466,0.0891672879530686
2015-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04067124066559956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212058887402686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367264396014935,0.1975610581205275,0.06354428568390463,0.19694069949441348,0.05249738903137536
2015-01-25,0.0,0.0,0.0,0.0946792711122092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011973341493275108,0.0,0.17075563819405382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19183679624124952,0.1939497104869813,0.08465043656301767,0.19551810994514074,0.056636695964072566
2015-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27044632908516614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11537819918619552,0.23838045125607385,0.1067333167815165,0.2056331581682037,0.06342854552284431
2015-01-27,0.0,0.0,0.0,0.07141466600525288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07132020878946256,0.0,0.13818058583740206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13964652125554822,0.20244578321669546,0.12125155110050384,0.2081679492289882,0.04757273456614678
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989746380303366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17931974725804245,0.135621553334386,0.13840554893972298,0.22123054973375292,0.026447962703759025
2015-01-29,0.0,0.0,0.0,0.0665254649506352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01114140899939958,0.0,0.19352546335930623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19070906509464622,0.15971044285201505,0.1330336614726059,0.2052376799412461,0.040116813330145676
