datetime,Nahariyya_broken clouds,Nahariyya_drizzle,Nahariyya_dust,Nahariyya_few clouds,Nahariyya_fog,Nahariyya_haze,Nahariyya_heavy intensity rain,Nahariyya_heavy intensity shower rain,Nahariyya_light rain,Nahariyya_mist,Nahariyya_moderate rain,Nahariyya_overcast clouds,Nahariyya_proximity thunderstorm,Nahariyya_scattered clouds,Nahariyya_shower rain,Nahariyya_sky is clear,Nahariyya_thunderstorm,Nahariyya_thunderstorm with heavy rain,Nahariyya_thunderstorm with light rain,Nahariyya_thunderstorm with rain,Nahariyya_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06936817949497934,0.0,0.039718346323877614,0.0,0.0,0.0,0.0,0.19483368923748665,0.0,0.0,0.0,0.0,0.0,0.28875788835863453,0.05915210924747056,0.126870032757937,0.1739036664719785,0.0473960881076359
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08637544187307407,0.0,0.039035454823544175,0.0,0.0,0.012937915422651132,0.0,0.17859552938968318,0.0,0.0,0.0,0.0,0.0,0.29524087611598254,0.06854600267758754,0.10145850535572476,0.17897851169114634,0.03883176265060631
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2922016547591055,0.0,0.0,0.0,0.0,0.0,0.26801643811299913,0.0417501317448443,0.14376475817034592,0.20723487278831607,0.047032144424389244
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34080284494510876,0.0,0.0,0.0,0.0,0.0,0.19255837958971725,0.06488294209628237,0.10252318108855163,0.2370411888516666,0.062191463428673384
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32886892457948125,0.0,0.0,0.0,0.0,0.0,0.19265810423186083,0.09128084962666412,0.1075069586995566,0.2283820443916412,0.05130311847079603
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098337687684564,0.0,0.0,0.0,0.0,0.0,0.2142550909655372,0.07578730751386108,0.11997328054286653,0.22581966809932455,0.04318127600156505
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218246956650304,0.0,0.0,0.0,0.0,0.0,0.1939579137264346,0.07210534783273193,0.10957879819400096,0.24924971540707505,0.053283529174727055
2013-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3122707143986107,0.0,0.0,0.0,0.0,0.0,0.1939998397045514,0.09708522274301651,0.10859782983169274,0.24499235713584364,0.04305403618628506
2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30291479028578233,0.0,0.0,0.0,0.0,0.0,0.20926423979502132,0.09501212961720895,0.11731146575459776,0.2336631931658157,0.041834181381573986
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240180888112874,0.0,0.0,0.0,0.0,0.0,0.17762245157137713,0.07085643580917296,0.12060291043776389,0.25232200342898675,0.05457810994141186
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33765989099526966,0.0,0.0,0.0,0.0,0.0,0.11370295878752544,0.10180029589616336,0.12355387144304213,0.26213334070348376,0.061149642174515635
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023131108171291676,0.0,0.2989359973580378,0.0,0.0,0.0,0.0,0.0,0.10091785753884501,0.1510461120875818,0.12451870216106875,0.2316650407104833,0.06978518197269167
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32631668681252873,0.0,0.0,0.0,0.0,0.0,0.13790678687728516,0.1369059417947622,0.1269669401780895,0.21549497060491274,0.056408673732421644
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204935522630347,0.0,0.0,0.0,0.0,0.0,0.14336594000438943,0.13016043149863657,0.13789413510986845,0.21098407920819315,0.057101861915877655
2013-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014094720262320483,0.0,0.0,0.0,0.0,0.0,0.0,0.308101083463835,0.0,0.0,0.0,0.0,0.0,0.1631215028750209,0.11711191553704631,0.1356104095774582,0.1966813256594551,0.06527904262486402
2013-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07454487290055682,0.0,0.013920112280344158,0.0,0.0,0.0,0.0,0.23521447273824167,0.0,0.0,0.0,0.0,0.0,0.2232159731065678,0.106702421540598,0.11265696783158806,0.19347474170959866,0.04027043789250483
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06217768141599892,0.0,0.0,0.0,0.0,0.0,0.0,0.2488461523128692,0.0,0.0,0.0,0.0,0.0,0.2641973848455579,0.09554819168511458,0.10855134430205499,0.18452120588947832,0.03615803954892621
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010778584753746835,0.0,0.286317623837612,0.0,0.0,0.0,0.0,0.0,0.23485068992866762,0.11141656845020918,0.12777008250389585,0.1961792022212648,0.03268724830460383
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04628930453507588,0.0,0.25507189321837703,0.0,0.0,0.0,0.0,0.0,0.24659389554364705,0.08159579397821536,0.12266036371715082,0.20837106483232623,0.03941768417520768
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3087567280817972,0.0,0.0,0.0,0.0,0.0,0.2247345558168398,0.07355918630785518,0.13454516408581882,0.2154530989464767,0.042951266761212296
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081174379649643,0.0,0.0,0.0,0.0,0.0,0.1798145893542181,0.1144613860898084,0.13415206904239463,0.20994480428362053,0.053509713264994006
2014-01-04,0.0,0.0,0.0,0.011797236258914696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048156065003076315,0.0,0.25864205341800844,0.0,0.0,0.0,0.0,0.0,0.19912439223771605,0.09097178530720733,0.13382981453882115,0.21499729384047064,0.04248135939578538
2014-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310785341225295,0.0,0.0,0.0,0.0,0.0,0.21427579369604755,0.10778063021073792,0.11312334699540359,0.2090821352243757,0.04495275264814031
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027693163578151537,0.0,0.0,0.0,0.0,0.0,0.0,0.2840783033273293,0.0,0.0,0.0,0.0,0.0,0.22587487407421689,0.11127392853433937,0.1031573953503943,0.21448086928303733,0.033441465852531306
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01399009036564155,0.0,0.0,0.0,0.0,0.025284476916883625,0.0,0.2868147849364622,0.0,0.0,0.0,0.0,0.0,0.192934515019741,0.09388878822101034,0.11832670652578224,0.22210688653029984,0.0466537514841793
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382451732221214,0.0,0.0,0.0,0.0,0.0,0.12106619000611163,0.15042576100015467,0.1249013644257247,0.21326371408889747,0.0520977972569902
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355532583548977,0.0,0.0,0.0,0.0,0.0,0.17993367558540552,0.0949421817561809,0.12581769413340838,0.2013547466797279,0.06239844349037971
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013094881424093858,0.0,0.0,0.0,0.0,0.0,0.0,0.30230954364345114,0.0,0.0,0.0,0.0,0.0,0.2158305961268772,0.12561344711134445,0.1063459165637502,0.20271739148590104,0.03408822364458217
2014-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01116889966168732,0.0,0.29663264923152993,0.0,0.0,0.0,0.0,0.0,0.22728899399221902,0.09362543598425499,0.11063138899121215,0.22685905571100515,0.033793576428091554
2014-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0922971062176125,0.0,0.01281957980252576,0.0,0.0,0.021358732621743693,0.0,0.1613813816206478,0.0,0.0,0.0,0.0,0.0,0.25362726967227145,0.08748910421590265,0.11108539141481066,0.21869099597813002,0.041250438456355516
2014-01-13,0.0,0.0,0.0,0.010821711246565053,0.0,0.0,0.0,0.0,0.024109405765926226,0.0,0.0,0.0,0.0,0.0,0.0,0.26274672216405104,0.0,0.0,0.0,0.0,0.0,0.24929116023619616,0.08983363922243243,0.12066821765064777,0.20574764162754858,0.03678150208663282
2014-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024065992366346132,0.0,0.26539723831922685,0.0,0.0,0.0,0.0,0.0,0.27000227190144416,0.04368610618414462,0.1423869158110596,0.20119888888024526,0.05326258653753346
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049848382354511,0.0,0.0,0.0,0.0,0.0,0.22831470620196806,0.08735976842958049,0.13831718722909356,0.20967899850512073,0.031344501398786126
2014-01-16,0.0,0.0,0.0,0.022047452407425557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731167070001225,0.0,0.0,0.0,0.0,0.0,0.20357421497143666,0.14158254543434917,0.12055343064823658,0.19662615786748772,0.04249949167094181
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2014-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.0,0.0,0.0,0.0,0.0,0.2853060997894128,0.023775508315784403,0.15739057151061647,0.1978735853378185,0.050348135256955195
2014-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29423281245174304,0.0,0.0,0.0,0.0,0.0,0.26021972228632845,0.05564558112405812,0.13997257056519996,0.2064275871862691,0.04350172638640143
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02463353622528593,0.0,0.2689776316483121,0.0,0.0,0.0,0.0,0.0,0.24703246028500872,0.09233585073907248,0.1235209806814516,0.21080320745276218,0.03269633296810701
2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31548240908156083,0.0,0.0,0.0,0.0,0.0,0.20718601268104972,0.10189400108002644,0.12358980332610979,0.20892760531651666,0.04292016851473659
2014-01-22,0.0,0.0,0.0,0.02355338482691312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29148248763234985,0.0,0.0,0.0,0.0,0.0,0.21790709448079756,0.09389675047660014,0.12587469347777422,0.20675338703701915,0.04053220206854603
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013367460709492114,0.0,0.0,0.0,0.0,0.022021599554353094,0.0,0.26020992753688726,0.0,0.0,0.0,0.0,0.0,0.24640266999481167,0.10916998608071693,0.11722418622341342,0.1955405274187211,0.03606364248160444
2014-01-24,0.0,0.0,0.0,0.010869791531171298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28456788800766997,0.0,0.0,0.0,0.0,0.0,0.23815855835231134,0.12016481913516881,0.11265413832080666,0.20226322052565135,0.031321584127220636
2014-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32221692589764056,0.0,0.0,0.0,0.0,0.0,0.20299888955749543,0.09407601301084784,0.14284269880461334,0.19409848990893383,0.04376698282046909
2014-01-26,0.06175654710616261,0.0,0.0,0.013125621949052839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05777262340788234,0.0,0.16392092859844717,0.0,0.0,0.0,0.0,0.0,0.19507050397561773,0.13211115383489033,0.14618709990314666,0.16188640913077657,0.0681691120940238
2014-01-27,0.020306631181816144,0.0,0.0,0.05128749522541364,0.0,0.0,0.0,0.0,0.0,0.0,0.030721639547910688,0.0,0.0,0.14277510898758108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24487266619564538,0.1477101330700651,0.12074160369478754,0.15583643371736042,0.08574828837942004
2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20680019559440466,0.0,0.029668821281891456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23646901687629615,0.15075420803566128,0.1107863507700756,0.1643117464510944,0.10120966099057645
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009993785399403404,0.0,0.030131605982326958,0.0,0.0,0.0,0.0,0.20352578134093469,0.0,0.0,0.0,0.0,0.0,0.24267875707625444,0.134145501184289,0.12101911838844166,0.19652997136175665,0.06197547926659324
2014-01-30,0.0,0.0,0.0,0.02245862814867326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21987675851629904,0.0,0.0,0.0,0.0,0.0,0.24171207485016108,0.1362568863691662,0.12036559786263762,0.21180502849680882,0.04752502575625398
2014-01-31,0.12356880827320178,0.0,0.0,0.03418104831798987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01131876159483631,0.0,0.10177386112845682,0.0,0.0,0.0,0.0,0.0,0.26704657565211415,0.019997147008319918,0.13630816014087158,0.2322676906690954,0.07353794721511415
2014-02-01,0.07800358089089945,0.0,0.0,0.045402643093866636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010523258019438033,0.0,0.06798031970615175,0.0,0.06835779008467492,0.0,0.0,0.0,0.0,0.0,0.26624370767447586,0.021463455801789776,0.13682717823819687,0.21531535425028317,0.08988271224022355
2014-02-02,0.11745622251524261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848832172014808,0.0,0.054323075833136884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2557518312173516,0.07025950864171247,0.12551265965183642,0.1827951867551658,0.10901829818407342
2014-02-03,0.022988696310439635,0.0,0.0,0.10431208117392081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08474763153669686,0.0,0.042657099844839064,0.0,0.0,0.0,0.0,0.0,0.2547055088658964,0.13354802046455538,0.1166439816475528,0.17865703699456303,0.061739943161536075
2014-02-04,0.0,0.0,0.0,0.00945916493361754,0.0,0.0,0.0,0.0,0.2064030789498491,0.0,0.0,0.0,0.0,0.018850533249111543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23471277713257818,0.15339637418632227,0.09812310311805478,0.19268036232122243,0.0863746061092442
2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18279177244171266,0.0,0.0,0.0,0.0,0.0,0.0,0.09393202332623278,0.0,0.0,0.0,0.0,0.0,0.2767237957679454,0.058282612787621556,0.11072526570195906,0.23800397793837516,0.03954055203615335
2014-02-06,0.02232190098788625,0.0,0.0,0.02226823399043339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06694646432490657,0.0,0.14917788360318548,0.0,0.0,0.0,0.0,0.0,0.2607144829064117,0.128383314291129,0.1042215911948614,0.2169731706429124,0.028992958058273875
2014-02-07,0.07461174225398955,0.0,0.0,0.01030426521753767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011071432885583278,0.0,0.030382502221237617,0.0,0.13061459593042982,0.0,0.0,0.0,0.0,0.0,0.2569845385087779,0.12233820579276199,0.1073411921941938,0.2191730850187393,0.037178439976749134
2014-02-08,0.0350764617412177,0.0,0.0,0.01129601431346428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428103951119028,0.0,0.18734601761360778,0.0,0.0,0.0,0.0,0.0,0.26799953317948005,0.0585665838666112,0.11758442351361147,0.24291833029697815,0.044931595963839145
2014-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591930064971759,0.0,0.0,0.0,0.0,0.0,0.2591930064971759,0.09011272822631712,0.11415505537927477,0.24244983052660496,0.034896372873451396
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784449364581861,0.0,0.0,0.0,0.0,0.0,0.2784449364581861,0.04474136111984709,0.12017651291858307,0.24475545090305093,0.033436802142146706
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789837856336086,0.0,0.0,0.0,0.0,0.0,0.2789837856336086,0.0805983346909152,0.11037898503714832,0.2182334871654712,0.03282162183924807
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794218858742641,0.0,0.0,0.0,0.0,0.0,0.2794218858742641,0.11623431716412458,0.10051310063208536,0.19153564741123083,0.03287316304403107
2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28131798103767247,0.0,0.0,0.0,0.0,0.0,0.28131798103767247,0.15264093083371735,0.09107007396287937,0.16613380291353,0.027519230214528387
2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847306285868855,0.0,0.0,0.0,0.0,0.0,0.2847306285868855,0.19061705379240926,0.08196172488259869,0.14121110364611011,0.016748860505110912
2014-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28520577759266647,0.0,0.0,0.0,0.0,0.0,0.28520577759266647,0.22711326727663564,0.07185157582903282,0.11384679126237125,0.016776810446627436
2014-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920904164075045,0.0,0.0,0.0,0.0,0.0,0.29177273404359455,0.2462477588892156,0.06314180310517235,0.09053873402365753,0.016208553530855544
2014-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043526640817257566,0.0,0.0,0.0,0.0,0.0,0.0,0.2740991661679601,0.0,0.0,0.0,0.0,0.0,0.26803862717129434,0.18844923894488985,0.0979423200236752,0.10603387836924387,0.021910128505679128
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229078417243488,0.0,0.0,0.0,0.0,0.0,0.26226140504423334,0.16630079304811923,0.10406183555683936,0.12304481638161624,0.021423308244843068
