datetime,Nashville_broken clouds,Nashville_few clouds,Nashville_fog,Nashville_freezing rain,Nashville_haze,Nashville_heavy intensity rain,Nashville_heavy snow,Nashville_light intensity drizzle,Nashville_light rain,Nashville_light shower snow,Nashville_light snow,Nashville_mist,Nashville_moderate rain,Nashville_overcast clouds,Nashville_proximity thunderstorm,Nashville_proximity thunderstorm with rain,Nashville_scattered clouds,Nashville_shower snow,Nashville_sky is clear,Nashville_smoke,Nashville_snow,Nashville_squalls,Nashville_thunderstorm,Nashville_thunderstorm with heavy rain,Nashville_thunderstorm with light rain,Nashville_thunderstorm with rain,Nashville_very heavy rain,Nashville_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-02-27,0.010706063531811222,0.08581749588018554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05131410882860207,0.0,0.14794635624437516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19594633973668327,0.16061903251358361,0.06508274009716204,0.24087161476936703,0.04169624839823006
2015-02-28,0.12644052774152872,0.025152465030238807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056010551015998195,0.0,0.0,0.09749182295305614,0.0,0.024980359815599994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20491283190789342,0.06156260630049154,0.08789623991075877,0.2831244987269315,0.032428096597502926
2015-03-01,0.022026156127596296,0.059031895517558976,0.0,0.0,0.0,0.0,0.0,0.0,0.09730767345953961,0.0,0.0,0.0,0.03210165010476332,0.0,0.0,0.0,0.05924650085847449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22719732583109686,0.13638837074442148,0.11458478627242409,0.20888422481258298,0.04323141627154187
2015-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031542205857561116,0.0,0.0,0.0,0.2479589953459793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23872086378684335,0.1190976943633162,0.10775750167856463,0.21723626377293812,0.03768647519479737
2015-03-03,0.0623302837386564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12929338934716497,0.0,0.0,0.0,0.05405355100256898,0.0,0.0,0.0,0.03842455083877735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455173621104225,0.11672560518194447,0.1318021571550366,0.1843168916514092,0.037536208974019575
2015-03-04,0.0,0.0,0.0,0.0,0.0,0.13575947314912692,0.0,0.0,0.0,0.0,0.0,0.0,0.12779243187563238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25727741941747845,0.13908532720913525,0.14620842727525882,0.14265601956403043,0.05122090150933775
2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987489079964762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24027805644430714,0.09563756808019469,0.07965608586287938,0.21439361351848993,0.07128576809765265
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04359571280290548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24613693625865954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17969321085019352,0.1995069295528329,0.05691618000450629,0.24695925443915145,0.0271917760917509
2015-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026888108666517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15551501506777266,0.1843766090491532,0.08765413848245056,0.24010688363992413,0.029658542894047738
2015-03-08,0.012103604821384124,0.07583612620489769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024353858248825078,0.0,0.18711366883924585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15412154898795777,0.18080962162415157,0.1247248603173448,0.21478205562308259,0.02615465533311054
2015-03-09,0.16496313521962083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11784666938789388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22544424881408168,0.14162949169030237,0.13402403352136313,0.1938639639511391,0.022228457415599045
2015-03-10,0.011712515110874587,0.0,0.0,0.0,0.0,0.1641572757683609,0.0,0.0,0.035106489215831316,0.0,0.0,0.0,0.03493039677460261,0.023259258577666263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526328427141547,0.12524323680569818,0.15140063499664938,0.16019360124238083,0.04136374879378127
2015-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09650880413032674,0.0,0.0,0.0,0.18045107314506115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25689109352608597,0.10400519369750222,0.16294956844062644,0.17841573384385986,0.020778533216537703
2015-03-12,0.12445789177931238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05053874369072044,0.011778605443084915,0.0,0.0,0.1134943806570085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2344199900119072,0.05068777598165717,0.17085482669526633,0.21398220260523845,0.02978558313580462
2015-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13477267859535172,0.0,0.0,0.0,0.12900918053704144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24207263812134583,0.10539175492943943,0.15917594364595752,0.1779497960962909,0.05162800807457307
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13181173557867265,0.0,0.0,0.0,0.13041872291468515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24562882160403568,0.13242326681481364,0.15560388105766473,0.15792784867918574,0.04618572335094235
2015-03-15,0.0419393561932345,0.026388774821655147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031890722537918685,0.0,0.0,0.08758721873882463,0.0,0.09449038593819616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22451846021875674,0.12001956051234264,0.1576081072805315,0.19451242095268725,0.02104499280585279
2015-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27998904479138426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17936547555540985,0.1788741917344976,0.15530806205450934,0.1883356150666696,0.018127610797529402
2015-03-17,0.0,0.10107332849871119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027314722823586286,0.0,0.1461685012604884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818186785510388,0.16765125608260692,0.17431425720451502,0.16241076302201427,0.03924849255703911
2015-03-18,0.10141229968786376,0.08519409492980147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10205737691334328,0.0,0.0,0.028860282988465616,0.0,0.02869796749761605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1613396314047112,0.03689031826818485,0.17253062915469022,0.2310401035673435,0.05197729558798001
2015-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978151969428199,0.0,0.0,0.0,0.1797293562575617,0.08619652656089256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24099898837380165,0.07933097630932927,0.14628876802892501,0.18981666771710284,0.03785719705810497
2015-03-20,0.023380062582614002,0.010635904172836677,0.0,0.0,0.0,0.0,0.0,0.0,0.19200112710326003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202566287162939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22980819299086133,0.20327488824462284,0.13459438685173253,0.16190229571828937,0.012377479464153837
2015-03-21,0.14029059822371395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04240489556551181,0.0,0.0,0.0,0.0,0.012176797484688912,0.0,0.0,0.08267819487016713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21003906453924873,0.17454362038744675,0.13975322957324793,0.18269412790352582,0.015419471452448987
2015-03-22,0.011130106492070052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956348400467137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21881614051366846,0.10509608251349944,0.1667024953397901,0.1885110665473415,0.014109268546916761
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164778628921036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23972814588103578,0.062084859393109045,0.1682548667666887,0.19438346005550708,0.01907080501155585
2015-03-24,0.0,0.08332084403997209,0.0,0.0,0.0,0.0,0.0,0.0,0.045596502437703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011828582169257744,0.0,0.14299719231015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793150647219889,0.17221752898356643,0.16487624213328217,0.17485241336952148,0.024995629834550715
2015-03-25,0.011117220346274688,0.023187065054145372,0.0,0.0,0.0,0.0,0.0,0.0,0.1668097701731263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022580763985190613,0.0,0.047161548706948504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18788493443992257,0.14700349534323265,0.18141234589818322,0.15949957459905847,0.05334328145391759
2015-03-26,0.0,0.011918100954297338,0.0,0.0,0.0,0.0,0.0,0.0,0.11242337358703552,0.0,0.0,0.0,0.06024112434437006,0.0,0.0,0.0,0.0705793502887498,0.0,0.012142867059226596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20516338955647853,0.1741463966024294,0.16145618656830377,0.14113324323414286,0.05079596780496615
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25767294499917553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19621381670307458,0.2468875745746918,0.1063577255209658,0.15113362470299704,0.04173431349909528
2015-03-28,0.011077260713955468,0.0644249776838821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022432118544155402,0.0,0.1884785142696551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14964924023598014,0.2389739534928749,0.09732965920637603,0.19844932874486476,0.029184947108256115
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3242430905205492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161184285060594,0.12883910899414514,0.11953256104674727,0.23441528142052326,0.04135811516742919
2015-03-30,0.0,0.011848711720642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255474422148451,0.0,0.0,0.0,0.023668802736557387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18009274289180432,0.20673438858279172,0.14549967177122516,0.1687514502354108,0.037856789846723346
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948813212909375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20603751588852648,0.1430948313241239,0.14860546209294578,0.1802021520256827,0.027178717377783625
2015-04-01,0.0,0.07039574737245945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051533296278072994,0.0,0.0,0.0,0.0,0.0,0.21192788658693584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508351343362165,0.07826062224705448,0.20310311666837946,0.19690290608994906,0.03704129042093218
2015-04-02,0.10391609196567213,0.0628957866645669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512707966593443,0.0,0.0,0.07168021532178673,0.0,0.013524522864988528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14641543935290252,0.1438447121207111,0.19898822695269677,0.16380156277366317,0.05980636231707773
2015-04-03,0.10216591795190107,0.011272749142716693,0.0,0.0,0.0,0.0,0.0,0.0,0.031942835441402334,0.0,0.0,0.0,0.03009241032026004,0.0,0.0,0.0,0.08997718205572292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15142331840794046,0.16494293652549755,0.1944747768964846,0.14084701888184964,0.08286085437622472
2015-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811441269837268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18314611444523465,0.14602018558666305,0.14239367652130883,0.19856619501715891,0.048729701445907776
2015-04-05,0.03722087702739759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05795120835686956,0.0,0.0,0.0,0.0,0.012530884938007102,0.0,0.0,0.025130701538391087,0.0,0.19204770626572645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160111870552146,0.09833638749682096,0.1589945958052363,0.22761086191657123,0.030064906102833674
2015-04-06,0.17638760002084553,0.0,0.0,0.0,0.0,0.06500363937134866,0.0,0.0,0.03353921488447696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013107698292604797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686315201906803,0.1417857318009718,0.1718708519867833,0.18361722940324957,0.04605651404903909
2015-04-07,0.0,0.02155142625938179,0.0,0.0,0.0,0.04350584014263816,0.0,0.0,0.15936475075128273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010792809380917652,0.0,0.021611847675532758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305534130676258,0.14015149202706867,0.17247478047679676,0.15718919451713018,0.04280444570162551
2015-04-08,0.0,0.07743253177316207,0.0,0.0,0.0,0.0,0.0,0.0,0.04356066744788487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14180517236190132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19903818816155083,0.15052690576412484,0.19233208726165493,0.1556800859036622,0.03962436132605896
2015-04-09,0.1108801206114176,0.03411277881472993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08903124621819902,0.0,0.034571000430787674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16503595187366385,0.15270257389425365,0.20609984265461365,0.14863760000780765,0.058928885494526996
2015-04-10,0.022674300973352865,0.0,0.0,0.0,0.0,0.15586050525498985,0.0,0.0,0.032168728017243624,0.0,0.0,0.0,0.0,0.03365768420990542,0.0,0.0,0.01136251411442949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16903074789667127,0.1964039297753867,0.17448397382865996,0.14492473537208359,0.05943288055727724
2015-04-11,0.0,0.07655920146142267,0.0,0.0,0.0,0.04404460911544706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17394070312052898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15752377054781594,0.15675648002507767,0.17098176874253368,0.1954800868947012,0.024713380092472866
2015-04-12,0.0,0.052446915072679234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27561426072738665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14403633819641343,0.08985605223940187,0.2001263241942374,0.2086707210527052,0.029249388517176234
2015-04-13,0.044880816861309146,0.011171434635617023,0.0,0.0,0.0,0.06731820375110924,0.0,0.0,0.0,0.0,0.0,0.0,0.03284657504841653,0.011165000379860382,0.0,0.0,0.033894637293971484,0.0,0.0720293215943762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20822306178700523,0.12157167976612586,0.18709996879096782,0.16609375220854047,0.043705547882700625
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.19069661826220077,0.0,0.0,0.03469120842774936,0.0,0.0,0.0,0.034706526536167286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24820670278130294,0.1477412950850856,0.17626427089086305,0.1502287823174586,0.017464595699172455
2015-04-15,0.01284100775871567,0.0,0.0,0.0,0.0,0.04508887850814988,0.0,0.0,0.1393784305975623,0.0,0.0,0.0,0.034246375080247506,0.05059620663802983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635475717087575,0.09322923608770235,0.17773062838902176,0.16696708405620153,0.016374581175611722
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917911111147552,0.0,0.0,0.0,0.196296974163959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24866116725520868,0.11759207986696968,0.17285721031992884,0.160530951219378,0.03488250606308027
2015-04-17,0.08874698716901037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702135197860523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011158673371153211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23962603848099337,0.12439196303124349,0.17594231584543807,0.168750357824671,0.021170144491438263
2015-04-18,0.025742180800999662,0.011894941101576182,0.0,0.0,0.0,0.0,0.0,0.0,0.08497847575127217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05053924489257658,0.0,0.11249540778096197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21728449791335425,0.1258379574555328,0.19008798941798732,0.1631371695451626,0.0180021353405765
2015-04-19,0.0,0.0,0.0,0.0,0.0,0.16913518965352312,0.0,0.0,0.10641790127211737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24423113513161523,0.13137278556637347,0.18617499380836064,0.1267649613349669,0.03590303323304334
2015-04-20,0.0,0.03416172816089655,0.0,0.0,0.0,0.0,0.0,0.0,0.19719954691560712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011021893353631467,0.0,0.022440727608437284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23227038305758083,0.1761768101858355,0.1621809921562636,0.11257812341102746,0.0519697951507202
2015-04-21,0.023706405388980476,0.0357698494132388,0.0,0.0,0.0,0.0,0.0,0.0,0.046139994024945924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713392150124502,0.0,0.10681824550079826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642056265919795,0.20312147559749774,0.15443748152644263,0.15575998724257858,0.0387017197010879
2015-04-22,0.033828337951249655,0.01243607320837675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14211339900381098,0.0,0.09710459758873503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285096155909624,0.20442893587126001,0.1777082772212292,0.15311300353147736,0.050757760032898586
2015-04-23,0.0,0.08461198164434454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011409258062200984,0.0,0.23387294498485364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427049067164142,0.11673919725991504,0.17881354315173992,0.19894403319552326,0.032904134985008465
2015-04-24,0.05513278512517,0.17542863401002573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013135811048659398,0.0,0.0,0.04227404999371313,0.0,0.05770311522966629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13300822199082502,0.09694122795893388,0.18535964849769102,0.20936866789744138,0.03164783824787417
2015-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07433439507995632,0.0,0.0,0.0,0.20280437794469466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21427720060303793,0.1516009625423603,0.17867206091167376,0.1243277719516135,0.053983230966663576
2015-04-26,0.021389716392014067,0.011081777292653403,0.0,0.0,0.0,0.0,0.0,0.0,0.1423821520301638,0.0,0.0,0.0,0.046486652852859876,0.0,0.0,0.0,0.03306216004538761,0.0,0.023212958673912015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818488807064136,0.19462639785393696,0.18367780831493005,0.11831227981942699,0.04391921601830164
2015-04-27,0.030850241740922577,0.03014776927691026,0.0,0.0,0.0,0.0,0.0,0.0,0.04895876618668113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03014864843811102,0.0,0.1899217082004251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18167451092086925,0.08892455746424109,0.18320458374694645,0.18140432514491842,0.03476488887997476
2015-04-28,0.07173084911532383,0.14452996021437425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10303988025540639,0.0,0.03003876429782985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18686452324546698,0.029757483535574045,0.1918614252511944,0.19700764166319185,0.04516947242163838
2015-04-29,0.04311569518795546,0.06081798370853703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13112623239864352,0.0,0.09503202531497053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18463754056974443,0.09270015486251298,0.18970658722592304,0.16910086084249307,0.03376291988921999
2015-04-30,0.03388901781909873,0.057835365340776414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046025542624342906,0.0,0.13887629724932124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152189484608844,0.23865265202984645,0.16426797415038213,0.13700729564482875,0.031256370532559384
2015-05-01,0.0,0.0265613744487004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02505043928536709,0.0,0.28144425866065237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672058729124489,0.0677254073086365,0.18983723755446005,0.19969662896470083,0.04247878086503382
2015-05-02,0.0,0.057043529722567064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22973622862676138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17823120211380114,0.16374159543290728,0.17387639350615525,0.18065012288898605,0.016720927708821904
2015-05-03,0.0,0.036554660021656145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04842530145576274,0.0,0.21106112339136462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17309712474873576,0.1354410446877956,0.1908939723830494,0.18271845701747488,0.021808316294160888
2015-05-04,0.0,0.0244365296778869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622637449749839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14574096061835928,0.1521584117323534,0.19966538012564541,0.18663837938025515,0.02909659349051595
2015-05-05,0.0,0.04800619450125979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23736645457626274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14253605795343227,0.1414921702543481,0.20743344097537456,0.19541174748761514,0.027753934251707347
2015-05-06,0.0,0.04792426326935576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035621217920366315,0.0,0.20671479900157377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15569707639662897,0.13208947417525324,0.21274986809609098,0.18895677617860082,0.020246524962130155
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893238975294676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13801185615980072,0.15623265951188336,0.2143179767196416,0.1785608224700853,0.023552787609121436
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948868921255184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324540224778301,0.15039744795603474,0.22080886553288234,0.1761690230775349,0.025283748830199553
2015-05-09,0.07231158798369347,0.07227349828935271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011881770328279221,0.0,0.0,0.09527371340009473,0.0,0.03611568609407567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549670068371169,0.14327766454265828,0.22211099576977247,0.17247457040450176,0.01931350635045482
2015-05-10,0.08291808732606144,0.0819008998749931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09448841864599973,0.0,0.02347379167459801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1620009344923361,0.1364200839629676,0.22379946910210322,0.16761625981064573,0.027382055110295105
2015-05-11,0.09476008077999504,0.022715040224981567,0.0,0.0,0.0,0.0,0.0,0.0,0.03275939025717655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12579462111085676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523358694480947,0.14490709157510676,0.21980175540686564,0.15848589319668055,0.04844025800024244
2015-05-12,0.08618315760134744,0.03197038362629862,0.0,0.0,0.0,0.0,0.0,0.0,0.03242945101660446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077943615375808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141106259626138,0.2121623814418863,0.18711886904774053,0.16768821828281413,0.033546917819589676
