datetime,Dallas_broken clouds,Dallas_drizzle,Dallas_dust,Dallas_few clouds,Dallas_fog,Dallas_haze,Dallas_heavy intensity drizzle,Dallas_heavy intensity rain,Dallas_heavy snow,Dallas_light intensity drizzle,Dallas_light rain,Dallas_light snow,Dallas_mist,Dallas_moderate rain,Dallas_overcast clouds,Dallas_proximity shower rain,Dallas_proximity thunderstorm,Dallas_proximity thunderstorm with rain,Dallas_scattered clouds,Dallas_sky is clear,Dallas_smoke,Dallas_snow,Dallas_squalls,Dallas_thunderstorm,Dallas_thunderstorm with drizzle,Dallas_thunderstorm with heavy drizzle,Dallas_thunderstorm with heavy rain,Dallas_thunderstorm with light drizzle,Dallas_thunderstorm with light rain,Dallas_thunderstorm with rain,Dallas_tornado,Dallas_very heavy rain,Dallas_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-04-17,0.18797934574878425,0.0,0.0,0.0,0.0,0.05028473449052181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651163809907183,0.0,0.0,0.0,0.013233944538096001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18749677126244013,0.13845372253143362,0.22279614556875402,0.1032947213953761,0.03134423347387571
2013-04-18,0.1155048414112454,0.0,0.0,0.0,0.0,0.01349361781911411,0.0,0.0,0.0,0.0,0.0,0.0,0.03721075918139106,0.0,0.07825954032661496,0.0,0.0,0.0,0.051839258384389235,0.012729449641790833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18906693312049164,0.13528406446883193,0.21793631046512896,0.10350123532613542,0.04517398985486639
2013-04-19,0.061517698296645884,0.0,0.0,0.0,0.0,0.0,0.0,0.010753612720736785,0.0,0.04876888559869149,0.0,0.0,0.01198436448573414,0.02304861255400974,0.1117216422339554,0.0,0.0,0.0,0.013123492376994722,0.0185886374150539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19771774634006112,0.2010236768931221,0.160730601711735,0.0958802361749602,0.04514079319829949
2013-04-20,0.0,0.0,0.0,0.012566314239110851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025374898805554408,0.2809456912528338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11480269223459243,0.2919112466504757,0.12743505680241485,0.14817780895456997,0.022703518609321377
2013-04-21,0.02976993665882366,0.0,0.0,0.04498658716339607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014607515857409763,0.0,0.0,0.0,0.10476797072867779,0.1623935610571165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10328534801586463,0.17657099104575483,0.17181062717879855,0.16257692835575502,0.029230533938403174
2013-04-22,0.15713348691061077,0.0,0.0,0.029562733156389197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027971525036306993,0.0,0.0,0.0,0.013894457719596123,0.11948137287721093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427881975369759,0.14851177301906573,0.18117923491971197,0.1537568220099824,0.02572039681414993
2013-04-23,0.02939398814490624,0.0,0.0,0.09722077163176128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08166945261560588,0.1312579502385783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393370448600222,0.13456350496174654,0.19084680124253936,0.1419853830631041,0.02912844361575605
2013-04-24,0.0382938692163485,0.0,0.0,0.027842158716213816,0.0,0.0,0.0,0.0,0.0,0.02309369121855297,0.0,0.0,0.04827512076260943,0.0,0.08495237873777682,0.0,0.0,0.0,0.0,0.0811745057602368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017493106633931,0.1832427471496203,0.1606272542500166,0.11255951456370665,0.038189448961524985
2013-04-25,0.012127149271427183,0.011467349526780626,0.0,0.054556948007320714,0.0,0.0,0.0,0.0,0.0,0.011030411520088977,0.03476658043537511,0.0,0.0,0.0,0.07119160729010786,0.0,0.0,0.0,0.028778164189164162,0.0769430029488354,0.0,0.0,0.0,0.011508834427436679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728221399401101,0.22666687525767273,0.11894131969681997,0.1518125526293165,0.03178890985455315
2013-04-26,0.24670592641134156,0.0,0.0,0.01717021751066045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05545576839647289,0.0,0.0,0.0,0.06122079373444227,0.015274391002480047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11694238407946358,0.08902448743927822,0.19869771912836132,0.20049294482952087,0.018505764814556003
2013-04-27,0.02974100910229535,0.0,0.0,0.029165467226502373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218764969109173,0.0,0.0,0.0,0.04417174932668739,0.014597806456959078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585811240756752,0.1368420895599746,0.193376012380135,0.14925995820339977,0.02549981455919822
2013-04-28,0.12628341773667937,0.0,0.0,0.02673708539280287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04808275583359147,0.0,0.0,0.0,0.06466102392817753,0.04062616809928491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19840055867462567,0.16006936078567804,0.18953382939618704,0.12577884199572179,0.01982695815725127
2013-04-29,0.029946961937213648,0.0,0.0,0.06666559090244355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04195489995180807,0.0,0.03144897806530798,0.0,0.0,0.0,0.01554558367496933,0.1578989027988951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23030367155080786,0.08491100513139388,0.19546024434483114,0.13641323740242225,0.009450924239907255
2013-04-30,0.10047927625971421,0.0,0.0,0.012925431785921442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09675566233807824,0.1215039436150695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18970407852341975,0.11859516998475823,0.22088094555225626,0.11815943382589612,0.020996058114886168
2013-05-01,0.03897691559527771,0.0,0.0,0.10954349371308092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02796304342527076,0.0,0.01282690262147136,0.0,0.0,0.0,0.0408899583729625,0.09428715388764347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18837748163352705,0.13782028568857876,0.2090355450894561,0.10751895848152615,0.03276026149120515
2013-05-02,0.06426082855219868,0.0,0.0,0.01423549151450358,0.0,0.026132775219292446,0.0,0.0,0.0,0.0,0.0,0.0,0.038565694876322,0.0,0.02563002228220591,0.0,0.0,0.0,0.02993260439889549,0.12169370172166205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21190935972764421,0.12210392300778972,0.20966443272899696,0.10903191549630166,0.02683925047418725
2013-05-03,0.058234607808639725,0.010999457039814342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011104782229582152,0.0,0.0,0.011206769766274709,0.0,0.1400697159138087,0.0,0.0,0.0,0.02917312551171593,0.0418198026105606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20035633840182177,0.17229521573988357,0.15775539543872893,0.13210560497657614,0.03487918456259339
2013-05-04,0.011597082148883995,0.0,0.0,0.05150087134844186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07048244094384543,0.0,0.0,0.0,0.012927529253787701,0.16609054924295696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11883294066953838,0.28428450297291213,0.12818300926485213,0.15500861637397584,0.03575206547608755
2013-05-05,0.0,0.0,0.0,0.030898923358327498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06665827735248026,0.26810657276685707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385045906984163,0.1631256827071941,0.17669815423483035,0.14563454082779875,0.016144282666529657
2013-05-06,0.0430044888003654,0.0,0.0,0.12204936826622148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13432869904288877,0.029800612525491765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134020459652295,0.2180198772973209,0.15887310286374964,0.13977416005712415,0.025953154830256384
2013-05-07,0.09216344431884471,0.0,0.0,0.03221707076363906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203807610704566,0.0,0.0,0.0,0.09425581059796077,0.12990643076040323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18983204771207726,0.09486893837194861,0.1917796086748251,0.15532041462975701,0.007618158063498585
2013-05-08,0.045880238751440504,0.0,0.0,0.10543850552577812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003356030286094,0.0,0.0,0.0,0.014121688709534895,0.09241195480991064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15208818210820968,0.10684281836294501,0.22760214342080867,0.14675692660512435,0.00852193867763871
2013-05-09,0.1377769098119594,0.0,0.0,0.03047889576151963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05721239170358646,0.11689495297451713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12440259548150356,0.14179941530661497,0.2284549038955576,0.13229003484245794,0.030689900222283326
2013-05-10,0.026744096911992452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06492027488897172,0.0,0.0,0.0,0.17366713555360433,0.0,0.0,0.0,0.026773499269881,0.013349476433630549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012060655976186658,0.0,0.0,0.0,0.0,0.19849308919376255,0.13620374101074315,0.20410847825203096,0.11728267828229476,0.026396874226901814
2013-05-11,0.04665095631762536,0.0,0.0,0.0,0.0,0.022486854355384778,0.0,0.0,0.0,0.0,0.0,0.0,0.1659382284686241,0.0,0.0979271657395695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24380971670755613,0.08106078554058953,0.20578462613376858,0.12511269892514476,0.011228967811737255
2013-05-12,0.06618373609373192,0.0,0.0,0.06589422268761587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06351866208282449,0.0,0.0,0.0,0.1375302455095602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13750530505672998,0.1471834601461616,0.21186956284029368,0.1427929417992266,0.027521863783855637
2013-05-13,0.11773248122289437,0.0,0.0,0.0819702362892288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13299274052887403,0.06571737234492057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10391483788898609,0.05498188577818767,0.24195344412647124,0.18663536395435787,0.021878111364177635
2013-05-14,0.04866902239865814,0.0,0.0,0.10889204430432513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316911091694787,0.1731438032187268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387077451926662,0.13732547991144758,0.22751981917872335,0.1698604299123597,0.01685008193028619
2013-05-15,0.012972402110277037,0.0,0.0,0.05253869522114385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025707037886165657,0.23287997142809302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11665727732825985,0.17086322898821524,0.22329429498981124,0.14332755944255945,0.02175953260547463
2013-05-16,0.09834169451846099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012097791982818068,0.0,0.012179971548210515,0.024314129721494965,0.04997682369887846,0.0,0.0,0.0,0.03804241693955034,0.06941192072841554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19471517316256684,0.1460672147034199,0.20157956986383477,0.11895751362040474,0.03431577951194483
2013-05-17,0.10235539863192884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01228551757525361,0.0,0.11392133829450803,0.0,0.012776736735356039,0.0,0.025940515841396117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012714125710242418,0.0,0.013980182168832074,0.01202754192649462,0.0,0.0,0.0,0.25493164715188443,0.12464808994903387,0.18669242389083404,0.09996208205177852,0.027764400072457385
2013-05-18,0.04031842419431612,0.0,0.0,0.0,0.0,0.03760662228916825,0.0,0.0,0.0,0.0,0.0,0.0,0.08701864029947215,0.0,0.02491161355131366,0.0,0.0,0.0,0.06628660034203335,0.05312291291017953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23594090258685496,0.1192014864763264,0.21963332713106654,0.10152018209940543,0.014439288119863598
2013-05-19,0.06468346894228148,0.0,0.0,0.012594067570205487,0.0,0.0370128314782863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026785009972115737,0.16916430424391826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19886854607918958,0.137127513077735,0.233189317745912,0.10347755104121532,0.01709738984914078
2013-05-20,0.03799538304639271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039453075417490845,0.0,0.0,0.0,0.038236856219123726,0.19740539531567025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1874965986327207,0.14948743139929357,0.2299043605884796,0.09704602670654754,0.022974872674281086
2013-05-21,0.08288479408895048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03807676279963281,0.0,0.0,0.0,0.012422996124029211,0.18755546284418645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18801046919853895,0.1504545096055522,0.2383993051220652,0.09343647306256628,0.020486183082024434
2013-05-22,0.05118252726972999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022627633429425715,0.0,0.010710323064100346,0.0,0.09206379825851974,0.0,0.0,0.0,0.0,0.12273416373354357,0.0,0.0,0.0,0.0,0.0,0.0,0.010585106551539838,0.0,0.0,0.0,0.0,0.0,0.0,0.20083309369583377,0.16397148492794317,0.21624933608468902,0.08979290774918769,0.019249625235487147
2013-05-23,0.0,0.0,0.0,0.02839188407022043,0.013005841752899054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06751510604242678,0.0,0.03752620837588199,0.0,0.0,0.0,0.0,0.18068542186596706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439208109695301,0.11926796404058054,0.19211236915020383,0.11352649628845239,0.004047897443837784
2013-05-24,0.026273125461769947,0.0,0.0,0.03969038845194746,0.0,0.06422326875116516,0.0,0.0,0.0,0.0,0.0,0.0,0.036596490757360906,0.0,0.0,0.0,0.0,0.0,0.0,0.15094428945154573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20543390951559767,0.1224825252895113,0.21978026143923304,0.1179252788155446,0.01665046206632416
2013-05-25,0.02606110922990283,0.0,0.0,0.0,0.0,0.03814124047206314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07995962181499654,0.0,0.0,0.0,0.05196675098228961,0.10594762113920557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01307647900299027,0.0,0.0,0.0,0.0,0.20660471479122763,0.10619901810786193,0.22571063806049627,0.13084821377274566,0.015484592626220517
2013-05-26,0.012372053059415572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049499540161023224,0.0,0.0,0.0,0.1257775559924199,0.0,0.01361721100786973,0.0,0.0473294601255246,0.03747988856640603,0.0,0.0,0.0,0.0,0.0,0.0,0.011758403423018156,0.0,0.0,0.0,0.0,0.0,0.0,0.2453878222086602,0.12171630681642438,0.1944082381431915,0.13032017401926846,0.010333346476778192
2013-05-27,0.05298333866247973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02414728296129608,0.0,0.01206955086479547,0.01193910017931044,0.13238376302188268,0.0,0.0,0.0,0.052621273465131575,0.01215814214955843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2296899292584463,0.13641403656768877,0.20195634992852807,0.12105321823388678,0.01258401470699568
2013-05-28,0.09876289538728361,0.0,0.0,0.04069788928803727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06549870758514784,0.0,0.0,0.0,0.06478344587431699,0.05211832366924988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18646630291944324,0.15204140079024311,0.22800633672676404,0.11365359588774816,0.015211664150721642
2013-05-29,0.05023116549007443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13280445925190307,0.0,0.0,0.0,0.08034118234584854,0.051641974126972114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187408923243229,0.15390568897376983,0.22614162814608538,0.10225337936934231,0.015271599052775304
2013-05-30,0.012882103642010199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23641200762806958,0.0,0.0,0.0,0.0378088596037177,0.02590838355555018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090698844416656,0.13131658149178135,0.2208797313875485,0.09826125097849588,0.02746119727116098
2013-05-31,0.10399941617583987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01257382339904204,0.0,0.0,0.0,0.11276346499867952,0.0,0.0,0.0,0.02442630136770338,0.024334804536571636,0.0,0.0,0.0,0.012408548619678035,0.0,0.0,0.0,0.0,0.012660638782459424,0.0,0.0,0.0,0.0,0.22429758670198877,0.13562183741924747,0.21391744450139957,0.09173024445364032,0.03126588904374991
2013-06-01,0.04853605463428681,0.0,0.0,0.041291382431291025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07360037201131878,0.0,0.0,0.0,0.05267584921224149,0.09023594510771621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19660494828685302,0.1541173925110168,0.22993523925909057,0.09235210669393061,0.020650709852254718
2013-06-02,0.0731278559096936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13264957816055029,0.0,0.0,0.0,0.0,0.10513049248793775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19305168425740205,0.14727720326749907,0.23052978529095805,0.09551647023902554,0.02271693038693359
2013-06-03,0.030912954130506414,0.0,0.0,0.040296196690701745,0.0,0.0,0.0,0.0,0.0,0.0,0.014511402269637453,0.0,0.0,0.0,0.015419004149181431,0.0,0.0,0.0,0.04568370013708908,0.20696793364948848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1805576480544752,0.08324251702450645,0.23959461833314502,0.1343065302863833,0.008507495274885368
2013-06-04,0.04223933947402456,0.0,0.0,0.014459245314367783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08558957294617754,0.0,0.0,0.0,0.028577623741809693,0.1781009568775003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718680860413423,0.11211972129562046,0.2322486120472209,0.12882214799851652,0.005974694263419946
2013-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33178511958287854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17193096930986074,0.1291522005962655,0.2403501485190551,0.10857449048669936,0.01820707150524078
2013-06-06,0.04307522138380645,0.0,0.0,0.0805373272313027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012985539322092036,0.18491274202049143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028472168546447,0.11612217374822825,0.24111238191175322,0.10719429656865735,0.011213100959023828
2013-06-07,0.013936662914267622,0.0,0.0,0.06808750383920924,0.0,0.0,0.0,0.0,0.0,0.0,0.10031302554956352,0.0,0.02544060571518716,0.055227368062949596,0.0,0.0,0.0,0.0,0.0399906385638234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013628328239015865,0.0,0.0,0.0,0.2398043772938103,0.10746551294940077,0.21717706503653114,0.10193091810242612,0.016997993733815248
2013-06-08,0.0,0.0,0.0,0.01099877961979222,0.0,0.0,0.0,0.0,0.0,0.0,0.02895175573747405,0.0,0.0,0.013511973832370383,0.0,0.0,0.0,0.0,0.0,0.2827767465126378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22634489538817615,0.07950214551351809,0.22085433024325107,0.12048130803592487,0.016578065116855303
2013-06-09,0.012805012940444714,0.0,0.0,0.028166522762988987,0.0,0.0,0.0,0.0,0.0,0.0,0.014244547691224284,0.0,0.0,0.02728711363112841,0.0,0.0,0.0,0.0,0.0,0.26097561595810276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933862779384691,0.10095794310748352,0.23144267795870002,0.1195354593404523,0.011198828671005875
2013-06-10,0.038914828497136796,0.0,0.0,0.053546033918772516,0.0,0.0,0.0,0.012516286930880326,0.0,0.0,0.05555913563183904,0.0,0.012351932529811871,0.02299336844915133,0.0,0.0,0.0,0.0,0.012002415819590335,0.08982574970775466,0.0,0.0,0.0,0.0,0.0,0.0,0.013753922055699619,0.0,0.0,0.01328519620115863,0.0,0.0,0.0,0.2028113008242499,0.12316526644287673,0.2293660507142462,0.10901907939453598,0.010889432882296038
2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2664310221219901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382204593003181,0.0,0.19547329791127732,0.1548579400423227,0.22761083069020396,0.10225323863475223,0.015153211299135555
2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013354554687539015,0.0,0.0,0.0,0.0,0.0,0.2865827370058747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17602311981763485,0.15826097682766652,0.23394816268832608,0.10573904853207496,0.026091400440883827
2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012171185880941732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28427190792303125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18515739048368574,0.15658758941836992,0.2305633741388635,0.1113334487467274,0.019915103408380465
2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29610365564409563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16829072532099257,0.17924834511776144,0.2366295779363584,0.10429963171035106,0.015428064270440857
2013-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918659715982178,0.0,0.0,0.0,0.036231861258789945,0.17440667090311127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1757610499097859,0.1672021805928153,0.24439207080253325,0.09879343122954472,0.011346763705201842
2013-06-16,0.012405392956076447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08397709815267111,0.0,0.0,0.013110962778336496,0.16813093651430985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002442446513434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21247285018761616,0.13476733199566734,0.23477909796078977,0.1043049022997626,0.010048984708256789
2013-06-17,0.0,0.0,0.0,0.07825270354802323,0.0,0.0,0.0,0.0,0.0,0.0,0.0755157698425626,0.0,0.0,0.026554315367579046,0.0,0.0,0.0,0.0,0.012694727067442664,0.10122984468834262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012270789146028312,0.0,0.20954808662256433,0.13545786375443364,0.23740065213884629,0.0996607703279982,0.011414477496179068
2013-06-18,0.015240598227921143,0.0,0.0,0.08583278469629711,0.0,0.0,0.0,0.0,0.0,0.0,0.026278685227001736,0.0,0.02413512443243587,0.025189686108367918,0.0,0.0,0.0,0.0,0.04852766811584258,0.06986324030901282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01379125798372942,0.0,0.0,0.0,0.20846313147559006,0.13145177706196223,0.23510254089615135,0.10493303834580818,0.011190467119879572
2013-06-19,0.028341303853819028,0.0,0.0,0.0,0.0,0.0,0.0,0.012016200274366071,0.0,0.0,0.10483094243545937,0.0,0.0,0.014190316660778761,0.055481872280096385,0.0,0.024715065179772167,0.0,0.05058641713047491,0.0,0.0,0.0,0.0,0.013907760942466004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22558590036233103,0.13514067241784744,0.21556488118314499,0.10419883670737651,0.01543983057206732
