datetime,Saint Louis_broken clouds,Saint Louis_drizzle,Saint Louis_few clouds,Saint Louis_fog,Saint Louis_freezing rain,Saint Louis_haze,Saint Louis_heavy intensity drizzle,Saint Louis_heavy intensity rain,Saint Louis_heavy snow,Saint Louis_light intensity drizzle,Saint Louis_light intensity shower rain,Saint Louis_light rain,Saint Louis_light snow,Saint Louis_mist,Saint Louis_moderate rain,Saint Louis_overcast clouds,Saint Louis_proximity thunderstorm,Saint Louis_proximity thunderstorm with rain,Saint Louis_scattered clouds,Saint Louis_shower drizzle,Saint Louis_sky is clear,Saint Louis_sleet,Saint Louis_smoke,Saint Louis_snow,Saint Louis_squalls,Saint Louis_thunderstorm,Saint Louis_thunderstorm with heavy rain,Saint Louis_thunderstorm with light drizzle,Saint Louis_thunderstorm with light rain,Saint Louis_thunderstorm with rain,Saint Louis_very heavy rain,Saint Louis_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04065263190846496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20664852246963972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150034109116263,0.23667396772962127,0.15765628020348074,0.15729637628621804,0.051038112286312276
2015-05-20,0.04174345128564975,0.0,0.011513404593656804,0.0,0.0,0.0,0.0,0.07136002103720324,0.0,0.0,0.0,0.036525246837369546,0.0,0.0,0.03521874842522577,0.067678952401751,0.0,0.0,0.036363133133306365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22277477930387446,0.06666875704933246,0.17210901894901684,0.17825785715960232,0.05978662982401145
2015-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25754425694373306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20369708277203327,0.1883644870621383,0.14161610814310735,0.15907778263381842,0.04970028244516959
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588946278472643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929883183436283,0.20654124658316528,0.15330787699871526,0.16937915815293547,0.01888877207429143
2015-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27843049617125704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19837924678695681,0.12578181938237123,0.18307096531829078,0.1895375839032695,0.024799888437854665
2015-05-24,0.16440191327063647,0.0,0.021604662890247327,0.0,0.0,0.0,0.0,0.04783903816821581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04362515675162651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18407628908194895,0.11472915639176183,0.19739988651025184,0.1629783604156467,0.06334553651966456
2015-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547472359190199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20742481692678857,0.13345482604204353,0.19137857002802153,0.13225581686777946,0.080738734216347
2015-05-26,0.010786067117422483,0.0,0.010995003718644559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07602106446875824,0.0,0.0,0.09381348735780025,0.0,0.0,0.0,0.0438316813793189,0.0,0.022191241542720726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21361699529446154,0.13189593392250523,0.18864821418162506,0.12968656419626015,0.0785137468204829
2015-05-27,0.0,0.0,0.06268568160077209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030276535718982978,0.0,0.0,0.07459256068483601,0.0,0.0,0.0,0.0,0.0,0.08722176812391062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20717120471547476,0.16047301286577195,0.18676761820015256,0.1405531716296831,0.05025844646041593
2015-05-28,0.0,0.0,0.021940081924123264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010529999677324342,0.0,0.0,0.032996698790484606,0.0,0.0,0.0,0.04442193866194358,0.0,0.16406236202050653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24116827136767818,0.10277258883417516,0.19749599840783896,0.1637014318654663,0.02091062845045914
2015-05-29,0.011163727239669958,0.0,0.13250277876096575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08914063589371161,0.0,0.03358759507888192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103525100619022,0.12866243493137083,0.20167403067463022,0.14895592779853242,0.04327761861604707
2015-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06220363765960779,0.0,0.0,0.0,0.10268032565383395,0.0,0.0,0.09911238581361355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24686648546654433,0.12446155602641769,0.18917956179563308,0.13435509671463433,0.04114095086971528
2015-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24494899954098256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727890427413522,0.18208366837671186,0.1533342134029496,0.1388355917300317,0.05351862267518906
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228441603252842,0.0,0.0,0.0,0.07728676584012557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26176984188344604,0.02873560975061717,0.18865896673846463,0.17852691196945028,0.04217774349261205
2015-06-02,0.0,0.0,0.1104024339388312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10328246779480753,0.0,0.08444022084632082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27022747351231835,0.046096243672629794,0.18831065949613168,0.17554689958022848,0.021693601158732145
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2806179908936922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24377566577903997,0.10696790809022698,0.18597758366819628,0.15571874430983482,0.02694210725900974
2015-06-04,0.0,0.0,0.03523254164426676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19758062035145407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035266842572803984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22904442204923925,0.13441200737464762,0.1882412668630545,0.14760117367050155,0.03262112547403228
2015-06-05,0.06524381708366263,0.0,0.05032971224449393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429089812429319,0.0,0.0,0.0,0.0,0.0,0.0,0.03226145436105529,0.0,0.059368464304505146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580803113526934,0.1808153918461822,0.18652142470595898,0.13955891201467643,0.017183811061264247
2015-06-06,0.0,0.0,0.02067875265908767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576418936726293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23130627680824542,0.10481037783143794,0.20325852086072108,0.1545610263233733,0.02774315184450524
2015-06-07,0.0,0.0,0.12359804373520827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07068805152429329,0.0,0.07692258252695254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20638932662685336,0.1297797682538161,0.21397565898365364,0.1349059859924826,0.043740582356740214
2015-06-08,0.011101756940920283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18669930308873295,0.0,0.0,0.0,0.0,0.0,0.0,0.022138039926670777,0.0,0.03306620731823896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18745866460657398,0.1775463640410533,0.2010678367687124,0.11401523123600583,0.06690659607309153
2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043059628283167777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21798549211582618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20129152525886704,0.18860904903303652,0.20226496320682574,0.12150655315241943,0.025282788949857332
2015-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27546544769986187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19468632882315096,0.15240934902298117,0.21966266416832128,0.12454324519037234,0.03323296509531234
2015-06-11,0.0,0.0,0.0788339329797856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05552857124068671,0.0,0.13887816622553803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862115816824246,0.14500271277087448,0.22217501142203086,0.12408797722535024,0.04928204645330944
2015-06-12,0.0,0.0,0.04851737636615489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033379408661215144,0.0,0.0,0.11845847719594449,0.0,0.0,0.0,0.05848323675192008,0.0,0.01140550857228885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19981542827338947,0.1576794091501336,0.21679106254241176,0.1093160155244839,0.04615407696205782
2015-06-13,0.022423744448664035,0.0,0.04291418078758814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048073718399682185,0.0,0.0,0.0,0.011199345434847302,0.0,0.0,0.09779817531998247,0.0,0.043724744350921156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004636577082287,0.1469174950447155,0.21515918285564808,0.1206977985371225,0.050627957112599965
2015-06-14,0.14006955813349406,0.0,0.04609150666196255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670911771006425,0.0,0.011802876665619322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19313249996510007,0.15271847484036358,0.2125016762053882,0.12104282034408338,0.055549410083346316
2015-06-15,0.06387881844206664,0.0,0.04443990373497428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499514049395267,0.0,0.07813007824274318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20507489302806825,0.15336777777908547,0.20867682359732753,0.13056683717283094,0.040869727508951015
2015-06-16,0.09721258464682463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11901496465165573,0.0,0.0,0.0,0.0,0.0,0.0,0.031952009613450065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20196684363913617,0.18147955338674557,0.19782801769321715,0.13686382805990888,0.033682198309061835
2015-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04192386991205122,0.0,0.0,0.18597225482212856,0.021637070754605667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23448567974707213,0.1609180240790444,0.19041803335164056,0.13764838592832554,0.026996681405131857
2015-06-18,0.11166153989831257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042545851842683335,0.10724534021848854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22627453669972555,0.1420018794545796,0.20227579541027665,0.14176581787573733,0.026229238600196395
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10171917435391901,0.0,0.0,0.0,0.0362731658368704,0.0,0.0,0.13692193208239603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2664229292982316,0.08236890276236068,0.1989495258627234,0.13047342274695997,0.046870947056538916
2015-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485153079609018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011739613834546187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24708398355276592,0.13865929912701325,0.19659223477471374,0.1151705391674358,0.042239021582623326
2015-06-21,0.0,0.0,0.02076876088003799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032653494800503155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990027216980529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19633765912873694,0.17201906508732187,0.20807332678056525,0.12205478052921137,0.0490901910955705
2015-06-22,0.0,0.0,0.052414055388758006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010348650045501988,0.0,0.19456106542805177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20363182330905127,0.16132796074239883,0.20946164907548334,0.1194250492556374,0.04882974675511739
2015-06-23,0.0,0.0,0.061723190723050415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04962184666726141,0.0,0.13414273252247552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17565516039366205,0.1935207318995157,0.20356668299348524,0.12698931733776272,0.054780337462786856
2015-06-24,0.01260266796205358,0.0,0.025532627370211447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07728955446911943,0.0,0.0,0.0,0.0,0.0,0.0,0.048853393744746045,0.0,0.12532931601836472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23467771580970817,0.09125874619758566,0.22309326309166952,0.12938756544744964,0.031975149889091815
2015-06-25,0.0,0.0,0.04199744762981728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01141391915106056,0.0,0.0,0.0,0.21835276346759405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17916437643879693,0.1577142204388883,0.23098733797040008,0.10264058137606712,0.057729353527375626
2015-06-26,0.011726738811037805,0.0,0.01165998373741062,0.0,0.0,0.0,0.0,0.022761178748885363,0.0,0.0,0.0,0.06882246751432435,0.0,0.052172653664862755,0.0369363907604421,0.010708133549297586,0.022655314692703644,0.0,0.0,0.0,0.03687684071277746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285714651813592,0.1567870370630018,0.20277207630366678,0.09013170943399838,0.04741800982623215
2015-06-27,0.0779561738917036,0.0,0.032661179332579504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09383983681832127,0.0,0.0,0.04618977654062245,0.0,0.010949902902848698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17913886805002419,0.22562651905702727,0.19116774514268822,0.0892219049925257,0.053248093271659025
2015-06-28,0.04768135728517547,0.0,0.01079220345429966,0.023243626240383286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012007215164855015,0.0,0.068058367859786,0.01572611080640386,0.012978952183179194,0.0,0.0,0.03578578742394829,0.0,0.0640273595006604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19981622270604701,0.1685475250452189,0.2122565751608524,0.09905086229720544,0.030027834871985095
2015-06-29,0.045006266510131544,0.0,0.02275330240318596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022719553954519505,0.0,0.0,0.0,0.010931053595194857,0.024378454969187568,0.0,0.033428147570036766,0.0,0.06998848409799445,0.0,0.0,0.0,0.0,0.036767423742944574,0.0,0.0,0.012126600548189917,0.0,0.0,0.0,0.1914596010640838,0.2050938544854857,0.2081409979699732,0.07546713810460193,0.04173912098447024
2015-06-30,0.010973568665857303,0.0,0.0,0.0,0.0,0.01160491441802157,0.0,0.0,0.0,0.0,0.0,0.038111468612230505,0.0,0.06978240795609518,0.0,0.0,0.023024598028971593,0.0,0.011582292686730439,0.0,0.10668039021341492,0.0,0.0,0.0,0.0,0.0,0.012113276272288342,0.0,0.0,0.0,0.0,0.0,0.20417097980402188,0.17902563250949702,0.21630215125864347,0.08619601924477266,0.030432300329455108
2015-07-01,0.026691032079698817,0.0,0.03454516249506478,0.0,0.0,0.02279531957499224,0.0,0.0,0.0,0.0,0.0,0.046374915023560837,0.0,0.09021889325461042,0.0,0.0,0.0,0.0,0.039501074742164195,0.0,0.022206255283109377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21010082395711935,0.16917991732999318,0.21786769721376564,0.09226415236372837,0.02825475668219278
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.01284593497394343,0.0,0.012585701315697454,0.0,0.013556333777323267,0.0,0.01142359604171777,0.0,0.12419309000533883,0.0,0.07029058277460891,0.03878033248370479,0.0,0.013975555775156169,0.0,0.013826053193708861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575965245717087,0.0615779201382036,0.22709842802115468,0.09418836788311585,0.04806157904461769
2015-07-03,0.05059895071308663,0.0,0.047414373810031996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08786738946293482,0.0,0.0,0.0690613875897869,0.0,0.04358744218365803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2029128061366802,0.14768460618469512,0.22043920453077273,0.09332486514877068,0.03710897423958285
2015-07-04,0.028378230483284732,0.0,0.04273351888018623,0.0,0.0,0.04705356072703761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09908120794163962,0.0,0.0,0.0,0.0,0.014124271107336626,0.0,0.07215782293857287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20397621541719446,0.12992543662235148,0.23001482655037864,0.10495348514664675,0.027601424185370996
2015-07-05,0.0,0.0,0.012667531309737223,0.0,0.0,0.21395408562797458,0.0,0.0,0.0,0.0,0.0,0.012465714725098316,0.0,0.025138356400791095,0.0,0.0,0.0,0.0,0.0,0.0,0.04065920626805964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200387588189916,0.10218091281283814,0.2331356077163822,0.1142321752234146,0.025527651096712595
2015-07-06,0.01178793857762885,0.0,0.02330346847972124,0.0,0.0,0.12342884783359521,0.0,0.0,0.0,0.0,0.0,0.011804631813846922,0.0,0.08122582848091832,0.0,0.0,0.011929835538365326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022538840463679998,0.0,0.0,0.0,0.22221663778759063,0.12906531634235593,0.22582491712938801,0.10213120480328913,0.034742532749620435
2015-07-07,0.0,0.0,0.012302932553992183,0.0,0.0,0.059489252828046964,0.0,0.0,0.0,0.02069955591270123,0.0,0.046597530318169066,0.0,0.09450240591978289,0.011093575609016242,0.0,0.0,0.0,0.0,0.0,0.03632533950580724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225569881572624,0.14207167527793757,0.21374139142205772,0.09311919406690232,0.0444872650129626
2015-07-08,0.0,0.012843421663553152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038035945905814876,0.0,0.013207528915072667,0.0,0.20552483750331582,0.012223543922033302,0.012978968774568743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012095105925934047,0.0,0.0,0.0,0.0,0.0,0.27395062895620526,0.05831919824222955,0.20049149379255896,0.11535189413257368,0.04497743226613996
2015-07-09,0.033572206574740186,0.0,0.01492287503886907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021393236491993067,0.0,0.03356888974197757,0.0,0.13965793154171394,0.0,0.0,0.011345177546568407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013532431469273735,0.0,0.0,0.0,0.2246674422129303,0.1812687760831515,0.1866056412077843,0.09566784579036834,0.04379754630062962
2015-07-10,0.0,0.01290185310508495,0.027891480800878634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012578784040809867,0.0,0.08671478350760546,0.0,0.09444864863158663,0.0,0.0,0.01266116849626246,0.0,0.05226312602551957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23836926214892107,0.10108086307846936,0.2154182423904043,0.1197292445970491,0.025942543177408597
2015-07-11,0.012300494891064573,0.0,0.045898879347872616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644905982233057,0.0,0.03490171968002289,0.0,0.0,0.01227724912350709,0.0,0.14590276535501803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2136950596513086,0.12187042252317881,0.22768167875400316,0.11593287811835747,0.0330897927333362
2015-07-12,0.0,0.0,0.037005741512108704,0.0,0.0,0.012284756123214127,0.0,0.0,0.0,0.0,0.0,0.021754923912168486,0.0,0.01051007462684153,0.0,0.0,0.04228618508960905,0.0,0.0,0.0,0.1686015597947023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18254157928726908,0.13982520314604704,0.24393978950154308,0.10510990186954035,0.036140285136956204
2015-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011596636447885203,0.0,0.2764922530216735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1813275652640641,0.16517026496972295,0.24779637880397867,0.08136900823753018,0.03624789325514541
2015-07-14,0.0,0.0,0.034393319548985585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02392987178606516,0.0,0.0,0.011739491669052844,0.0,0.22362406708715812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16550929036255274,0.17750013477994295,0.25712546749438114,0.06474961164753552,0.041428745624325934
2015-07-15,0.0,0.0,0.025304229921538062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025477956420675563,0.0,0.28237480118933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19313233686878684,0.057075228034570546,0.26685726637334534,0.1042084170829607,0.0455697641087929
2015-07-16,0.07248220805216689,0.0,0.0505031215166279,0.0,0.0,0.0,0.0,0.0,0.0,0.011848477714695995,0.0,0.0,0.0,0.0,0.0,0.012226970396499746,0.0,0.0,0.03665110064721255,0.0,0.11405201998350202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20799802989144892,0.11061629205047048,0.23901889195853646,0.10020358944462877,0.04439929834421021
2015-07-17,0.02388393590162478,0.0,0.023540860982488643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011515596244429873,0.0,0.0,0.0,0.0,0.01438259423578906,0.0,0.0,0.0,0.20222652378914507,0.0,0.0,0.0,0.0,0.011721274529235869,0.0,0.0,0.0,0.0,0.0,0.0,0.19379679060236274,0.15349613521129737,0.24451263237035348,0.08509715747044912,0.03582649866282401
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01166374574615297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851580200604215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19398438818787866,0.13128673754662828,0.2556046011839051,0.09322573449252398,0.02907677278248948
2015-07-19,0.011493551590857893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01172845185431852,0.0,0.0529154305132949,0.0,0.0,0.023771942694593373,0.0,0.011575871151720646,0.0,0.16940626551025936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20085047086561614,0.16412126129472507,0.22740567477714743,0.09319906628102981,0.033532013466436916
2015-07-20,0.022400628944616908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023525990266558567,0.0,0.03534079335458267,0.0,0.06984554821064237,0.013513493653776429,0.01047863143943603,0.03577262984799407,0.0,0.0,0.0,0.06026272927826994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012512120027540957,0.0,0.0,0.0,0.24321718324614305,0.13637698064015166,0.21749590038589883,0.08669157404634549,0.03256579665804299
2015-07-21,0.0,0.0,0.022488961008323236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011419683606620492,0.0,0.0,0.0,0.010073969873652602,0.0,0.0,0.022815395291237356,0.0,0.20374025996316628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755459241762504,0.224605571441321,0.21129919407314748,0.0811419205083494,0.03686912005793171
2015-07-22,0.04005988513498612,0.0,0.03980613611369851,0.0,0.0,0.0,0.0,0.01300306405676698,0.0,0.0,0.0,0.013934431854247266,0.0,0.0,0.01322987607003237,0.026521515774347432,0.0,0.0,0.03866687592931951,0.0,0.13615080808688906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20901881616064266,0.08263310191910753,0.24326588132163499,0.10747584376549237,0.03623376381283524
2015-07-23,0.028668222236221563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015306668566231689,0.0,0.0,0.0,0.0,0.0,0.22177310291034905,0.0,0.0,0.04069929691007979,0.0,0.027885686470171717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18229969138273683,0.07260913583817392,0.26383990052624623,0.11314979135041849,0.03376850380937075
