datetime,Toronto_broken clouds,Toronto_drizzle,Toronto_few clouds,Toronto_fog,Toronto_freezing rain,Toronto_haze,Toronto_heavy intensity rain,Toronto_heavy intensity shower rain,Toronto_heavy shower snow,Toronto_heavy snow,Toronto_light intensity drizzle,Toronto_light intensity drizzle rain,Toronto_light intensity shower rain,Toronto_light rain,Toronto_light rain and snow,Toronto_light shower sleet,Toronto_light shower snow,Toronto_light snow,Toronto_mist,Toronto_moderate rain,Toronto_overcast clouds,Toronto_proximity shower rain,Toronto_proximity thunderstorm,Toronto_rain and snow,Toronto_scattered clouds,Toronto_shower rain,Toronto_shower snow,Toronto_sky is clear,Toronto_snow,Toronto_squalls,Toronto_thunderstorm,Toronto_thunderstorm with heavy rain,Toronto_thunderstorm with light rain,Toronto_thunderstorm with rain,Toronto_very heavy rain,Toronto_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-08-16,0.02029134583180003,0.0,0.010555824356308774,0.010143925826645151,0.0,0.031180882651432772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05334483639386959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348840829471625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994916198859077,0.11463403995481813,0.2168526028654616,0.1828980438674921,0.035265253316418554
2015-08-17,0.010301813951575374,0.0,0.031107555163291885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07775096255125598,0.0,0.0,0.0,0.0,0.0,0.031214999356409603,0.0,0.0,0.10271157128302837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941058170409975,0.12490007149376305,0.21477594153775834,0.17304819602273178,0.040083071599188155
2015-08-18,0.030882497421404826,0.0,0.0,0.0,0.0,0.0345385304494873,0.0,0.0,0.0,0.0,0.0,0.0,0.010205798104910839,0.0,0.0,0.0,0.0,0.0,0.07051910267101087,0.0,0.0,0.0,0.0,0.0,0.04081887817960277,0.0,0.0,0.054121351688710406,0.0,0.0,0.0,0.0,0.009777707393243837,0.0,0.0,0.0,0.20672195960874382,0.1392699855983588,0.20754031639547824,0.16690993683149077,0.02869393565755757
2015-08-19,0.06522637109587866,0.0,0.0,0.01115363858234051,0.0,0.0222155272519305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09058772094609385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783819714606309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2253191065168111,0.07494105136441269,0.22001561016120663,0.1730971431212358,0.03906185949945928
2015-08-20,0.010438560209833435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527646336689743,0.021635721534637314,0.0,0.0,0.0,0.0,0.040515984750541724,0.01105688478420995,0.04296689015507369,0.0,0.0,0.0,0.04205830235220557,0.0,0.0,0.033263446967506105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21329194759288872,0.10856942315611245,0.20881669151100515,0.15619731664051095,0.05842419667650062
2015-08-21,0.051638462634296285,0.0,0.009921656806498562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020945612909465977,0.010221608459724767,0.0,0.0,0.0,0.0,0.0,0.0,0.06185611373861403,0.0,0.0,0.0,0.03162317844505735,0.0,0.0,0.06182639642777659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15341533335285315,0.17349583519174827,0.18722980364071293,0.16786968663705584,0.06995631175619625
2015-08-22,0.01071816144300527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021550263188031254,0.0,0.0,0.0,0.0,0.0,0.0,0.23486323982979163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17329445167993696,0.14001625159928602,0.1971841636398235,0.1926382974722098,0.029735171147915563
2015-08-23,0.01102804943180274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023358927819744264,0.0,0.0,0.25096071189114744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21936677566564514,0.05053239861000419,0.21130359577665025,0.19619481654993268,0.03725472425507329
2015-08-24,0.05507074918911343,0.0,0.020492123045834833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010611995946005268,0.011895872423354126,0.0,0.0,0.0,0.0,0.010632085380553007,0.0,0.05497753360840093,0.0,0.0,0.0,0.010664514565617863,0.0,0.0,0.08715375342684771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18572623112406272,0.12710571532703746,0.2028493602560736,0.16322575534456793,0.05959431036253115
2015-08-25,0.010787942230916371,0.0,0.020782317668422538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020284740426333252,0.0,0.0,0.0,0.0,0.0,0.0,0.14888030212596026,0.02101232103305788,0.0,0.0,0.033111331931470145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16082484933063215,0.17375052993612394,0.18577814428293113,0.16292105729166947,0.061866463742482836
2015-08-26,0.010286861119668709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020825278982777914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21068288778635455,0.010476147875446566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17060707213253834,0.17950143538802965,0.18073451065783988,0.16891865611194956,0.04796714994539486
2015-08-27,0.050335722702485236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816794383971283,0.0,0.0,0.0,0.02034379655197068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17327049042250517,0.17399676611521597,0.1795257689011338,0.17750775059572108,0.04334026631383978
2015-08-28,0.021912807812459318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319701600053742,0.0,0.0,0.0,0.024317077748804428,0.0,0.0,0.1868902656933812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19539573701957744,0.13289408216554136,0.18762454428165076,0.19130177125684775,0.027693554016363545
2015-08-29,0.07698070526075336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02025403803436874,0.0,0.08860982389054219,0.0,0.0,0.0,0.010144881586637124,0.0,0.0,0.06629143595714436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20606509285637586,0.12774491722660872,0.19254561025840952,0.18809118108260106,0.023272313846559044
2015-08-30,0.010634959319984162,0.0,0.011905787861856823,0.0,0.0,0.048355554619214945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09099036920927613,0.0,0.0902030074982676,0.0,0.0,0.0,0.023193833633178968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20558634433000858,0.0825678152911305,0.21400221816120804,0.19770093888800835,0.024859171187865906
2015-08-31,0.023805895314396402,0.0,0.03127701038562658,0.0,0.0,0.04348064187750686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09538017384258811,0.0,0.0,0.0,0.0,0.0,0.010416782946826743,0.0,0.0,0.052121774939232784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19718932796374325,0.1316912857670415,0.20677857502041688,0.1740182312611256,0.0338403006814953
2015-09-01,0.018627130419802216,0.0,0.0,0.0,0.0,0.044814466906839275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03982388502133225,0.0,0.0,0.0,0.0,0.0,0.019698156185510546,0.0,0.0,0.12824726940028333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200012966344663,0.14033816283252026,0.2027015995018637,0.17770548774389958,0.028030875643285828
2015-09-02,0.010787689412869035,0.0,0.011924825893425898,0.0,0.0,0.07693455378262419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556899676960814,0.010989787495722438,0.0,0.0,0.0,0.0,0.010097985675449079,0.0,0.0,0.07317568652770236,0.0,0.0,0.011481813986550272,0.0,0.0,0.0,0.0,0.0,0.19565136948884268,0.12097640759457379,0.21592487839941274,0.18349010997108514,0.022874924075660958
2015-09-03,0.011373661345083613,0.0,0.01082956591016189,0.0,0.0,0.088477075788628,0.009925716694646087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10467099888366573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020362166626417932,0.0,0.0,0.011195907257296358,0.0,0.0,0.0,0.0,0.0,0.20876007149140707,0.11884628868476288,0.21590983968469143,0.16877167961301023,0.030877028020228774
2015-09-04,0.011374572311695653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655099357962456,0.0,0.034125175310448265,0.0,0.0,0.0,0.034766682758968076,0.0,0.0,0.12378973349263639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17837931622528358,0.06739063770183776,0.2229943569984584,0.18635450190579614,0.0742740297152512
2015-09-05,0.0,0.0,0.0,0.0,0.0,0.03276724648777805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23587168519824986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1860280600429398,0.06446539127922397,0.2178600993701415,0.19151339558225278,0.07149412203941403
2015-09-06,0.0,0.0,0.011127289615290513,0.0,0.0,0.04157646053689842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400679850176008,0.0,0.0,0.0,0.0,0.0,0.021232237078680796,0.0,0.0,0.041929946865818135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1983713768940495,0.11342833972549639,0.21402865856308673,0.18028926618257626,0.03794843952050248
2015-09-07,0.010556408256015518,0.0,0.020452906376654822,0.01019269060105617,0.0,0.030482618330042704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09691577646463288,0.0,0.0,0.0,0.010358171027001558,0.0,0.020452511456407443,0.0,0.0,0.05125981021840792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19730957343821207,0.13033140649233863,0.21583175275669317,0.16902603404083685,0.03683034054170029
2015-09-08,0.06255289716499372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510434723565035,0.0,0.0,0.0,0.0,0.0,0.08232110692458956,0.0,0.04582853801813811,0.0,0.0,0.0,0.010052892034043808,0.0,0.0,0.04490904583239314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202594640351241,0.12435419911601477,0.21853729462420832,0.16878852520333298,0.02955042600747954
2015-09-09,0.08121230756921631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039884654100777635,0.0,0.0,0.0,0.0,0.0,0.10586678264536109,0.0,0.02032054132550404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18727426752319667,0.16777877455259646,0.2033894852199907,0.15620641287085454,0.038066774192502505
2015-09-10,0.021951623998841135,0.0,0.02371280557049073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021729051269566462,0.0,0.0,0.20782903240288797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12294781346339095,0.16460788052549688,0.20664657601121336,0.18250591083492004,0.04806930592319248
2015-09-11,0.09139696281522956,0.0,0.011999873170702115,0.0,0.0,0.011358807401188815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482200473938254,0.0,0.0,0.0,0.0,0.0,0.0,0.10601610263966603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17064813181768382,0.14884962906225843,0.20216709311224926,0.1769836157860246,0.025757779455614763
2015-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.036294784414515814,0.0,0.0,0.0,0.0,0.0,0.04247004057197005,0.02199181465353141,0.0,0.0,0.0,0.0,0.1272938233190188,0.04632240446217042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20293450323565718,0.0985890040785984,0.1845065861835777,0.17585659559385805,0.06374044348710213
2015-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.019882736939495382,0.0,0.0,0.0,0.0,0.0,0.04931322930652509,0.019647185377984384,0.0,0.0,0.0,0.0,0.10351540718834613,0.05060410597572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919821924792052,0.20158776897311068,0.15518330918853462,0.1501760732315973,0.05810799133947348
2015-09-14,0.010734100032982058,0.0,0.02098433541266005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020571961829008244,0.02131029760111676,0.0,0.0,0.0,0.0,0.0,0.0,0.18005392460769942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414199050591354,0.19650703841550296,0.17541387964307087,0.17183284741511715,0.061171709983707086
2015-09-15,0.0,0.0,0.0,0.0,0.0,0.010890002687971976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432368795017874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16842922473976943,0.16199633129312385,0.19006844876243992,0.1869004502556583,0.038478662759249105
2015-09-16,0.0,0.0,0.0,0.0,0.0,0.0337899594383736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22150371044027348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17091594113869105,0.1450940480521971,0.19976644767605992,0.19417753947362437,0.03475235378078047
2015-09-17,0.0,0.0,0.0,0.0,0.0,0.05706220233155279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944316767996896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11151945089885122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897047029932799,0.12872680960019897,0.20584372053664132,0.1875874846850211,0.025123952154765095
2015-09-18,0.04331275459210263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13016004817749072,0.0,0.021389425028559006,0.020413647866236253,0.0,0.0,0.0,0.0,0.0,0.04158815456302096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20799037793253172,0.13235729478560035,0.19852773311820648,0.1701241576495358,0.034136406286716055
2015-09-19,0.04059098634948278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021040417987489856,0.0,0.0,0.0,0.0,0.0,0.06350820612908868,0.0,0.07594892732909343,0.010114219929523913,0.0,0.0,0.010312924269739515,0.0,0.0,0.032434939024064004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19832040406584117,0.14755236726218823,0.19598476880334537,0.15621416245709782,0.047977676393045184
2015-09-20,0.04502751931181068,0.0,0.011463595388752313,0.0,0.0,0.012006955799176317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010319853134561519,0.0,0.0,0.0,0.0,0.0,0.0,0.19285333476091002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17010772792615172,0.14718930306512829,0.18323851822078555,0.1910766285640413,0.03671656382868226
2015-09-21,0.03460115196598354,0.0,0.10213467513401947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400602628351371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20040919067925453,0.09207987322821094,0.18476290428886147,0.20306047374930217,0.04289146811923083
2015-09-22,0.011151278508209498,0.0,0.021005057209463385,0.0,0.0,0.010953373421799273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22988725010404912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20325238368549872,0.0896263955535564,0.18817246497509457,0.20255679398689164,0.04339500255543741
2015-09-23,0.0,0.0,0.0,0.06070040418829444,0.0,0.02250067649939873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06310417878309403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11150371756734613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21778850585404608,0.12477380109111712,0.18393405723767156,0.19355757549206962,0.0221370832869623
2015-09-24,0.02192064161100332,0.0,0.0,0.0,0.0,0.010925966096994996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010938530754475373,0.0,0.0,0.0,0.0,0.02775042534515959,0.0,0.0,0.0,0.0,0.0,0.053380895358202264,0.0,0.0,0.13058079674156967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20309858542419523,0.12085926853980893,0.18601210383086228,0.1952186893151858,0.03931409698254263
2015-09-25,0.12778792119697494,0.0,0.011328103385210028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035832508260917,0.0,0.0,0.0,0.01140495403946068,0.0,0.0,0.08958283177051234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187947891007596,0.05028626948047391,0.19856443138790014,0.21446303099508243,0.07280205847587255
2015-09-26,0.0,0.0,0.0,0.0,0.0,0.012572337180615152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639486993993578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18319582582786742,0.04891772329565702,0.19039683660139528,0.22364884998179255,0.07731972771331479
2015-09-27,0.011921407189205271,0.0,0.022950532797556166,0.028719292635842983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010199977644146258,0.0,0.01138228859175564,0.0,0.0,0.0,0.04673884195785505,0.0,0.0,0.13384995947013542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20139251676137163,0.0894507393050946,0.18995723140818507,0.20184643864657414,0.05159077359227774
2015-09-28,0.01009460160344758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01035835715287175,0.0,0.0,0.029914288383004337,0.0,0.0,0.0,0.0,0.04105122506789583,0.0,0.1623502155043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21953717884244114,0.11376742401389738,0.18999243760386172,0.17994165265111686,0.042992619177143344
2015-09-29,0.010521584212628795,0.010549974194756818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009689208556045109,0.0097205295362931,0.0,0.0,0.0,0.0,0.0,0.12585428266125734,0.029611898362907507,0.05193474330943495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217866808146365,0.1438725894047618,0.18553168783626506,0.16572229125083027,0.03520452986018276
2015-09-30,0.056893102389685556,0.0,0.009634969960386897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018903278548273575,0.009751938957370069,0.0,0.011923867884680951,0.0,0.0,0.0,0.0,0.0,0.025243194668473207,0.03721768816831281,0.0,0.0,0.0,0.0,0.0,0.0,0.10830311417408561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16621992775860475,0.09878749119902692,0.1868086247756232,0.19233705858429936,0.07797574293117705
2015-10-01,0.026001072132728398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013658630111976065,0.0,0.0,0.26328249341726734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518065283432646,0.03809772580882182,0.18265553471885687,0.2297280022750665,0.09477001319201835
2015-10-02,0.0,0.0,0.0497510278252645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23787509085215996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827667103798055,0.031632925503519246,0.16912940211091818,0.22793230785575383,0.10091253547257885
2015-10-03,0.04346253905525546,0.0,0.10993553135015756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506610047099445,0.0,0.0,0.0,0.0,0.0,0.02307770263670916,0.023922053397764667,0.0,0.0,0.0,0.021724467494684225,0.0,0.0,0.023914494450777913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13788483072841332,0.04554198655606804,0.16371293804239997,0.22132626218249266,0.15043109363428256
2015-10-04,0.03518921912083977,0.0,0.011444671642747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012610148097207724,0.03296594041917201,0.0,0.0,0.0,0.0,0.0,0.0,0.1824081205175783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17905724852555094,0.06652895870907961,0.17159801696565602,0.21001047960792493,0.09818719639424318
2015-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05122264359048515,0.0,0.009708838699754115,0.05217344948617692,0.0,0.0,0.0,0.0,0.04724679677847127,0.0,0.07473417176944176,0.0,0.0,0.0,0.037234138348001045,0.0,0.0,0.01215926177096257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2100855537406164,0.07667088517646173,0.1818784338467566,0.2091782599720168,0.037707566820855624
2015-10-06,0.0,0.0,0.0,0.0,0.0,0.012119547278808228,0.0,0.0,0.0,0.0,0.02040562289680113,0.0,0.0,0.01948112057825453,0.0,0.0,0.0,0.0,0.08431541063542547,0.0,0.11766337206067652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20319864655413275,0.16781511770610247,0.16891813620993665,0.18026635260533094,0.025816673474531333
2015-10-07,0.009963769087679604,0.0,0.04224505100728861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16167187656424103,0.0,0.0,0.0,0.0,0.0,0.0,0.042199421130241686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18421651433313754,0.17728391546343344,0.17332544706888064,0.17574086189922508,0.03335314344587241
2015-10-08,0.08450334460232202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01219886790062758,0.0,0.0,0.0,0.0,0.0,0.0,0.18027422644613314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1820191510439659,0.0979302412407444,0.17214297106862464,0.19731619197987768,0.07361500571770466
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.051310950492163256,0.0,0.0,0.0,0.0,0.0,0.0,0.023379759539418416,0.0,0.0,0.0,0.0,0.0677828021917508,0.04505273559461657,0.06116597474090097,0.0,0.0,0.0,0.010540288530835476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21085720980858147,0.12263151999715412,0.16751534037990665,0.16777369604016454,0.07198972268450772
2015-10-10,0.0,0.0,0.07800934118913876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102196823281004,0.0,0.0,0.18078599548448385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17774226679436253,0.16578657316067832,0.15997174317607657,0.1916539655488884,0.035830432318271155
2015-10-11,0.05167955141678643,0.0,0.010143618456270338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010033962276007015,0.0,0.0,0.0,0.010365133323001915,0.0,0.0,0.1670207161188727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1610528798496014,0.15721597976317417,0.16876533816109285,0.1585123215546752,0.10521049908051804
2015-10-12,0.02274715837186635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011038540992830248,0.0,0.0,0.0,0.0,0.0,0.0,0.22436035527396858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17645716243108664,0.15303772616777564,0.18722550994224105,0.15154352171896787,0.07359002510126371
2015-10-13,0.05519583312552397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03222171815325844,0.022387248733948886,0.0,0.0,0.0,0.0,0.02188020786696517,0.0,0.11284794864288099,0.0,0.0,0.0,0.0,0.0,0.0,0.01063689281029497,0.0,0.0,0.013108330909662813,0.0,0.0,0.0,0.0,0.0,0.1747606248259238,0.14967264649928266,0.1883115085809867,0.14055601077342422,0.07842102907784733
2015-10-14,0.17562377375328878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010460422188965863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03261914595518004,0.0,0.0,0.0,0.02951170818469276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173149831985409,0.19664274207525054,0.1553928879863323,0.1548414280490207,0.07175805982185997
2015-10-15,0.010586808121774843,0.0,0.022066986671030058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04404370643651933,0.0,0.0,0.0,0.0,0.0,0.0,0.010972225749095003,0.0,0.011116670437165124,0.0,0.0,0.010727457574027023,0.010337816790081096,0.0,0.14107980202744652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622453339369491,0.1807413359812744,0.1556517615206178,0.1678203349938667,0.07260975976015303
