datetime,Eilat_broken clouds,Eilat_drizzle,Eilat_dust,Eilat_few clouds,Eilat_fog,Eilat_haze,Eilat_heavy intensity rain,Eilat_heavy intensity shower rain,Eilat_light rain,Eilat_mist,Eilat_moderate rain,Eilat_overcast clouds,Eilat_proximity thunderstorm,Eilat_sand,Eilat_scattered clouds,Eilat_shower rain,Eilat_sky is clear,Eilat_thunderstorm,Eilat_thunderstorm with light rain,Eilat_thunderstorm with rain,Eilat_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-12-17,0.0,0.0,0.0,0.011729048201319108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012702608480121842,0.0,0.29903816099188557,0.0,0.0,0.0,0.0,0.17540404824071865,0.12398231938278192,0.11011520981348867,0.23784864377555293,0.02917996111413126
2012-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3430061955280748,0.0,0.0,0.0,0.0,0.18329270278986254,0.06561866862972142,0.11039882605338168,0.27459151267209325,0.02309209432686625
2012-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376865756587182,0.0,0.0,0.0,0.0,0.16424126190985067,0.039105424490257445,0.12821748949044454,0.2776014391123652,0.013968628409900112
2012-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34573974050661743,0.0,0.0,0.0,0.0,0.14136776450796734,0.14406783627968647,0.12692307281290813,0.22974802196692798,0.012153563925892584
2012-12-21,0.013323844579425788,0.0,0.0,0.06644972885837709,0.0,0.012586892350871279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051123450659628776,0.0,0.19308821077027274,0.0,0.0,0.0,0.0,0.13926366784401906,0.14288775242818472,0.13079735927686179,0.2346336906926385,0.02164805536655441
2012-12-22,0.04787819060945333,0.0,0.0,0.03874666686527758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02461159867368594,0.0,0.24945048205179476,0.0,0.0,0.0,0.0,0.16846450401228982,0.11554720947597563,0.12338606929074049,0.22034186455220606,0.011573414468576368
2012-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362182487301637,0.0,0.0,0.0,0.0,0.18890847492879667,0.07522178355988353,0.11332920806733991,0.25014025365369835,0.010217792488644522
2012-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505429185450226,0.0,0.0,0.0,0.0,0.17622123526389966,0.10150024382103391,0.11315549739997072,0.244268510066842,0.014311594903231065
2012-12-25,0.0,0.0,0.0,0.13033246489497316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04575345883018988,0.0,0.170348209320627,0.0,0.0,0.0,0.0,0.16699987323455925,0.10088876539841451,0.12063134809641991,0.24949948408412248,0.01554639614069381
2012-12-26,0.014468135377109522,0.0,0.0,0.07884695063305286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878634831212386,0.0,0.14242199540734832,0.0,0.0,0.0,0.0,0.1944983454325051,0.10282233090777511,0.11013263395954997,0.2539974314375136,0.01494869372390688
