datetime,Phoenix_broken clouds,Phoenix_drizzle,Phoenix_dust,Phoenix_few clouds,Phoenix_fog,Phoenix_haze,Phoenix_heavy intensity rain,Phoenix_heavy snow,Phoenix_light intensity drizzle,Phoenix_light intensity shower rain,Phoenix_light rain,Phoenix_mist,Phoenix_moderate rain,Phoenix_overcast clouds,Phoenix_proximity sand/dust whirls,Phoenix_proximity shower rain,Phoenix_proximity thunderstorm,Phoenix_scattered clouds,Phoenix_shower rain,Phoenix_sky is clear,Phoenix_smoke,Phoenix_thunderstorm,Phoenix_thunderstorm with heavy rain,Phoenix_thunderstorm with light rain,Phoenix_thunderstorm with rain,Phoenix_very heavy rain,Phoenix_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-04-26,0.02521568637746413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035981699629080356,0.0,0.20714781540400337,0.012595828544588216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17134361750558183,0.20713985112938418,0.12179310664789346,0.2000005621773112,0.018781832584693254
2015-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052942056994420277,0.0,0.0,0.0,0.0,0.0,0.0,0.2862243636821353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18324291443957805,0.08043296750954756,0.14107664174253998,0.2470263817653657,0.009054673866413154
2015-04-28,0.0,0.0,0.0,0.056906747130297496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749464718169607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11616942346690862,0.13287724356098807,0.16060351291212616,0.24557794096565347,0.012918660147065527
2015-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33748338860759025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11173487175559116,0.11130468328605135,0.17889481990150827,0.24919181669708035,0.011390419752178653
2015-04-30,0.0,0.0,0.0,0.026006696207965595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32583601919961347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08624394512883654,0.10894466153423145,0.1934477249366744,0.25280210588736374,0.006718847105314808
2015-05-01,0.0,0.0,0.0,0.16964598945337214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012374140557170942,0.0,0.12919474043028048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062402891460896615,0.2185156066916126,0.17796211241252646,0.22291058384847898,0.006993935145661784
2015-05-02,0.1078321434143417,0.0,0.0,0.09192366920154417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09099593150914548,0.0,0.02674687434363322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06446920239377743,0.201500659415759,0.1797425934624363,0.22744446566448184,0.009344460594880864
2015-05-03,0.0,0.0,0.0,0.015177770549335792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08553672726460439,0.0,0.22709449995813105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729381210367122,0.16525978308127579,0.18827370062611185,0.23418455877625433,0.011534838707574574
2015-05-04,0.0,0.0,0.0,0.02604258811834509,0.0,0.0,0.0,0.0,0.0,0.0,0.1728340922632864,0.0,0.0,0.0,0.0,0.0,0.0,0.03839341365587522,0.0,0.05265018961868345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12218541601928258,0.21528435087838646,0.15339926035453263,0.2080505569733716,0.011160132118236604
2015-05-05,0.0,0.0,0.0,0.01201847726191014,0.0,0.0,0.0,0.0,0.0,0.0,0.03603207255354252,0.0,0.22144508865658918,0.0,0.0,0.0,0.0,0.024113985341910046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918608504166578,0.1478167455621744,0.14315215428227027,0.21290823135379514,0.010652394571150532
2015-05-06,0.07982637537506003,0.0,0.0,0.06720878421524445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04978772575373377,0.0,0.0,0.0,0.0,0.12445837138080178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688762356333171,0.16077913103538197,0.16216784622752892,0.229404637423714,0.009479505025203392
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013271287100842332,0.0,0.3195499078634193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09621274929451164,0.15409651646528663,0.16136591514319162,0.23641771069649797,0.019085913436250494
2015-05-08,0.0,0.0,0.0,0.06576615827537695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05242493126108514,0.0,0.1972456890611183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11090131848770561,0.1767334044278712,0.147471735160905,0.22649276238583282,0.022964000940104954
2015-05-09,0.02544698749421458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27458218229172165,0.0,0.0,0.0,0.0,0.0,0.0,0.0126266392063326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15477912186939793,0.15782675512188057,0.12828032813390755,0.23235198481024744,0.014106001072297723
2015-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05171290851918673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735566928036361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252936848733012,0.15582267046437032,0.14451427818174215,0.24007350615490766,0.009026259002855858
2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34281056504595003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10156917285016258,0.12058635171794357,0.17531433864171245,0.24940389917115222,0.01031567257307916
2015-05-12,0.04006905852570053,0.0,0.0,0.0580536747292262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013229690493193688,0.0,0.0,0.0,0.027458962223688765,0.0,0.1968266163102517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732695464544018,0.15742864597465867,0.17802034245314272,0.24033240759820604,0.015311055237529916
2015-05-13,0.01344998623987999,0.0,0.0,0.06691996724046255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04066396870050354,0.0,0.2163559843651375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798918469725203,0.1489080702523576,0.17246973544805058,0.2457519394454972,0.015588501335590726
2015-05-14,0.039497881140311275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19780365469995467,0.0,0.0,0.0,0.0,0.0,0.0,0.0784278903666089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11368329631494563,0.15704477819420767,0.16684039515134422,0.2265357893735699,0.020166314759057717
2015-05-15,0.013152307933708545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23917444752487504,0.0,0.0,0.05246746693831086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400776665933868,0.17606257965808783,0.1407415905768656,0.22061179026314945,0.01771215051161588
2015-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773500825343045,0.0,0.25272769381934895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649798837590016,0.11312040232755737,0.11206882739403111,0.21331687815344766,0.0060513062931829035
2015-05-17,0.028818299056436698,0.0,0.0,0.08417201741428919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05368246344545632,0.0,0.0,0.0,0.0,0.05685940485003196,0.0,0.11112223362178103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20776030240042972,0.056860218629256935,0.14383755261511252,0.24991554091745574,0.0069719670497499
2015-05-18,0.03922979006132962,0.0,0.0,0.014248092631263143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06781230326014365,0.0,0.22089518225048166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11072226982885876,0.12383697520270669,0.16439125033700386,0.2509204266882245,0.007943709739988095
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013045012675010416,0.0,0.31457776390073844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08367483095533246,0.17716131230028168,0.1606765455344734,0.23990014874882307,0.010964385885340553
2015-05-20,0.06991853119827456,0.0,0.0,0.030195520380920632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292680273949147,0.0,0.2149202574670717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09642120698473089,0.1274618875165309,0.17181479516518897,0.251672346176436,0.008327427715931616
2015-05-21,0.30374040819655956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026720756028280845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064766796784817,0.16610297708808633,0.17368547910781684,0.2377928689994765,0.01130984261193177
2015-05-22,0.0,0.0,0.0,0.041766699400394076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09638989953430083,0.0,0.19006066241549457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10551993287214677,0.14819679781328263,0.15996001995391196,0.24054670339854436,0.01755928461192482
2015-05-23,0.038769609463973044,0.0,0.0,0.07763545000455982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1029582745599389,0.0,0.09122124864893981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09975856449844027,0.19367034883228715,0.15595920540565122,0.2289863309199288,0.011040967666281036
2015-05-24,0.0374568387479094,0.0,0.0,0.0629910465646069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05064304811382451,0.0,0.15433286352782663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11654328437075318,0.2010541908431802,0.14522192233836484,0.22358305659672703,0.008173748896807304
2015-05-25,0.0,0.0,0.0,0.01262938165760691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062464881466854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11947581424378607,0.16097652836457546,0.16115797287636155,0.2317926984378721,0.007721116273112475
2015-05-26,0.0,0.0,0.0,0.025211655212449283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012724530176413553,0.0,0.27347420576587184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1051453551056226,0.18006499296949285,0.16776304704772804,0.22805251185610298,0.0075637018663188395
2015-05-27,0.11476266968517362,0.0,0.0,0.07652644174781119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120659273118744,0.0,0.0,0.0,0.07811319328831755,0.0,0.0253517015353248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08636877644879053,0.2095848397789429,0.16741169285797605,0.2234226753964452,0.0063920819493437815
2015-05-28,0.02435877931373877,0.0,0.0,0.02499280194895624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024613162910187295,0.0,0.24119425853622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08079270856015254,0.18702708393633596,0.17880977042838242,0.22989090103167417,0.008320533334352528
2015-05-29,0.0,0.0,0.0,0.051648969223321184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25321769197833716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06549758279939118,0.22179488990529697,0.17900702663172108,0.22225449763809998,0.006579341823832452
2015-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3066169872015822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06252095448612514,0.2141899536012641,0.18604353187284095,0.22346594072654313,0.0071626321116445004
2015-05-31,0.0,0.0,0.0,0.038558088585736415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685274503883812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07046115463908736,0.1982244076866954,0.19608810298100643,0.22174318032379903,0.006397615395294117
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276079662833851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05957790320327324,0.1579721371750082,0.20732793565425847,0.23641275644203041,0.01110130124204455
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31799904491565284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049777250187485265,0.19615967272159565,0.19564428171964562,0.22978845371831524,0.010631296737305326
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225488365221392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04036869719912188,0.2038118663716185,0.18949871167388974,0.22992145399215588,0.013850434241074861
2015-06-04,0.0,0.0,0.0,0.013261371427041868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02693611865838885,0.0,0.30337221153126653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042718682374309286,0.15891870902912175,0.19395312839223966,0.2430462839613601,0.017793494626271947
2015-06-05,0.06751711631499346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20058106031948528,0.0,0.0,0.0,0.0,0.0,0.0,0.0535479808698468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302936763522938,0.10058972789673624,0.19471810165960088,0.22945997559611828,0.023292360990925298
2015-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30426797893247076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16464217956153057,0.12550541960447117,0.17104861008115255,0.2181941587465486,0.016341653073826398
2015-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05190854019687221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699749708895801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06036822695617312,0.19021885220254578,0.18813735197717138,0.2310704639273736,0.008321593850283816
2015-06-08,0.02462279865681763,0.0,0.0,0.05447957451621043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07048584619460736,0.0,0.1701514613152525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05928056420188097,0.18324927749660047,0.19535200651091436,0.2318919520770768,0.010486519030639416
2015-06-09,0.039601286333487466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26181351454244167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07110632512950112,0.19648983749957083,0.20170696197597646,0.21607912975984236,0.013202944759180137
2015-06-10,0.0391601222139228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730245156624819,0.0,0.17553887276450253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20288921065764431,0.13781772296728087,0.16387502541315965,0.20218529500914947,0.011231299408092218
2015-06-11,0.0,0.0,0.0,0.07181093773370976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045349762350057034,0.0,0.0,0.0,0.0,0.0,0.0,0.17459889932789088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14405924376882615,0.16973983877948007,0.1802225069396062,0.2050640075455119,0.009154803554917951
2015-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230089062668897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08476278268909508,0.17855917857375148,0.19939558252686962,0.20675523034703489,0.007518319596359207
2015-06-13,0.0,0.0,0.0,0.06653014268034323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563987549810654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07418577334162954,0.18250342632654604,0.20277812203351495,0.2087683410724843,0.008835439564416537
2015-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193610356177649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017588909305117,0.19020356197992538,0.20716438230209835,0.2015536788519597,0.011541452155200492
2015-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31468059304503687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06661598339482867,0.1840618480176391,0.2150292728461212,0.20873687285467038,0.010875429841703829
2015-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064923021205959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05427875961732081,0.19234937870590707,0.2170616834485197,0.21796836734399483,0.011849508763661601
2015-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004272398609699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05286089434655775,0.2042238300685406,0.21707557006355138,0.21426977052448706,0.011142695135893256
2015-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29519489068364185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427081040877808,0.22073130369512536,0.21862848231940069,0.20976006831120175,0.012977150902849496
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3108683134016244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03764242009514481,0.2003914904998312,0.22488627118886087,0.21291460615848412,0.013296898656054547
2015-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33954546393081836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03821117658376231,0.15132045002391267,0.23247310928233386,0.2289308351940201,0.009518964985152726
2015-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062062678598727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653455033422873,0.19171714054873143,0.2101583229251923,0.21623339218471305,0.010339373139203268
2015-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31258305507215184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06346947472203014,0.19183346204709217,0.21343501457949385,0.20838438785470625,0.010294605724525768
2015-06-23,0.0,0.0,0.0,0.024586361162733283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378315618041313,0.0,0.24642606007907883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568512009267013,0.1869924983260692,0.21597314648108057,0.21908635014270206,0.012252821077503459
2015-06-24,0.013317442173497078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06587238027349157,0.0,0.25978091109458373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04600025466509447,0.18023303557232564,0.24072202496269376,0.181372956434636,0.012700994823677666
2015-06-25,0.026634884346994157,0.0,0.0,0.02556197180274794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026665281077090142,0.0,0.0,0.0,0.07454986359737435,0.0,0.1580118983425233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049351214033660024,0.21298455749486314,0.22919264802964903,0.18125820522401961,0.01578947605107823
2015-06-26,0.026219933671406823,0.0,0.0,0.024903108874378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03853721224022256,0.0,0.20889465774079038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06509696883161505,0.17843924399514297,0.23079130174293494,0.19670580496282333,0.030411767940685064
2015-06-27,0.015304611309115848,0.0,0.0,0.07440501403337908,0.0,0.0,0.0,0.0,0.0,0.0,0.03726183325296106,0.0,0.0,0.0,0.0,0.0,0.0,0.05181205418450424,0.0,0.12330661021670979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07856965041404922,0.1619023040018228,0.23344976207599996,0.200440832189038,0.023547328322420003
2015-06-28,0.0,0.0,0.0,0.01282137671988453,0.0,0.0,0.0,0.0,0.013057129592372811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06422731322600961,0.0,0.21098463988407526,0.0,0.013986709899141641,0.0,0.0,0.0,0.0,0.0,0.07968380422934566,0.13703198596533364,0.23988906821069148,0.20949123944732542,0.018826732825819887
2015-06-29,0.011971723607371332,0.0,0.012986817908457708,0.0663984309767888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025625077778428058,0.0,0.17436485874968202,0.0,0.011540356578942352,0.0,0.0,0.0,0.0,0.0,0.08902304716299185,0.15804474777987038,0.23097284764831802,0.19942117604781465,0.019650915761334826
2015-06-30,0.0,0.0,0.0,0.0638526088167507,0.0,0.0,0.0,0.0,0.0,0.0,0.034625874130691674,0.0,0.0,0.0,0.0,0.0,0.011156065448246695,0.023636727814079994,0.0,0.16081597983314116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916593550911861,0.17257773366575413,0.2242457991688053,0.19327735392534193,0.024152502106002338
2015-07-01,0.037689180634970676,0.0,0.0,0.11008333231073747,0.0,0.0,0.0,0.0,0.0,0.0,0.024118721768802975,0.0,0.0,0.0,0.0,0.01201537572088701,0.0,0.0,0.0,0.11311744698824505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08833564501815606,0.16947220473036853,0.2197608855675484,0.19703524164791666,0.028371965612367153
2015-07-02,0.024662135820026476,0.0,0.0,0.03694022477182781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23614836003432907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08438664023152698,0.16713572657199863,0.22007290198830656,0.19711468177204472,0.033539328809939754
2015-07-03,0.013044345177483664,0.0,0.0,0.05378455078391133,0.0,0.0,0.0,0.0,0.0,0.0,0.013065268537739797,0.0,0.0,0.0,0.0,0.02665641555447959,0.03931905846942003,0.04022816029462304,0.0,0.08790487754337468,0.0,0.012639640049876784,0.0,0.025719038501385738,0.0,0.0,0.0,0.09689948406484235,0.13547184309983978,0.22708361895098908,0.20364877010909796,0.024534928862936133
2015-07-04,0.038199738347318386,0.0,0.0,0.07784824176853124,0.0,0.0,0.0,0.0,0.014310296747046177,0.0,0.011283702711033015,0.0,0.0,0.0,0.0,0.0,0.013788248386288294,0.03845249543392917,0.0,0.12093709909601602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09785203546882203,0.1302653784104492,0.23018959278003745,0.20323885315277299,0.0236343176977561
2015-07-05,0.012325282169296091,0.0,0.012412967338810732,0.08689889500549643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038715613801476,0.0,0.13665804607837756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07903062058706595,0.17782838517402053,0.22251939227418469,0.19607168572058808,0.025867569514145164
2015-07-06,0.053693832230572835,0.0,0.0,0.04949064708927322,0.0,0.0,0.0,0.0,0.01482735023128144,0.0,0.013218617041396345,0.0,0.0,0.028258416138014313,0.0,0.0,0.024136376098443657,0.023232915211193427,0.0,0.10382964770210645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13768480231660843,0.112369541487576,0.21050948320246718,0.2089036475469991,0.01984472370406758
2015-07-07,0.0,0.0,0.0,0.038670644155029056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012393264326662145,0.012686288556375392,0.0,0.23549702393190272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08255226017117849,0.1846341758812479,0.2214612586376482,0.19711220734434387,0.014992876995612227
2015-07-08,0.0,0.0,0.0,0.04301336666016509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04275075925873304,0.0,0.23587271808342206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04819322784481317,0.16148403162347538,0.24239964610932288,0.20577914986182097,0.02050710055824739
2015-07-09,0.02863463395601735,0.0,0.0,0.02519620424194302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013210524534290119,0.0,0.2546487375422991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04135119140986718,0.17137043804832555,0.22710195870324115,0.20686467842742795,0.03162163313658856
2015-07-10,0.0,0.0,0.0,0.04236972454760259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27637587797884383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07324122395996034,0.15912342940906551,0.21872473886796026,0.2081424043223157,0.02202260091425172
2015-07-11,0.07763982281050498,0.0,0.0,0.05235368496128443,0.0,0.0,0.0,0.0,0.0,0.0,0.012690458717320136,0.0,0.0,0.0,0.0,0.0,0.0,0.03679250008061616,0.0,0.13074604886508634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07577523352388817,0.16765885469325117,0.22293905886325593,0.20505631561554905,0.0183480218692436
