datetime,Jerusalem_broken clouds,Jerusalem_drizzle,Jerusalem_dust,Jerusalem_few clouds,Jerusalem_fog,Jerusalem_haze,Jerusalem_heavy intensity rain,Jerusalem_heavy intensity shower rain,Jerusalem_heavy thunderstorm,Jerusalem_light rain,Jerusalem_mist,Jerusalem_moderate rain,Jerusalem_overcast clouds,Jerusalem_proximity thunderstorm,Jerusalem_ragged shower rain,Jerusalem_scattered clouds,Jerusalem_shower rain,Jerusalem_sky is clear,Jerusalem_smoke,Jerusalem_thunderstorm,Jerusalem_thunderstorm with heavy rain,Jerusalem_thunderstorm with light rain,Jerusalem_thunderstorm with rain,Jerusalem_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377228296152518,0.0,0.0,0.0,0.0,0.0,0.0,0.21840428046956573,0.05828478988852163,0.1412329773662089,0.1963061509272489,0.008543505195936852
2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058719615691611,0.0,0.0,0.0,0.0,0.17382348887485463,0.0,0.0,0.0,0.0,0.0,0.0,0.17851294041405397,0.08987845697316384,0.15780566771479285,0.17989496875855182,0.014212515695421887
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10646316243905658,0.0,0.0,0.0,0.0,0.25634142694224044,0.0,0.0,0.0,0.0,0.0,0.0,0.22323597159771266,0.08249028267631649,0.1468844296482338,0.17241816327052714,0.012166563425912944
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33309386569635485,0.0,0.0,0.0,0.0,0.0,0.0,0.19552574360695998,0.14807819119989934,0.1287614532215959,0.17514036384084855,0.01940038243434129
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804540835837283,0.0,0.0,0.0,0.0,0.0,0.0,0.15228247940874437,0.08348556748351327,0.16490549312438021,0.2063642221956842,0.012508154203949615
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33188652303684224,0.0,0.0,0.0,0.0,0.0,0.0,0.17682623607320222,0.14099417170170003,0.14628328137707083,0.1877602834165958,0.016249504394588908
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594256683409833,0.0,0.0,0.0,0.0,0.0,0.0,0.1777878561249587,0.08346969227405382,0.17824476431391936,0.18666385599213,0.014408162953954869
2014-03-08,0.07023343032027717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011480505784794835,0.0,0.2431242346493965,0.0,0.0,0.0,0.0,0.0,0.0,0.15374764342422953,0.16694447306974977,0.1742061975812199,0.15530818405912436,0.02495533111120797
2014-03-09,0.19957472969137666,0.0,0.0,0.02813467831176991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021973804575369595,0.0,0.0,0.04500804236549174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25152427321812226,0.17474225885105585,0.1170290871212476,0.14597884044458134,0.016034285420985016
2014-03-10,0.03638465184107149,0.0,0.0,0.08582214507984755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12185378084196867,0.0,0.09120760523987521,0.0,0.0,0.0,0.0,0.0,0.0,0.24551686513048973,0.10867766690686793,0.11705205440529438,0.17649964605826765,0.016985584496317367
2014-03-11,0.0,0.0,0.0,0.1208106416667586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051029760709482265,0.0,0.16349922014278254,0.0,0.0,0.0,0.0,0.0,0.0,0.20998795593216382,0.1360597899434758,0.11704821707349299,0.1834811965051488,0.018083218026695144
2014-03-12,0.14302505993509895,0.0,0.0,0.012854046031120869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1442382181693007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24087352486290217,0.17709904050527567,0.0910281247240506,0.1626375372896978,0.0282444484825532
2014-03-13,0.11558590797468975,0.0,0.0,0.03858734479478936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0793672110703949,0.0,0.0,0.0751171949397804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637801905424145,0.16201788201862652,0.0833667206365642,0.15904491509042526,0.023132632932315062
2014-03-14,0.0683453004249072,0.0,0.0,0.0417880788532903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19969570213750065,0.0,0.016222118942224407,0.0,0.0,0.0,0.0,0.0,0.0,0.2512387586745105,0.12768078350073286,0.08713699272412952,0.18894744756936618,0.018944817173338378
2014-03-15,0.02443549435657037,0.0,0.0,0.0824690143982727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10724844045874891,0.0,0.11246464677463779,0.0,0.0,0.0,0.0,0.0,0.0,0.22688043892530252,0.12156471140786047,0.09955102197759082,0.21272693655375718,0.01265929514725926
2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644442786560019,0.0,0.0,0.0,0.0,0.0,0.0,0.2021880656395093,0.0707109743474524,0.14024940940265584,0.2102525650931951,0.012154706861185508
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517508159934606,0.0,0.0,0.0,0.0,0.0,0.0,0.1940392719209099,0.10404515314348994,0.1540370154121816,0.1836240459105303,0.012503697619427713
2014-03-18,0.03757439149756359,0.0,0.0,0.06609013046567326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11214798997781487,0.0,0.10282801066948777,0.0,0.0,0.0,0.0,0.0,0.0,0.24771014152776247,0.12023980609132938,0.11771713103815107,0.1811501525101569,0.014542246222060717
2014-03-19,0.05905687441122894,0.0,0.0,0.10861380869860643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01492559201710422,0.0,0.13011603835434257,0.0,0.0,0.0,0.0,0.0,0.0,0.24105798646645926,0.12514243813897183,0.1176973370449876,0.18937964884030214,0.014010276027997025
2014-03-20,0.08674883690214841,0.0,0.0,0.07334753663034221,0.0,0.0,0.0,0.0,0.0,0.014733955393206136,0.0,0.0,0.0,0.0,0.0,0.058680812906340286,0.0,0.07874070261707815,0.0,0.0,0.0,0.0,0.0,0.0,0.24004340162907323,0.12079126902545577,0.124321517772172,0.18915909917852206,0.013432867945661772
2014-03-21,0.04485670899568067,0.0,0.0,0.0809096274968449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04139742448030618,0.0,0.1573617576801914,0.0,0.0,0.0,0.0,0.0,0.0,0.23349600032423204,0.10636291757436227,0.12776774413279424,0.1935883879437871,0.014259431371801223
2014-03-22,0.0,0.0,0.0,0.01603541809358932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012757271302412991,0.0,0.0,0.02982374723242794,0.0,0.267485404866141,0.0,0.0,0.0,0.0,0.0,0.0,0.23352857130125057,0.11669323209649111,0.12724103707149595,0.18439277127714945,0.012042546759041754
2014-03-23,0.05286899524367778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03821156139193718,0.0,0.0,0.027604325969529882,0.0,0.20474428107646347,0.0,0.0,0.0,0.0,0.0,0.0,0.2521863087740594,0.10842200653733558,0.1371672350307259,0.1660299183923007,0.012765367583970176
2014-03-24,0.055731036855964276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08780963955164972,0.0,0.18173543130725134,0.0,0.0,0.0,0.0,0.0,0.0,0.24537178448404218,0.11014584149338968,0.14080992821254076,0.1665881767254032,0.011808161369758876
2014-03-25,0.09739728694617122,0.0,0.0,0.1117312344979539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09390688500589393,0.0,0.024676435859491253,0.0,0.0,0.0,0.0,0.0,0.0,0.249413580815638,0.10404727906692261,0.1325090493580788,0.1725357591905132,0.013782489259337153
2014-03-26,0.02991440963461479,0.0,0.0,0.08317157528060111,0.0,0.0,0.0,0.0,0.0,0.015045746052192057,0.0,0.0,0.0,0.0,0.0,0.015293309451777598,0.0,0.19199334405749827,0.0,0.0,0.0,0.0,0.0,0.0,0.22737154240301158,0.08857266023829004,0.1300951168782975,0.20577038625837588,0.01277190974534117
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329860959654913,0.0,0.0,0.0,0.0,0.0,0.0,0.21342061222339645,0.11286226026531854,0.12441688427571936,0.20369883426006585,0.015740449320586825
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355383494787428,0.0,0.0,0.0,0.0,0.0,0.0,0.1919940805834978,0.10672204363496218,0.14191316269495477,0.19318468856435225,0.010802529734805022
2014-03-29,0.024329213674712663,0.0,0.0,0.04217943273312002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940892065470588,0.0,0.22179463952043288,0.0,0.0,0.0,0.0,0.0,0.0,0.19540120269370584,0.1737150459990997,0.13836433469564505,0.14654047165979564,0.018266738368782297
2014-03-30,0.03671842998638103,0.0,0.0,0.11228012544539205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07904511303757775,0.0,0.10023588088356257,0.0,0.0,0.0,0.0,0.0,0.0,0.19623126119575532,0.1734802823499991,0.11867189327603257,0.15578323157920382,0.02755378224609577
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3778273544311683,0.0,0.0,0.0,0.0,0.0,0.0,0.18285202363012704,0.1148748579753767,0.12455599133453,0.1883330563539801,0.019175550592739916
2014-04-01,0.0,0.0,0.0,0.029742061527779928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33000450766815315,0.0,0.0,0.0,0.0,0.0,0.0,0.19261465481245085,0.14359008925038455,0.1363483113038624,0.1520378169317036,0.01566255850566555
2014-04-02,0.0,0.0,0.0,0.1437074747048012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10653830178026008,0.0,0.07098502609946129,0.0,0.0,0.0,0.0,0.0,0.0,0.20759173823127233,0.16976024067828213,0.12001861061724266,0.16396257020755622,0.017436037681124096
2014-04-03,0.0,0.0,0.0,0.24627995640422898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08777867725515286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2229244512483409,0.11087575316209353,0.12487024497874888,0.19360654872722105,0.013664368224213784
2014-04-04,0.0,0.0,0.0,0.12114233299671445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08312081981910216,0.0,0.11846217285039858,0.0,0.0,0.0,0.0,0.0,0.0,0.22060786864719725,0.11698606283204138,0.12203103099180401,0.20382016319231236,0.013829548670429811
2014-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461443196957681,0.0,0.0,0.0,0.0,0.0,0.0,0.1779465286745365,0.11303541816266126,0.14877763179729456,0.20087807637752655,0.01321802529221306
2014-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3630824746683601,0.0,0.0,0.0,0.0,0.0,0.0,0.1404392812129404,0.12219364132635645,0.17530234850080065,0.18546355833375885,0.01351869595778358
2014-04-07,0.0,0.0,0.0,0.09513982428144081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04480912273468663,0.0,0.20299966327409882,0.0,0.0,0.0,0.0,0.0,0.0,0.18864392064959648,0.11521960426931421,0.1551992963730076,0.1828500689775543,0.015138499440301078
2014-04-08,0.0,0.0,0.0,0.08996410138144144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546087278100552,0.0,0.0,0.0,0.0,0.0,0.0,0.19003586868263542,0.10293284033256632,0.15953746933267557,0.1907654705036184,0.012155521957007665
2014-04-09,0.011892731218851359,0.0,0.0,0.14908583299031444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316404173574115,0.0,0.030216155089585885,0.0,0.0,0.0,0.0,0.0,0.0,0.20713228717129276,0.14068501609845757,0.13399392471225471,0.17876461980708555,0.016589015554746272
2014-04-10,0.02472147683617081,0.0,0.0,0.03712980603540695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13410565532491528,0.0,0.1073219002655938,0.0,0.0,0.0,0.0,0.0,0.0,0.1977306760704491,0.17740398355808673,0.12266463199656204,0.17909274947345602,0.019829120439359242
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359259778966816,0.0,0.0,0.0,0.0,0.0,0.0,0.19967555279765634,0.11492751562874343,0.13496725596747405,0.19805698934046168,0.016446708368982977
2014-04-12,0.10644362068200063,0.0,0.0,0.13362838493893733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011420093423815147,0.0,0.0639871745855455,0.0,0.0,0.0,0.0,0.0,0.0,0.2204148530306697,0.1530241320265815,0.12505870067871677,0.18102739530803205,0.014179597535312642
2014-04-13,0.015162839918032063,0.0,0.0,0.10962240095530718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929007244506339,0.0,0.10312652744924865,0.0,0.0,0.0,0.0,0.0,0.0,0.2228361422801057,0.1331579431798988,0.1237709078156668,0.18473716370726023,0.014685350243846707
2014-04-14,0.0,0.0,0.0,0.027098422718290424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01591112198575309,0.0,0.31126735973664654,0.0,0.0,0.0,0.0,0.0,0.0,0.21903793736987923,0.07506941500889928,0.14494219447689463,0.19155625384936825,0.015117294854268557
2014-04-15,0.013838888646994917,0.0,0.0,0.03254643515059341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01551716895406819,0.0,0.32988525268298785,0.0,0.0,0.0,0.0,0.0,0.0,0.15812219880990597,0.055634067962251614,0.1894099415943976,0.1937735287066458,0.011272517492154667
2014-04-16,0.0,0.0,0.0,0.014847097004018648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012650425343206817,0.0,0.3075287344746717,0.0,0.0,0.0,0.0,0.0,0.0,0.16520585762785392,0.15956967079362327,0.1618026708473603,0.16144300691754065,0.016952536991724682
2014-04-17,0.08078565852744385,0.0,0.0,0.08234098232466609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04085918454971967,0.0,0.10998365587235959,0.0,0.0,0.0,0.0,0.0,0.0,0.20599418733986793,0.16547962185658335,0.14305708707860967,0.15421033458002378,0.017289287870726047
2014-04-18,0.0,0.0,0.0,0.026354767582183983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238779924079867,0.0,0.0,0.0,0.0,0.0,0.0,0.12616957463864456,0.1225127657537204,0.20071457326631972,0.18144189587809734,0.01892843047304733
2014-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3366275463127688,0.0,0.0,0.0,0.0,0.0,0.0,0.09417704319319231,0.16149374653777462,0.2096174495334895,0.17153690729225277,0.02654730713052192
2014-04-20,0.03755523431571862,0.0,0.0,0.052379222204191056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011121429777786379,0.0,0.1927956704159509,0.0,0.0,0.0,0.0,0.0,0.0,0.1875860235329596,0.19365951684634572,0.14899698423266258,0.15907818802655307,0.016827730647832075
2014-04-21,0.0119891632982317,0.0,0.0,0.08994540291945922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11114487041903638,0.0,0.09457729040132767,0.0,0.0,0.0,0.0,0.0,0.0,0.20364707121397108,0.16630052198411008,0.1340544338952215,0.17290359025600702,0.01543765561263536
2014-04-22,0.015422162023231328,0.0,0.0,0.054755762135447465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05751719332539912,0.0,0.1923817367736317,0.0,0.0,0.0,0.0,0.0,0.0,0.21599452387567106,0.11943629260545373,0.14046468029539919,0.19016517786145212,0.013862471104314322
2014-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32852816331895346,0.0,0.0,0.0,0.0,0.0,0.0,0.20614900848909176,0.1161203331225764,0.15236694849953528,0.1836637287454332,0.013171817824409952
2014-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36416139752914395,0.0,0.0,0.0,0.0,0.0,0.0,0.16395165540184228,0.09299801600464018,0.20311967203951184,0.16437952701893188,0.011389732005929923
2014-04-25,0.01255740535147514,0.0,0.0,0.026850426608546613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025151879315319398,0.0,0.24810834188667996,0.0,0.0,0.0,0.0,0.0,0.0,0.1914775598564483,0.16891664174364376,0.16996560789673895,0.1388004631401938,0.018171674200954096
2014-04-26,0.10067543887605146,0.0,0.0,0.12590800885090528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240249901757854,0.0,0.06343783757099063,0.0,0.0,0.0,0.0,0.0,0.0,0.21520873540499919,0.14834876276361347,0.1441025546062895,0.1633132731434536,0.01498039860791144
2014-04-27,0.06029131051901546,0.0,0.0,0.015844264593552464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03172307901729565,0.0,0.21692666084436973,0.0,0.0,0.0,0.0,0.0,0.0,0.20659880253606686,0.14316441885275624,0.1467560740460595,0.16408441295222484,0.014610976638659262
2014-04-28,0.0,0.0,0.0,0.029509449576452084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107538372091821,0.0,0.0,0.0,0.0,0.0,0.0,0.15701069261539746,0.13873353476309938,0.17146959725919497,0.17818306423003327,0.014339824346640752
2014-04-29,0.013761526959205269,0.0,0.0,0.027126341821062622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07551025709172322,0.0,0.19477363226624111,0.0,0.0,0.0,0.0,0.0,0.0,0.18400240856288586,0.15574383456059862,0.14502695481906738,0.19330465026110347,0.010750393658112499
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28861879614157016,0.0,0.0,0.0,0.0,0.0,0.0,0.17835984648055958,0.18477499117676907,0.1308400647837502,0.21281798067776325,0.004588320739587793
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028260466876011,0.0,0.0,0.0,0.0,0.0,0.0,0.1623374590170813,0.1629188023861748,0.14845496285454243,0.21882506779142705,0.004637661263173364
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277804998021588,0.0,0.0,0.0,0.0,0.0,0.0,0.18131400261116268,0.20608474613981131,0.11991987668510921,0.20923536562166323,0.005641010920665673
2014-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29734403166317663,0.0,0.0,0.0,0.0,0.0,0.0,0.18387990534076615,0.14531968303210382,0.14149519394892318,0.22589294047088382,0.006068245544146461
2014-05-04,0.0,0.0,0.0,0.06789963350888102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685105192752173,0.0,0.0,0.0,0.0,0.0,0.0,0.12688745022815348,0.1439211813799842,0.20676055889543266,0.17382741576756544,0.012193240944765983
2014-05-05,0.22430575071126402,0.0,0.0,0.033807102061756335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09678779581201509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190617169496932,0.18771567376630074,0.19897280166834394,0.05934446211347741,0.008449244369910475
2014-05-06,0.09578369029567955,0.0,0.0,0.01139316114186899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658876264756359,0.0,0.0,0.02662316601920124,0.0,0.022451558977324076,0.0,0.0,0.0,0.0,0.0,0.0,0.19881338861925146,0.21099368835388901,0.17468534338735897,0.08403128039713914,0.00933709633265172
2014-05-07,0.0,0.0,0.0,0.036049428885744104,0.0,0.0,0.0,0.0,0.0,0.13445229583193788,0.0,0.04096384336128372,0.03796340946157701,0.0,0.0,0.06496012864401389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25032626188890816,0.2227160775404515,0.15477999714300478,0.05137245303523089,0.006416104207848094
2014-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112394750876791,0.0,0.11277007034505898,0.0,0.0,0.0,0.053703725021254874,0.0,0.04017068098954081,0.0,0.0,0.0,0.0,0.0,0.0,0.31903922723264566,0.18617343500308003,0.12580110054465013,0.04511182998202582,0.004835180004952734
2014-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025447502287699365,0.0,0.0,0.0,0.0,0.0,0.07003107357222331,0.0,0.2442467440839912,0.0,0.0,0.0,0.0,0.0,0.0,0.2907424154134543,0.15260769581829112,0.13516224203440375,0.07430982021378167,0.007452506576155371
2014-05-10,0.0,0.0,0.0,0.012207557498722486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324638420663838,0.0,0.0,0.0,0.0,0.0,0.0,0.22876751649792518,0.2089186167331272,0.14427508806622436,0.07434535359144027,0.006847446948722501
2014-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225708550488658,0.0,0.0,0.0,0.0,0.0,0.0,0.2235134448462224,0.24678617240623943,0.13425515688974912,0.06640657645448758,0.006467794354435703
2014-05-12,0.07826183348214372,0.0,0.0,0.012672925728409579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11634926431132958,0.0,0.10133896736340058,0.0,0.0,0.0,0.0,0.0,0.0,0.24296795324830614,0.24461709470558535,0.12141782705364268,0.0752731194827194,0.007101014624463058
2014-05-13,0.036325762404714974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025056144634095334,0.0,0.0,0.024839562966661375,0.0,0.0,0.0375568301418756,0.0,0.17939056328179745,0.0,0.0,0.0,0.0,0.0,0.0,0.24768684178528444,0.22994936509875175,0.12110722643015563,0.08941641701695856,0.008671286239704949
2014-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31157422579933297,0.0,0.0,0.0,0.0,0.0,0.0,0.24110928449904304,0.23712111559447546,0.12707057103074762,0.07792363426199193,0.0052011688144089465
2014-05-15,0.016967711934302642,0.0,0.0,0.039128130009739845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03849655877690437,0.0,0.2429817981645371,0.0,0.0,0.0,0.0,0.0,0.0,0.24425120575028728,0.19767106542959686,0.14770152973254003,0.06695255052578337,0.0058494496763085236
2014-05-16,0.18858457460959221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441899446952622,0.0,0.0,0.0,0.0,0.0,0.0,0.2252800206693658,0.2137910483494394,0.1565883075987537,0.06477478735707955,0.006791316720507232
2014-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30660520683854026,0.0,0.0,0.0,0.0,0.0,0.0,0.2158591484167781,0.2522902234881742,0.14296905704460958,0.07601911509274407,0.0062572491191538815
2014-05-18,0.0,0.0,0.0,0.049426085760576645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551693999490635,0.0,0.0,0.0,0.0,0.0,0.0,0.22861702963273436,0.24721933340726912,0.1289952725916184,0.0835591896700404,0.0070136889886976105
2014-05-19,0.0,0.0,0.0,0.10114951276787637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05249104285375215,0.0,0.15354056428208238,0.0,0.0,0.0,0.0,0.0,0.0,0.24729111431749354,0.2290466280373623,0.1236531213881804,0.08577172131909949,0.007056295034153399
2014-05-20,0.0,0.0,0.0,0.14181271201388834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03875221115216088,0.0,0.1290580731419208,0.0,0.0,0.0,0.0,0.0,0.0,0.2379378347821475,0.2412166066124618,0.13494446211490366,0.07155721386145726,0.004720886321059751
2014-05-21,0.0,0.0,0.0,0.09371520079439909,0.0,0.0,0.0,0.0,0.0,0.03223389288875487,0.0,0.0,0.016000342802514726,0.0,0.0,0.03046444533522551,0.0,0.17836898668434206,0.0,0.0,0.0,0.0,0.0,0.0,0.2709396531080057,0.1559328321002781,0.1630831812191867,0.052102631016165996,0.007158834051127269
2014-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140956921591884,0.0,0.0,0.0,0.0,0.0,0.0,0.22471690477390746,0.2556772531638924,0.1491600645569959,0.04993996917950188,0.0064101161665140495
2014-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31559209014778206,0.0,0.0,0.0,0.0,0.0,0.0,0.2249781460094041,0.2526291223356781,0.14831535632575554,0.05283015940245151,0.005655125778928784
