datetime,Portland_broken clouds,Portland_drizzle,Portland_dust,Portland_few clouds,Portland_fog,Portland_freezing rain,Portland_haze,Portland_heavy intensity rain,Portland_heavy snow,Portland_light intensity drizzle,Portland_light rain,Portland_light snow,Portland_mist,Portland_moderate rain,Portland_overcast clouds,Portland_proximity thunderstorm,Portland_scattered clouds,Portland_sky is clear,Portland_sleet,Portland_smoke,Portland_snow,Portland_thunderstorm,Portland_thunderstorm with light rain,Portland_very heavy rain,Portland_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-04-20,0.014965542492889792,0.0,0.0,0.012181485922671653,0.0,0.0,0.0,0.0,0.0,0.0,0.10279751183841145,0.0,0.0,0.013215087809365566,0.10697192476146238,0.0,0.024162561513604252,0.04445311077514025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21194105229778418,0.09485677719125274,0.13528349024569244,0.20145715587923155,0.037714299272493784
2014-04-21,0.06097176137125373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06965369707464514,0.0,0.0,0.0,0.1928243567925535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19611474806173598,0.11438953712345264,0.15063791827670456,0.18503160307436192,0.03037637822529257
2014-04-22,0.01193224156633607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18356460895139037,0.0,0.0,0.09622022001915594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2129280245515808,0.1790168417885866,0.11846141178953691,0.15071862777248773,0.04715802356092554
2014-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356746491045544,0.0,0.0,0.04877529523250684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22983312742207382,0.14338334323226684,0.11037664403361246,0.14994074618617484,0.0820161947888108
2014-04-24,0.025077444361466878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20029054859138987,0.0,0.0,0.05908525879385518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22523624454331156,0.14455437455004913,0.12570922937948484,0.13397475208518514,0.08607214769525738
2014-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23584969068852016,0.0,0.0,0.07227406008562949,0.015145810514786416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24030670638454676,0.10998785192879858,0.12550653533296555,0.16429972523769462,0.0366296198270584
2014-04-26,0.039585522985043455,0.0,0.0,0.012094615343802205,0.0,0.0,0.0,0.0,0.0,0.0,0.19835933744923526,0.0,0.0,0.061698890206478986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21299072847136466,0.14999851803357525,0.1179391368962595,0.15562639324655733,0.05170685736768341
2014-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24277636095128288,0.0,0.0,0.06281146431665123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23866521890174228,0.1293503015908449,0.11767144572549472,0.1482314912243666,0.06049371728961736
2014-04-28,0.03291600955509643,0.0,0.0,0.02677023681130579,0.0,0.0,0.0,0.0,0.0,0.0,0.24909515797547935,0.0,0.0,0.011266743618694647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20498265733461377,0.10037767250489883,0.12704735911884943,0.20326831425561934,0.044275848825442395
2014-04-29,0.022480703050572187,0.0,0.0,0.03921572601752082,0.0,0.0,0.0,0.0,0.0,0.0,0.013298782775056868,0.0,0.0,0.0,0.10619770043146959,0.0,0.13633366126057447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18006720668350015,0.09297921724174214,0.1529280105924384,0.23698591073743847,0.02701588148816604
2014-04-30,0.0,0.0,0.0,0.09569231834778245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09705856991379969,0.13425952980141218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091287825178875,0.07697580540690441,0.17703286433824406,0.2674771142227663,0.0423750154512034
2014-05-01,0.0,0.0,0.0,0.042525853667954194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26772601049304245,0.027254720699107324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08870411867324646,0.08607202483102427,0.20814281165162363,0.24552855816079414,0.034045901823207554
2014-05-02,0.03589136197601,0.0,0.0,0.0732913153445811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047827697770008094,0.13504691059760224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13831065518064448,0.17700045927331895,0.16950084377024907,0.20525675222431516,0.017874003863270985
2014-05-03,0.16335872522725617,0.0,0.0,0.01172322503808495,0.0,0.0,0.0,0.0,0.0,0.0,0.03588915097327472,0.0,0.0,0.0,0.04637268278999762,0.0,0.023262070212721492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18871751333232933,0.17643912271647313,0.13340906886200418,0.18781598740770133,0.033012453440157054
2014-05-04,0.02427613019816673,0.0,0.0,0.0,0.0,0.0,0.0,0.011188872934779269,0.0,0.0,0.19942338536099158,0.0,0.0,0.0478597003097106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21785350524529376,0.15799170062574366,0.12555926556015126,0.15016878587562307,0.06567865388954013
2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23640802248045936,0.0,0.012536933938437326,0.025721043521967968,0.024489543088940902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23041289277839452,0.1635258470239833,0.1349472723660822,0.1540689133535039,0.017889531448230554
2014-05-06,0.0688095587165366,0.0,0.0,0.05421334324273442,0.0,0.0,0.0,0.0,0.0,0.0,0.08163161645104092,0.0,0.0,0.011859152012766707,0.0,0.0,0.011559694999813937,0.06074842256262908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898554030905604,0.1998148959488022,0.1349704494013346,0.16242840953453366,0.024109054039247565
2014-05-07,0.0,0.0,0.0,0.026079711323871223,0.0,0.0,0.0,0.0,0.0,0.0,0.012230082966807729,0.0,0.0,0.0,0.0,0.0,0.0,0.26771115151603564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17636597553374836,0.20537567193421322,0.1341690366296469,0.16153687734134056,0.016531492754336404
2014-05-08,0.013030026102568383,0.0,0.0,0.05608693695384301,0.0,0.0,0.0,0.0,0.0,0.0,0.05512360542739705,0.0,0.10320921597845258,0.0,0.041004629022725704,0.0,0.0537295777686931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22517711620150804,0.14054379985554652,0.1465822075765034,0.15080972167900575,0.014703163433756529
2014-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011726448205193392,0.0,0.0,0.12299254714496911,0.0,0.06980851502119362,0.0707290093466051,0.0,0.013685780532327616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24856989270865815,0.17113172543188884,0.12700777467857016,0.1384234198079591,0.025924887122634913
2014-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23229520732855646,0.0,0.011722413918403583,0.03492608145825074,0.011892676896373725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24119722535477794,0.17083009043684835,0.11822202205857434,0.1587073809661543,0.02020690158206055
2014-05-11,0.011238034187743993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13361035344722197,0.0,0.0,0.0,0.0,0.0,0.0,0.14744808292157305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987283001529625,0.17793681092402192,0.13077911068229656,0.1865199874752761,0.013739320208903935
2014-05-12,0.0,0.0,0.0,0.08123529969845658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2440690584021663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16547356350032924,0.11411227750574578,0.17069629229468175,0.1965696676321407,0.02784384096647967
2014-05-13,0.0,0.0,0.0,0.017293036950495316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07221658896723737,0.2627919884036826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10385461968008168,0.10287477455453282,0.20625302528262665,0.20756809630075257,0.027147869860590975
2014-05-14,0.0,0.0,0.0,0.030648521378989563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3127259941575939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478587702519639,0.07207579265493057,0.22153839195414282,0.19577404804390117,0.0193784815584782
2014-05-15,0.09682455578504323,0.0,0.0,0.1251287699033687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012196156377577585,0.0,0.013941198040827626,0.0822290382447501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1715184190821973,0.09357849107000797,0.21806235803552543,0.171251330397451,0.015269683063251048
2014-05-16,0.060514825242592336,0.0,0.0,0.07788488492338262,0.0,0.0,0.0,0.0,0.0,0.0,0.025577309560643857,0.0,0.0,0.0,0.013788926565873652,0.0,0.12924204126026734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16292691946883917,0.1709969035248664,0.17085312386650198,0.16952064180131524,0.018694423785717444
2014-05-17,0.047595483987818175,0.0,0.0,0.07033255678305964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09348525004669417,0.0,0.07666700581840726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853457068273361,0.2018886455119762,0.1513371817479382,0.15735975803338614,0.015988411243384144
2014-05-18,0.03611944222811204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04795737905899681,0.0,0.07191358011813549,0.10908716447542659,0.0,0.0,0.02520505644532232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2292302215478849,0.1749156746529897,0.14442606056934984,0.14132521568000503,0.01982020522377729
2014-05-19,0.0,0.0,0.0,0.0158965339706227,0.0,0.0,0.0,0.0,0.0,0.0,0.15816710004377857,0.0,0.048578198158652906,0.01131147030044446,0.02437598238128741,0.0,0.04153818876186915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24551206628635172,0.14186600545438685,0.14564971117616304,0.1527058061036357,0.014398937362807533
2014-05-20,0.04082548807569723,0.0,0.0,0.0425435848391765,0.0,0.0,0.0,0.0,0.0,0.0,0.011582552747174069,0.0,0.0,0.0,0.0,0.0,0.03134328666975994,0.18289896474569903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19483249025179752,0.14945116258058402,0.16470987445212235,0.16938303816276837,0.012429557475220976
2014-05-21,0.046983818118361005,0.0,0.0,0.06189337577229092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035721373141925486,0.0,0.02277820611323902,0.1252918106544413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17868835624421128,0.17194345112184825,0.1505765356614864,0.17451254202806235,0.03161053114413395
2014-05-22,0.10262972284030757,0.0,0.0,0.13497777965149424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02260538744424199,0.02529017382478081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17311623177917165,0.17775767509862628,0.16063200608524394,0.16459023589910374,0.03840078737702981
2014-05-23,0.1186258688577126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057563948418728104,0.0,0.0,0.0,0.10432984205736277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17893894552600667,0.18273355709358272,0.1688255250366448,0.1564644803899909,0.03251783261997145
2014-05-24,0.12173590007617317,0.0,0.0,0.01429855189740604,0.0,0.0,0.0,0.0,0.0,0.0,0.010453199359903789,0.0,0.0,0.0,0.10199258813609886,0.0,0.04292065719094266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855695711115992,0.16422942305987273,0.15784229985219253,0.1741459524155534,0.026811856900257683
2014-05-25,0.08814505543979162,0.0,0.0,0.028922951906607004,0.0,0.0,0.0,0.0,0.0,0.0,0.012248920082596476,0.0,0.0,0.0,0.07909651346004859,0.0,0.03314193716184086,0.06302253720455511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20351957748365604,0.14125105410903507,0.15918929419665764,0.17533249101247653,0.01612966794273504
2014-05-26,0.05041880893717349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17441460133091755,0.0,0.0,0.0,0.024944271997451334,0.0,0.037008851769645267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918878128268313,0.15229624420456972,0.1508071493816546,0.16533013636497665,0.05289212318678014
2014-05-27,0.0849648047001465,0.0,0.0,0.04427870401781581,0.0,0.0,0.0,0.022215763931396796,0.0,0.0,0.02825768560520865,0.0,0.0,0.0,0.0,0.0,0.06432228786339601,0.02597265062644229,0.0,0.0,0.0,0.0,0.0,0.02234091644382105,0.0,0.15251323450192344,0.19165635255850352,0.14843390501972825,0.17666552117900336,0.03837817355261432
2014-05-28,0.02660285769886675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404345455706346,0.0,0.0,0.09550086453287328,0.013098784918418623,0.0,0.014787580487524177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19435907116377685,0.1616161363905692,0.13447418646302498,0.1753188135873294,0.04380715918698213
2014-05-29,0.12261828256999086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12137873545865756,0.0,0.0,0.0,0.06690834760292268,0.0,0.011107601614469878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242722945700368,0.05350535854166364,0.15380020998185992,0.20382537001298207,0.024133148517085357
2014-05-30,0.014970818234663766,0.0,0.0,0.17742750327045642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07312597940780914,0.022503196298816048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17050715078038992,0.18976904035611322,0.14257151543310637,0.1647714308485957,0.044353365370049413
2014-05-31,0.03374130913416451,0.0,0.0,0.17033220125401397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955807013965454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17002024778652958,0.1708629070798181,0.1594329849163633,0.16351493543080287,0.042537344258653104
2014-06-01,0.0,0.0,0.0,0.054985725227142034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03415560024231407,0.19638891049747997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18251570329998876,0.19050133306009187,0.14854224165685245,0.16258950333922403,0.030320982676906857
2014-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011449646530776817,0.0,0.0,0.2888934628454535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19668433532475285,0.16695684584265524,0.16661544698359776,0.15315595083565492,0.016244311637108967
2014-06-03,0.0,0.0,0.0,0.07548848094942777,0.0,0.0,0.0,0.0,0.0,0.0,0.02372286624269986,0.0,0.0,0.0,0.0,0.0,0.012057753063453969,0.18386974572466688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1997673433714268,0.17988975480789837,0.15107443089729947,0.159199875883636,0.014929749059490917
2014-06-04,0.0,0.0,0.0,0.0266239597433255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03649007736523094,0.23478742153347196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19760785950675894,0.16570366704418119,0.15014808774508667,0.1731773799884275,0.015461547073517372
2014-06-05,0.010838776353594488,0.0,0.0,0.011850272192148908,0.0,0.0,0.0,0.0,0.0,0.0,0.01174842587633837,0.0,0.0,0.0,0.0,0.0,0.0,0.2611628182045504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1798242462358093,0.1863835729745449,0.1537096472405768,0.17082254520131612,0.013659695721120703
2014-06-06,0.0,0.0,0.0,0.03830184806698178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26704504810791624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16167756972067007,0.18409950424594446,0.16692561698958508,0.17236346822538914,0.009586944643513257
2014-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32286773795022233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817800401031544,0.11377900237617229,0.18160445696774763,0.18562768580443623,0.01434107679826709
2014-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011268429034124146,0.0,0.013463460731349146,0.2763268325657819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18687201150440105,0.14862356294844567,0.17365354265468713,0.17873760435014144,0.011054556211069605
2014-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052138122251018604,0.2412690870333606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18290652097407936,0.16916564144186064,0.16604938280065257,0.1705648367818984,0.01790640871712975
2014-06-10,0.0,0.0,0.0,0.1376027530133747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05729313656884897,0.07868346311114777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14775921357052632,0.222094597925115,0.14503952778869364,0.17045294272628372,0.041074365296009906
2014-06-11,0.0,0.0,0.0,0.05966272867417186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06458659405164607,0.17070387007944435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17679949308179757,0.17888125662604623,0.16404166127902856,0.166721098043344,0.01860329816452139
2014-06-12,0.04785146640284239,0.0,0.0,0.06757755746480164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03429046278460204,0.012136062942237192,0.0,0.07148654316319915,0.05956851963092741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1798900856281699,0.18619267960975647,0.16185146845815887,0.15706831941840738,0.022086834496897637
2014-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08148275017889965,0.0,0.011912506724831204,0.15564118850718248,0.03392498346609819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23711149751685845,0.15983197444075117,0.1332951259017642,0.1628176906335456,0.023982282630069116
2014-06-14,0.022187771285446124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09277745622961824,0.0,0.0,0.0,0.17059962832322859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19463907380381062,0.18924221627068194,0.1368517788857507,0.18059811729947506,0.013103957901988783
2014-06-15,0.04541825406394498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375841662918792,0.0,0.011247740359239894,0.022400283190877262,0.08944578563805798,0.0,0.023523516014200215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21945475958665558,0.18115401579445833,0.13758938929186873,0.16130244450523232,0.014705394926276824
2014-06-16,0.02163009850263864,0.0,0.0,0.011504954221057087,0.0,0.0,0.0,0.0,0.0,0.0,0.14823106835200608,0.0,0.0,0.06516472231322722,0.0,0.0,0.011382345419691187,0.011344170599545537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2355363157436363,0.20183026054089806,0.11362128400103007,0.16002555559476508,0.019729224711504786
2014-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652560792192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24374057672528723,0.18387142810530022,0.11149316234698396,0.1828880973357104,0.012750656267419827
2014-06-18,0.10141778613794394,0.0,0.0,0.03390654388054747,0.0,0.0,0.0,0.0,0.0,0.0,0.032755378683714725,0.0,0.0,0.0,0.023125137787235156,0.0,0.03351068008999409,0.04535406046615271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21529424289502538,0.19540942019797394,0.12502368597549965,0.17831661758911366,0.015886446296799302
2014-06-19,0.0,0.0,0.0,0.10915850192275067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807775120651305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842879134845231,0.17813594862860738,0.1549850788643015,0.18004288980438335,0.012612155230303443
2014-06-20,0.011328782425104836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15363640872398468,0.0,0.021458217659035512,0.0,0.0,0.0,0.0232477969743986,0.060099332893410455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751306350917783,0.21093653570716522,0.14888787232408252,0.17388757918193284,0.021386839019107068
2014-06-21,0.0,0.0,0.0,0.10488394808487027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02299156307301048,0.1630143517843426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16284194691087095,0.19002440243971022,0.14830119160050015,0.18874343948093453,0.019199156625760824
2014-06-22,0.0,0.0,0.0,0.10474791164743581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02241076752526298,0.14758110355047768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685216872584863,0.21385793877703632,0.1468179332461209,0.18577146687051602,0.011960709657301673
2014-06-23,0.11239187677873123,0.0,0.0,0.022446558091270274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09602829344102844,0.06235805675097907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15120984712581353,0.18826579209765182,0.174389656007237,0.17842248463295463,0.014487435074334093
2014-06-24,0.17975909934928505,0.0,0.0,0.01117488437795966,0.0,0.0,0.0,0.0,0.0,0.0,0.01297655485190794,0.0,0.0,0.0,0.011451739100514509,0.0,0.045742283506704486,0.02189989465658614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16147926557982553,0.18015252489726244,0.1619358364089833,0.19846457559555594,0.014963341675415048
2014-06-25,0.09293151322204517,0.0,0.0,0.034954358269776754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044596497251794716,0.0,0.0,0.10400474024664591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19010496052178935,0.19209535102975175,0.16182923926372952,0.166722502832284,0.01276083736218285
2014-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342436323923675,0.0,0.0,0.07939715799186023,0.0,0.034795856934709234,0.12286968977781661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24305775993232157,0.17849853358559575,0.15041767974263,0.14352000424803915,0.013199685394660004
2014-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032662470997399905,0.0,0.0,0.12506159014380017,0.0,0.0,0.12405577871928092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25186401710033346,0.14327122602121098,0.1520051537764021,0.15485878693143015,0.016220976310142295
2014-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19364973052170834,0.0,0.0,0.0772631631460069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23682874738888451,0.16405941948821104,0.143569554626388,0.16408098883308905,0.020548395995712187
2014-06-29,0.15357949048542127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046005769241809484,0.0,0.0,0.0,0.06890214992171102,0.0,0.010564817843422338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21184278190017347,0.15896758156942706,0.15286855615090075,0.18407276446944712,0.013196088417687518
2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012931606228427353,0.2903196234590361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19588994435344875,0.10459433322995076,0.16777935175646488,0.21586310328436062,0.012622037688311515
2014-07-01,0.0,0.0,0.0,0.036576468081212225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925243916158252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11276377859824853,0.12653263362117959,0.2222516526180125,0.1833640835686635,0.02598699189685851
2014-07-02,0.07052981364406603,0.0,0.0,0.13135998828768647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03593623124188586,0.0,0.05180384439975372,0.012367232256091194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15508139534217144,0.16429979176985288,0.21302044482056146,0.1493751016617565,0.016226156576174506
2014-07-03,0.024380218921299757,0.0,0.0,0.04267462693302949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013408336948157344,0.0,0.014077373795508186,0.20657587291390367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17190332535916497,0.1581015944461426,0.18406558407761442,0.17420709625609396,0.01060597034908566
2014-07-04,0.13988473357030679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09422913552984413,0.06670292811240283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17324052433381212,0.1644205356348551,0.17479406059845337,0.17479119170982993,0.01193689051049576
2014-07-05,0.024311577074986167,0.0,0.0,0.07952425702825597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06031878885844591,0.14347473894194232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679845167342342,0.14436810204165607,0.19560193189174532,0.17523859590692725,0.009177491521806747
2014-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30317416960904825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15980148087707655,0.1456985655468522,0.2051900955513364,0.17617655499352367,0.009959133422162975
2014-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31065198517316445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19095335643914527,0.10075316308616812,0.21707223810924683,0.1745781632148091,0.005991093977466215
2014-07-08,0.0,0.0,0.0,0.05143258156588545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516202915780074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18885779941679334,0.12347585543488028,0.20881211452190937,0.16274020629415328,0.013061151188370895
