datetime,New York_broken clouds,New York_drizzle,New York_dust,New York_few clouds,New York_fog,New York_freezing rain,New York_haze,New York_heavy intensity drizzle,New York_heavy intensity rain,New York_heavy snow,New York_heavy thunderstorm,New York_light intensity drizzle,New York_light intensity shower rain,New York_light rain,New York_light rain and snow,New York_light snow,New York_mist,New York_moderate rain,New York_overcast clouds,New York_proximity thunderstorm,New York_proximity thunderstorm with drizzle,New York_proximity thunderstorm with rain,New York_sand,New York_sand/dust whirls,New York_scattered clouds,New York_shower rain,New York_sky is clear,New York_smoke,New York_snow,New York_squalls,New York_thunderstorm,New York_thunderstorm with heavy rain,New York_thunderstorm with light drizzle,New York_thunderstorm with light rain,New York_thunderstorm with rain,New York_very heavy rain,New York_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-05-13,0.07385465077498264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024381235239477828,0.0,0.0,0.04655424841069015,0.02176591413729755,0.0,0.0,0.0,0.0,0.0,0.0,0.04947545488816627,0.0,0.07294104414137738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18048003377025765,0.12345060132411491,0.20245553115768475,0.18680927029406613,0.017832015861884758
2014-05-14,0.011762050982504532,0.0,0.0,0.07404902338245406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04859585349380258,0.0,0.0,0.0,0.0,0.1082122320557526,0.0,0.0,0.0,0.0,0.0,0.04956632588631138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058478745450805,0.1023969025242426,0.17809399208410473,0.2045299087053414,0.016945836340405567
2014-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.02280386236849895,0.011888636359016437,0.0,0.0,0.0,0.06732044609416311,0.0,0.06752183215456643,0.0,0.0,0.08908104418250096,0.0,0.01129864203096542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248661188682145,0.10810168797550873,0.17969043573933918,0.18018319840553612,0.013449026007759615
2014-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.053655219229288925,0.0,0.0,0.0,0.0,0.0,0.0,0.010443767147850799,0.0,0.0,0.2005345419600907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510617931873967,0.1181819473961654,0.18292750217204365,0.15481133299334401,0.028383895913819773
2014-05-17,0.0,0.0,0.0,0.011870351952688098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17713501383792693,0.0,0.0,0.056894449945923624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021440849903861987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20251929691725767,0.18720517439968498,0.17428585615120087,0.1544521931540396,0.014196813737416191
2014-05-18,0.03820135869045996,0.0,0.0,0.011666256407436201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13034106708068838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526035597844512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15628481825663493,0.1820115741975377,0.17826616727036582,0.18322537996634247,0.014743022152089459
2014-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08988808358974308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048861802958218986,0.0,0.12605986430969618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011072505668408427,0.0,0.1181442900430869,0.2249721800547431,0.17334034052107963,0.1803483542929377,0.02731257856208596
2014-05-20,0.0,0.0,0.0,0.047212871617765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10710652077782785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291961054490966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11069360089107509,0.21643531869473745,0.19294404423596592,0.17657848979819743,0.019833048535334578
2014-05-21,0.10747648049679052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022750502162213002,0.0,0.0,0.0,0.0,0.07379738301948194,0.0,0.0,0.0,0.0,0.0,0.08631185780654275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11430928608760281,0.2033902195266923,0.2092137000551828,0.1661681603823216,0.016582410463172267
2014-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.048342923244770124,0.0,0.0,0.0,0.0,0.034653087682913426,0.0,0.03697607603603097,0.0,0.0,0.09204737910616441,0.011954037536702175,0.024984745751444156,0.0,0.0,0.0,0.0,0.0,0.02423639454296193,0.0,0.0,0.0,0.0,0.0,0.011603051185570567,0.0,0.0,0.0,0.0,0.0,0.0,0.22467491807290765,0.13652623896816535,0.19300025111360042,0.14945915230923448,0.011541744449534345
2014-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.03459999391627092,0.0,0.0,0.0,0.0,0.010059510250205518,0.0,0.08795155722600885,0.0,0.0,0.11829208971080635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010607429887684145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22908038972380307,0.19094525344720156,0.17191979482265532,0.13831114537814926,0.008232835637215006
2014-05-24,0.03743800154458274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09044761976560928,0.0,0.0,0.08345152758357705,0.013397601166359513,0.0,0.0,0.0,0.0,0.0,0.0,0.027234219919337412,0.0,0.010193197763799016,0.0,0.0,0.0,0.010317692581684313,0.0,0.0,0.0,0.0,0.0,0.0,0.2237508472818025,0.15834865501739556,0.17648372277121782,0.15730895060511768,0.011627963999517085
2014-05-25,0.03538448114611297,0.0,0.0,0.01087692131565759,0.07519472417295024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10512837790319812,0.0,0.0,0.020937384174505136,0.011942450326133483,0.0,0.0,0.0,0.0,0.0,0.0,0.025683608509066164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17206411931024782,0.14467938096042432,0.19753187568473282,0.17974503944153208,0.020831637055439264
2014-05-26,0.21084392938851793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011568268666537073,0.0,0.0,0.0,0.0,0.02602484615359431,0.0,0.0,0.0,0.0,0.011739815908934637,0.0,0.0,0.0,0.0,0.0,0.02364198320687325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10438605747556895,0.17831509954322564,0.21161027241990438,0.17521525505837396,0.04665447217846985
2014-05-27,0.15406761869766813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068358667566384,0.0,0.0,0.0,0.0,0.04591085756780161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013218361197673861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10943111426673693,0.1912430453701928,0.2225129160630062,0.15850659137534126,0.04131045765630923
2014-05-28,0.05443083141173504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084486027627555,0.0,0.0,0.0,0.0,0.1856482355455027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21188514377912374,0.08912105978222774,0.19057583289730554,0.168299530086931,0.04919450622089864
2014-05-29,0.09075609694141044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141484557912427,0.0,0.0,0.0,0.0,0.12831122121998909,0.0,0.0,0.0,0.0,0.0,0.07692637365388978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1830524838778298,0.06400214709617118,0.18787864585311068,0.2111055131847975,0.04381906238155881
2014-05-30,0.18517504891827563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012027740147156634,0.0,0.0,0.0,0.0,0.026388052933963808,0.0,0.0,0.0,0.0,0.04127490481090067,0.0,0.0,0.0,0.0,0.0,0.05641644652837304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585062427898933,0.08211157221081704,0.21193409928004078,0.2080024631944862,0.01816342918609291
2014-05-31,0.013628897987432631,0.0,0.0,0.08496602990361939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058829256128739,0.0,0.0,0.0,0.012670578990887166,0.0,0.0,0.0,0.0,0.0,0.0,0.06927296849482054,0.0,0.04436090673056198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416741812486405,0.10636501845944839,0.19878937201832655,0.19486246305165134,0.06282129055332411
2014-06-01,0.061053842453717914,0.0,0.0,0.037537201110201146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022473389466158625,0.0,0.0,0.0112591394165312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011202796421243687,0.0,0.14952812121083356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1556192241546788,0.13252434197204552,0.1964806859881789,0.20735600242740201,0.014965255379008634
2014-06-02,0.0,0.0,0.0,0.03627192007641461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011036373864137312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23843460760137836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13226015997669519,0.17203333447967048,0.20433771888553354,0.18957528108476476,0.016050604031405773
2014-06-03,0.0,0.0,0.0,0.0,0.01056674318121553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024198925886156197,0.0,0.0,0.01076362192212861,0.0,0.02310317061606167,0.0,0.0,0.0,0.0,0.0,0.02280276562977095,0.0,0.17501195609440257,0.0,0.0,0.0,0.010870400960748794,0.0,0.0,0.0,0.0,0.0,0.0,0.1685035398616125,0.16142481920660504,0.21352098877630274,0.16132693272499707,0.017906135139998326
2014-06-04,0.01118843609659217,0.0,0.0,0.01209046801835099,0.04746397795561157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04733214790558765,0.0,0.0,0.06942108024004125,0.010377159795307341,0.0,0.0,0.0,0.0,0.0,0.0,0.048632660843554755,0.0,0.03554114322391655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21855619163452303,0.13501525162887038,0.20855570328725678,0.14796006545755258,0.007865713912834962
2014-06-05,0.023939759028921453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11360039411733319,0.0,0.0,0.09704868623033018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047490199119914034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2310929257940109,0.13668657018796818,0.19979576806266763,0.13544536213719707,0.014900335321657373
2014-06-06,0.0,0.0,0.0,0.022244407512963835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12333586819537244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011368914052398128,0.0,0.11225117668173697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15599819529351702,0.22179611427856397,0.19095136270637844,0.14493308964275414,0.01712087163631506
2014-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04391114504851736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2291553052471318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14389739025762555,0.21365950488097593,0.20019372588998333,0.15766902839325037,0.011513900282515645
2014-06-08,0.0,0.0,0.0,0.11959402624045706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011662206480614364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15223782761963592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16166711801834108,0.16499659393899932,0.21707412416397678,0.16193023260134434,0.010837870936631104
2014-06-09,0.025325542308222666,0.0,0.0,0.026271697905405622,0.0,0.0,0.011463487950322189,0.0,0.022782036888525425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1510696997928938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03788136677293758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122805520050882,0.0,0.21069984221049473,0.12163957069933189,0.20335475538207237,0.16543478076467388,0.01179666732003161
2014-06-10,0.011831487498585905,0.0,0.0,0.0,0.07081872104265316,0.0,0.09481636180998775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1064566855177177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258806654283488,0.06772852118160973,0.20449409275927974,0.17134203452154384,0.01370544138513418
2014-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.035412242270634324,0.0,0.0,0.0,0.0,0.0,0.0,0.1053751922673094,0.0,0.0,0.08114549849089348,0.011924737980778845,0.022334840215284812,0.0,0.0,0.0,0.0,0.0,0.02344502216021968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2488068502008101,0.08292021221465128,0.19705724919561837,0.1756677659979806,0.015910389005819158
2014-06-12,0.0,0.03520533421431827,0.0,0.0,0.0,0.0,0.024879257827290748,0.0,0.0,0.0,0.0,0.0,0.0,0.03475617062751962,0.0,0.0,0.10310249463998539,0.01289309464548316,0.0665576128848368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534228291766271,0.09616031362388074,0.18536831441900473,0.1696854593315137,0.017969118609539744
2014-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0811852999391737,0.0,0.011611454812095098,0.0,0.0,0.0,0.0,0.05001128211606589,0.0,0.0,0.1334402981922208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011264795507654655,0.0,0.0,0.0,0.0,0.0,0.2602023698131604,0.08829818855955869,0.20699871038450354,0.1547128387643317,0.013116527320117177
2014-06-14,0.0,0.0,0.0,0.0,0.02051753155947097,0.0,0.029974615163148154,0.0,0.0,0.0,0.0,0.0,0.0,0.04218735090095849,0.0,0.0,0.04363351127344511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010561879170025953,0.0,0.10800440502501656,0.0,0.0,0.0,0.0,0.01142018217267817,0.0,0.0,0.0,0.0,0.0,0.20503512108118557,0.17596426978432755,0.19257347114068368,0.14337285234471445,0.016754810384345332
2014-06-15,0.0,0.0,0.0,0.010862840212519058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025594401983369045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22664049337547884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492505656896922,0.2186797613122038,0.1850589656267155,0.16243807117625206,0.021474900623769538
2014-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010560771972127077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26740230440679913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161193552144025,0.16429418158993433,0.20624129249641232,0.17686954281178144,0.013438354578920684
2014-06-17,0.0807798970023194,0.0,0.0,0.03660357320562363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022483076468638268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02313055564488978,0.0,0.11571546481983168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17379219280365574,0.14782100248359187,0.22154884411106188,0.1679516448149616,0.010173748645426155
2014-06-18,0.022574304251047034,0.0,0.08660530013883284,0.03479243048749001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01100678145837,0.0,0.11644975085777025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14789046089113897,0.18300216734358452,0.23143168583260743,0.1489322371621293,0.017314881577029585
2014-06-19,0.0,0.0,0.0,0.05255689436383814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048570484030064774,0.0,0.09441363120811186,0.0,0.0,0.02303598809471095,0.010665146786141026,0.0,0.0,0.0,0.0,0.0,0.0,0.03520867995059605,0.0,0.011178643986744827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19235878231989856,0.14649923194425288,0.210712463648554,0.16203196581506,0.012768087852026946
2014-06-20,0.0,0.0,0.0,0.07078758293710163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059743659966989354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400794169856859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461394010754423,0.21205110710900202,0.20186808585783453,0.15826164024018377,0.011069105827760497
2014-06-21,0.0,0.0,0.0,0.06254319843527052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09355471335102687,0.0,0.1329572949636693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011367831616368297,0.0,0.13682023388842193,0.15805154741390728,0.219182567347707,0.17251615136745282,0.013006461616175935
2014-06-22,0.0373831238842432,0.0,0.0,0.012588174300456499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06323263596760971,0.0,0.0,0.01094797810024768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036273195629431876,0.0,0.12999262051388785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18303617451855694,0.1371768216046739,0.21020647592956543,0.16817122891742234,0.010991570633904565
2014-06-23,0.11148453919760799,0.0,0.0,0.04857012086934399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012060930069007991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034745377523115184,0.0,0.08121538955602943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707770480001387,0.129103640062149,0.2138186979016287,0.18081265164578483,0.017411605175194154
2014-06-24,0.012290366809686521,0.0,0.0,0.1414396697408846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02326952407347709,0.0,0.0,0.0,0.0,0.011552739114695494,0.0,0.0,0.0,0.0,0.0,0.011917621670290155,0.0,0.07215923950427848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012263684621157867,0.0,0.17206671311932606,0.12983197114963138,0.2160443509365758,0.18243342635185264,0.014730692908143906
2014-06-25,0.034420390993318166,0.0,0.0,0.0,0.0,0.0,0.011062901365446942,0.0,0.0,0.0,0.0,0.0,0.0,0.03413080356193789,0.0,0.0,0.035130898942343884,0.04460118916476211,0.04646313247285331,0.0,0.0,0.0,0.0,0.0,0.012298034704078522,0.0,0.05506047986128899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20444534911973652,0.13364315896337955,0.21312317063261468,0.16097655369749064,0.014643936520748758
2014-06-26,0.0,0.0,0.0,0.03119441820950993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12832925367736334,0.0,0.0,0.0331300265566146,0.0,0.0,0.0,0.0,0.010103685894436177,0.0,0.0,0.031331991761846444,0.0,0.010257706751300354,0.0,0.0,0.0,0.011815546278387571,0.0,0.0,0.0,0.0,0.0,0.0,0.21161620113688615,0.17853101159356907,0.2038192728089556,0.13770729754699715,0.012163587784133637
2014-06-27,0.05166869050429498,0.0,0.0,0.07563452697317558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058009664151303,0.0,0.0,0.0,0.0,0.0,0.0958515447373074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1803981243785389,0.09839089411627479,0.22956470352452307,0.18567275720218,0.012238661922192279
2014-06-28,0.0,0.0,0.0,0.07647225969612359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02299470645483732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707763905291996,0.0,0.11313617872626937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13481854810373314,0.14812894359986942,0.22105095590313117,0.19989847598310026,0.01272354100373615
2014-06-29,0.03530927378648918,0.0,0.0,0.059401695859154786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10467944870414497,0.0,0.07725834329964128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1470403821761833,0.15555488055527136,0.21430270300084422,0.1944097756704466,0.012043496947824306
2014-06-30,0.08124041263860665,0.0,0.0,0.03321091472292425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047030587127632334,0.0,0.11574224655763143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15697058481172357,0.15159117081697182,0.21708101951822192,0.17898519155732817,0.01814787224895982
2014-07-01,0.09127881666762888,0.0,0.0,0.07778095080287366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044743342611286624,0.0,0.056073986134037225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778356481172343,0.14564991448531156,0.222196024875884,0.1583883426020953,0.02605297370364842
2014-07-02,0.011762825336609406,0.0,0.0,0.021686764883393477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011350638406237354,0.0,0.0,0.02082833799282341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678453328814751,0.0,0.13411543718304092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18038641169579994,0.142335164282654,0.226767173903614,0.15209659866221203,0.030825314772140334
2014-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03432001856627304,0.0,0.0,0.16122548933057565,0.022718728323443016,0.0,0.0,0.0,0.0,0.0,0.0,0.03470286556848452,0.0,0.0,0.0,0.0,0.0,0.01053384663873017,0.0,0.0,0.0,0.0,0.0,0.0,0.21064494154744737,0.13722517916329088,0.2144832170993013,0.15666129144644134,0.01748442231601275
2014-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.02077830725633111,0.0,0.06263159658701645,0.0,0.0,0.0,0.0,0.08045587115715112,0.0,0.0,0.054856902173678744,0.02002879813528746,0.020314489045611204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22149688503277684,0.14457053434345407,0.19258413523475235,0.15630018933699055,0.025982291696950113
2014-07-05,0.01032685958402838,0.0,0.0,0.06687773903382792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03073183124034949,0.0,0.0,0.0,0.0,0.0,0.0,0.03259907994031832,0.0,0.12064688395975998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037465335231676,0.21736687037166702,0.19473059074081764,0.16813930817098932,0.04820618360592512
2014-07-06,0.02330930943740082,0.0,0.0,0.04612293467278295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010635559488923814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10730195705299657,0.0,0.08442720163660566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114578603947516,0.1746032261919819,0.21342474520862595,0.17184155111055985,0.037187729160647325
2014-07-07,0.13400285255191485,0.0,0.0,0.01148331281290667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022076259845123746,0.0,0.0,0.0,0.0,0.0,0.10096237806011733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294755741199868,0.16558007878785166,0.22262322547111732,0.15042007551617703,0.06337624283480454
2014-07-08,0.1240005180966857,0.0,0.0,0.01215927782092731,0.01164383260397657,0.0,0.010993211893367964,0.0,0.0,0.0,0.0,0.0,0.0,0.022017616996390366,0.0,0.0,0.03180334130184198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033953374496629246,0.0,0.011162524475358688,0.0,0.0,0.0,0.010373441358931935,0.0,0.0,0.0,0.0,0.0,0.0,0.13809812190966397,0.1660481186469339,0.22961660447588192,0.1430362636134808,0.055093752309929654
2014-07-09,0.13640299003871312,0.0,0.0,0.022171949113814912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010762930943108465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792873701902067,0.0,0.02203222060607901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14793407168485675,0.16348538164567925,0.2225375995989528,0.14715547287229247,0.04958864647748253
2014-07-10,0.19140043242116186,0.0,0.02216502216781635,0.0,0.0,0.0,0.0,0.0,0.011825191641404324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010257692646159213,0.0,0.010633957519088097,0.0,0.0,0.0,0.0,0.0,0.025105262720582566,0.0,0.012689131312017965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16217242020757225,0.12242562756386045,0.22254329184426813,0.17740108295803694,0.03138088699803179
2014-07-11,0.08814089580075203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010007900065450883,0.0,0.0,0.09910748183096324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0931979248852882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16011603053471937,0.0904437644870248,0.22978091390441327,0.1959508566586291,0.033254231832759
