datetime,Las Vegas_broken clouds,Las Vegas_drizzle,Las Vegas_dust,Las Vegas_few clouds,Las Vegas_fog,Las Vegas_haze,Las Vegas_heavy intensity drizzle,Las Vegas_heavy intensity rain,Las Vegas_light intensity drizzle,Las Vegas_light intensity shower rain,Las Vegas_light rain,Las Vegas_light snow,Las Vegas_mist,Las Vegas_moderate rain,Las Vegas_overcast clouds,Las Vegas_proximity thunderstorm,Las Vegas_scattered clouds,Las Vegas_sky is clear,Las Vegas_squalls,Las Vegas_thunderstorm,Las Vegas_thunderstorm with heavy rain,Las Vegas_thunderstorm with light rain,Las Vegas_thunderstorm with rain,Las Vegas_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30810083345449163,0.0,0.0,0.0,0.0,0.0,0.0,0.0338951918495273,0.1462076942050049,0.23496919604211888,0.2276633458098498,0.050576038299404456
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210643050267529,0.0,0.0,0.0,0.0,0.0,0.0,0.02915921549224353,0.10700490659221383,0.2455059870009858,0.24393456765691265,0.05333101823089123
2015-07-29,0.0,0.0,0.0,0.050565848605709084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567752704434756,0.0,0.0,0.0,0.0,0.0,0.0,0.03749080798222711,0.14619676274764656,0.23929763522233552,0.23851287111846034,0.031160803880145777
2015-07-30,0.01361456210776482,0.0,0.0,0.03941183691053716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24986924314366224,0.0,0.0,0.0,0.0,0.0,0.0,0.05657926986961253,0.12707132844616023,0.24146232422774902,0.23847626344172293,0.0335151718527911
2015-07-31,0.012073007771550908,0.0,0.0,0.036843689193347684,0.0,0.0,0.0,0.0,0.0,0.0,0.01146670602573187,0.0,0.0,0.0,0.0,0.011205508957009074,0.02649788390406523,0.20626645899825538,0.0,0.0,0.0,0.0,0.0,0.0,0.07252739837403582,0.10071901615352409,0.24369245575481416,0.24023043599426838,0.038477438873397385
2015-08-01,0.011211668561983475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022911407306271805,0.0,0.0,0.0,0.0,0.042231483900823714,0.011452523221482358,0.14671349886254317,0.0,0.021683014338429896,0.0,0.009935731206294842,0.010081551429135905,0.0,0.1070596874032564,0.14169651070551983,0.2063569432873771,0.21585445626507196,0.05281152351180948
2015-08-02,0.0,0.0,0.0,0.03488059114514156,0.0,0.0,0.0,0.0,0.0,0.0,0.013327361874571342,0.0,0.0,0.0,0.0,0.0,0.0,0.2382995718541583,0.0,0.0,0.0,0.0,0.0,0.0,0.10010408919944898,0.1570220673437883,0.20732883984231779,0.22018732694777596,0.028850151792797787
2015-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064039261604908,0.0,0.0,0.0,0.0,0.0,0.0,0.05313533773505933,0.1334754128840651,0.24421706516687045,0.22919774109887145,0.033570516954642894
2015-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30790433248682203,0.0,0.0,0.0,0.0,0.0,0.0,0.03414245938619167,0.1335234091952167,0.2429942886021024,0.23181068393986884,0.049624826389798364
2015-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011132911291983287,0.2768568659896281,0.0,0.0,0.0,0.0,0.0,0.0,0.02639782700749644,0.17690793289767046,0.23338726537503315,0.2192299342925006,0.05718717260433364
2015-08-06,0.011352537305126947,0.0,0.0,0.010693468833783746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2671449619070148,0.0,0.0,0.0,0.0,0.0,0.0,0.03375638167473575,0.17712051708200263,0.230889484393899,0.21868393875899128,0.05035871004444584
2015-08-07,0.014531470696600095,0.0,0.0,0.08498147556338746,0.0,0.0,0.0,0.0,0.024710685059051034,0.0,0.04609278398359592,0.0,0.0,0.0,0.0,0.05452835626802366,0.0,0.06344227812849702,0.0,0.0,0.0,0.0,0.0,0.0,0.127264014483864,0.10702375670650345,0.20132450107625666,0.21831538275005666,0.05778529528416403
2015-08-08,0.0,0.0,0.0,0.011877220462229082,0.0,0.014439806105666038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287438863295765,0.0,0.0,0.0,0.0,0.0,0.0,0.05898217504355983,0.12485304464807305,0.23117237751814557,0.23420958532484404,0.03702692760171739
2015-08-09,0.0,0.0,0.0,0.012395646702347057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05575595085399764,0.24874993966044182,0.0,0.0,0.0,0.0,0.0,0.0,0.03519317912816689,0.13971858570560733,0.23392399525060248,0.24106949689144352,0.03612597073474047
2015-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019356119992815,0.0,0.0,0.0,0.0,0.0,0.0,0.053844991483278516,0.13135065243549657,0.233413499341241,0.22943794849508461,0.05001729624561779
2015-08-11,0.03789041699125351,0.0,0.0,0.026835022781421882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024994052715321208,0.2178292705340682,0.0,0.0,0.0,0.0,0.0,0.0,0.04992593753484801,0.11854976726664933,0.24132755411975002,0.23201953376952897,0.05062844428715887
2015-08-12,0.012265277310529841,0.0,0.0,0.011989945761604443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013582391467780128,0.0,0.03578471015272121,0.2279275032859972,0.0,0.0,0.0,0.0,0.0,0.0,0.10315098711689807,0.057741264536296216,0.22669792841177427,0.23699811598211026,0.07386187597428832
2015-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025333175926042773,0.23630983062988342,0.0,0.0225329195414132,0.0,0.013784655539595491,0.0,0.0,0.08580038977560994,0.09426098029257722,0.2343817613720802,0.23460962672500255,0.05298666019779519
2015-08-14,0.0,0.0,0.0,0.010951952170340685,0.0,0.0,0.0,0.0,0.0,0.0,0.012295701029047978,0.0,0.0,0.013698664375624238,0.0,0.023145855045953293,0.0,0.1798488894063686,0.0,0.048398427006558616,0.0,0.0,0.0,0.0,0.11835759424907268,0.12961766821890333,0.21037169436660164,0.2256487241848143,0.02766482994671463
2015-08-15,0.011157811107811619,0.0,0.0,0.012872250753705327,0.0,0.0,0.0,0.0,0.0,0.0,0.01086403261160787,0.0,0.0,0.0,0.0,0.0,0.0,0.24999316054120815,0.0,0.0,0.0,0.0,0.0,0.0,0.12213420149939475,0.12544348722799595,0.21702842760910387,0.22169729453235235,0.02880933411682007
2015-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893308643760011,0.0,0.0,0.0,0.0,0.0,0.0,0.04525764397975506,0.17733056895549668,0.24002888535578834,0.21925297431512616,0.028799063017832627
2015-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29494530955407144,0.0,0.0,0.0,0.0,0.0,0.0,0.0296025588728302,0.1628838968422265,0.24482376807920045,0.21855986859931106,0.049184598052360334
2015-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089782319466135,0.0,0.0,0.0,0.0,0.0,0.0,0.04144435587981522,0.13349085404035396,0.25612320595910315,0.22728375783117258,0.03267959434294164
2015-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31617294151986125,0.0,0.0,0.0,0.0,0.0,0.0,0.03395903844732581,0.11351905264880828,0.2585973797695594,0.2322378581867326,0.04551372942771265
2015-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2981187399387453,0.0,0.0,0.0,0.0,0.0,0.0,0.0323071381248155,0.1342859936855064,0.24383447758797816,0.2176018807736693,0.07385176988928528
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.01157559318732196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27039991104621075,0.0,0.0,0.0,0.0,0.0,0.0,0.06505122229841903,0.12694735048622394,0.22715124537349649,0.2074723452549405,0.09140233235338739
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28661207527031374,0.0,0.0,0.0,0.0,0.0,0.0,0.0646485547101736,0.1299312090144443,0.2264290008814542,0.21400427999864846,0.07837488012496571
2015-08-23,0.0,0.0,0.0,0.012367585702487326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2911025181397385,0.0,0.0,0.0,0.0,0.0,0.0,0.0541866511059404,0.12200921837757646,0.2401341336557868,0.2320450552222888,0.048154837796181744
2015-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3051291262791243,0.0,0.0,0.0,0.0,0.0,0.0,0.04184945124804926,0.14217676401702803,0.2410166548859022,0.2354488251567558,0.034379178413140386
2015-08-25,0.012453726121047259,0.0,0.0,0.036930415693445844,0.0,0.0,0.0,0.0,0.0,0.0,0.014489684714123506,0.0,0.0,0.0,0.0,0.0,0.02348593163879245,0.21557305337689114,0.0,0.0,0.0,0.0,0.0,0.0,0.04595378186767258,0.14307640404264835,0.24019270732006337,0.23384118948474222,0.03400310574057327
2015-08-26,0.0,0.0,0.0,0.05021357488576761,0.0,0.02326570710254718,0.0,0.0,0.011766571667618802,0.0,0.011436018528597297,0.0,0.0,0.0,0.0,0.0,0.022623361295617022,0.17244278063765486,0.0,0.0,0.0,0.0,0.0,0.0,0.10927622894816291,0.11226342812801253,0.21585999267726488,0.22996469924819227,0.040887636880564585
2015-08-27,0.0,0.0,0.0,0.012703123685811097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014156356791018844,0.0,0.2880860143366974,0.0,0.0,0.0,0.0,0.0,0.0,0.09017903473133278,0.05495120750671544,0.23796409162967905,0.24977447501574668,0.052185696302998706
2015-08-28,0.0,0.0,0.0,0.027264636672278224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932339554039501,0.0,0.0,0.0,0.0,0.0,0.0,0.08298707945215011,0.07487100659123298,0.2496444076397317,0.2491552236986748,0.022843690541982143
2015-08-29,0.012112942156744884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348408258711643,0.2511015439671506,0.0,0.0,0.0,0.0,0.0,0.0,0.061442821140326,0.14032720612153024,0.24067370257166207,0.22652244333639424,0.03297851483502769
2015-08-30,0.0,0.0,0.0,0.03591398451908769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580344882321151,0.0,0.0,0.0,0.0,0.0,0.0,0.03696916121225141,0.16891553900110243,0.23188323931723542,0.2251824773828044,0.04310111033540356
2015-08-31,0.0,0.0,0.0,0.012530583777139977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27482995270582977,0.0,0.0,0.0,0.0,0.0,0.0,0.0463141519213576,0.18514127116260523,0.21897441185921937,0.21419261490832595,0.04801701366552211
2015-09-01,0.0,0.0,0.0,0.023724014736749007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26166896340599277,0.0,0.0,0.0,0.0,0.0,0.0,0.06167515979631413,0.16325720307830938,0.20989956571466795,0.21944157940138734,0.0603335138665794
2015-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011433648772106985,0.277053519825627,0.0,0.0,0.0,0.0,0.0,0.0,0.07427355648600353,0.13841081320154522,0.21301858088105022,0.22460457278135074,0.06120530805231628
2015-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919412431829243,0.0,0.0,0.0,0.0,0.0,0.0,0.04502147836784718,0.14812163016765287,0.21800045467716955,0.21804430573544423,0.07887088786896186
2015-09-04,0.011139090515744488,0.0,0.0,0.02339316830923281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24988214795998287,0.0,0.0,0.0,0.0,0.0,0.0,0.06539709767772842,0.13707632692206376,0.2070234707327271,0.20764767238675477,0.09844102549576582
2015-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286304109944374,0.0,0.0,0.0,0.0,0.0,0.0,0.04824437962148145,0.16358078211026564,0.2021933826879803,0.21252112435919093,0.08715622127670762
2015-09-06,0.011329314531246163,0.0,0.0,0.03880312543349284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011823967291165997,0.24130402647586843,0.0,0.0,0.0,0.0,0.0,0.0,0.06454512284553778,0.1458998353870347,0.20803499647489196,0.23338726681189548,0.044872344748866665
2015-09-07,0.0,0.0,0.0,0.011194123635501934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035005962759728816,0.23789998253585357,0.0,0.0,0.0,0.0,0.0,0.0,0.08285632390179963,0.15680975893316376,0.2112330981150443,0.2180098404722278,0.0469909096466802
2015-09-08,0.04287356351135094,0.0,0.0,0.02498714828042535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010968483280788,0.2370369617832464,0.0,0.0,0.0,0.0,0.0,0.0,0.060843668525693485,0.11474175774715335,0.2395153688400032,0.2417284289931481,0.027304619038191178
2015-09-09,0.0,0.0,0.0,0.0,0.0,0.012941325918734828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083854029632078,0.0,0.0,0.0,0.0,0.0,0.0,0.08168075600487988,0.07418730824130802,0.24855877847733668,0.24601012210215034,0.028236306292382357
2015-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076067148156116,0.0,0.0,0.0,0.0,0.0,0.0,0.09196830205753209,0.10206970075363951,0.23808092982151632,0.23517788138271603,0.025096471168984395
2015-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992216938117493,0.0,0.0,0.0,0.0,0.0,0.0,0.09036675237535519,0.10428020117905934,0.2286342188079301,0.23156045535852318,0.045936678467382926
2015-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31983634775455844,0.0,0.0,0.0,0.0,0.0,0.0,0.07296577309411945,0.09124283478883283,0.24400316032854555,0.24662496954585947,0.025326914488084235
2015-09-13,0.01438106412313653,0.0,0.0,0.0357997844619506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541848262195577,0.0,0.0,0.0,0.0,0.0,0.0,0.06698832035014057,0.12179521007372408,0.23353934850517208,0.22956934384504143,0.04374210242127708
2015-09-14,0.024699379402058717,0.0,0.0,0.03532844713350282,0.0,0.012639811906382576,0.0,0.0,0.0,0.0,0.022942422849414616,0.0,0.0,0.0,0.0,0.0,0.02498440812426002,0.1744895900371114,0.0,0.0,0.0,0.0,0.0,0.0,0.10350821980648574,0.09986990935026795,0.2159681460107938,0.21610808227227293,0.0694615831074495
2015-09-15,0.03660040320100443,0.0,0.0,0.035811815305528516,0.0,0.022270371495505092,0.0,0.0,0.010846545089362732,0.0,0.032871129868125876,0.0,0.0,0.0,0.011718002960451194,0.011559709340378109,0.03484444613149268,0.08302537458544411,0.0,0.0,0.0,0.0,0.0,0.0,0.12265809653899763,0.145840184359663,0.18447333232811366,0.20563389450235822,0.061846694293574755
2015-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03316938547723592,0.0,0.0,0.24020024195992604,0.0,0.0,0.0,0.0,0.0,0.0,0.1482369385667556,0.14902164420044825,0.16889907074413643,0.2088541824715774,0.05161853657992038
2015-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030975993772658,0.0,0.0,0.0,0.0,0.0,0.0,0.07303276106272612,0.15381923097287462,0.19489664383069286,0.23028718222300362,0.04486658253343694
2015-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311456230352601,0.0,0.0,0.0,0.0,0.0,0.0,0.05745094124915109,0.15442981549968712,0.20242686028046708,0.23864133045279803,0.03559482216529567
2015-09-19,0.0,0.0,0.0,0.0,0.0,0.011961462026298738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022607014399901,0.0,0.0,0.0,0.0,0.0,0.0,0.053773505228748575,0.15561708359680157,0.2100695348967189,0.23931371618430533,0.027003996627136734
2015-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33717719128462703,0.0,0.0,0.0,0.0,0.0,0.0,0.053741500790121986,0.09090920266312656,0.23183925531301652,0.25920176039574355,0.027131089553364338
2015-09-21,0.0,0.0,0.0,0.028562418540074203,0.0,0.012241491270783335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2774633978273187,0.0,0.0,0.0,0.0,0.0,0.0,0.027159409704829777,0.16512014097572864,0.2243298779267797,0.23889417181650907,0.026229091937976606
2015-09-22,0.012172638683676048,0.0,0.0,0.02257783967083457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02352243386715368,0.22513348227358188,0.0,0.0,0.0,0.0,0.0,0.0,0.12493157025702252,0.11228768955481026,0.19983518427050792,0.2144798656432276,0.06505929577918552
2015-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30143624663613094,0.0,0.0,0.0,0.0,0.0,0.0,0.11996525823489256,0.09208928151190375,0.21396811717773867,0.23215033893266526,0.040390757506668824
2015-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31120189985499086,0.0,0.0,0.0,0.0,0.0,0.0,0.07584536960887693,0.11845702393688083,0.22771020087225088,0.24081922269283926,0.02596628303416125
2015-09-25,0.0,0.0,0.0,0.0,0.0,0.03849224919817066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26342998696745135,0.0,0.0,0.0,0.0,0.0,0.0,0.04503572514280091,0.16853863398153876,0.22137504236863212,0.2339455132688623,0.029182849072543954
2015-09-26,0.025773150226632777,0.0,0.0,0.04350292920384718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06842192696622493,0.18084476958669074,0.0,0.0,0.0,0.0,0.0,0.0,0.06345147956039011,0.10455838132443969,0.23056646144683227,0.2502429950205693,0.032637906664373
2015-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30449186656581056,0.0,0.0,0.0,0.0,0.0,0.0,0.07044209526437942,0.13236423784632093,0.2245608203848181,0.22889062504675525,0.03925035489191576
2015-09-28,0.0,0.0,0.0,0.025279214759764256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27425911176174517,0.0,0.0,0.0,0.0,0.0,0.0,0.05873180928882458,0.1530933533828946,0.2246465060400583,0.22482643726844978,0.039163567498263295
2015-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29741107968069647,0.0,0.0,0.0,0.0,0.0,0.0,0.05402905971185728,0.18283099534717853,0.21462902877409532,0.22556231677900027,0.025537519707172125
2015-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29851415238052564,0.0,0.0,0.0,0.0,0.0,0.0,0.05593012867047603,0.16464017362080607,0.2178714700323661,0.22562345554344745,0.037420619752378634
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011775976964152314,0.28314451544850566,0.0,0.0,0.0,0.0,0.0,0.0,0.05556126875279887,0.15645567287473114,0.21332917487421676,0.22227648578320505,0.0574569053023902
2015-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2863138052918973,0.0,0.0,0.0,0.0,0.0,0.0,0.0546396678734895,0.19154456579650422,0.1883702604818905,0.21472566787800385,0.06440603267821464
2015-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29420253767510046,0.0,0.0,0.0,0.0,0.0,0.0,0.069489762365832,0.1915676271881733,0.18603569811576146,0.21130445348447713,0.047399921170655696
2015-10-04,0.09193727992652119,0.0,0.0,0.052862917502373145,0.0,0.0,0.0,0.0,0.0,0.0,0.02576004876763874,0.0,0.0,0.0,0.0,0.024191548833810403,0.028051509230720428,0.09211167811757633,0.0,0.0,0.0,0.0,0.0,0.0,0.07295652020090365,0.11828972964684754,0.20416348838318052,0.21753130146106123,0.07214397792936678
2015-10-05,0.013357857677504586,0.0,0.0,0.03783959823263971,0.0,0.0,0.0,0.011952402808152072,0.012246876077992984,0.0,0.022034127892827896,0.0,0.020615669179932735,0.034969591647497904,0.010468883732501056,0.012219026727271038,0.04896941076162126,0.04977708367618708,0.0,0.014661685575766846,0.0,0.0,0.0,0.0,0.18375253698581118,0.10664519832343683,0.15735224756771737,0.2126321112682031,0.050505691864936385
2015-10-06,0.0,0.0,0.0,0.03337225522710657,0.0,0.0,0.0,0.0,0.0,0.0,0.04539355463788888,0.0,0.02187285863708231,0.011863495559557844,0.03180950079586369,0.0,0.010005153490821322,0.11985248434482239,0.0,0.0,0.0,0.0,0.0,0.0,0.20460837137536458,0.12576096916388266,0.14102194084912176,0.21924368377255732,0.03519573214593071
