datetime,Kansas City_broken clouds,Kansas City_drizzle,Kansas City_few clouds,Kansas City_fog,Kansas City_freezing rain,Kansas City_haze,Kansas City_heavy intensity rain,Kansas City_heavy intensity shower rain,Kansas City_heavy snow,Kansas City_light intensity drizzle,Kansas City_light intensity shower rain,Kansas City_light rain,Kansas City_light snow,Kansas City_mist,Kansas City_moderate rain,Kansas City_overcast clouds,Kansas City_proximity shower rain,Kansas City_proximity thunderstorm,Kansas City_scattered clouds,Kansas City_shower drizzle,Kansas City_shower rain,Kansas City_sky is clear,Kansas City_smoke,Kansas City_snow,Kansas City_squalls,Kansas City_thunderstorm,Kansas City_thunderstorm with heavy rain,Kansas City_thunderstorm with light rain,Kansas City_thunderstorm with rain,Kansas City_very heavy rain,Kansas City_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-12-05,0.0,0.0,0.24095502704533103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021472790499662064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161237141437717,0.23211351776186354,0.07145856708931467,0.19608447081713362,0.08630325537231788
2013-12-06,0.0,0.0,0.2809202642387046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11767421302405988,0.22120379552542294,0.06610685509773344,0.22506176457491786,0.08903310753916131
2013-12-07,0.0,0.0,0.3181871269849637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15037440600960858,0.18616714390501185,0.08008554648116151,0.2222602316363971,0.042925544982857174
2013-12-08,0.0,0.0,0.1914235536209258,0.0,0.0,0.05103789529708186,0.0,0.0,0.0,0.0,0.0,0.027383594053823273,0.01269804589362336,0.04896566852071268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19218269408229696,0.12302176055558722,0.0899156297666211,0.19654235747095528,0.0668288007383724
2013-12-09,0.011338422445045867,0.0,0.21580430037251686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06046556697978208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20217812715738379,0.24286403061713113,0.06505568299370888,0.16196952850130653,0.0403243409331249
2013-12-10,0.0,0.0,0.26089455082700824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03834205313782236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14499431488207443,0.19791794320239,0.08061099793079309,0.2311402953862676,0.046099844633644256
2013-12-11,0.0,0.0,0.2672386256910597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010181315137894206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15083466915434424,0.20794333365343487,0.08774683028185688,0.22042061492526435,0.0556346111561457
2013-12-12,0.0,0.0,0.26606522576742436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009786571252574395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16851235258219063,0.19104192389676333,0.11188831474223838,0.2147349312404767,0.03797068051833212
2013-12-13,0.02191370372778767,0.0,0.08074460359470777,0.0,0.0,0.02385362393603017,0.0,0.0,0.0,0.0,0.0,0.00991115733550721,0.0,0.021837331476537186,0.0,0.011686418160895018,0.0,0.0,0.0486270879058071,0.0,0.0,0.029027759020696233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680836702137274,0.17189397611372262,0.1813743547221641,0.1722311685049285,0.05881514528748904
2013-12-14,0.0,0.0,0.02912865930787908,0.0,0.0,0.030523113126637608,0.0,0.0,0.0,0.0,0.0,0.00974065962305656,0.019214160086262984,0.1229597095518185,0.0,0.019062393376919062,0.0,0.0,0.018990935809093657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20177070763753643,0.1839661993916363,0.15463143394182807,0.17304867266767185,0.03696335547965984
2013-12-15,0.02151575907803085,0.0,0.09521857665849102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03215843580632946,0.0,0.06491729126880696,0.0,0.0,0.04353332175568747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1894701559726912,0.14057885260064648,0.2050670888959525,0.17776190429417185,0.029778613669192208
2013-12-16,0.05758719076035249,0.0,0.1464730383259558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110595151716685,0.0,0.0,0.0,0.0,0.0,0.011243028981518284,0.0,0.033839033511062114,0.0,0.0,0.021207962156979232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17046409614225858,0.1227991076836857,0.19740013598695363,0.17948807394000202,0.04843881733956364
2013-12-17,0.0,0.0,0.2733753189858828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17218767191848497,0.22017754361080724,0.11391336126420722,0.20623155801156856,0.014114546209049143
2013-12-18,0.0,0.0,0.281515816271392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16330751528987106,0.18496039115256688,0.12876491048822183,0.20667677585287225,0.03477459094507597
2013-12-19,0.0,0.0,0.28260672378823076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18104178370652893,0.16830609896922907,0.1651893110541753,0.18334904082315875,0.019507041658677133
2013-12-20,0.0,0.0,0.12448532415190382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02573159203111261,0.0,0.12089392066061648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19462348649701763,0.21129449443092607,0.11027128902203139,0.1835813145351862,0.029118578671205788
2013-12-21,0.0,0.0,0.11763282547356914,0.0,0.0,0.02712368124227295,0.0,0.0,0.0,0.0,0.0,0.01297113066561515,0.0,0.13803550663006026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22938291252326037,0.16449608369746335,0.08916052901808331,0.20293271942219185,0.018264611327483575
2013-12-22,0.01053507916441312,0.0,0.059285911369189814,0.0,0.0,0.03322418072742027,0.0,0.0,0.0,0.0,0.0,0.0362261177001554,0.010669106593209734,0.12078572774282381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009907269415166417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22277940191111592,0.17252579156931447,0.08809417525478742,0.1971074190661338,0.03885981948626977
2013-12-23,0.0,0.0,0.24441509992280774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03381406801120681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20580391939544876,0.2251423710825526,0.05475754768933352,0.22670888174153225,0.009358112157118298
2013-12-24,0.0,0.0,0.25673103487045934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036078606403103265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19926973371531367,0.19510930267059104,0.06074898576971322,0.23860709102006628,0.013455245550753126
2013-12-25,0.011093101977653117,0.0,0.08196123980372348,0.0,0.0,0.011813940425323822,0.0,0.0,0.0,0.0,0.0,0.07885481793005261,0.0,0.08031388013475536,0.0,0.010663722441579091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19374924995346057,0.19622254700160477,0.10291038434297549,0.21272242583889,0.01969469014998166
2013-12-26,0.0,0.0,0.17615707221502594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09206246107764916,0.0,0.0,0.012000674180971088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17976068757517272,0.19485857752488867,0.1064600653830366,0.21736594002460563,0.021334522018650163
2013-12-27,0.0,0.0,0.18748207498466693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09539078881966846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17040257860002486,0.19971909043917865,0.11951580563621354,0.21863697724101636,0.008852684279231198
2013-12-28,0.0,0.0,0.29435172827483225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17700818502264873,0.14675870333921825,0.14136562023300536,0.21803324903834995,0.022482514091945432
2013-12-29,0.0,0.0,0.27577303031262673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16961803501694672,0.2024804009740574,0.09291271649111738,0.20349583562031612,0.055719981584935636
2013-12-30,0.0,0.0,0.304782773467161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12159328572794732,0.23877201527134995,0.07019901405297536,0.22658541251919118,0.03806749896137516
2013-12-31,0.0,0.0,0.29241253906370385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16559626110541595,0.18477903758066952,0.10580457258270039,0.21507445187218718,0.03633313779532312
2014-01-01,0.0,0.0,0.296943807525931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011995048774903231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954375666064375,0.1333246539661555,0.10792900883720301,0.226865530649655,0.027504383639714663
2014-01-02,0.009384982377782593,0.0,0.21051593192459908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010914552507205749,0.0,0.020965063316068483,0.0,0.0,0.0,0.0,0.009355311692438022,0.0,0.0,0.0,0.0,0.010115741337147101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17113768698513435,0.23583946722008745,0.07963997153976388,0.20728180787351558,0.034849483226257694
2014-01-03,0.0,0.0,0.27866600481326903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026163503969404284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19527997188710491,0.15967976754250204,0.06880170275646294,0.23825554521651585,0.03315350381474088
2014-01-04,0.0,0.0,0.24110168627139064,0.0,0.0,0.01276606636484152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010442471679266777,0.0,0.0,0.0,0.0,0.0,0.023345756986339356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17092118846771087,0.1682281536132074,0.11519924594196068,0.19878577908701342,0.059209651588269324
2014-01-05,0.0,0.0,0.11412096088316774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05922054504469474,0.12040963509857992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924106746520855,0.1486251675175789,0.06251748480985499,0.22048515982720382,0.0822103721668344
2014-01-06,0.0,0.0,0.2594816600092473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011267989666177146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16410024947070836,0.18025622472111447,0.14463348783527863,0.19724260433707985,0.04301778396039426
2014-01-07,0.04670738085054932,0.0,0.1350208942093006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04861457376716937,0.0,0.0,0.0,0.0,0.011924789728986992,0.0,0.04750206887025472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17084015962632174,0.15148756172686087,0.13128290125762895,0.2073889301156375,0.049230739847289935
2014-01-08,0.0,0.0,0.24336980821356727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05301980956796701,0.0,0.0,0.0,0.0,0.0,0.0,0.012197737761805485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184926886500372,0.10700941373289337,0.09692283754379145,0.23840195920153426,0.06415154747806914
2014-01-09,0.0,0.0,0.1612636306737432,0.0,0.0,0.03849740542198663,0.0,0.0,0.0,0.0,0.0,0.0,0.02287125271744181,0.08290278150123366,0.0,0.0,0.0,0.0,0.013252161455777199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21749330235127506,0.10141290252389584,0.08783651058356323,0.24703319641593605,0.02743685635514724
2014-01-10,0.01342846990134492,0.0,0.023852622030183054,0.046133676957913095,0.0,0.0,0.0,0.0,0.0,0.022673887658684038,0.0,0.03930853916901564,0.0,0.139449812240663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339146519471499,0.14615568924324704,0.1161909856608665,0.1969522838825295,0.021939381308403293
2014-01-11,0.010425475979746952,0.0,0.12387685482223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044206876745352626,0.0,0.06708307659469005,0.0,0.0,0.0,0.0,0.010871194789740178,0.0,0.00945433142424132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20597433234049292,0.2059559672775774,0.12094689693244888,0.1767960986025454,0.024408894490927913
2014-01-12,0.010451248627368119,0.0,0.27123666742575664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422183657515035,0.18061606896648855,0.1404076515040606,0.18669167794711095,0.04637484895406469
2014-01-13,0.0,0.0,0.28112521559962456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168614137850338,0.19738859169433265,0.135795266153998,0.18808380052506757,0.028992988176639183
2014-01-14,0.02890191582553806,0.0,0.08265806147507916,0.0,0.0,0.0,0.0,0.008766860857055829,0.0,0.0,0.008697798245333685,0.0,0.0,0.0,0.0,0.029271051229884066,0.02688635730788677,0.0,0.0359527030264744,0.0,0.0,0.021304342633344464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677544949356495,0.19915106201682573,0.1627280892168678,0.16337635820208465,0.06455090502797588
2014-01-15,0.010966663523824341,0.0,0.2151086013305131,0.0,0.0,0.0,0.0,0.008282768340065295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020877779759035806,0.0,0.010570908586001937,0.0,0.0,0.0,0.01170928901171587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13611399972105687,0.19968436063922557,0.11304606457069971,0.20545855963017082,0.06818100488769067
2014-01-16,0.0,0.0,0.27809302076621617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10895771448991026,0.1988793364087512,0.12445395530252053,0.1920443420781258,0.09757163095447612
2014-01-17,0.0,0.0,0.205297929167878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07165951901864649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14412211544800294,0.23251124893390396,0.146365034407751,0.17360065574020878,0.02644349728360876
2014-01-18,0.0,0.0,0.2625981899665408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013690179053791414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15938427118709664,0.2327155302589148,0.16648867365625614,0.16329779867022792,0.0018253572071721886
2014-01-19,0.0,0.0,0.28222757999624887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325602514288344,0.2081080534725519,0.14954621751827984,0.18486478464116066,0.04269311294292429
2014-01-20,0.0,0.0,0.2910176325921596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11829357774878302,0.21364743471688907,0.1411305624531514,0.2015097634108545,0.0344010290781624
2014-01-21,0.0,0.0,0.2846809479014068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010936421410135075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14938891056379855,0.19957163855806903,0.07526003354943894,0.22923485269654062,0.05092719532061097
2014-01-22,0.0,0.0,0.30207012948817813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1417026632931089,0.21067611639366043,0.09668394964971085,0.22250655497415758,0.026360586201184033
2014-01-23,0.01388687725560704,0.0,0.25257600681771947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012969435061296332,0.0,0.0,0.014670777718015853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17110374342931997,0.1687626993470688,0.07946026806026739,0.2354041229469952,0.05116606936370991
2014-01-24,0.0,0.0,0.29073276048057545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012557421058183924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182497599965426,0.2122005021912461,0.07488524171042679,0.2382993941527258,0.05307492041029931
2014-01-25,0.0,0.0,0.28274772512933394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010285470194532218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12568967689903474,0.19581400325148834,0.13893088075808777,0.20116722971515996,0.04536501405236296
2014-01-26,0.0,0.0,0.18787449816710844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10846485379845704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11566915028389878,0.2026828308071091,0.14228428182561328,0.19492129200093386,0.0481030931168795
2014-01-27,0.014080711529181172,0.0,0.011481796196185397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009923019317238184,0.0,0.0,0.0,0.04355819000610143,0.0,0.0,0.02415906328529833,0.0,0.0,0.1769856092677706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07302776420397407,0.24622018063518145,0.06980750853351327,0.21821131530044027,0.11254484172511585
2014-01-28,0.03759035099243282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159456396730055,0.0,0.0,0.2860397143464537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315424726087195,0.1475043366997504,0.06267567786389179,0.27587371706693153,0.04282809074881467
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314350459352328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11323249726840608,0.17353135319070667,0.0896800597785745,0.24061470321832512,0.06859092719165959
2014-01-30,0.023789430550974978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024148389301959866,0.0,0.0,0.0,0.0,0.0,0.24855908585018685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06139730847857224,0.16509583401905545,0.12753088836094859,0.19971779506365447,0.14976126837464754
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015392709808001634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38433686225969327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042301725223365144,0.07273931920445674,0.13273002311131243,0.2590649014941357,0.09343445889903502
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11892466933891804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912337642561319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494648474005536,0.05084151788398053,0.11928276911539742,0.26533735406015396,0.029825885844956795
2014-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05374760606247217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3489958008253222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10407062601534234,0.07379533272860765,0.10318058075291632,0.2882191545459563,0.02799089906938304
2014-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912698677216084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25393618683299907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18748034494345261,0.08562559412920429,0.08129098847544507,0.26977382286503054,0.03843487607157049
2014-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11088351206313003,0.0,0.0,0.0,0.17881192157852852,0.0,0.0,0.0,0.0,0.0,0.013078217728546152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21698882213217655,0.059023747748467824,0.09449391418867363,0.22857352407539008,0.0981463404850872
2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09745665227675677,0.0,0.0,0.0,0.07382383751661879,0.0,0.0,0.0,0.0,0.0,0.09824228223582025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17880005261160367,0.1848889283794232,0.0523710176549167,0.2124442531731812,0.10197297615167938
2014-02-06,0.03704590129100254,0.0,0.011583321954457321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027639122406244113,0.0,0.0,0.0,0.023786321441846277,0.0,0.0,0.011753137880664599,0.0,0.0,0.17851472283870617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16585944526809443,0.22526481570834064,0.037763399431444446,0.24408790434431427,0.03670190743488519
2014-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148986240169656,0.0,0.0,0.0,0.0,0.0,0.042141970923771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641417335164585,0.11012315669730732,0.058762089743629155,0.28630714165537124,0.023625283446497142
2014-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466742921528027,0.0,0.0,0.0,0.27649219528101127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19465215047816864,0.13002587730516288,0.08354970167062897,0.2347556506700611,0.0458569953796869
2014-02-09,0.013565757073404834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07044427546244993,0.0,0.0,0.0,0.200801879156263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19615833819388154,0.15713610735878633,0.08560540073701527,0.2175215761150716,0.058766665903127464
2014-02-10,0.01406120948231888,0.0,0.030443744765961095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2942809003008655,0.0,0.0,0.0,0.0,0.0,0.011482948997745603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183794068958419,0.030489201598608368,0.06938943463235699,0.28244754527430693,0.08361094598941764
2014-02-11,0.0,0.0,0.014800707910842712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09408728148172185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577611384113593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17893925300724325,0.042347716322643475,0.06503654812539146,0.2966451202748755,0.05038223446592246
2014-02-12,0.01311350039304117,0.0,0.02601148250891942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09466694831926308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18650312620029863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15439834978427605,0.16410287679908298,0.08317472808729222,0.2414213904997974,0.03660759740802904
2014-02-13,0.011360400773153522,0.0,0.02414814368948795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08009117990258581,0.0,0.0,0.011310578735540857,0.08032938627179412,0.0,0.0,0.01523983351016881,0.0,0.0,0.07149028694342176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18505485677649794,0.15260916899477792,0.1108085809125397,0.20675362745613446,0.050803956033897125
