datetime,Montreal_broken clouds,Montreal_drizzle,Montreal_dust,Montreal_few clouds,Montreal_fog,Montreal_freezing rain,Montreal_haze,Montreal_heavy intensity rain,Montreal_heavy intensity shower rain,Montreal_heavy shower snow,Montreal_heavy snow,Montreal_light intensity drizzle,Montreal_light intensity drizzle rain,Montreal_light intensity shower rain,Montreal_light rain,Montreal_light rain and snow,Montreal_light shower sleet,Montreal_light shower snow,Montreal_light snow,Montreal_mist,Montreal_moderate rain,Montreal_overcast clouds,Montreal_proximity shower rain,Montreal_proximity thunderstorm,Montreal_sand,Montreal_scattered clouds,Montreal_shower drizzle,Montreal_shower rain,Montreal_shower snow,Montreal_sky is clear,Montreal_smoke,Montreal_snow,Montreal_thunderstorm,Montreal_thunderstorm with heavy rain,Montreal_thunderstorm with light rain,Montreal_thunderstorm with rain,Montreal_very heavy rain,Montreal_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187888580503451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028635444260817305,0.0,0.0,0.0,0.18262746468236676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17129137884326096,0.17963852936093808,0.17045162537500214,0.19350334334926275,0.05506335607800692
2015-06-25,0.09772037126707399,0.0,0.0,0.08438410473106474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06694795578135039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467972444436688,0.1777811109732815,0.18325696549235507,0.21088339917419033,0.032228848137015174
2015-06-26,0.09243110727488944,0.0,0.0,0.12465273415589274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030529017768667312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023567076372605248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13062330369350253,0.13700232648351654,0.20428712648970285,0.2278863111303704,0.02902099663085293
2015-06-27,0.10696841858342178,0.0,0.0,0.04079190662686878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009682558904261602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047062961451430234,0.0,0.0,0.0,0.012163503931768632,0.0,0.0,0.0,0.05533085401449945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594706365228109,0.10384296268294378,0.2044481782160442,0.23168616104479278,0.02855185802115787
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.011478139030742343,0.011138269966934481,0.0,0.0,0.0,0.0,0.0,0.0433382829857098,0.021434859261792463,0.0,0.0,0.0,0.0,0.06518679013715112,0.021084766318678904,0.09341936848528527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031343818426015,0.06934154864300038,0.1925020967099791,0.22036720454842884,0.04757429206969582
2015-06-29,0.05089810019761845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02270098973513936,0.0,0.020735060603450598,0.009588371630975671,0.0,0.0,0.0,0.0,0.08971575107548786,0.0,0.05039606958225484,0.010089727266329425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2146944771871008,0.11530124217727694,0.1769892314983809,0.20444760163390543,0.03444337741207967
2015-06-30,0.04162761201885142,0.0,0.0,0.041553129719252506,0.011727932897502418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020727833886319807,0.0,0.0,0.0,0.0,0.0,0.019401963729829094,0.0,0.06520118185968342,0.0,0.0,0.0,0.051478652534865936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18289170744609037,0.13299438592009127,0.19101605899780205,0.20701173992239272,0.034367801067319015
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010117789960052519,0.0,0.0,0.0,0.0,0.0,0.0823021526325834,0.021458241085358227,0.0,0.0,0.0,0.0,0.07271095602469442,0.031584708769399984,0.02108685381123145,0.011325878476785312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23142816334423397,0.09797111374344986,0.18820753439397472,0.1992590104833554,0.03254759727488078
2015-07-02,0.048554118950559944,0.0,0.0,0.01004429733119499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00968141843073909,0.0,0.0,0.0,0.0,0.0,0.0,0.009107547992066015,0.06857277133759122,0.0,0.0,0.0,0.09206266833629702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15791111349555761,0.16745308148077406,0.1761370167086246,0.19154050829029623,0.0689354576462992
2015-07-03,0.05204778559899362,0.0,0.0,0.13792673142373726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06351509493480023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14195066713691382,0.16169129647753944,0.19054477331985395,0.20913678722868012,0.04318686387948161
2015-07-04,0.21591463516212975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414254177493118,0.0,0.0,0.0,0.02090854081536227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15777207308385077,0.11695713235142703,0.20644512410857344,0.22386232632488842,0.02399762637883715
2015-07-05,0.1324340763131763,0.0,0.0,0.040886598160573134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015770959594615,0.0,0.0,0.0,0.0,0.0,0.0614426217735101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16524901878613377,0.15615229596143834,0.1942071328106527,0.20435429032950023,0.0351162562690693
2015-07-06,0.020081206476424463,0.0,0.0,0.1343653272110802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040465566193514185,0.0,0.0,0.0,0.03059685137396635,0.0,0.0,0.0,0.020599712525253267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15948346045562586,0.15561121311759166,0.2005323483209613,0.20914947217972,0.02911484214586273
2015-07-07,0.12881462402800978,0.0,0.0,0.03351791250535436,0.0,0.0,0.010892312625195478,0.0,0.0,0.0,0.0,0.0,0.0,0.011966739198442414,0.0,0.0,0.0,0.0,0.0,0.0,0.010019979604241497,0.010305065259912063,0.020719814456712626,0.0,0.0,0.010813834743501297,0.0,0.0,0.0,0.010889133687369988,0.0,0.0,0.0,0.0,0.0,0.009581830847813248,0.0,0.0,0.17862486207059558,0.1022085142745755,0.2150509568679295,0.21263487197256145,0.033959547857785245
2015-07-08,0.08373919410154378,0.0,0.0,0.060386060619993555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04833576423918656,0.009099585394790392,0.0,0.0,0.0,0.0,0.0182942177637164,0.0,0.0,0.0,0.0,0.0,0.01048513659879422,0.0,0.0,0.0,0.010722455360452547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16533910536508264,0.1660972188997042,0.19007295957763945,0.19836035347058356,0.03906794860851275
2015-07-09,0.06518065387603074,0.0,0.0,0.03160107073469379,0.0,0.0,0.02156555952542154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424038742300871,0.0,0.07848300915125965,0.0,0.0,0.0,0.021381202742602645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18331570753593474,0.11661918439969031,0.19815418740803878,0.21864096455524304,0.02081807264807609
2015-07-10,0.010854186334054392,0.0,0.0,0.1419372674216305,0.022037924955871983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010623857279202618,0.0,0.0,0.0,0.06132069586166006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15771770207143432,0.16408355533040123,0.19574350524800743,0.2031591108239099,0.03252219467382763
2015-07-11,0.06102798539570223,0.0,0.0,0.12260623078587955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020028035084667217,0.0,0.0,0.0,0.04061169959436801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14168833061306504,0.162811291420154,0.2012538047063945,0.20399109599004447,0.04598152640972495
2015-07-12,0.060088150383136085,0.0,0.0,0.11973302217289972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010100815782610243,0.0,0.0,0.0,0.0,0.019943261931622724,0.0,0.0,0.0,0.029930774839115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14893548930545625,0.1617532217477847,0.20220037345320027,0.19905617271021456,0.048258717673959985
2015-07-13,0.0608455699661608,0.0,0.0,0.07744044701623191,0.02987378457232215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010488077871170258,0.0,0.0,0.0,0.0,0.010210534096136295,0.0,0.009538360429723843,0.0,0.0,0.0,0.05214109610153911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16214066064615978,0.145997567886846,0.2130063722001445,0.20529648101651624,0.023021048197049077
2015-07-14,0.06340572584751168,0.0,0.0,0.08459748699799206,0.020674232867407424,0.0,0.011270525113864118,0.0,0.0,0.0,0.0,0.0,0.0,0.029804216098513258,0.020936656792314306,0.0,0.0,0.0,0.0,0.0,0.0,0.009961452794930338,0.0,0.0,0.0,0.01083270877983081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17619412272069432,0.1218329228709261,0.2115298167489759,0.19701025290438187,0.041949879462657824
2015-07-15,0.03561229495370873,0.0,0.0,0.08510144493474438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033432974878227904,0.0,0.0,0.0,0.0,0.018813768685765727,0.0,0.05492780464574478,0.0,0.0,0.0,0.03338747837133444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15655857047558988,0.12684539734800263,0.19248019828371654,0.20924151606396188,0.05359855135920314
2015-07-16,0.021489447635035006,0.0,0.0,0.14617594844580425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394049814804062,0.0,0.0,0.0,0.05250952368761927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291277545166242,0.17397854797791515,0.18732682108236687,0.21932979472277048,0.030657180451458533
2015-07-17,0.06774304414917166,0.0,0.0,0.06434520133319156,0.010829970351051087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223710139050043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034135647611455995,0.0,0.0,0.0,0.022935540619163485,0.0,0.0,0.0,0.04399009268364663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15788219380748578,0.11887366645170568,0.19977107661101165,0.22428442316902983,0.03283812930808234
2015-07-18,0.029564425060030024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01981202591776054,0.0,0.05437148518904461,0.0,0.0,0.0,0.0,0.0,0.10126132993621766,0.0,0.03936068853468778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204777784663273,0.12826974841434155,0.19013194822783772,0.19822402645034867,0.034226537606458406
2015-07-19,0.05262782500398431,0.0,0.0,0.010326410933082057,0.0,0.0,0.0,0.009571272004159215,0.0,0.0,0.0,0.0,0.0,0.010448012145983747,0.00998639293783473,0.0,0.0,0.0,0.0,0.08190245595390973,0.0,0.040562455095981866,0.0,0.0,0.0,0.02205699111475744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011452170881099634,0.0,0.0,0.0,0.21094528597894494,0.11969189448710331,0.2016169477738432,0.19870228038074247,0.02010960530857336
2015-07-20,0.051674729211523156,0.0,0.0,0.03036590210604215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09914473103105176,0.011083466982713466,0.010672525272894534,0.0,0.0,0.0,0.040500840705396994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18840861379408613,0.13987001363138749,0.1966766647250888,0.19048978618686752,0.041112726352948
2015-07-21,0.08321491080612149,0.0,0.0,0.020666176757362178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03176605647751783,0.010436436662571312,0.0,0.0,0.0,0.0,0.04002282204845004,0.010050723752476466,0.010603633775587868,0.0,0.0,0.0,0.010449029433704285,0.0,0.0,0.0,0.0,0.0,0.0,0.009556692090258006,0.0107342137503754,0.009733620075253155,0.0,0.0,0.0,0.1779556068715513,0.1470022649384582,0.19630803085546078,0.1912999460653313,0.04019983563952042
2015-07-22,0.11092349895744073,0.0,0.0,0.019706445429439806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029603279069686423,0.019757107062753035,0.0,0.0,0.0,0.0,0.0,0.0,0.010240891825662051,0.0,0.0,0.0,0.0,0.0,0.009471684103520625,0.0,0.03893539606742053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17449188473560517,0.18172359226741672,0.18005314451314958,0.18817837298358944,0.036914702984315886
2015-07-23,0.17161179814647354,0.0,0.0,0.01022553049827082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04013395719302894,0.01003125657984904,0.0,0.0,0.0,0.0,0.0,0.0,0.009918331026663674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1495301896467181,0.18635790895928725,0.18642502947079184,0.19594108766517349,0.03982491081374333
2015-07-24,0.08866348096848566,0.0,0.0,0.009918597293987329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07038027414438396,0.02226831061185398,0.0,0.0,0.0,0.0,0.0,0.0,0.020492838859959586,0.01270464040171241,0.0,0.0,0.030416439315099252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17814436159080813,0.13972554515278526,0.195215028019551,0.20961327628440626,0.022457207356967202
2015-07-25,0.06643117848305348,0.0,0.0,0.10821993271693318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05498384174087904,0.0,0.0,0.0,0.03516631136999013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936944653045041,0.08501321932447525,0.20462103685047353,0.21967476374708195,0.0321952504626093
2015-07-26,0.010093432738874466,0.0,0.0,0.040761170209662405,0.0,0.0,0.010688057874081551,0.0,0.0,0.0,0.0,0.0,0.0,0.07321081268712591,0.04066135975138097,0.0,0.0,0.0,0.0,0.010293688374927635,0.0,0.05051426823081915,0.0,0.0,0.0,0.010065354224535876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985219700784179,0.12514281756245324,0.19918016199732982,0.20186739179655044,0.02899951447384057
2015-07-27,0.020720693608301227,0.0,0.0,0.050748617535705705,0.02018343446598907,0.0,0.02065540740845501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03986908418192261,0.0,0.0,0.0,0.031053793341383012,0.0,0.03039277942573081,0.0,0.0,0.0,0.010282458595537742,0.0,0.0,0.020061931390909657,0.0,0.0,0.0,0.0,0.0,0.1913018020585228,0.12872947611484298,0.2029684847786731,0.20167151557498222,0.031360521519044046
2015-07-28,0.08052079749156682,0.0,0.0,0.019663387442589393,0.030369223374542037,0.0,0.02037013631540693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917605866215307,0.010092652371368317,0.010297658551772412,0.0,0.0,0.0,0.010004490732852554,0.0,0.0,0.0,0.0,0.0,0.0,0.020005675337021234,0.0,0.0,0.0,0.0,0.0,0.19062356244261447,0.1379539126787201,0.1986103549191948,0.19932738010183892,0.032984709578358966
2015-07-29,0.07025775195346474,0.0,0.0,0.11053330073980604,0.009933356625194449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010144752941502756,0.0,0.0,0.0,0.020064711407826633,0.0,0.0,0.0,0.020930433771608026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678496357829031,0.14583631039543807,0.20971904216906798,0.1991154600912045,0.035615244121983684
2015-07-30,0.060748493663598475,0.0,0.0,0.07344524914534346,0.02173271331163497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03974633212637569,0.0,0.010703110090476739,0.0,0.0,0.0,0.0,0.0,0.009277600016916685,0.0,0.031455101788724994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778825342375067,0.13345027624138553,0.20880603647639315,0.19765325528520436,0.03509929761643927
2015-07-31,0.08100159871699987,0.0,0.0,0.08139070140958554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07003444545496863,0.0,0.0,0.0,0.010196664533702228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14475216239645464,0.16190595966680077,0.19882792904345314,0.192243514587862,0.05964702419017312
2015-08-01,0.08218064275073537,0.0,0.0,0.060511987751006746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040920860350516876,0.009850982612386695,0.0,0.0,0.0,0.0,0.0,0.009737826787305436,0.0,0.0,0.0,0.0,0.019989428567937024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020228701064867398,0.0,0.0,0.0,0.16890899176752724,0.1561851271556223,0.19217177679932299,0.19275074123123612,0.046562933161535765
2015-08-02,0.1422401719675689,0.0,0.0,0.0303930753688554,0.009956541008426342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009772337321553656,0.009927293439437669,0.0,0.0,0.0,0.0,0.0,0.0,0.009798107156497033,0.0,0.0,0.0,0.03136508095811149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17737872130654675,0.15437314013077888,0.18947503705285615,0.19539395810099155,0.039926536188376265
2015-08-03,0.1269805441032476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917217677664477,0.022757821369446412,0.0,0.0,0.0,0.0,0.0,0.0,0.03072337964275651,0.009788449493975705,0.0,0.0,0.0,0.0,0.0,0.0,0.010771513866109174,0.0,0.0,0.0,0.0,0.009553096205734172,0.0,0.0,0.0,0.16752030864053755,0.13524359092331642,0.20292973254006905,0.19630953310438384,0.048249853333778785
2015-08-04,0.07099441467048039,0.0,0.0,0.11124223025134378,0.01024320948832515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04079332611358502,0.0,0.0,0.0,0.010319578132540617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15424772615738647,0.1603968139979133,0.1928449610962002,0.19450985690788788,0.0544078831843372
2015-08-05,0.0496276829677062,0.0,0.0,0.04082055496940291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04997343932097506,0.0,0.0,0.0,0.0,0.0,0.009644241755337622,0.009688391722922246,0.029667254161736923,0.0,0.0198995318783254,0.0,0.019879962899297648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010229156826729584,0.0,0.0,0.1740065043874992,0.16590790394445104,0.18327328806756715,0.1937569002244719,0.04362518687357712
2015-08-06,0.11948953623900743,0.0,0.0,0.05890708317621041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01005276798384881,0.010010427112271772,0.0,0.0,0.0,0.0,0.0,0.0,0.00992524778976769,0.0,0.0,0.0,0.029688841203702427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16841455698032395,0.17575105447632822,0.17737015885391563,0.1949698657947645,0.04542046038985915
2015-08-07,0.17061560293353004,0.0,0.0,0.029451116887104004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03158933475971641,0.0,0.0,0.0,0.019484531327643526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16023648949312178,0.16684646053041052,0.1863762897936044,0.20896404102897234,0.02643613324589705
2015-08-08,0.10022671931730652,0.0,0.0,0.07773111660619932,0.012070203054674628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03463581999525981,0.0,0.0,0.0,0.041018979706817886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726635070400253,0.11606528924055746,0.1986724350028344,0.22342586217693886,0.02349006785938576
2015-08-09,0.05436934128160641,0.0,0.0,0.06812431551671902,0.011242836793106161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03392018402987026,0.0,0.03422844144124947,0.0,0.0,0.0,0.0450330301032168,0.0,0.0,0.0,0.022858384465424684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20203742675063788,0.07165474487063674,0.2033581719166175,0.22790884173176337,0.025264281099151714
2015-08-10,0.11129810433260436,0.0,0.0,0.10439578320099491,0.0,0.0,0.01064800607060889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024054656042284326,0.0,0.0,0.0,0.018287001818646197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19851064396881424,0.07537305505780449,0.21243513173274695,0.22313912865151983,0.021858489123975842
2015-08-11,0.009079758611277399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018741131191442155,0.03252724018045119,0.0,0.0,0.0,0.0,0.13120546520987275,0.019700008038968726,0.019130768221806548,0.0,0.0,0.0,0.0,0.0,0.010088941171803872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2191854101642162,0.12225085051691668,0.18505762052570598,0.1929297934385438,0.04010301272899465
2015-08-12,0.04065587303914288,0.0,0.0,0.0,0.019747336831990075,0.0,0.0,0.009294279374568483,0.00929808236546296,0.0,0.0,0.0,0.0,0.009913816780533184,0.029794077948739246,0.0,0.0,0.0,0.0,0.043036911018282775,0.009619891487176247,0.009196061019722064,0.019327808823842385,0.0,0.0,0.018595717590805184,0.0,0.0,0.0,0.0,0.0,0.0,0.010449307931463557,0.0,0.0,0.009470131698216972,0.0,0.0,0.2074899703155463,0.14701590476376347,0.1836310627061544,0.19073031152761766,0.03273345477697215
2015-08-13,0.12777257598049693,0.0,0.0,0.030119290442440685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04967169356368589,0.0,0.0,0.0,0.03065552824875813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17414619351976793,0.17137275514163505,0.17901765237454367,0.19725089469289847,0.039993416035773235
2015-08-14,0.029287105239242755,0.0,0.0,0.0951808476807355,0.0,0.0,0.0,0.010110112058245526,0.0,0.0,0.0,0.0,0.0,0.06185536473248269,0.0,0.0,0.0,0.0,0.0,0.02037430043601027,0.009539729309275881,0.0,0.0,0.0,0.0,0.010375082734507554,0.0,0.0,0.0,0.010246653944947351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18792578205940266,0.13519126927533218,0.1891097769799246,0.20673505145057355,0.03406892409931949
2015-08-15,0.040538022078011916,0.0,0.0,0.00982752654591673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012246340823335004,0.010115394413368907,0.0,0.0,0.0,0.0,0.10116332691750278,0.0,0.03997567931707654,0.0,0.0,0.0,0.02961763769960067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20187827875169637,0.12756714724981177,0.20073555082224234,0.20549465386574098,0.02084044151569601
2015-08-16,0.020161459571004906,0.0,0.0,0.08214133420358348,0.040204508421371354,0.0,0.010314425309856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05805361928278987,0.0,0.0,0.0,0.0,0.0,0.029681941184798954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1958187634952192,0.13049117174534916,0.20010109679984825,0.20355451819738868,0.02947716178878929
2015-08-17,0.1385034395926651,0.0,0.0,0.07996452863548816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020207361201939167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16747678095015905,0.14629302373644024,0.2044530752898759,0.19932626950156707,0.043775521091865326
2015-08-18,0.08236444552980417,0.0,0.0,0.059627641134619484,0.009580769925720519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05860964502322865,0.0,0.0,0.0,0.0,0.0,0.019944554294371863,0.0,0.0,0.0,0.00994988536791952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17811623375234278,0.14240662180143063,0.20866167710148556,0.19935083170437373,0.03138769436470306
2015-08-19,0.022396358408752943,0.0,0.0,0.021442253654030696,0.010128219301441733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011525890935871237,0.0,0.0,0.0,0.0,0.0,0.07730797169463285,0.0,0.04272567971443297,0.0,0.0,0.0,0.04300813660108211,0.0,0.0,0.0,0.01015447476634278,0.0,0.0,0.0,0.0,0.01996019658547749,0.0,0.0,0.0,0.1928786951994443,0.07988274528257484,0.22400504774078758,0.21447752173385068,0.030106808381277744
