datetime,Jacksonville_broken clouds,Jacksonville_drizzle,Jacksonville_few clouds,Jacksonville_fog,Jacksonville_haze,Jacksonville_heavy intensity rain,Jacksonville_light intensity drizzle,Jacksonville_light rain,Jacksonville_mist,Jacksonville_moderate rain,Jacksonville_overcast clouds,Jacksonville_proximity shower rain,Jacksonville_proximity thunderstorm,Jacksonville_scattered clouds,Jacksonville_shower rain,Jacksonville_sky is clear,Jacksonville_smoke,Jacksonville_squalls,Jacksonville_thunderstorm,Jacksonville_thunderstorm with heavy rain,Jacksonville_thunderstorm with light rain,Jacksonville_thunderstorm with rain,Jacksonville_very heavy rain,Jacksonville_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-10-13,0.0,0.0,0.07597495940651554,0.0,0.0106265119449771,0.0,0.0,0.0,0.03194374695023353,0.0,0.01105445368257448,0.0,0.0,0.03390817749002148,0.0,0.10060368432032601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20359551040502277,0.13883514795717278,0.1719809004124729,0.2008530423397641,0.020623865090919284
2013-10-14,0.021907583194980578,0.0,0.05690602112397156,0.0,0.01175464737175534,0.0,0.0,0.04420638352664449,0.0,0.023175470991518694,0.012942325244592013,0.0,0.0,0.0,0.0,0.10305378600336033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24013703606325232,0.09119948950635844,0.174489887508213,0.2040911829508526,0.01993616524393223
2013-10-15,0.022509548752584155,0.0,0.0,0.0,0.0,0.0,0.0,0.1374832215253071,0.07116197403850329,0.047873915919013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693390835994111,0.05449038177626182,0.17271061184915207,0.20109633810961777,0.025605357004159664
2013-10-16,0.10437085279514542,0.0,0.06002991712687882,0.0,0.0,0.0,0.0,0.05977304233186178,0.0,0.024331317458740943,0.0,0.0,0.0,0.022486905319096095,0.0,0.011615875437075701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690932951924284,0.03747612080969561,0.18714624640748467,0.20321439732714544,0.020462029794447126
2013-10-17,0.10207093478034618,0.0,0.0,0.012288204446716378,0.012152745642186954,0.0,0.0,0.01191121945887775,0.012282100596496903,0.0,0.0,0.0,0.0,0.011001397361985887,0.0,0.1196942187473154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23363224062128318,0.08152580604374403,0.1906419864163271,0.19589210973207946,0.016907036152640872
2013-10-18,0.022811134268051644,0.0,0.06331124641056773,0.0,0.010480296479003995,0.0,0.0,0.0,0.010454461943704627,0.0,0.011806743300972837,0.0,0.0,0.03310215479135576,0.0,0.1055928438266764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20137756875378368,0.15974479518038662,0.18276457052078743,0.17724441924687115,0.02130976527783819
2013-10-19,0.009917694812310715,0.0,0.03158652102553411,0.0,0.009645659191662194,0.0,0.0,0.02028144190222553,0.0,0.0,0.10663807384773354,0.0,0.0,0.06968661051305518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21527526684374032,0.16743422632784563,0.1790795723624544,0.17287714198681414,0.01757779118662429
2013-10-20,0.03530732880115089,0.0,0.012032599040299637,0.0,0.0,0.0,0.0,0.047422978473479704,0.0,0.022462455692045167,0.06447698028144332,0.0,0.0,0.07231552311716762,0.0,0.012293019321410359,0.0,0.0,0.01077578604980794,0.0,0.0,0.0,0.0,0.0,0.23886972130535986,0.07986127902325986,0.18155977985858593,0.19418575333222798,0.028436795703761772
2013-10-21,0.07119696874049998,0.0,0.023078687667479707,0.0,0.0,0.0,0.0,0.03483746508735315,0.0,0.0,0.10346588240368704,0.0,0.0,0.0465701292014102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2557878771723211,0.0250773507407447,0.18484972161095595,0.21288726877254435,0.04224864860300386
2013-10-22,0.05920081167635988,0.0,0.0,0.0,0.049322814631583105,0.0,0.0,0.011620608810494966,0.023706806729518203,0.06942836798035887,0.07216160611633554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25848658318604517,0.02735833291468004,0.18915003868114433,0.20931814966666362,0.030245879606816226
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12373676830167785,0.010099705797361956,0.0,0.02328083518602014,0.0,0.0,0.0,0.0,0.09488846365168642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21128903626766846,0.15530124639470924,0.15571963214863851,0.1884438539409731,0.03724045831126437
2013-10-24,0.05053699891529381,0.0,0.019296559920743295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04793570751972804,0.0,0.14646134402329056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20679499015446767,0.1563425768864157,0.12841850555988996,0.21026995216053734,0.03394336485963358
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25577306047280673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2042782001212886,0.16985186791028786,0.12250303591276339,0.2145889121684111,0.03300492341444229
2013-10-26,0.02324013903720622,0.0,0.012455040405422368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012281448616431365,0.0,0.0,0.06389661248896691,0.0,0.17365209601043316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23997143953283054,0.05751108359673912,0.14135595225159617,0.23553884866016675,0.0400973394002074
2013-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023684644258116144,0.0,0.0,0.0,0.0,0.0,0.0,0.24718889827390003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264093773905255,0.12420642615560736,0.1287112223524909,0.2290137742070851,0.020785657362274924
2013-10-28,0.042322342389078595,0.0,0.011478243417338984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469781384332164,0.0,0.14550249254322048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22048814749360376,0.12237248856638068,0.14167836049136387,0.2358691665258681,0.015590944729823947
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2791193602055491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23149823389782098,0.032944144641569334,0.16588433094207206,0.2556475895753705,0.034906340737618086
2013-10-30,0.0,0.0,0.14019140463346233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034692350645583896,0.0,0.1030954621591214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22689901654865396,0.0353237594599887,0.17079424807098006,0.2537089097620399,0.03529484872016981
2013-10-31,0.05467978568880577,0.0,0.11202073396087692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02219426862336252,0.0,0.07827218823293083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21066367263282262,0.0862528456146714,0.17320937809999873,0.23434989286818733,0.028357234278343857
2013-11-01,0.15869586371986838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09383766476948803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885189516132585,0.13316944286510493,0.17620840122147366,0.20543515567690493,0.044134520133901574
2013-11-02,0.031067795695982156,0.0,0.0,0.0,0.0,0.17490098432366816,0.0,0.030858678412885764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20983655218528519,0.18576998132062014,0.14874770650721444,0.18800352705543513,0.0308147744989091
2013-11-03,0.0,0.0,0.0,0.0,0.0,0.039184355049712884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2146117681719386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22632464674080432,0.129006487365288,0.12850294295268958,0.21795996265953776,0.044409837060028816
2013-11-04,0.03458340945795808,0.0,0.011671409629869388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09009769907392569,0.0,0.0,0.03493275841463502,0.0,0.10696075915672924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20861593757293576,0.03483600424035966,0.16226196092256698,0.25251911726333787,0.06352094426768229
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06475407504995496,0.0,0.1922158849809378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491756354687029,0.03582328311157946,0.15066326041386355,0.23403489254559742,0.07333296842936392
2013-11-06,0.03291894172536572,0.0,0.0,0.0,0.0,0.0,0.0,0.011656280668095063,0.07070805959506667,0.04365944790043402,0.11857618660954895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24561746005204058,0.047367424064750474,0.1722972051901056,0.22314912851388738,0.03404986568070553
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13357573514796775,0.0,0.1609441411678657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25072454700172125,0.03956055554389869,0.18396062418084924,0.20886893399523035,0.022365462962466953
2013-11-08,0.0,0.0,0.010343718544562818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29058904749651077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25451883152472243,0.032318761390886054,0.15570951561700744,0.21912484024341286,0.03739528518289761
2013-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30403946694646206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582700848254893,0.014685317050502071,0.1642748171066373,0.22966055474702005,0.029069759323889156
2013-11-10,0.0,0.0,0.0,0.02470256531491924,0.0,0.0,0.0,0.0,0.1274615864183827,0.0,0.14970830494660087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573200256276609,0.01778627793791299,0.16869443426334815,0.22687595400129312,0.027450851489881967
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013200241909503169,0.0789319014640182,0.0,0.21478651627912523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607158506726783,0.01455855219274631,0.15997555963161905,0.22851318104421114,0.029318196806098467
2013-11-12,0.0,0.0,0.0,0.051498314421730106,0.0,0.0,0.0,0.0,0.10377613879460289,0.0,0.15179930081337176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608475975091041,0.014264065254735711,0.17745353308475856,0.22262485116771247,0.01773619895398435
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993679976212605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543018474417159,0.01721517993084517,0.12201161752119334,0.2337082956954015,0.07339506178958352
2013-11-14,0.02105068609073969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21683232141384087,0.0,0.0,0.0,0.0,0.05076842490689076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24212075532329105,0.07624614587804643,0.118616753651922,0.23502640546774242,0.03933850726752671
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038537097464097,0.013126970413936153,0.0,0.23094260080791382,0.0,0.0,0.011239441116788429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594151307030306,0.021972815756528468,0.15191309334867908,0.2318062943615837,0.02919828251689865
2013-11-16,0.045891920720679165,0.0,0.0,0.061552187636532606,0.0,0.0,0.0,0.009472066611886893,0.049818075923615625,0.0,0.09945942830032162,0.0,0.0,0.0,0.0,0.024460518839920526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25846682034140267,0.03482292080516649,0.1659523949143642,0.2174220368868557,0.032681629019254484
2013-11-17,0.03630866808057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09985675648175008,0.0,0.1492076334409035,0.0,0.0,0.0,0.0,0.012604602960407467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541377761802042,0.021108587896932634,0.18037445187023984,0.21976866139788787,0.02663286169109809
2013-11-18,0.01074823644796196,0.0,0.0,0.0,0.0,0.0,0.0,0.010329307104588277,0.11178291270646588,0.010594483863211622,0.05340945411069281,0.0,0.009904388846036774,0.012180151029402618,0.0,0.04762296032580419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24461304094833936,0.10151141522130201,0.16776022128409154,0.19038122321883655,0.0291622048932664
2013-11-19,0.02286472242650388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12212736823819327,0.0,0.0,0.0340623832898345,0.0,0.09582383668751177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18939975370869233,0.12695178760104298,0.15423794228931034,0.1947712527235004,0.059760953035410465
2013-11-20,0.0435610067047873,0.0,0.0,0.0,0.0,0.0,0.0,0.01188585467869333,0.0585519595355499,0.0,0.05830663279293089,0.0,0.0,0.07442277527457847,0.0,0.01977976428920325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22536418325339333,0.10751743792564496,0.14021812000406222,0.19941448609391874,0.060977779447237625
2013-11-21,0.0,0.0,0.0,0.0,0.023647651303560713,0.0,0.0,0.0,0.14331726709028,0.0,0.1074065564056574,0.0,0.0,0.011599831697187908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513637524655013,0.016695302445919935,0.15714328764279434,0.2253783047866648,0.06344804616243369
2013-11-22,0.056479109849319024,0.0,0.0,0.042692794621112966,0.0,0.0,0.0,0.009556458863186667,0.11065692721183744,0.0,0.011815427186996597,0.0,0.0,0.023516074030007772,0.0,0.012200227499074791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22442985951445008,0.10543037088248601,0.16031148119071484,0.21093157026324308,0.031979698887570754
2013-11-23,0.02408016422498252,0.0,0.026833169634978355,0.024709203708843403,0.0,0.0,0.0,0.025790160871726187,0.08765206784099162,0.0,0.01185772513649294,0.0,0.0,0.0,0.0,0.09616518379006206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24183594022355556,0.04121561270203263,0.17035197098754792,0.22341484686403126,0.026093954014755533
2013-11-24,0.023052655785353444,0.0,0.009721746844973848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14711571705316742,0.0,0.0,0.03962464273596102,0.0,0.06398327381630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1660463658015903,0.10749055398647687,0.13228000853708163,0.22250821152309422,0.08817682391599467
2013-11-25,0.03583889032342841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07148772076254277,0.0,0.0,0.02298360857315766,0.0,0.1433461518258708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038293615222981,0.11304898878334829,0.124062062210881,0.22433276511695957,0.06107045088151342
2013-11-26,0.047324485566564906,0.0,0.0,0.0,0.0,0.0,0.0,0.011169544446502486,0.0637611504797613,0.0,0.011871688232052929,0.0,0.0,0.04530596390659844,0.0,0.09757176277946666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2477323220717489,0.07163913378639289,0.159991201027939,0.19891858276512608,0.044714164937846385
2013-11-27,0.031761747783945776,0.0,0.0,0.0,0.0,0.0,0.0,0.04193454009625088,0.02116390991664813,0.042273629582741855,0.0745371986834281,0.0,0.0,0.033287669383364776,0.0,0.011348042256448629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20179607751731934,0.16691204154424213,0.13063532664463148,0.1659157724372559,0.07843404415372295
2013-11-28,0.013591990939413538,0.0,0.010551293023270078,0.0,0.0,0.01038946910527959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03824096913662669,0.0,0.2047621569347852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923347108806824,0.18159722573341605,0.07344902269363522,0.22567733400162074,0.04940582755127045
2013-11-29,0.0,0.0,0.010491281698304511,0.0,0.0,0.010982637268017176,0.0,0.0,0.0,0.0,0.09826952068527195,0.0,0.0,0.010360705383946359,0.0,0.13730974189199582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21442431105365498,0.1525849961538677,0.09969400118949512,0.22473230803658642,0.041150496638859925
2013-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03702237180358207,0.06304651624963738,0.0,0.2002511939145758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25511060726296586,0.02593172006227928,0.12884474305429036,0.24245210616551108,0.047340741487158104
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12747201664583743,0.0,0.179283745038763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26057747497939177,0.029564779821713103,0.14373987720238637,0.23081503484698937,0.028547071464918933
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15706831466446777,0.0,0.1583834153660574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26887464124299026,0.031544848598442074,0.14678154018850612,0.213181218999956,0.02416602093958026
2013-12-03,0.0,0.0,0.0,0.04173888388656894,0.0,0.0,0.0,0.01189887698090415,0.13720390572267097,0.0,0.12694171165043167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699450202258654,0.026545581631102044,0.14136307018324598,0.2114468372073194,0.03291611251189134
2013-12-04,0.0,0.0,0.0,0.01252808731524094,0.0,0.0,0.0,0.0,0.11699379212536991,0.0,0.17584940255013545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594014115835372,0.030624049908025284,0.16732514107252985,0.2120004094473544,0.02527770599780696
2013-12-05,0.0,0.0,0.0,0.09126686640116786,0.0,0.0,0.0,0.0,0.051463635391279905,0.0,0.15505708747824837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25481774432736276,0.029154473208082368,0.1711230436025947,0.21650086270753136,0.030616286883732618
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010944651012471438,0.0,0.0,0.28015781860986694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24728059247488957,0.03598932335585294,0.1834146154181674,0.21350629048480682,0.028706708643944853
2013-12-07,0.0,0.0,0.0,0.04805520377876172,0.0,0.0,0.0,0.0,0.0751843978718838,0.0,0.1668367380980136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479895469180061,0.033002497518501435,0.1817628137361872,0.216594578851907,0.030574223226739052
2013-12-08,0.0,0.0,0.0,0.03846415831738046,0.0,0.0,0.0,0.0,0.15158894220411517,0.0,0.11167393089002403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25630575786569954,0.01997029322474509,0.16854438729187501,0.2284500986370046,0.02500243156915601
2013-12-09,0.0,0.0,0.0,0.15005410212438178,0.0,0.0,0.0,0.0,0.03866872719397412,0.0,0.10532337882123767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2506093837021947,0.030770439278158482,0.1737057750154624,0.218422012590646,0.03244618127394478
2013-12-10,0.009928326813979683,0.0,0.0,0.0,0.0,0.0,0.0,0.012386648697287393,0.09734913516716522,0.0,0.16826188350306578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24372824651426353,0.047944263647057624,0.17864649160561843,0.20818786519048724,0.03356713886107501
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022736300423204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558367922685869,0.0450856034787463,0.13548829947942953,0.2348763106195043,0.026439364111412535
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901213981034947,0.0,0.0,0.0,0.0,0.1111439914555924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19826207947402366,0.08927258441987629,0.13300983921004728,0.2424630340509768,0.035727073285988835
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014529604883338945,0.0,0.0,0.0,0.0,0.010083696239080507,0.0,0.2757980673262897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311880782173736,0.06672885197460589,0.11402947408083132,0.24380009428911675,0.0438421329893632
2013-12-14,0.08041941367293293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06149570942146052,0.0,0.03275762246172206,0.0,0.0,0.059811143612155275,0.0,0.050408233678368365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513409647018186,0.06658224932321816,0.14332932652722932,0.21117569937464284,0.042679637226451926
2013-12-15,0.042404738241893204,0.0,0.0,0.0,0.0,0.0,0.0,0.06598245087858609,0.031257552922725945,0.020508041727549026,0.07008077133844552,0.0,0.01042046681247783,0.021104049418255513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281997584418349,0.14600121413079717,0.13825710427633844,0.1830418840137096,0.04274196779738673
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10044489752953085,0.0,0.0,0.025828837456464134,0.0,0.15533376444469493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23157200297298064,0.15140129794676757,0.08861384534419714,0.2185578437948873,0.02824751051047739
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06855104768054986,0.013957758367514332,0.0,0.22995219558148672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26211190417350727,0.0483825868472072,0.10634274157513975,0.2425857635817067,0.028116002192888113
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013636853188278791,0.013819762688742304,0.28424681322597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24568368762914117,0.06572881469551134,0.11201636186325019,0.23930560071205564,0.025562105997043356
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027871576243582764,0.0,0.0,0.27860774615716183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520833833941818,0.03608388156195732,0.1368032469294041,0.24339599216731564,0.02515417354639647
2013-12-20,0.0,0.0,0.0,0.0670542652656135,0.0,0.0,0.0,0.013314101168494475,0.06587658315517785,0.0,0.16176318028698108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26357539249473527,0.02219429718037166,0.14363578671028007,0.23298935915815422,0.02959703458019178
2013-12-21,0.0,0.0,0.0,0.012736922089490677,0.0,0.0,0.0,0.03613280868250037,0.036475786706809885,0.0,0.20181919265473047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395586075359627,0.07231935028315568,0.1665088932326114,0.20757684791680678,0.02687159089793202
2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032789819076314695,0.010986670133681915,0.0,0.21173226794395497,0.0,0.0,0.010128443220771029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21801377291971033,0.11410175966494113,0.17816489822340964,0.19432983038886534,0.029752538428350888
2013-12-23,0.010703820496693989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021763551463823933,0.0,0.23309461444946045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216214916531227,0.11474999437650578,0.17531135719627886,0.19588681231571137,0.026868358048402905
2013-12-24,0.011590035203990977,0.0,0.0,0.0,0.0,0.0,0.0,0.08613948254184106,0.0,0.0,0.17976228314493217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22409222134974427,0.13355397538743924,0.13368524129161602,0.21241038447877972,0.018766376601656476
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979423677544705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24632340347398804,0.10269014668612719,0.0958780042759162,0.2371118022666843,0.024333031654735614
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30375031434388067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580244605716836,0.060404660548758544,0.11903944206978534,0.23702360790139612,0.021757514564495654
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02296665978070528,0.0,0.0,0.2840517588660146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26205391097291614,0.04240992386132103,0.12371881589015787,0.2439652538097501,0.020833676819134967
2013-12-28,0.0,0.0,0.0,0.02474731289775962,0.0,0.0,0.0,0.026037029609806344,0.07384743234780901,0.0,0.1766964350442041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601963251988462,0.03900207990908352,0.1481365191384272,0.2337957965021982,0.017541069351865692
2013-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06908070928542018,0.04155953734139555,0.02056683439784663,0.1368769379924566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23311151008754225,0.10877744578044952,0.16269471335714875,0.18595747354080258,0.04137483821693789
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03710764653896193,0.0,0.0,0.25648069123356704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24183942659107258,0.0986689037794005,0.13281974344606812,0.2141630720552353,0.01892051635569447
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27611796879882006,0.0,0.0,0.010166400396249586,0.0,0.010503306603237587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435385056828415,0.07229114356500846,0.12922150870356744,0.23441079141546353,0.02375037483481179
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07452124335507218,0.07659980749070948,0.0,0.14203838205730226,0.0,0.0,0.0,0.0,0.013808881167478112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612977019266041,0.04076008093361103,0.12939361908978836,0.24469290302945287,0.01688738094998153
